register_id,source,scope,hard_gate,profile_id,product,contract,period,reason,status,evidence
0ca5e62eb0a1ee5f6037,B2-08A,profile_candidate,false,long_horizon_daily_v1,sp,sp.MAIN,1d,target_coverage_incomplete,blocked_not_applied,rulebook
6eacb1d22761a100ce6c,B2-08A,profile_candidate,false,long_horizon_daily_v1,sr,sr.MAIN,1d,target_coverage_incomplete,blocked_not_applied,rulebook
852bd4bdc2a01328ee96,B2-08A,profile_candidate,false,long_horizon_daily_v1,ss,ss.MAIN,1d,target_coverage_incomplete,blocked_not_applied,rulebook
f4d972961f60b138944d,B2-08A,profile_candidate,false,long_horizon_daily_v1,t,t.MAIN,1d,target_coverage_incomplete,blocked_not_applied,rulebook
81ed27bdbe910ae081dc,B2-08A,profile_candidate,false,long_horizon_daily_v1,ta,ta.MAIN,1d,target_coverage_incomplete,blocked_not_applied,rulebook
a28c5087576fc51af341,B2-08A,profile_candidate,false,long_horizon_daily_v1,tf,tf.MAIN,1d,target_coverage_incomplete,blocked_not_applied,rulebook
8cb16422245e5bef7c56,B2-08A,profile_candidate,false,long_horizon_daily_v1,ts,ts.MAIN,1d,target_coverage_incomplete,blocked_not_applied,rulebook
13bedda30184bb005bb2,B2-08A,profile_candidate,false,long_horizon_daily_v1,ur,ur.MAIN,1d,target_coverage_incomplete,blocked_not_applied,rulebook
383a511a188f7f43e53e,B2-08A,profile_candidate,false,long_horizon_daily_v1,v,v.MAIN,1d,target_coverage_incomplete,blocked_not_applied,rulebook
30a882ec7e828bb6bbc3,B2-08A,profile_candidate,false,long_horizon_daily_v1,wh,wh.MAIN,1d,quality_policy_violation,blocked_not_applied,rulebook
00d199022793e9ca4c27,B2-08A,profile_candidate,false,long_horizon_daily_v1,wh,wh.MAIN,1d,quality_policy_violation,blocked_not_applied,rulebook
00f71eda76c5e1982696,B2-08A,profile_candidate,false,long_horizon_daily_v1,wh,wh.MAIN,1w,quality_policy_violation,blocked_not_applied,rulebook
a39b024ff615a1ac1d96,B2-08A,profile_candidate,false,long_horizon_daily_v1,wr,wr.MAIN,1d,quality_policy_violation,blocked_not_applied,rulebook
e31eaa371c312eb29de4,B2-08A,profile_candidate,false,long_horizon_daily_v1,wr,wr.MAIN,1d,quality_policy_violation,blocked_not_applied,rulebook
d1e99acee43d85919881,B2-08A,profile_candidate,false,long_horizon_daily_v1,y,y.MAIN,1d,target_coverage_incomplete,blocked_not_applied,rulebook
8d4f6b0f5a4ff1321643,B2-08A,profile_candidate,false,long_horizon_daily_v1,zc,zc.MAIN,1d,quality_policy_violation,blocked_not_applied,rulebook
25acab70c411544568bc,B2-08A,profile_candidate,false,long_horizon_daily_v1,zc,zc.MAIN,1d,quality_policy_violation,blocked_not_applied,rulebook
07e6e1a5de887f4309da,B2-08A,profile_candidate,false,long_horizon_daily_v1,zn,zn.MAIN,1d,target_coverage_incomplete,blocked_not_applied,rulebook
4cb7d2158e7d5a791c58,B2-08A,profile_candidate,false,live_observation_v1,jm,jm.MAIN,1m,conflicting_duplicate_candidates,blocked_not_applied,rulebook
c1ce5600870f4fcee3fc,B2-08A,profile_candidate,false,live_observation_v1,jm,jm.MAIN,1m,conflicting_duplicate_candidates,blocked_not_applied,rulebook
cb2b4f4c901c701ca26c,B2-06,inventory,false,,a,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
1eda20ec767a0ef551a6,B2-06,inventory,false,,a,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
ea370cfd1764c6fd6617,B2-06,inventory,false,,a,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
f55e9759315d08378f79,B2-06,inventory,false,,a,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
23636df461e29f8faf59,B2-06,inventory,false,,a,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
956e36c3f1a17e2b9bfe,B2-06,inventory,false,,a,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
115c5e704336f6ec5509,B2-06,inventory,false,,a,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
d62a3ba3465e1550c980,B2-06,inventory,false,,a,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
137142e3fdfe6a309317,B2-06,inventory,false,,a,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
1f6d9d40395e02825bbb,B2-06,inventory,false,,a,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
229f94e88f7328e55ac7,B2-06,inventory,false,,a,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
f9382e66ab7eeaff1801,B2-06,inventory,false,,ad,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
9e59fe0a9e9c3bc92ec9,B2-06,inventory,false,,ad,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
79aab15a828f757a24e5,B2-06,inventory,false,,ad,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
6ff8152c0ca3381a3642,B2-06,inventory,false,,ad,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
33a7965c09f824936570,B2-06,inventory,false,,ad,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
23040941bb4c72b45320,B2-06,inventory,false,,ad,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
1515bf08289b44043b18,B2-06,inventory,false,,ad,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
b03c8fde767acf3eb8c2,B2-06,inventory,false,,ad,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
5e0db3fa16ee1bdb452f,B2-06,inventory,false,,ad,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
cb9e03408d6a8eb8fdb9,B2-06,inventory,false,,ad,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
17dc7e18636edcf8ea54,B2-06,inventory,false,,ad,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
3e902aa2c84157c62b58,B2-06,inventory,false,,ag,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
3f9c326804715ec23c7d,B2-06,inventory,false,,ag,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
49626d3dff727fc53f05,B2-06,inventory,false,,ag,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
297ab2a4fe9a1188c925,B2-06,inventory,false,,ag,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
e677845b40151ef1634a,B2-06,inventory,false,,ag,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
6b0b093baf98a7e48555,B2-06,inventory,false,,ag,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
99d458e87bfe0906449f,B2-06,inventory,false,,ag,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
a792fbb39101a3f5f60e,B2-06,inventory,false,,ag,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
fb0b4b144cd05aea27ea,B2-06,inventory,false,,ag,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
8daf1a8d577dd2c083d1,B2-06,inventory,false,,ag,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
be9b55c01f00a5e768d5,B2-06,inventory,false,,ag,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
50e8e18e37edcfb80422,B2-06,inventory,false,,al,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
0c73eb83649accb86072,B2-06,inventory,false,,al,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
87ac5bf7ffeadbbae708,B2-06,inventory,false,,al,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
f07299368c936dde23c4,B2-06,inventory,false,,al,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
5aea7c4f63ae061e7087,B2-06,inventory,false,,al,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
b4970f01136e245d49aa,B2-06,inventory,false,,al,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
dc2573cd2bbf0bfa580f,B2-06,inventory,false,,al,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
7b59507dfd4725bf595d,B2-06,inventory,false,,al,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
dea38ae94b3f6cccb90b,B2-06,inventory,false,,al,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
b29864296359b4d3953b,B2-06,inventory,false,,al,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
c34ae72f9254ec237675,B2-06,inventory,false,,al,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
9ec73cacca0cf88a8080,B2-06,inventory,false,,ao,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
d32514bb5ed2605c2291,B2-06,inventory,false,,ao,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
9825fe076f5e49a5d360,B2-06,inventory,false,,ao,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
252f8279843a9098f30e,B2-06,inventory,false,,ao,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
ad3af7d645c62c3901d6,B2-06,inventory,false,,ao,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
444010dad575afe081ae,B2-06,inventory,false,,ao,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
576a75fb57e246274f6e,B2-06,inventory,false,,ao,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
9e26b657de6efadac4ab,B2-06,inventory,false,,ao,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
cb7f1415503922598842,B2-06,inventory,false,,ao,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
c513db9d2054297dad85,B2-06,inventory,false,,ao,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
0f2821500b03d6ab643a,B2-06,inventory,false,,ao,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
30520642687506b91395,B2-06,inventory,false,,ap,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
26d0f7e077ef9068ed27,B2-06,inventory,false,,ap,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
dc8d625ba8831bf9ba7a,B2-06,inventory,false,,ap,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
52fdea369174dc2133e7,B2-06,inventory,false,,ap,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
c3c34e615ccb7cfbdfed,B2-06,inventory,false,,ap,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
9683efbd18687167c8cb,B2-06,inventory,false,,ap,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
86bda2cbb09b3114720a,B2-06,inventory,false,,ap,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
eb07ab5c532e440ca3c1,B2-06,inventory,false,,ap,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
e35bba64bf67e390d8e9,B2-06,inventory,false,,ap,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
bae838e25aae1327ae3f,B2-06,inventory,false,,ap,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
3c22fea331537cb7842e,B2-06,inventory,false,,ap,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
648aac28ebef79435966,B2-06,inventory,false,,au,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
274fa8366a109cef7328,B2-06,inventory,false,,au,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
d07eee18ef4d64f68399,B2-06,inventory,false,,au,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
a3335d37a76cb63de2ab,B2-06,inventory,false,,au,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
6f49731a61993e91eb1d,B2-06,inventory,false,,au,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
142a4411576349168bc7,B2-06,inventory,false,,au,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
80d8ee5228059f5396eb,B2-06,inventory,false,,au,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
fd587fdcb7b55a4783d2,B2-06,inventory,false,,au,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
d12d01d48ecea8fd39b9,B2-06,inventory,false,,au,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
07c80dd4751ddc8b3d5f,B2-06,inventory,false,,au,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
bf6df62d3973481c33e9,B2-06,inventory,false,,au,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
84828703583c19e7a9a7,B2-06,inventory,false,,b,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
38730636f21d494a7f14,B2-06,inventory,false,,b,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
6e2fc822e05f18e59f67,B2-06,inventory,false,,b,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
b1d9ec9b3e23e61b93db,B2-06,inventory,false,,b,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
0e529e67903fef564e34,B2-06,inventory,false,,b,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
da66c86bd817b45fbdcb,B2-06,inventory,false,,b,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
164ac3b18c36f0c5e51d,B2-06,inventory,false,,b,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
1178d5c5a0e4f96859ae,B2-06,inventory,false,,b,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
ba7b49c237346e9c69e7,B2-06,inventory,false,,b,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
08ba5f5db0d0650795b5,B2-06,inventory,false,,b,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
22775d9ca13b005f80a0,B2-06,inventory,false,,b,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
58bdcb30fe2ce258dedb,B2-06,inventory,false,,bb,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
d2c6e10fae150b5d79ee,B2-06,inventory,false,,bb,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
e49474061dffb21b409f,B2-06,inventory,false,,bb,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
04774792e4d09a0a2b5c,B2-06,inventory,false,,bb,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
7018e54a0b169dffedf2,B2-06,inventory,false,,bb,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
a8bf695ac7b30f7ec6e7,B2-06,inventory,false,,bb,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
fc26dc8a088da7940bcf,B2-06,inventory,false,,bb,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
57409c637ec841c074f0,B2-06,inventory,false,,bb,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
9654fa1b3182fb538e5b,B2-06,inventory,false,,bb,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
d15d660b90e2aeb2be3d,B2-06,inventory,false,,bb,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
60b25b98414ebee827dd,B2-06,inventory,false,,bb,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
8edc6eb155368bd76d7d,B2-06,inventory,false,,bc,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
8a17fc4beb219294ef41,B2-06,inventory,false,,bc,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
6d52f0a6f5b326ebbd39,B2-06,inventory,false,,bc,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
96915161de70dd99f915,B2-06,inventory,false,,bc,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
5f2e2ef2ced2323dc6e5,B2-06,inventory,false,,bc,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
aac012f8357f306f1ea8,B2-06,inventory,false,,bc,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
230a8ad4e068c91d2aae,B2-06,inventory,false,,bc,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
a397d9f629b581b59efd,B2-06,inventory,false,,bc,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
2a5d0426bf333fb05582,B2-06,inventory,false,,bc,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
62e8ee18bcee8c8d0b0c,B2-06,inventory,false,,bc,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
48424164950e4d55564f,B2-06,inventory,false,,bc,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
24e8af3ff580a9532f55,B2-06,inventory,false,,br,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
b352055b002b684f45f4,B2-06,inventory,false,,br,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
74238a566689b9405c76,B2-06,inventory,false,,br,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
b496dfb32a96c2a8c0c7,B2-06,inventory,false,,br,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
f5199e8448efaef57b87,B2-06,inventory,false,,br,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
f76ee22468d396a8377d,B2-06,inventory,false,,br,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
0aadcf511cb52924edb9,B2-06,inventory,false,,br,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
b2858a6fdab71d7c79dc,B2-06,inventory,false,,br,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
7ff2055741af3f11400d,B2-06,inventory,false,,br,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
12b927f5bba0b01165c5,B2-06,inventory,false,,br,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
7072fbe7cd0a08099310,B2-06,inventory,false,,br,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
c1c9adc7f54a47c376ce,B2-06,inventory,false,,bu,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
94850c4664a0436fa546,B2-06,inventory,false,,bu,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
b0543fa776d15af479ca,B2-06,inventory,false,,bu,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
a1301aa2c26e2929ec23,B2-06,inventory,false,,bu,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
aa859d8cbece0b1a375c,B2-06,inventory,false,,bu,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
43d7bd48a3ef8a0d478f,B2-06,inventory,false,,bu,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
f00a98c72dd25229f22e,B2-06,inventory,false,,bu,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
9c02c1dd529dd11ed095,B2-06,inventory,false,,bu,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
27c219a830322d69c535,B2-06,inventory,false,,bu,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
693ec37a1eda52a3f851,B2-06,inventory,false,,bu,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
1b982f900cbf7093fb52,B2-06,inventory,false,,bu,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
54a368926dae2fb2a393,B2-06,inventory,false,,bz,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
9181ae20e9965193cce8,B2-06,inventory,false,,bz,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
7ca20b2d59fc5d871a53,B2-06,inventory,false,,bz,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
7b2d65352d688b29debb,B2-06,inventory,false,,bz,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
fbc8cf29b73018ea4363,B2-06,inventory,false,,bz,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
91ff3ad07ead53fc268e,B2-06,inventory,false,,bz,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
94e4e8a5002f15a1a2c7,B2-06,inventory,false,,bz,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
88661c396a5d023754e6,B2-06,inventory,false,,bz,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
ef929f13951ef394a52d,B2-06,inventory,false,,bz,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
e03c7f5947400bb4834a,B2-06,inventory,false,,bz,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
7d942d50545ac5260795,B2-06,inventory,false,,bz,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
d43643623b80b0ee5c37,B2-06,inventory,false,,c,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
7b64c0307f964de7490a,B2-06,inventory,false,,c,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
c23ef61b52e9047191a9,B2-06,inventory,false,,c,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
33ad67ea2409aba27685,B2-06,inventory,false,,c,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
2ce2ee962ab5b1369188,B2-06,inventory,false,,c,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
01d289b3f3025d124f2e,B2-06,inventory,false,,c,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
70d42233525f662ec668,B2-06,inventory,false,,c,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
c5c7396e00623cf5c22d,B2-06,inventory,false,,c,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
3c793efb4dc8656b808f,B2-06,inventory,false,,c,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
2ef77af7c91da9d7d2b6,B2-06,inventory,false,,c,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
8bb2cd3f6cce3975beb2,B2-06,inventory,false,,c,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
bd5dbc83e6249de250f7,B2-06,inventory,false,,cf,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
4ab416b8116dd3ce6ac4,B2-06,inventory,false,,cf,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
47b8c59d0745437e968e,B2-06,inventory,false,,cf,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
06bf1b70998c3f205397,B2-06,inventory,false,,cf,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
093ce216484188650f4b,B2-06,inventory,false,,cf,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
a778761b218adbbc79e8,B2-06,inventory,false,,cf,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
bf02b70f859150101428,B2-06,inventory,false,,cf,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
ca5f0c8565eb4265c327,B2-06,inventory,false,,cf,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
432b220891753d2de8be,B2-06,inventory,false,,cf,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
811d81904a6798deec96,B2-06,inventory,false,,cf,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
eefd196acb79ba4449fa,B2-06,inventory,false,,cf,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
0f96ae15e74042b03caf,B2-06,inventory,false,,cj,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
d3304bb49f516964c01d,B2-06,inventory,false,,cj,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
6310ae7e90ce26c4383f,B2-06,inventory,false,,cj,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
d1ccf82bf89df1acba6b,B2-06,inventory,false,,cj,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
0af2dc9af4abc8af6239,B2-06,inventory,false,,cj,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
54aa0aa550c04285378d,B2-06,inventory,false,,cj,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
b4ff97b3ce5c8f857fd0,B2-06,inventory,false,,cj,,,mapping_date_missing,blocked_or_deferred_inventory,trading calendar date has no valid rank1 mapping
