datetime,datetime_nano,KQ.m@DCE.i.open,KQ.m@DCE.i.high,KQ.m@DCE.i.low,KQ.m@DCE.i.close,KQ.m@DCE.i.volume,KQ.m@DCE.i.open_oi,KQ.m@DCE.i.close_oi
2025-08-29 21:00:00.000000000,1756472400000000000,786.0,787.0,781.5,783.5,14123,473608,473045
2025-08-29 21:01:00.000000000,1756472460000000000,783.5,784.0,782.0,783.5,6363,473045,472332
2025-08-29 21:02:00.000000000,1756472520000000000,783.5,784.0,783.0,783.0,2542,472332,472682
2025-08-29 21:03:00.000000000,1756472580000000000,783.0,783.0,782.0,782.5,2601,472682,472767
2025-08-29 21:04:00.000000000,1756472640000000000,782.5,783.0,782.5,782.5,933,472767,472645
2025-08-29 21:05:00.000000000,1756472700000000000,782.5,783.0,782.0,782.5,1533,472645,472543
2025-08-29 21:06:00.000000000,1756472760000000000,782.5,784.0,782.5,783.5,1975,472543,472540
2025-08-29 21:07:00.000000000,1756472820000000000,783.5,784.0,782.0,782.0,1490,472540,472824
2025-08-29 21:08:00.000000000,1756472880000000000,782.0,782.5,781.0,781.5,2920,472824,473205
2025-08-29 21:09:00.000000000,1756472940000000000,781.5,781.5,781.0,781.5,2588,473205,473429
2025-08-29 21:10:00.000000000,1756473000000000000,781.5,781.5,781.0,781.0,1508,473429,473242
2025-08-29 21:11:00.000000000,1756473060000000000,781.0,782.5,781.0,782.0,2058,473242,473322
2025-08-29 21:12:00.000000000,1756473120000000000,782.0,782.5,782.0,782.5,374,473322,473258
2025-08-29 21:13:00.000000000,1756473180000000000,782.5,783.0,782.0,783.0,1150,473258,473490
2025-08-29 21:14:00.000000000,1756473240000000000,783.0,783.0,782.0,782.5,1018,473490,473553
2025-08-29 21:15:00.000000000,1756473300000000000,782.5,782.5,782.0,782.5,583,473553,473475
2025-08-29 21:16:00.000000000,1756473360000000000,782.5,782.5,781.5,781.5,1084,473475,473701
2025-08-29 21:17:00.000000000,1756473420000000000,781.5,782.0,781.0,782.0,1054,473701,473569
2025-08-29 21:18:00.000000000,1756473480000000000,782.0,782.0,781.0,781.0,648,473569,473699
2025-08-29 21:19:00.000000000,1756473540000000000,781.0,782.0,781.0,781.0,1314,473699,474081
2025-08-29 21:20:00.000000000,1756473600000000000,781.0,781.5,781.0,781.5,662,474081,474239
2025-08-29 21:21:00.000000000,1756473660000000000,781.5,781.5,780.5,781.5,2257,474239,474974
2025-08-29 21:22:00.000000000,1756473720000000000,781.5,781.5,780.5,780.5,1039,474974,474864
2025-08-29 21:23:00.000000000,1756473780000000000,780.5,781.5,780.5,781.5,757,474864,474703
2025-08-29 21:24:00.000000000,1756473840000000000,781.5,781.5,781.0,781.5,510,474703,474738
2025-08-29 21:25:00.000000000,1756473900000000000,781.5,781.5,781.0,781.0,428,474738,474808
2025-08-29 21:26:00.000000000,1756473960000000000,781.0,781.0,780.5,781.0,929,474808,475021
2025-08-29 21:27:00.000000000,1756474020000000000,781.0,781.0,780.5,781.0,350,475021,475057
2025-08-29 21:28:00.000000000,1756474080000000000,781.0,781.0,780.0,780.0,1888,475057,474625
2025-08-29 21:29:00.000000000,1756474140000000000,780.0,781.0,780.0,781.0,1526,474625,474652
