datetime,datetime_nano,KQ.m@DCE.i.open,KQ.m@DCE.i.high,KQ.m@DCE.i.low,KQ.m@DCE.i.close,KQ.m@DCE.i.volume,KQ.m@DCE.i.open_oi,KQ.m@DCE.i.close_oi
2025-06-03 09:00:00.000000000,1748912400000000000,696.5,698.0,694.5,695.0,20677,714423,716375
2025-06-03 09:01:00.000000000,1748912460000000000,695.0,697.0,694.0,696.5,8336,716375,718550
2025-06-03 09:02:00.000000000,1748912520000000000,696.5,698.0,696.0,698.0,5655,718550,718001
2025-06-03 09:03:00.000000000,1748912580000000000,698.0,698.0,696.5,696.5,4573,718001,717923
2025-06-03 09:04:00.000000000,1748912640000000000,696.5,697.0,696.0,697.0,3166,717923,717850
2025-06-03 09:05:00.000000000,1748912700000000000,697.0,697.5,696.5,697.0,2288,717850,717972
2025-06-03 09:06:00.000000000,1748912760000000000,697.0,697.0,696.0,696.5,2644,717972,718134
2025-06-03 09:07:00.000000000,1748912820000000000,696.5,696.5,695.0,696.0,2534,718134,718906
2025-06-03 09:08:00.000000000,1748912880000000000,696.0,696.0,694.0,694.0,6578,718906,719312
2025-06-03 09:09:00.000000000,1748912940000000000,694.0,695.0,692.5,695.0,11295,719312,719684
2025-06-03 09:10:00.000000000,1748913000000000000,695.0,696.0,694.0,696.0,4587,719684,720045
2025-06-03 09:11:00.000000000,1748913060000000000,696.0,698.0,696.0,697.5,3686,720045,719607
2025-06-03 09:12:00.000000000,1748913120000000000,697.5,697.5,696.0,696.5,2181,719607,719656
2025-06-03 09:13:00.000000000,1748913180000000000,696.5,696.5,695.5,695.5,1450,719656,719721
2025-06-03 09:14:00.000000000,1748913240000000000,695.5,696.0,695.0,695.5,1410,719721,719757
2025-06-03 09:15:00.000000000,1748913300000000000,695.5,697.0,695.5,697.0,1808,719757,720290
2025-06-03 09:16:00.000000000,1748913360000000000,697.0,697.5,696.0,697.0,2305,720290,720626
2025-06-03 09:17:00.000000000,1748913420000000000,697.0,697.5,696.5,696.5,1174,720626,720782
2025-06-03 09:18:00.000000000,1748913480000000000,696.5,697.0,695.5,696.0,1097,720782,721025
2025-06-03 09:19:00.000000000,1748913540000000000,696.0,696.0,695.0,695.5,1882,721025,721662
2025-06-03 09:20:00.000000000,1748913600000000000,695.5,696.5,695.5,695.5,1266,721662,721656
2025-06-03 09:21:00.000000000,1748913660000000000,695.5,696.5,695.0,695.5,1689,721656,721699
2025-06-03 09:22:00.000000000,1748913720000000000,695.5,696.5,695.5,696.0,523,721699,721740
2025-06-03 09:23:00.000000000,1748913780000000000,696.0,697.0,696.0,697.0,1871,721740,722031
2025-06-03 09:24:00.000000000,1748913840000000000,697.0,697.0,695.5,695.5,1749,722031,721948
2025-06-03 09:25:00.000000000,1748913900000000000,695.5,696.5,695.0,696.0,1773,721948,722538
2025-06-03 09:26:00.000000000,1748913960000000000,696.0,696.5,695.5,696.0,442,722538,722756
2025-06-03 09:27:00.000000000,1748914020000000000,696.0,696.0,695.5,695.5,397,722756,723055
2025-06-03 09:28:00.000000000,1748914080000000000,695.5,697.0,695.5,696.0,1618,723055,722981
2025-06-03 09:29:00.000000000,1748914140000000000,696.0,696.5,696.0,696.5,403,722981,722981
2025-06-03 09:30:00.000000000,1748914200000000000,696.5,697.0,695.5,696.0,1588,722981,722939
2025-06-03 09:31:00.000000000,1748914260000000000,696.0,696.5,695.5,696.0,1388,722939,722953
2025-06-03 09:32:00.000000000,1748914320000000000,696.0,696.5,695.5,696.0,1182,722953,722806
2025-06-03 09:33:00.000000000,1748914380000000000,696.0,697.0,695.5,697.0,987,722806,722653
2025-06-03 09:34:00.000000000,1748914440000000000,697.0,698.5,696.5,698.0,4248,722653,723398
2025-06-03 09:35:00.000000000,1748914500000000000,698.0,698.5,697.0,697.5,3394,723398,723574
2025-06-03 09:36:00.000000000,1748914560000000000,697.5,697.5,696.5,697.5,1569,723574,723975
2025-06-03 09:37:00.000000000,1748914620000000000,697.5,699.0,697.5,698.5,1970,723975,723701
2025-06-03 09:38:00.000000000,1748914680000000000,698.5,699.0,698.0,698.0,1388,723701,723417
2025-06-03 09:39:00.000000000,1748914740000000000,698.0,699.0,698.0,698.5,1345,723417,723599
2025-06-03 09:40:00.000000000,1748914800000000000,698.5,698.5,697.0,697.5,1781,723599,723582
2025-06-03 09:41:00.000000000,1748914860000000000,697.5,697.5,696.5,697.0,594,723582,723674
2025-06-03 09:42:00.000000000,1748914920000000000,697.0,697.0,696.5,697.0,498,723674,723578
2025-06-03 09:43:00.000000000,1748914980000000000,697.0,697.0,695.5,696.0,1289,723578,724019
2025-06-03 09:44:00.000000000,1748915040000000000,696.0,696.0,695.5,695.5,762,724019,724281
2025-06-03 09:45:00.000000000,1748915100000000000,695.5,696.0,695.0,695.5,2475,724281,724141
2025-06-03 09:46:00.000000000,1748915160000000000,695.5,696.5,695.5,695.5,717,724141,724119
2025-06-03 09:47:00.000000000,1748915220000000000,695.5,696.0,695.5,696.0,384,724119,724089
2025-06-03 09:48:00.000000000,1748915280000000000,696.0,696.0,695.0,696.0,1703,724089,723998
2025-06-03 09:49:00.000000000,1748915340000000000,696.0,696.5,695.5,695.5,835,723998,724276
2025-06-03 09:50:00.000000000,1748915400000000000,695.5,697.5,695.5,697.5,1255,724276,724330
2025-06-03 09:51:00.000000000,1748915460000000000,697.5,697.5,696.0,696.0,1196,724330,724412
2025-06-03 09:52:00.000000000,1748915520000000000,696.0,697.0,696.0,697.0,798,724412,724444
2025-06-03 09:53:00.000000000,1748915580000000000,697.0,697.0,696.0,696.0,453,724444,724365
2025-06-03 09:54:00.000000000,1748915640000000000,696.0,697.0,696.0,696.5,399,724365,724424
2025-06-03 09:55:00.000000000,1748915700000000000,696.5,697.5,696.5,697.0,1198,724424,724592
2025-06-03 09:56:00.000000000,1748915760000000000,697.0,697.0,696.0,696.5,941,724592,724566
2025-06-03 09:57:00.000000000,1748915820000000000,696.5,697.0,696.5,696.5,299,724566,724572
2025-06-03 09:58:00.000000000,1748915880000000000,696.5,697.5,696.5,697.0,893,724572,724550
2025-06-03 09:59:00.000000000,1748915940000000000,697.0,697.0,696.5,697.0,468,724550,724474
2025-06-03 10:00:00.000000000,1748916000000000000,697.0,699.0,696.5,698.5,3969,724474,725409
2025-06-03 10:01:00.000000000,1748916060000000000,698.5,698.5,697.0,697.0,1507,725409,725378
2025-06-03 10:02:00.000000000,1748916120000000000,697.0,697.5,696.0,696.0,1035,725378,725509
2025-06-03 10:03:00.000000000,1748916180000000000,696.0,696.5,695.5,695.5,735,725509,725634
