datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2026-05-29 21:00:00.000000000,1780059600000000000,24335,24340,24290,24310,4324,297144,296854
2026-05-29 21:01:00.000000000,1780059660000000000,24310,24320,24300,24310,2289,296854,297261
2026-05-29 21:02:00.000000000,1780059720000000000,24310,24310,24280,24295,1820,297261,297628
2026-05-29 21:03:00.000000000,1780059780000000000,24295,24300,24290,24295,684,297628,297694
2026-05-29 21:04:00.000000000,1780059840000000000,24295,24300,24290,24300,407,297694,297750
2026-05-29 21:05:00.000000000,1780059900000000000,24300,24300,24290,24295,762,297750,297948
2026-05-29 21:06:00.000000000,1780059960000000000,24295,24300,24285,24285,533,297948,298139
2026-05-29 21:07:00.000000000,1780060020000000000,24285,24300,24285,24300,620,298139,298300
2026-05-29 21:08:00.000000000,1780060080000000000,24300,24315,24300,24315,1150,298300,298260
2026-05-29 21:09:00.000000000,1780060140000000000,24315,24320,24310,24310,627,298260,298200
2026-05-29 21:10:00.000000000,1780060200000000000,24310,24315,24305,24310,289,298200,298174
2026-05-29 21:11:00.000000000,1780060260000000000,24310,24310,24300,24300,571,298174,298066
2026-05-29 21:12:00.000000000,1780060320000000000,24300,24310,24300,24305,452,298066,298010
2026-05-29 21:13:00.000000000,1780060380000000000,24305,24310,24300,24305,506,298010,297904
2026-05-29 21:14:00.000000000,1780060440000000000,24305,24325,24305,24325,495,297904,297823
2026-05-29 21:15:00.000000000,1780060500000000000,24325,24325,24310,24320,409,297823,297902
2026-05-29 21:16:00.000000000,1780060560000000000,24320,24320,24310,24310,650,297902,297823
2026-05-29 21:17:00.000000000,1780060620000000000,24310,24310,24300,24310,318,297823,297813
2026-05-29 21:18:00.000000000,1780060680000000000,24310,24315,24305,24310,374,297813,297679
2026-05-29 21:19:00.000000000,1780060740000000000,24310,24315,24305,24310,492,297679,297887
2026-05-29 21:20:00.000000000,1780060800000000000,24310,24310,24300,24305,255,297887,297983
2026-05-29 21:21:00.000000000,1780060860000000000,24305,24305,24300,24300,382,297983,297990
2026-05-29 21:22:00.000000000,1780060920000000000,24300,24310,24300,24305,358,297990,297927
2026-05-29 21:23:00.000000000,1780060980000000000,24305,24310,24300,24310,116,297927,297911
2026-05-29 21:24:00.000000000,1780061040000000000,24310,24310,24300,24305,267,297911,297951
2026-05-29 21:25:00.000000000,1780061100000000000,24305,24310,24300,24305,146,297951,297997
2026-05-29 21:26:00.000000000,1780061160000000000,24305,24305,24300,24300,119,297997,298013
2026-05-29 21:27:00.000000000,1780061220000000000,24300,24310,24300,24310,390,298013,298091
2026-05-29 21:28:00.000000000,1780061280000000000,24310,24310,24300,24300,454,298091,297955
2026-05-29 21:29:00.000000000,1780061340000000000,24300,24305,24300,24300,41,297955,297982
2026-05-29 21:30:00.000000000,1780061400000000000,24300,24305,24285,24285,567,297982,298012
2026-05-29 21:31:00.000000000,1780061460000000000,24285,24295,24280,24290,519,298012,298064
2026-05-29 21:32:00.000000000,1780061520000000000,24290,24290,24285,24290,98,298064,298048
2026-05-29 21:33:00.000000000,1780061580000000000,24290,24290,24285,24290,189,298048,298073
2026-05-29 21:34:00.000000000,1780061640000000000,24290,24290,24280,24290,363,298073,298107
2026-05-29 21:35:00.000000000,1780061700000000000,24290,24295,24280,24280,622,298107,298430
2026-05-29 21:36:00.000000000,1780061760000000000,24280,24280,24270,24270,702,298430,298414
2026-05-29 21:37:00.000000000,1780061820000000000,24270,24275,24265,24270,537,298414,298514
2026-05-29 21:38:00.000000000,1780061880000000000,24270,24280,24270,24280,161,298514,298455
2026-05-29 21:39:00.000000000,1780061940000000000,24280,24280,24275,24280,286,298455,298475
2026-05-29 21:40:00.000000000,1780062000000000000,24280,24290,24275,24285,282,298475,298543
2026-05-29 21:41:00.000000000,1780062060000000000,24285,24285,24280,24280,83,298543,298548
2026-05-29 21:42:00.000000000,1780062120000000000,24280,24280,24265,24270,411,298548,298628
2026-05-29 21:43:00.000000000,1780062180000000000,24270,24275,24265,24265,250,298628,298717
2026-05-29 21:44:00.000000000,1780062240000000000,24265,24270,24265,24265,237,298717,298672
2026-05-29 21:45:00.000000000,1780062300000000000,24265,24270,24265,24265,482,298672,298566
2026-05-29 21:46:00.000000000,1780062360000000000,24265,24275,24265,24265,295,298566,298535
2026-05-29 21:47:00.000000000,1780062420000000000,24265,24275,24265,24270,119,298535,298505
2026-05-29 21:48:00.000000000,1780062480000000000,24270,24275,24270,24275,149,298505,298537
2026-05-29 21:49:00.000000000,1780062540000000000,24275,24280,24265,24270,225,298537,298538
2026-05-29 21:50:00.000000000,1780062600000000000,24270,24275,24270,24275,245,298538,298666
2026-05-29 21:51:00.000000000,1780062660000000000,24275,24280,24275,24275,71,298666,298652
2026-05-29 21:52:00.000000000,1780062720000000000,24275,24280,24270,24275,117,298652,298659
2026-05-29 21:53:00.000000000,1780062780000000000,24275,24280,24270,24275,417,298659,298603
2026-05-29 21:54:00.000000000,1780062840000000000,24275,24275,24260,24265,402,298603,298559
2026-05-29 21:55:00.000000000,1780062900000000000,24265,24270,24260,24270,235,298559,298521
2026-05-29 21:56:00.000000000,1780062960000000000,24270,24275,24270,24270,278,298521,298535
2026-05-29 21:57:00.000000000,1780063020000000000,24270,24280,24270,24275,316,298535,298535
2026-05-29 21:58:00.000000000,1780063080000000000,24275,24280,24265,24265,381,298535,298639
2026-05-29 21:59:00.000000000,1780063140000000000,24265,24270,24260,24265,271,298639,298689
2026-05-29 22:00:00.000000000,1780063200000000000,24265,24270,24255,24265,379,298689,298617
2026-05-29 22:01:00.000000000,1780063260000000000,24265,24270,24260,24270,380,298617,298649
2026-05-29 22:02:00.000000000,1780063320000000000,24270,24275,24265,24270,249,298649,298753
2026-05-29 22:03:00.000000000,1780063380000000000,24270,24275,24265,24265,124,298753,298721
2026-05-29 22:04:00.000000000,1780063440000000000,24265,24275,24265,24270,57,298721,298757
2026-05-29 22:05:00.000000000,1780063500000000000,24270,24275,24270,24275,204,298757,298742
2026-05-29 22:06:00.000000000,1780063560000000000,24275,24275,24270,24270,80,298742,298730
2026-05-29 22:07:00.000000000,1780063620000000000,24270,24275,24265,24270,120,298730,298769
2026-05-29 22:08:00.000000000,1780063680000000000,24270,24275,24260,24275,340,298769,298716
2026-05-29 22:09:00.000000000,1780063740000000000,24275,24275,24265,24265,274,298716,298758
2026-05-29 22:10:00.000000000,1780063800000000000,24265,24275,24265,24270,239,298758,298694
2026-05-29 22:11:00.000000000,1780063860000000000,24270,24275,24265,24270,338,298694,298643
2026-05-29 22:12:00.000000000,1780063920000000000,24270,24270,24265,24270,104,298643,298635
2026-05-29 22:13:00.000000000,1780063980000000000,24270,24270,24260,24260,175,298635,298713
2026-05-29 22:14:00.000000000,1780064040000000000,24260,24265,24260,24265,101,298713,298706
2026-05-29 22:15:00.000000000,1780064100000000000,24265,24265,24260,24265,109,298706,298721
2026-05-29 22:16:00.000000000,1780064160000000000,24265,24270,24260,24265,131,298721,298744
2026-05-29 22:17:00.000000000,1780064220000000000,24265,24270,24265,24265,156,298744,298829
2026-05-29 22:18:00.000000000,1780064280000000000,24265,24275,24260,24270,199,298829,298917
2026-05-29 22:19:00.000000000,1780064340000000000,24270,24275,24270,24270,127,298917,298914
2026-05-29 22:20:00.000000000,1780064400000000000,24270,24275,24265,24275,129,298914,298880
