datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2024-06-28 21:00:00.000000000,1719579600000000000,78690,78870,78630,78660,2858,195709,195075
2024-06-28 21:01:00.000000000,1719579660000000000,78660,78700,78650,78700,798,195075,195044
2024-06-28 21:02:00.000000000,1719579720000000000,78700,78770,78680,78760,669,195044,194980
2024-06-28 21:03:00.000000000,1719579780000000000,78760,78830,78740,78760,809,194980,195031
2024-06-28 21:04:00.000000000,1719579840000000000,78760,78800,78720,78790,578,195031,194972
2024-06-28 21:05:00.000000000,1719579900000000000,78790,78830,78740,78740,660,194972,194990
2024-06-28 21:06:00.000000000,1719579960000000000,78740,78760,78720,78750,292,194990,194947
2024-06-28 21:07:00.000000000,1719580020000000000,78750,78790,78720,78770,416,194947,194910
2024-06-28 21:08:00.000000000,1719580080000000000,78770,78920,78770,78900,1003,194910,195030
2024-06-28 21:09:00.000000000,1719580140000000000,78900,78970,78880,78960,902,195030,195014
2024-06-28 21:10:00.000000000,1719580200000000000,78960,79010,78940,78960,1030,195014,194979
2024-06-28 21:11:00.000000000,1719580260000000000,78960,79020,78960,79000,802,194979,194927
2024-06-28 21:12:00.000000000,1719580320000000000,79000,79010,78940,78980,626,194927,194956
2024-06-28 21:13:00.000000000,1719580380000000000,78980,79000,78920,78930,492,194956,194969
2024-06-28 21:14:00.000000000,1719580440000000000,78930,78950,78920,78920,479,194969,194955
2024-06-28 21:15:00.000000000,1719580500000000000,78920,78940,78860,78890,486,194955,194897
2024-06-28 21:16:00.000000000,1719580560000000000,78890,78920,78850,78870,294,194897,194893
2024-06-28 21:17:00.000000000,1719580620000000000,78870,78960,78860,78950,283,194893,194917
2024-06-28 21:18:00.000000000,1719580680000000000,78950,78980,78930,78940,337,194917,194950
2024-06-28 21:19:00.000000000,1719580740000000000,78940,78970,78920,78950,316,194950,194869
2024-06-28 21:20:00.000000000,1719580800000000000,78950,78960,78830,78860,469,194869,194885
2024-06-28 21:21:00.000000000,1719580860000000000,78860,78860,78820,78840,433,194885,194841
2024-06-28 21:22:00.000000000,1719580920000000000,78840,78860,78780,78780,638,194841,194823
2024-06-28 21:23:00.000000000,1719580980000000000,78780,78850,78780,78840,241,194823,194833
2024-06-28 21:24:00.000000000,1719581040000000000,78840,78870,78820,78840,243,194833,194845
2024-06-28 21:25:00.000000000,1719581100000000000,78840,78860,78830,78830,160,194845,194848
2024-06-28 21:26:00.000000000,1719581160000000000,78830,78830,78780,78800,348,194848,194805
2024-06-28 21:27:00.000000000,1719581220000000000,78800,78810,78790,78790,126,194805,194758
2024-06-28 21:28:00.000000000,1719581280000000000,78790,78800,78750,78760,349,194758,194775
2024-06-28 21:29:00.000000000,1719581340000000000,78760,78760,78730,78740,408,194775,194731
2024-06-28 21:30:00.000000000,1719581400000000000,78740,78760,78680,78700,407,194731,194718
2024-06-28 21:31:00.000000000,1719581460000000000,78700,78730,78690,78730,361,194718,194636
2024-06-28 21:32:00.000000000,1719581520000000000,78730,78750,78710,78710,210,194636,194633
2024-06-28 21:33:00.000000000,1719581580000000000,78710,78710,78650,78650,271,194633,194609
2024-06-28 21:34:00.000000000,1719581640000000000,78650,78680,78650,78680,235,194609,194607
2024-06-28 21:35:00.000000000,1719581700000000000,78680,78740,78670,78720,236,194607,194554
2024-06-28 21:36:00.000000000,1719581760000000000,78720,78720,78690,78690,269,194554,194469
2024-06-28 21:37:00.000000000,1719581820000000000,78690,78700,78660,78690,272,194469,194517
2024-06-28 21:38:00.000000000,1719581880000000000,78690,78700,78670,78690,129,194517,194517
2024-06-28 21:39:00.000000000,1719581940000000000,78690,78710,78670,78680,119,194517,194512
2024-06-28 21:40:00.000000000,1719582000000000000,78680,78720,78670,78690,155,194512,194473
2024-06-28 21:41:00.000000000,1719582060000000000,78690,78700,78620,78630,408,194473,194456
2024-06-28 21:42:00.000000000,1719582120000000000,78630,78670,78550,78670,508,194456,194427
2024-06-28 21:43:00.000000000,1719582180000000000,78670,78670,78630,78650,207,194427,194357
2024-06-28 21:44:00.000000000,1719582240000000000,78650,78670,78640,78670,113,194357,194368
2024-06-28 21:45:00.000000000,1719582300000000000,78670,78670,78630,78630,169,194368,194418
2024-06-28 21:46:00.000000000,1719582360000000000,78630,78640,78600,78630,269,194418,194419
2024-06-28 21:47:00.000000000,1719582420000000000,78630,78650,78600,78600,181,194419,194401
2024-06-28 21:48:00.000000000,1719582480000000000,78600,78600,78550,78560,408,194401,194329
2024-06-28 21:49:00.000000000,1719582540000000000,78560,78560,78520,78520,490,194329,194357
2024-06-28 21:50:00.000000000,1719582600000000000,78520,78560,78520,78540,250,194357,194426
2024-06-28 21:51:00.000000000,1719582660000000000,78540,78580,78530,78530,309,194426,194426
2024-06-28 21:52:00.000000000,1719582720000000000,78530,78590,78530,78570,306,194426,194353
2024-06-28 21:53:00.000000000,1719582780000000000,78570,78580,78560,78570,120,194353,194353
2024-06-28 21:54:00.000000000,1719582840000000000,78570,78600,78560,78590,184,194353,194303
2024-06-28 21:55:00.000000000,1719582900000000000,78590,78610,78540,78540,232,194303,194259
2024-06-28 21:56:00.000000000,1719582960000000000,78540,78570,78510,78560,229,194259,194221
2024-06-28 21:57:00.000000000,1719583020000000000,78560,78590,78560,78580,77,194221,194227
2024-06-28 21:58:00.000000000,1719583080000000000,78580,78580,78530,78540,180,194227,194222
2024-06-28 21:59:00.000000000,1719583140000000000,78540,78550,78510,78520,159,194222,194203
2024-06-28 22:00:00.000000000,1719583200000000000,78520,78600,78450,78500,960,194203,194096
2024-06-28 22:01:00.000000000,1719583260000000000,78500,78500,78430,78450,483,194096,194194
2024-06-28 22:02:00.000000000,1719583320000000000,78450,78490,78430,78460,396,194194,194215
2024-06-28 22:03:00.000000000,1719583380000000000,78460,78470,78430,78430,247,194215,194207
2024-06-28 22:04:00.000000000,1719583440000000000,78430,78430,78390,78400,461,194207,194246
2024-06-28 22:05:00.000000000,1719583500000000000,78400,78440,78400,78440,240,194246,194257
2024-06-28 22:06:00.000000000,1719583560000000000,78440,78490,78440,78460,177,194257,194270
2024-06-28 22:07:00.000000000,1719583620000000000,78460,78480,78450,78460,122,194270,194247
2024-06-28 22:08:00.000000000,1719583680000000000,78460,78490,78440,78480,236,194247,194164
2024-06-28 22:09:00.000000000,1719583740000000000,78480,78490,78450,78480,175,194164,194168
2024-06-28 22:10:00.000000000,1719583800000000000,78480,78540,78480,78510,442,194168,194198
2024-06-28 22:11:00.000000000,1719583860000000000,78510,78530,78490,78500,268,194198,194238
2024-06-28 22:12:00.000000000,1719583920000000000,78500,78500,78440,78480,173,194238,194278
2024-06-28 22:13:00.000000000,1719583980000000000,78480,78480,78430,78460,141,194278,194313
2024-06-28 22:14:00.000000000,1719584040000000000,78460,78490,78460,78480,86,194313,194311
2024-06-28 22:15:00.000000000,1719584100000000000,78480,78490,78470,78490,91,194311,194318
2024-06-28 22:16:00.000000000,1719584160000000000,78490,78540,78470,78480,283,194318,194335
