datetime,datetime_nano,KQ.m@DCE.i.open,KQ.m@DCE.i.high,KQ.m@DCE.i.low,KQ.m@DCE.i.close,KQ.m@DCE.i.volume,KQ.m@DCE.i.open_oi,KQ.m@DCE.i.close_oi
2024-01-02 09:00:00.000000000,1704157200000000000,973.0,975.5,968.0,969.0,8577,525791,523071
2024-01-02 09:01:00.000000000,1704157260000000000,969.0,971.5,967.0,970.5,5243,523071,521281
2024-01-02 09:02:00.000000000,1704157320000000000,970.5,979.0,970.0,978.0,4476,521281,520717
2024-01-02 09:03:00.000000000,1704157380000000000,978.0,978.0,975.5,976.5,2653,520717,520371
2024-01-02 09:04:00.000000000,1704157440000000000,976.5,976.5,974.5,974.5,1102,520371,520554
2024-01-02 09:05:00.000000000,1704157500000000000,974.5,977.0,974.5,976.0,1460,520554,520770
2024-01-02 09:06:00.000000000,1704157560000000000,976.0,985.0,976.0,983.5,6825,520770,520472
2024-01-02 09:07:00.000000000,1704157620000000000,983.5,984.5,982.0,982.0,2876,520472,520722
2024-01-02 09:08:00.000000000,1704157680000000000,982.0,983.5,982.0,982.5,1434,520722,521062
2024-01-02 09:09:00.000000000,1704157740000000000,982.5,984.0,982.5,983.0,1855,521062,521565
2024-01-02 09:10:00.000000000,1704157800000000000,983.0,984.0,982.0,982.5,1326,521565,521705
2024-01-02 09:11:00.000000000,1704157860000000000,982.5,983.0,982.0,982.0,967,521705,521737
2024-01-02 09:12:00.000000000,1704157920000000000,982.0,982.5,981.5,982.5,669,521737,521750
2024-01-02 09:13:00.000000000,1704157980000000000,982.5,984.5,982.0,984.5,1984,521750,521856
2024-01-02 09:14:00.000000000,1704158040000000000,984.5,986.5,984.0,986.0,4810,521856,522285
2024-01-02 09:15:00.000000000,1704158100000000000,986.0,987.5,986.0,986.0,3036,522285,522845
2024-01-02 09:16:00.000000000,1704158160000000000,986.0,987.5,986.0,986.5,1740,522845,523387
2024-01-02 09:17:00.000000000,1704158220000000000,986.5,987.5,986.5,987.0,1009,523387,523637
