datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2021-10-08 09:00:00.000000000,1633654800000000000,22930,23010,22830,22945,11266,242075,241633
2021-10-08 09:01:00.000000000,1633654860000000000,22945,23040,22940,23005,7106,241633,241032
2021-10-08 09:02:00.000000000,1633654920000000000,23005,23095,23005,23090,5319,241032,241163
2021-10-08 09:03:00.000000000,1633654980000000000,23090,23130,23060,23060,4087,241163,240760
2021-10-08 09:04:00.000000000,1633655040000000000,23060,23090,23040,23060,3942,240760,240509
2021-10-08 09:05:00.000000000,1633655100000000000,23060,23100,23025,23100,5468,240509,240999
2021-10-08 09:06:00.000000000,1633655160000000000,23100,23110,23055,23085,3619,240999,241166
2021-10-08 09:07:00.000000000,1633655220000000000,23085,23105,23055,23065,3240,241166,241116
2021-10-08 09:08:00.000000000,1633655280000000000,23065,23100,23045,23090,3178,241116,241225
2021-10-08 09:09:00.000000000,1633655340000000000,23090,23125,23090,23115,3559,241225,240914
2021-10-08 09:10:00.000000000,1633655400000000000,23115,23175,23115,23155,3763,240914,241096
2021-10-08 09:11:00.000000000,1633655460000000000,23155,23195,23145,23180,4239,241096,241560
2021-10-08 09:12:00.000000000,1633655520000000000,23180,23210,23170,23200,3575,241560,242279
2021-10-08 09:13:00.000000000,1633655580000000000,23200,23220,23175,23185,2547,242279,242540
2021-10-08 09:14:00.000000000,1633655640000000000,23185,23265,23185,23230,4254,242540,242876
2021-10-08 09:15:00.000000000,1633655700000000000,23230,23290,23225,23275,4436,242876,243349
2021-10-08 09:16:00.000000000,1633655760000000000,23275,23285,23235,23255,2883,243349,243536
2021-10-08 09:17:00.000000000,1633655820000000000,23255,23270,23200,23235,4626,243536,243343
2021-10-08 09:18:00.000000000,1633655880000000000,23235,23280,23220,23260,2900,243343,243475
2021-10-08 09:19:00.000000000,1633655940000000000,23260,23260,23155,23190,4689,243475,243156
2021-10-08 09:20:00.000000000,1633656000000000000,23190,23195,23140,23140,5531,243156,242946
2021-10-08 09:21:00.000000000,1633656060000000000,23140,23160,23130,23160,1927,242946,242987
2021-10-08 09:22:00.000000000,1633656120000000000,23160,23170,23135,23145,1967,242987,242866
2021-10-08 09:23:00.000000000,1633656180000000000,23145,23180,23145,23175,2371,242866,243299
2021-10-08 09:24:00.000000000,1633656240000000000,23175,23180,23140,23150,1511,243299,243401
2021-10-08 09:25:00.000000000,1633656300000000000,23150,23170,23140,23140,1554,243401,243385
2021-10-08 09:26:00.000000000,1633656360000000000,23140,23150,23110,23115,1651,243385,243408
2021-10-08 09:27:00.000000000,1633656420000000000,23115,23120,23065,23075,2909,243408,243062
2021-10-08 09:28:00.000000000,1633656480000000000,23075,23095,23070,23085,1949,243062,242894
2021-10-08 09:29:00.000000000,1633656540000000000,23085,23085,23035,23040,2718,242894,242615
2021-10-08 09:30:00.000000000,1633656600000000000,23040,23045,23005,23020,2176,242615,242071
2021-10-08 09:31:00.000000000,1633656660000000000,23020,23055,23005,23010,1499,242071,242143
2021-10-08 09:32:00.000000000,1633656720000000000,23010,23020,22935,22990,4222,242143,241795
2021-10-08 09:33:00.000000000,1633656780000000000,22990,23035,22980,23020,1897,241795,241959
2021-10-08 09:34:00.000000000,1633656840000000000,23020,23070,23020,23070,2305,241959,242169
2021-10-08 09:35:00.000000000,1633656900000000000,23070,23085,23050,23085,1397,242169,242087
2021-10-08 09:36:00.000000000,1633656960000000000,23085,23090,23045,23060,1404,242087,242039
2021-10-08 09:37:00.000000000,1633657020000000000,23060,23065,23045,23050,690,242039,241829
2021-10-08 09:38:00.000000000,1633657080000000000,23050,23055,23035,23035,770,241829,241784
2021-10-08 09:39:00.000000000,1633657140000000000,23035,23045,23025,23025,563,241784,241703
2021-10-08 09:40:00.000000000,1633657200000000000,23025,23065,23025,23050,1220,241703,241596
2021-10-08 09:41:00.000000000,1633657260000000000,23050,23065,23035,23045,528,241596,241633
2021-10-08 09:42:00.000000000,1633657320000000000,23045,23050,23040,23045,296,241633,241696
2021-10-08 09:43:00.000000000,1633657380000000000,23045,23065,23045,23065,329,241696,241717
2021-10-08 09:44:00.000000000,1633657440000000000,23065,23065,23040,23060,896,241717,241607
2021-10-08 09:45:00.000000000,1633657500000000000,23060,23105,23060,23095,1180,241607,241430
2021-10-08 09:46:00.000000000,1633657560000000000,23095,23100,23060,23060,931,241430,241469
2021-10-08 09:47:00.000000000,1633657620000000000,23060,23075,23045,23075,960,241469,241542
2021-10-08 09:48:00.000000000,1633657680000000000,23075,23075,23065,23065,240,241542,241524
2021-10-08 09:49:00.000000000,1633657740000000000,23065,23065,23045,23055,609,241524,241428
2021-10-08 09:50:00.000000000,1633657800000000000,23055,23055,23015,23020,1197,241428,241440
2021-10-08 09:51:00.000000000,1633657860000000000,23020,23020,22975,22975,1665,241440,241285
2021-10-08 09:52:00.000000000,1633657920000000000,22975,23010,22975,23010,1038,241285,241135
2021-10-08 09:53:00.000000000,1633657980000000000,23010,23010,22975,22980,1196,241135,241029
2021-10-08 09:54:00.000000000,1633658040000000000,22980,22985,22915,22925,2104,241029,241157
2021-10-08 09:55:00.000000000,1633658100000000000,22925,22940,22800,22860,3297,241157,240698
2021-10-08 09:56:00.000000000,1633658160000000000,22860,22920,22860,22870,2984,240698,240549
2021-10-08 09:57:00.000000000,1633658220000000000,22870,22895,22850,22880,1851,240549,240289
2021-10-08 09:58:00.000000000,1633658280000000000,22880,22925,22880,22920,1608,240289,240413
2021-10-08 09:59:00.000000000,1633658340000000000,22920,22920,22850,22865,2152,240413,239957
2021-10-08 10:00:00.000000000,1633658400000000000,22865,22915,22860,22910,1697,239957,239871
2021-10-08 10:01:00.000000000,1633658460000000000,22910,22925,22900,22920,688,239871,239885
2021-10-08 10:02:00.000000000,1633658520000000000,22920,22945,22900,22945,1949,239885,239871
2021-10-08 10:03:00.000000000,1633658580000000000,22945,22945,22915,22920,981,239871,239913
2021-10-08 10:04:00.000000000,1633658640000000000,22920,22920,22900,22910,637,239913,239907
2021-10-08 10:05:00.000000000,1633658700000000000,22910,22920,22870,22880,1957,239907,239601
2021-10-08 10:06:00.000000000,1633658760000000000,22880,22885,22860,22870,1244,239601,239851
2021-10-08 10:07:00.000000000,1633658820000000000,22870,22885,22850,22860,2028,239851,239856
2021-10-08 10:08:00.000000000,1633658880000000000,22860,22865,22825,22840,1312,239856,239788
2021-10-08 10:09:00.000000000,1633658940000000000,22840,22855,22815,22815,1969,239788,239658
2021-10-08 10:10:00.000000000,1633659000000000000,22815,22850,22815,22815,2411,239658,239370
2021-10-08 10:11:00.000000000,1633659060000000000,22815,22830,22790,22805,3048,239370,239421
2021-10-08 10:12:00.000000000,1633659120000000000,22805,22830,22775,22790,2008,239421,239488
2021-10-08 10:13:00.000000000,1633659180000000000,22790,22800,22765,22770,1920,239488,239585
2021-10-08 10:14:00.000000000,1633659240000000000,22770,22775,22710,22730,4678,239585,239887
2021-10-08 10:30:00.000000000,1633660200000000000,22730,22770,22700,22765,4469,239887,240076
2021-10-08 10:31:00.000000000,1633660260000000000,22765,22770,22725,22770,1817,240076,240363
2021-10-08 10:32:00.000000000,1633660320000000000,22770,22785,22755,22785,1759,240363,240198
2021-10-08 10:33:00.000000000,1633660380000000000,22785,22785,22740,22745,1313,240198,240128
2021-10-08 10:34:00.000000000,1633660440000000000,22745,22755,22735,22755,1734,240128,240253
2021-10-08 10:35:00.000000000,1633660500000000000,22755,22755,22725,22750,1800,240253,240080
2021-10-08 10:36:00.000000000,1633660560000000000,22750,22800,22750,22800,1427,240080,240152
2021-10-08 10:37:00.000000000,1633660620000000000,22800,22805,22765,22765,1387,240152,240085
2021-10-08 10:38:00.000000000,1633660680000000000,22765,22800,22760,22795,815,240085,240140
2021-10-08 10:39:00.000000000,1633660740000000000,22795,22830,22795,22815,1219,240140,240288
2021-10-08 10:40:00.000000000,1633660800000000000,22815,22815,22780,22805,1640,240288,240275
2021-10-08 10:41:00.000000000,1633660860000000000,22805,22810,22770,22790,904,240275,240251
2021-10-08 10:42:00.000000000,1633660920000000000,22790,22790,22775,22785,360,240251,240236
2021-10-08 10:43:00.000000000,1633660980000000000,22785,22795,22755,22765,1491,240236,240109
2021-10-08 10:44:00.000000000,1633661040000000000,22765,22785,22750,22770,1163,240109,239907
2021-10-08 10:45:00.000000000,1633661100000000000,22770,22770,22705,22710,3489,239907,239781
2021-10-08 10:46:00.000000000,1633661160000000000,22710,22710,22665,22680,2667,239781,239515
2021-10-08 10:47:00.000000000,1633661220000000000,22680,22700,22665,22675,1632,239515,239254
2021-10-08 10:48:00.000000000,1633661280000000000,22675,22695,22655,22670,1790,239254,239128
2021-10-08 10:49:00.000000000,1633661340000000000,22670,22695,22660,22685,1650,239128,238846
2021-10-08 10:50:00.000000000,1633661400000000000,22685,22685,22640,22645,1771,238846,238769
2021-10-08 10:51:00.000000000,1633661460000000000,22645,22665,22640,22655,1386,238769,238639
2021-10-08 10:52:00.000000000,1633661520000000000,22655,22690,22655,22685,1708,238639,238500
2021-10-08 10:53:00.000000000,1633661580000000000,22685,22695,22675,22680,1697,238500,238199
2021-10-08 10:54:00.000000000,1633661640000000000,22680,22690,22670,22670,1852,238199,238004
2021-10-08 10:55:00.000000000,1633661700000000000,22670,22670,22645,22655,1457,238004,237788
2021-10-08 10:56:00.000000000,1633661760000000000,22655,22680,22655,22665,1096,237788,237753
2021-10-08 10:57:00.000000000,1633661820000000000,22665,22680,22650,22675,669,237753,237847
2021-10-08 10:58:00.000000000,1633661880000000000,22675,22705,22675,22700,829,237847,237738
2021-10-08 10:59:00.000000000,1633661940000000000,22700,22720,22700,22720,762,237738,237702
2021-10-08 11:00:00.000000000,1633662000000000000,22720,22740,22720,22725,954,237702,237643
2021-10-08 11:01:00.000000000,1633662060000000000,22725,22730,22700,22725,623,237643,237667
