datetime,datetime_nano,KQ.m@DCE.i.open,KQ.m@DCE.i.high,KQ.m@DCE.i.low,KQ.m@DCE.i.close,KQ.m@DCE.i.volume,KQ.m@DCE.i.open_oi,KQ.m@DCE.i.close_oi
2026-05-29 21:00:00.000000000,1780059600000000000,782.5,783.5,781.5,782.5,5219,580298,579674
2026-05-29 21:01:00.000000000,1780059660000000000,782.5,783.0,782.0,782.0,3060,579674,579961
2026-05-29 21:02:00.000000000,1780059720000000000,782.0,783.0,782.0,782.5,1744,579961,580455
2026-05-29 21:03:00.000000000,1780059780000000000,782.5,783.0,781.0,781.0,2469,580455,581027
2026-05-29 21:04:00.000000000,1780059840000000000,781.0,782.0,781.0,781.5,2157,581027,581505
2026-05-29 21:05:00.000000000,1780059900000000000,781.5,782.0,780.5,780.5,1924,581505,581717
2026-05-29 21:06:00.000000000,1780059960000000000,780.5,781.0,780.0,781.0,1304,581717,581755
2026-05-29 21:07:00.000000000,1780060020000000000,781.0,781.0,779.5,779.5,2931,581755,581959
2026-05-29 21:08:00.000000000,1780060080000000000,779.5,780.0,779.0,779.0,2311,581959,582093
2026-05-29 21:09:00.000000000,1780060140000000000,779.0,779.5,778.0,779.5,6546,582093,583330
2026-05-29 21:10:00.000000000,1780060200000000000,779.5,780.0,779.0,779.0,2440,583330,583569
2026-05-29 21:11:00.000000000,1780060260000000000,779.0,779.5,779.0,779.5,353,583569,583581
2026-05-29 21:12:00.000000000,1780060320000000000,779.5,780.0,779.0,779.5,1781,583581,583824
2026-05-29 21:13:00.000000000,1780060380000000000,779.5,779.5,778.5,778.5,2272,583824,584318
2026-05-29 21:14:00.000000000,1780060440000000000,778.5,779.0,778.0,778.0,3119,584318,584794
2026-05-29 21:15:00.000000000,1780060500000000000,778.0,779.0,778.0,778.5,1784,584794,584640
2026-05-29 21:16:00.000000000,1780060560000000000,778.5,779.0,778.5,779.0,845,584640,584824
2026-05-29 21:17:00.000000000,1780060620000000000,779.0,779.0,778.5,778.5,1211,584824,584659
2026-05-29 21:18:00.000000000,1780060680000000000,778.5,779.0,778.5,778.5,1195,584659,584744
2026-05-29 21:19:00.000000000,1780060740000000000,778.5,779.5,778.5,779.5,235,584744,584669
2026-05-29 21:20:00.000000000,1780060800000000000,779.5,779.5,779.0,779.5,232,584669,584637
2026-05-29 21:21:00.000000000,1780060860000000000,779.5,779.5,778.5,778.5,1267,584637,584709
2026-05-29 21:22:00.000000000,1780060920000000000,778.5,779.0,778.5,779.0,163,584709,584724
2026-05-29 21:23:00.000000000,1780060980000000000,779.0,779.5,778.5,779.0,551,584724,584953
2026-05-29 21:24:00.000000000,1780061040000000000,779.0,779.5,779.0,779.5,151,584953,585019
2026-05-29 21:25:00.000000000,1780061100000000000,779.5,779.5,779.0,779.0,1515,585019,585420
2026-05-29 21:26:00.000000000,1780061160000000000,779.0,779.0,778.5,778.5,877,585420,585516
2026-05-29 21:27:00.000000000,1780061220000000000,778.5,779.0,778.5,778.5,343,585516,585572
2026-05-29 21:28:00.000000000,1780061280000000000,778.5,779.0,778.5,778.5,144,585572,585560
2026-05-29 21:29:00.000000000,1780061340000000000,778.5,779.0,778.5,778.5,191,585560,585530
2026-05-29 21:30:00.000000000,1780061400000000000,778.5,779.5,778.5,779.5,1136,585530,585452
2026-05-29 21:31:00.000000000,1780061460000000000,779.5,779.5,779.0,779.0,108,585452,585472
2026-05-29 21:32:00.000000000,1780061520000000000,779.0,779.5,779.0,779.5,79,585472,585471
2026-05-29 21:33:00.000000000,1780061580000000000,779.5,779.5,779.0,779.5,106,585471,585467
2026-05-29 21:34:00.000000000,1780061640000000000,779.5,780.0,779.0,779.5,1203,585467,585470
2026-05-29 21:35:00.000000000,1780061700000000000,779.5,779.5,779.0,779.5,155,585470,585455
2026-05-29 21:36:00.000000000,1780061760000000000,779.5,779.5,779.0,779.0,51,585455,585442
2026-05-29 21:37:00.000000000,1780061820000000000,779.0,779.5,779.0,779.5,90,585442,585438
2026-05-29 21:38:00.000000000,1780061880000000000,779.5,779.5,779.0,779.0,110,585438,585426
2026-05-29 21:39:00.000000000,1780061940000000000,779.0,779.5,779.0,779.0,66,585426,585417
2026-05-29 21:40:00.000000000,1780062000000000000,779.0,779.5,779.0,779.0,135,585417,585434
2026-05-29 21:41:00.000000000,1780062060000000000,779.0,779.5,779.0,779.5,44,585434,585441
2026-05-29 21:42:00.000000000,1780062120000000000,779.5,779.5,779.0,779.0,138,585441,585427
2026-05-29 21:43:00.000000000,1780062180000000000,779.0,779.5,778.5,779.5,1774,585427,584716
2026-05-29 21:44:00.000000000,1780062240000000000,779.5,779.5,779.0,779.5,63,584716,584686
2026-05-29 21:45:00.000000000,1780062300000000000,779.5,779.5,779.0,779.0,39,584686,584688
2026-05-29 21:46:00.000000000,1780062360000000000,779.0,779.5,779.0,779.0,61,584688,584678
2026-05-29 21:47:00.000000000,1780062420000000000,779.0,779.5,779.0,779.0,126,584678,584585
2026-05-29 21:48:00.000000000,1780062480000000000,779.0,779.5,779.0,779.0,66,584585,584557
2026-05-29 21:49:00.000000000,1780062540000000000,779.0,779.5,779.0,779.0,93,584557,584580
2026-05-29 21:50:00.000000000,1780062600000000000,779.0,779.5,779.0,779.0,282,584580,584544
2026-05-29 21:51:00.000000000,1780062660000000000,779.0,779.5,779.0,779.0,93,584544,584511
2026-05-29 21:52:00.000000000,1780062720000000000,779.0,779.5,779.0,779.0,367,584511,584317
2026-05-29 21:53:00.000000000,1780062780000000000,779.0,779.5,779.0,779.0,63,584317,584292
2026-05-29 21:54:00.000000000,1780062840000000000,779.0,779.5,779.0,779.5,61,584292,584266
