datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2021-08-31 21:00:00.000000000,1630414800000000000,70200,70290,70150,70170,2507,132113,132203
2021-08-31 21:01:00.000000000,1630414860000000000,70170,70190,70080,70120,783,132203,132169
2021-08-31 21:02:00.000000000,1630414920000000000,70120,70130,70000,70000,666,132169,132118
2021-08-31 21:03:00.000000000,1630414980000000000,70000,70030,69960,69970,642,132118,132128
2021-08-31 21:04:00.000000000,1630415040000000000,69970,70040,69970,70000,421,132128,132202
2021-08-31 21:05:00.000000000,1630415100000000000,70000,70000,69940,69950,627,132202,132314
2021-08-31 21:06:00.000000000,1630415160000000000,69950,69950,69780,69800,873,132314,132188
2021-08-31 21:07:00.000000000,1630415220000000000,69800,69840,69770,69820,978,132188,131952
2021-08-31 21:08:00.000000000,1630415280000000000,69820,69840,69810,69830,424,131952,131889
2021-08-31 21:09:00.000000000,1630415340000000000,69830,69830,69750,69750,881,131889,131778
2021-08-31 21:10:00.000000000,1630415400000000000,69750,69830,69710,69830,657,131778,131721
2021-08-31 21:11:00.000000000,1630415460000000000,69830,69870,69820,69860,436,131721,131709
2021-08-31 21:12:00.000000000,1630415520000000000,69860,69870,69830,69850,359,131709,131681
2021-08-31 21:13:00.000000000,1630415580000000000,69850,69850,69810,69840,294,131681,131654
2021-08-31 21:14:00.000000000,1630415640000000000,69840,69850,69800,69800,262,131654,131656
2021-08-31 21:15:00.000000000,1630415700000000000,69800,69840,69750,69830,301,131656,131678
2021-08-31 21:16:00.000000000,1630415760000000000,69830,69920,69830,69890,389,131678,131675
2021-08-31 21:17:00.000000000,1630415820000000000,69890,69910,69870,69890,238,131675,131658
2021-08-31 21:18:00.000000000,1630415880000000000,69890,69920,69890,69910,274,131658,131732
2021-08-31 21:19:00.000000000,1630415940000000000,69910,69930,69900,69910,128,131732,131748
2021-08-31 21:20:00.000000000,1630416000000000000,69910,69930,69870,69920,272,131748,131696
2021-08-31 21:21:00.000000000,1630416060000000000,69920,69970,69900,69970,324,131696,131688
2021-08-31 21:22:00.000000000,1630416120000000000,69970,69980,69960,69980,236,131688,131626
2021-08-31 21:23:00.000000000,1630416180000000000,69980,70030,69970,70020,628,131626,131703
2021-08-31 21:24:00.000000000,1630416240000000000,70020,70060,70020,70050,406,131703,131599
2021-08-31 21:25:00.000000000,1630416300000000000,70050,70080,69980,69990,316,131599,131552
2021-08-31 21:26:00.000000000,1630416360000000000,69990,70010,69930,69940,305,131552,131555
2021-08-31 21:27:00.000000000,1630416420000000000,69940,70010,69940,70010,226,131555,131556
2021-08-31 21:28:00.000000000,1630416480000000000,70010,70010,69960,69970,142,131556,131549
2021-08-31 21:29:00.000000000,1630416540000000000,69970,69990,69920,69950,309,131549,131537
2021-08-31 21:30:00.000000000,1630416600000000000,69950,69960,69900,69930,181,131537,131494
2021-08-31 21:31:00.000000000,1630416660000000000,69930,69960,69900,69920,199,131494,131469
2021-08-31 21:32:00.000000000,1630416720000000000,69920,69930,69890,69900,126,131469,131437
2021-08-31 21:33:00.000000000,1630416780000000000,69900,69940,69870,69940,171,131437,131429
2021-08-31 21:34:00.000000000,1630416840000000000,69940,69970,69940,69950,202,131429,131402
2021-08-31 21:35:00.000000000,1630416900000000000,69950,69990,69950,69960,188,131402,131371
2021-08-31 21:36:00.000000000,1630416960000000000,69960,69960,69910,69950,190,131371,131372
2021-08-31 21:37:00.000000000,1630417020000000000,69950,69990,69940,69970,156,131372,131361
2021-08-31 21:38:00.000000000,1630417080000000000,69970,69990,69960,69960,153,131361,131369
2021-08-31 21:39:00.000000000,1630417140000000000,69960,69970,69930,69950,110,131369,131380
2021-08-31 21:40:00.000000000,1630417200000000000,69950,69960,69910,69910,136,131380,131387
2021-08-31 21:41:00.000000000,1630417260000000000,69910,69930,69890,69930,219,131387,131349
2021-08-31 21:42:00.000000000,1630417320000000000,69930,69940,69890,69900,130,131349,131338
2021-08-31 21:43:00.000000000,1630417380000000000,69900,69920,69890,69890,153,131338,131323
2021-08-31 21:44:00.000000000,1630417440000000000,69890,69890,69840,69850,214,131323,131304
2021-08-31 21:45:00.000000000,1630417500000000000,69850,69890,69840,69840,249,131304,131283
2021-08-31 21:46:00.000000000,1630417560000000000,69840,69850,69810,69820,368,131283,131259
2021-08-31 21:47:00.000000000,1630417620000000000,69820,69860,69780,69790,644,131259,131321
2021-08-31 21:48:00.000000000,1630417680000000000,69790,69810,69760,69800,316,131321,131281
2021-08-31 21:49:00.000000000,1630417740000000000,69800,69810,69770,69810,283,131281,131253
2021-08-31 21:50:00.000000000,1630417800000000000,69810,69840,69790,69820,222,131253,131240
2021-08-31 21:51:00.000000000,1630417860000000000,69820,69830,69790,69810,289,131240,131299
2021-08-31 21:52:00.000000000,1630417920000000000,69810,69900,69800,69890,389,131299,131328
2021-08-31 21:53:00.000000000,1630417980000000000,69890,69910,69790,69800,457,131328,131370
2021-08-31 21:54:00.000000000,1630418040000000000,69800,69800,69750,69750,298,131370,131410
2021-08-31 21:55:00.000000000,1630418100000000000,69750,69750,69720,69730,363,131410,131455
2021-08-31 21:56:00.000000000,1630418160000000000,69730,69770,69720,69750,223,131455,131422
2021-08-31 21:57:00.000000000,1630418220000000000,69750,69790,69740,69790,203,131422,131447
2021-08-31 21:58:00.000000000,1630418280000000000,69790,69800,69770,69800,85,131447,131445
2021-08-31 21:59:00.000000000,1630418340000000000,69800,69800,69760,69770,91,131445,131453
2021-08-31 22:00:00.000000000,1630418400000000000,69770,69840,69740,69820,316,131453,131499
2021-08-31 22:01:00.000000000,1630418460000000000,69820,69870,69810,69830,244,131499,131458
2021-08-31 22:02:00.000000000,1630418520000000000,69830,69840,69810,69830,87,131458,131458
2021-08-31 22:03:00.000000000,1630418580000000000,69830,69860,69820,69820,102,131458,131440
2021-08-31 22:04:00.000000000,1630418640000000000,69820,69850,69810,69810,119,131440,131411
2021-08-31 22:05:00.000000000,1630418700000000000,69810,69820,69790,69790,93,131411,131409
2021-08-31 22:06:00.000000000,1630418760000000000,69790,69800,69770,69770,150,131409,131397
2021-08-31 22:07:00.000000000,1630418820000000000,69770,69800,69760,69780,209,131397,131320
2021-08-31 22:08:00.000000000,1630418880000000000,69780,69800,69770,69790,68,131320,131321
2021-08-31 22:09:00.000000000,1630418940000000000,69790,69820,69770,69820,64,131321,131315
2021-08-31 22:10:00.000000000,1630419000000000000,69820,69840,69810,69810,76,131315,131325
2021-08-31 22:11:00.000000000,1630419060000000000,69810,69850,69800,69840,110,131325,131304
2021-08-31 22:12:00.000000000,1630419120000000000,69840,69850,69830,69850,98,131304,131316
2021-08-31 22:13:00.000000000,1630419180000000000,69850,69860,69800,69820,93,131316,131310
2021-08-31 22:14:00.000000000,1630419240000000000,69820,69830,69810,69830,80,131310,131281
2021-08-31 22:15:00.000000000,1630419300000000000,69830,69850,69820,69840,84,131281,131290
2021-08-31 22:16:00.000000000,1630419360000000000,69840,69840,69810,69820,55,131290,131293
2021-08-31 22:17:00.000000000,1630419420000000000,69820,69830,69810,69820,42,131293,131294
2021-08-31 22:18:00.000000000,1630419480000000000,69820,69860,69810,69850,81,131294,131307
2021-08-31 22:19:00.000000000,1630419540000000000,69850,69860,69840,69860,104,131307,131338
2021-08-31 22:20:00.000000000,1630419600000000000,69860,69870,69820,69820,121,131338,131291
2021-08-31 22:21:00.000000000,1630419660000000000,69820,69880,69820,69860,129,131291,131306
2021-08-31 22:22:00.000000000,1630419720000000000,69860,69870,69850,69860,72,131306,131290
2021-08-31 22:23:00.000000000,1630419780000000000,69860,69870,69830,69840,69,131290,131304
2021-08-31 22:24:00.000000000,1630419840000000000,69840,69840,69820,69840,127,131304,131238
2021-08-31 22:25:00.000000000,1630419900000000000,69840,69840,69770,69780,244,131238,131219
2021-08-31 22:26:00.000000000,1630419960000000000,69780,69800,69750,69800,239,131219,131184
2021-08-31 22:27:00.000000000,1630420020000000000,69800,69840,69790,69810,97,131184,131173
2021-08-31 22:28:00.000000000,1630420080000000000,69810,69820,69810,69810,61,131173,131153
2021-08-31 22:29:00.000000000,1630420140000000000,69810,69820,69810,69820,46,131153,131165
2021-08-31 22:30:00.000000000,1630420200000000000,69820,69820,69780,69810,105,131165,131158
2021-08-31 22:31:00.000000000,1630420260000000000,69810,69830,69800,69830,55,131158,131159
2021-08-31 22:32:00.000000000,1630420320000000000,69830,69880,69830,69860,218,131159,131102
2021-08-31 22:33:00.000000000,1630420380000000000,69860,69880,69860,69880,66,131102,131100
2021-08-31 22:34:00.000000000,1630420440000000000,69880,69900,69870,69890,157,131100,131127
2021-08-31 22:35:00.000000000,1630420500000000000,69890,69910,69880,69900,159,131127,131171
2021-08-31 22:36:00.000000000,1630420560000000000,69900,69900,69870,69880,86,131171,131166
2021-08-31 22:37:00.000000000,1630420620000000000,69880,69920,69880,69900,103,131166,131150
2021-08-31 22:38:00.000000000,1630420680000000000,69900,69930,69880,69930,121,131150,131188
2021-08-31 22:39:00.000000000,1630420740000000000,69930,69930,69900,69910,55,131188,131178
2021-08-31 22:40:00.000000000,1630420800000000000,69910,69960,69910,69950,188,131178,131132
2021-08-31 22:41:00.000000000,1630420860000000000,69950,69970,69940,69950,172,131132,131117
2021-08-31 22:42:00.000000000,1630420920000000000,69950,69970,69940,69940,140,131117,131097
2021-08-31 22:43:00.000000000,1630420980000000000,69940,69960,69920,69950,123,131097,131091
2021-08-31 22:44:00.000000000,1630421040000000000,69950,69970,69930,69960,263,131091,131122
2021-08-31 22:45:00.000000000,1630421100000000000,69960,69970,69940,69950,148,131122,131095
2021-08-31 22:46:00.000000000,1630421160000000000,69950,69950,69890,69910,176,131095,131096
2021-08-31 22:47:00.000000000,1630421220000000000,69910,69950,69900,69940,77,131096,131118
2021-08-31 22:48:00.000000000,1630421280000000000,69940,69960,69910,69910,104,131118,131140
2021-08-31 22:49:00.000000000,1630421340000000000,69910,69940,69850,69870,304,131140,131156
2021-08-31 22:50:00.000000000,1630421400000000000,69870,69870,69810,69840,244,131156,131134
2021-08-31 22:51:00.000000000,1630421460000000000,69840,69900,69830,69900,189,131134,131134
2021-08-31 22:52:00.000000000,1630421520000000000,69900,69920,69860,69860,156,131134,131132
2021-08-31 22:53:00.000000000,1630421580000000000,69860,69880,69840,69860,126,131132,131124
2021-08-31 22:54:00.000000000,1630421640000000000,69860,69870,69830,69830,131,131124,131103
2021-08-31 22:55:00.000000000,1630421700000000000,69830,69840,69820,69830,162,131103,131076
2021-08-31 22:56:00.000000000,1630421760000000000,69830,69860,69820,69860,88,131076,131057
2021-08-31 22:57:00.000000000,1630421820000000000,69860,69860,69840,69850,64,131057,131056
2021-08-31 22:58:00.000000000,1630421880000000000,69850,69850,69770,69800,351,131056,131037
2021-08-31 22:59:00.000000000,1630421940000000000,69800,69830,69800,69820,177,131037,130982
2021-08-31 23:00:00.000000000,1630422000000000000,69820,69860,69810,69850,101,130982,131004
2021-08-31 23:01:00.000000000,1630422060000000000,69850,69880,69840,69870,126,131004,131031
2021-08-31 23:02:00.000000000,1630422120000000000,69870,69870,69810,69810,185,131031,131078
2021-08-31 23:03:00.000000000,1630422180000000000,69810,69830,69790,69800,107,131078,131104
2021-08-31 23:04:00.000000000,1630422240000000000,69800,69800,69740,69750,314,131104,131148
2021-08-31 23:05:00.000000000,1630422300000000000,69750,69750,69680,69700,1079,131148,131134
2021-08-31 23:06:00.000000000,1630422360000000000,69700,69720,69660,69670,492,131134,131149
2021-08-31 23:07:00.000000000,1630422420000000000,69670,69720,69660,69720,307,131149,131162
2021-08-31 23:08:00.000000000,1630422480000000000,69720,69770,69710,69740,443,131162,131273
2021-08-31 23:09:00.000000000,1630422540000000000,69740,69750,69720,69740,90,131273,131274
2021-08-31 23:10:00.000000000,1630422600000000000,69740,69770,69720,69750,133,131274,131269
2021-08-31 23:11:00.000000000,1630422660000000000,69750,69750,69720,69750,66,131269,131265
2021-08-31 23:12:00.000000000,1630422720000000000,69750,69750,69730,69750,55,131265,131275
2021-08-31 23:13:00.000000000,1630422780000000000,69750,69760,69740,69760,70,131275,131258
2021-08-31 23:14:00.000000000,1630422840000000000,69760,69770,69750,69770,97,131258,131254
2021-08-31 23:15:00.000000000,1630422900000000000,69770,69810,69770,69800,187,131254,131244
2021-08-31 23:16:00.000000000,1630422960000000000,69800,69830,69800,69820,188,131244,131256
2021-08-31 23:17:00.000000000,1630423020000000000,69820,69850,69820,69850,276,131256,131188
2021-08-31 23:18:00.000000000,1630423080000000000,69850,69850,69830,69840,101,131188,131175
2021-08-31 23:19:00.000000000,1630423140000000000,69840,69850,69830,69830,69,131175,131172
2021-08-31 23:20:00.000000000,1630423200000000000,69830,69890,69830,69870,377,131172,131126
2021-08-31 23:21:00.000000000,1630423260000000000,69870,69880,69860,69860,71,131126,131157
2021-08-31 23:22:00.000000000,1630423320000000000,69860,69890,69850,69880,120,131157,131183
2021-08-31 23:23:00.000000000,1630423380000000000,69880,69880,69860,69880,154,131183,131211
2021-08-31 23:24:00.000000000,1630423440000000000,69880,69950,69870,69920,596,131211,131204
2021-08-31 23:25:00.000000000,1630423500000000000,69920,69960,69920,69940,289,131204,131245
2021-08-31 23:26:00.000000000,1630423560000000000,69940,69950,69920,69940,231,131245,131263
2021-08-31 23:27:00.000000000,1630423620000000000,69940,69940,69920,69920,97,131263,131298
2021-08-31 23:28:00.000000000,1630423680000000000,69920,69940,69920,69930,88,131298,131328
2021-08-31 23:29:00.000000000,1630423740000000000,69930,69960,69920,69930,156,131328,131343
2021-08-31 23:30:00.000000000,1630423800000000000,69930,69930,69900,69920,146,131343,131401
2021-08-31 23:31:00.000000000,1630423860000000000,69920,69940,69900,69930,106,131401,131425
2021-08-31 23:32:00.000000000,1630423920000000000,69930,69960,69930,69940,109,131425,131436
2021-08-31 23:33:00.000000000,1630423980000000000,69940,69950,69920,69930,59,131436,131431
2021-08-31 23:34:00.000000000,1630424040000000000,69930,69930,69910,69930,88,131431,131470
2021-08-31 23:35:00.000000000,1630424100000000000,69930,69960,69930,69940,101,131470,131474
2021-08-31 23:36:00.000000000,1630424160000000000,69940,69980,69930,69980,196,131474,131498
2021-08-31 23:37:00.000000000,1630424220000000000,69980,69990,69970,69970,101,131498,131501
2021-08-31 23:38:00.000000000,1630424280000000000,69970,69980,69940,69940,92,131501,131530
2021-08-31 23:39:00.000000000,1630424340000000000,69940,69950,69940,69940,38,131530,131544
2021-08-31 23:40:00.000000000,1630424400000000000,69940,69980,69940,69970,95,131544,131558
2021-08-31 23:41:00.000000000,1630424460000000000,69970,69970,69940,69950,54,131558,131551
2021-08-31 23:42:00.000000000,1630424520000000000,69950,69970,69950,69960,21,131551,131552
2021-08-31 23:43:00.000000000,1630424580000000000,69960,69970,69960,69960,16,131552,131555
2021-08-31 23:44:00.000000000,1630424640000000000,69960,69970,69940,69940,17,131555,131564
2021-08-31 23:45:00.000000000,1630424700000000000,69940,69970,69930,69940,138,131564,131569
2021-08-31 23:46:00.000000000,1630424760000000000,69940,69990,69940,69980,182,131569,131637
2021-08-31 23:47:00.000000000,1630424820000000000,69980,70040,69980,70030,274,131637,131715
2021-08-31 23:48:00.000000000,1630424880000000000,70030,70060,70030,70050,173,131715,131725
2021-08-31 23:49:00.000000000,1630424940000000000,70050,70070,70030,70070,144,131725,131741
2021-08-31 23:50:00.000000000,1630425000000000000,70070,70090,70060,70080,305,131741,131824
2021-08-31 23:51:00.000000000,1630425060000000000,70080,70090,70060,70060,114,131824,131875
2021-08-31 23:52:00.000000000,1630425120000000000,70060,70060,70020,70040,101,131875,131884
2021-08-31 23:53:00.000000000,1630425180000000000,70040,70050,70030,70040,95,131884,131907
2021-08-31 23:54:00.000000000,1630425240000000000,70040,70060,70040,70040,75,131907,131921
2021-08-31 23:55:00.000000000,1630425300000000000,70040,70050,70030,70040,39,131921,131931
2021-08-31 23:56:00.000000000,1630425360000000000,70040,70060,70030,70050,47,131931,131944
2021-08-31 23:57:00.000000000,1630425420000000000,70050,70100,70050,70090,162,131944,131928
2021-08-31 23:58:00.000000000,1630425480000000000,70090,70100,70080,70080,84,131928,131945
2021-08-31 23:59:00.000000000,1630425540000000000,70080,70100,70080,70100,165,131945,131963
2021-09-01 00:00:00.000000000,1630425600000000000,70100,70130,70100,70120,206,131963,131908
2021-09-01 00:01:00.000000000,1630425660000000000,70120,70130,70100,70120,134,131908,131947
2021-09-01 00:02:00.000000000,1630425720000000000,70120,70120,70100,70110,49,131947,131952
2021-09-01 00:03:00.000000000,1630425780000000000,70110,70130,70110,70120,32,131952,131961
2021-09-01 00:04:00.000000000,1630425840000000000,70120,70150,70120,70140,124,131961,131996
2021-09-01 00:05:00.000000000,1630425900000000000,70140,70140,70100,70110,80,131996,131995
2021-09-01 00:06:00.000000000,1630425960000000000,70110,70110,70090,70100,120,131995,131979
2021-09-01 00:07:00.000000000,1630426020000000000,70100,70110,70070,70110,80,131979,131979
2021-09-01 00:08:00.000000000,1630426080000000000,70110,70110,70080,70080,35,131979,131994
2021-09-01 00:09:00.000000000,1630426140000000000,70080,70090,70080,70090,39,131994,131984
2021-09-01 00:10:00.000000000,1630426200000000000,70090,70090,70060,70070,34,131984,131972
2021-09-01 00:11:00.000000000,1630426260000000000,70070,70090,70070,70080,17,131972,131976
2021-09-01 00:12:00.000000000,1630426320000000000,70080,70090,70070,70080,35,131976,131992
2021-09-01 00:13:00.000000000,1630426380000000000,70080,70080,70070,70070,37,131992,132018
2021-09-01 00:14:00.000000000,1630426440000000000,70070,70070,70060,70060,23,132018,132016
2021-09-01 00:15:00.000000000,1630426500000000000,70060,70080,70060,70070,18,132016,132018
2021-09-01 00:16:00.000000000,1630426560000000000,70070,70090,70070,70090,31,132018,132016
2021-09-01 00:17:00.000000000,1630426620000000000,70090,70090,70070,70070,39,132016,132025
2021-09-01 00:18:00.000000000,1630426680000000000,70070,70070,70050,70060,62,132025,132018
2021-09-01 00:19:00.000000000,1630426740000000000,70060,70060,70050,70050,63,132018,132039
2021-09-01 00:20:00.000000000,1630426800000000000,70050,70060,70030,70050,53,132039,132053
2021-09-01 00:21:00.000000000,1630426860000000000,70050,70050,70040,70040,25,132053,132053
2021-09-01 00:22:00.000000000,1630426920000000000,70040,70040,70020,70020,42,132053,132051
2021-09-01 00:23:00.000000000,1630426980000000000,70020,70030,70000,70010,112,132051,132007
2021-09-01 00:24:00.000000000,1630427040000000000,70010,70050,70010,70050,47,132007,131995
2021-09-01 00:25:00.000000000,1630427100000000000,70050,70060,70040,70040,62,131995,131995
2021-09-01 00:26:00.000000000,1630427160000000000,70040,70070,70040,70070,52,131995,131987
2021-09-01 00:27:00.000000000,1630427220000000000,70070,70110,70070,70110,71,131987,131972
2021-09-01 00:28:00.000000000,1630427280000000000,70110,70120,70090,70090,64,131972,131978
2021-09-01 00:29:00.000000000,1630427340000000000,70090,70100,70090,70100,39,131978,132008
2021-09-01 00:30:00.000000000,1630427400000000000,70100,70100,70080,70090,35,132008,132010
2021-09-01 00:31:00.000000000,1630427460000000000,70090,70090,70080,70080,22,132010,132008
2021-09-01 00:32:00.000000000,1630427520000000000,70080,70080,70070,70080,7,132008,132010
2021-09-01 00:33:00.000000000,1630427580000000000,70080,70080,70060,70060,30,132010,132003
2021-09-01 00:34:00.000000000,1630427640000000000,70060,70060,70040,70050,58,132003,131982
2021-09-01 00:35:00.000000000,1630427700000000000,70050,70050,70010,70020,78,131982,131981
2021-09-01 00:36:00.000000000,1630427760000000000,70020,70020,70010,70020,28,131981,131967
2021-09-01 00:37:00.000000000,1630427820000000000,70020,70040,70010,70020,35,131967,131965
2021-09-01 00:38:00.000000000,1630427880000000000,70020,70020,70000,70000,23,131965,131959
2021-09-01 00:39:00.000000000,1630427940000000000,70000,70000,69950,69970,164,131959,131914
2021-09-01 00:40:00.000000000,1630428000000000000,69970,69990,69970,69990,28,131914,131924
2021-09-01 00:41:00.000000000,1630428060000000000,69990,70000,69990,69990,13,131924,131922
2021-09-01 00:42:00.000000000,1630428120000000000,69990,70010,69990,70010,29,131922,131909
2021-09-01 00:43:00.000000000,1630428180000000000,70010,70030,70010,70020,36,131909,131891
2021-09-01 00:44:00.000000000,1630428240000000000,70020,70020,70000,70000,33,131891,131882
2021-09-01 00:45:00.000000000,1630428300000000000,70000,70010,69990,70010,16,131882,131876
2021-09-01 00:46:00.000000000,1630428360000000000,70010,70050,70000,70040,129,131876,131856
2021-09-01 00:47:00.000000000,1630428420000000000,70040,70060,70040,70050,32,131856,131849
