datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2025-07-31 21:00:00.000000000,1753966800000000000,20480,20480,20455,20470,7469,248613,247364
2025-07-31 21:01:00.000000000,1753966860000000000,20470,20480,20465,20475,3316,247364,247648
2025-07-31 21:02:00.000000000,1753966920000000000,20475,20480,20470,20480,1634,247648,247330
2025-07-31 21:03:00.000000000,1753966980000000000,20480,20480,20460,20465,1670,247330,247099
2025-07-31 21:04:00.000000000,1753967040000000000,20465,20480,20455,20480,1763,247099,246528
2025-07-31 21:05:00.000000000,1753967100000000000,20480,20480,20470,20470,1446,246528,246395
2025-07-31 21:06:00.000000000,1753967160000000000,20470,20470,20455,20455,874,246395,246235
2025-07-31 21:07:00.000000000,1753967220000000000,20455,20460,20450,20460,1162,246235,246352
2025-07-31 21:08:00.000000000,1753967280000000000,20460,20460,20450,20455,909,246352,245967
2025-07-31 21:09:00.000000000,1753967340000000000,20455,20460,20450,20455,728,245967,245917
2025-07-31 21:10:00.000000000,1753967400000000000,20455,20470,20455,20470,807,245917,245662
2025-07-31 21:11:00.000000000,1753967460000000000,20470,20470,20455,20460,737,245662,245679
2025-07-31 21:12:00.000000000,1753967520000000000,20460,20470,20455,20470,477,245679,245551
2025-07-31 21:13:00.000000000,1753967580000000000,20470,20470,20460,20460,232,245551,245514
2025-07-31 21:14:00.000000000,1753967640000000000,20460,20465,20455,20455,680,245514,245244
2025-07-31 21:15:00.000000000,1753967700000000000,20455,20465,20450,20455,876,245244,244786
2025-07-31 21:16:00.000000000,1753967760000000000,20455,20460,20450,20450,443,244786,244617
2025-07-31 21:17:00.000000000,1753967820000000000,20450,20470,20450,20465,961,244617,244079
2025-07-31 21:18:00.000000000,1753967880000000000,20465,20470,20435,20435,2308,244079,244307
2025-07-31 21:19:00.000000000,1753967940000000000,20435,20440,20430,20435,1913,244307,244649
2025-07-31 21:20:00.000000000,1753968000000000000,20435,20440,20430,20435,1246,244649,244590
2025-07-31 21:21:00.000000000,1753968060000000000,20435,20450,20435,20450,996,244590,244360
2025-07-31 21:22:00.000000000,1753968120000000000,20450,20455,20440,20455,508,244360,244308
2025-07-31 21:23:00.000000000,1753968180000000000,20455,20455,20445,20455,318,244308,244291
2025-07-31 21:24:00.000000000,1753968240000000000,20455,20460,20450,20455,679,244291,244185
2025-07-31 21:25:00.000000000,1753968300000000000,20455,20455,20450,20450,167,244185,244209
2025-07-31 21:26:00.000000000,1753968360000000000,20450,20460,20450,20455,491,244209,244058
2025-07-31 21:27:00.000000000,1753968420000000000,20455,20460,20455,20455,310,244058,244123
2025-07-31 21:28:00.000000000,1753968480000000000,20455,20465,20455,20460,431,244123,244254
2025-07-31 21:29:00.000000000,1753968540000000000,20460,20465,20460,20465,295,244254,244269
2025-07-31 21:30:00.000000000,1753968600000000000,20465,20465,20455,20455,334,244269,244180
2025-07-31 21:31:00.000000000,1753968660000000000,20455,20465,20455,20455,276,244180,244147
2025-07-31 21:32:00.000000000,1753968720000000000,20455,20465,20450,20455,293,244147,244099
2025-07-31 21:33:00.000000000,1753968780000000000,20455,20465,20450,20460,472,244099,244192
2025-07-31 21:34:00.000000000,1753968840000000000,20460,20465,20455,20460,336,244192,244332
