datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2024-10-31 21:00:00.000000000,1730379600000000000,20775,20815,20765,20785,5056,198152,197758
2024-10-31 21:01:00.000000000,1730379660000000000,20785,20825,20785,20815,3082,197758,197596
2024-10-31 21:02:00.000000000,1730379720000000000,20815,20855,20815,20845,3347,197596,197376
2024-10-31 21:03:00.000000000,1730379780000000000,20845,20860,20840,20850,3021,197376,197957
2024-10-31 21:04:00.000000000,1730379840000000000,20850,20865,20845,20850,1669,197957,198043
2024-10-31 21:05:00.000000000,1730379900000000000,20850,20855,20840,20840,1047,198043,197968
2024-10-31 21:06:00.000000000,1730379960000000000,20840,20850,20835,20850,1322,197968,197782
2024-10-31 21:07:00.000000000,1730380020000000000,20850,20855,20835,20835,891,197782,197812
2024-10-31 21:08:00.000000000,1730380080000000000,20835,20845,20835,20845,821,197812,197683
2024-10-31 21:09:00.000000000,1730380140000000000,20845,20850,20840,20850,357,197683,197667
2024-10-31 21:10:00.000000000,1730380200000000000,20850,20855,20845,20855,1036,197667,197787
2024-10-31 21:11:00.000000000,1730380260000000000,20855,20855,20835,20835,736,197787,197810
2024-10-31 21:12:00.000000000,1730380320000000000,20835,20850,20835,20845,328,197810,197821
2024-10-31 21:13:00.000000000,1730380380000000000,20845,20860,20845,20860,759,197821,197765
2024-10-31 21:14:00.000000000,1730380440000000000,20860,20870,20855,20855,1297,197765,197877
2024-10-31 21:15:00.000000000,1730380500000000000,20855,20860,20850,20855,848,197877,197863
2024-10-31 21:16:00.000000000,1730380560000000000,20855,20860,20850,20850,656,197863,197835
2024-10-31 21:17:00.000000000,1730380620000000000,20850,20865,20850,20860,982,197835,198131
2024-10-31 21:18:00.000000000,1730380680000000000,20860,20860,20850,20850,578,198131,198137
2024-10-31 21:19:00.000000000,1730380740000000000,20850,20860,20850,20855,345,198137,198003
2024-10-31 21:20:00.000000000,1730380800000000000,20855,20855,20845,20845,614,198003,197829
2024-10-31 21:21:00.000000000,1730380860000000000,20845,20855,20835,20835,460,197829,197835
2024-10-31 21:22:00.000000000,1730380920000000000,20835,20840,20825,20830,572,197835,197720
2024-10-31 21:23:00.000000000,1730380980000000000,20830,20830,20820,20825,579,197720,197665
2024-10-31 21:24:00.000000000,1730381040000000000,20825,20830,20820,20830,594,197665,197511
2024-10-31 21:25:00.000000000,1730381100000000000,20830,20830,20820,20820,411,197511,197493
2024-10-31 21:26:00.000000000,1730381160000000000,20820,20825,20820,20825,339,197493,197318
2024-10-31 21:27:00.000000000,1730381220000000000,20825,20830,20820,20825,306,197318,197250
2024-10-31 21:28:00.000000000,1730381280000000000,20825,20835,20820,20835,430,197250,197124
2024-10-31 21:29:00.000000000,1730381340000000000,20835,20835,20820,20830,322,197124,197114
2024-10-31 21:30:00.000000000,1730381400000000000,20830,20830,20815,20815,612,197114,197018
2024-10-31 21:31:00.000000000,1730381460000000000,20815,20820,20815,20815,548,197018,196913
2024-10-31 21:32:00.000000000,1730381520000000000,20815,20815,20805,20810,273,196913,196920
2024-10-31 21:33:00.000000000,1730381580000000000,20810,20815,20790,20790,628,196920,196811
2024-10-31 21:34:00.000000000,1730381640000000000,20790,20795,20780,20785,737,196811,196652
2024-10-31 21:35:00.000000000,1730381700000000000,20785,20795,20785,20790,817,196652,196461
2024-10-31 21:36:00.000000000,1730381760000000000,20790,20790,20780,20790,468,196461,196440
2024-10-31 21:37:00.000000000,1730381820000000000,20790,20790,20780,20785,461,196440,196434
2024-10-31 21:38:00.000000000,1730381880000000000,20785,20790,20780,20785,316,196434,196380
2024-10-31 21:39:00.000000000,1730381940000000000,20785,20795,20785,20790,201,196380,196320
2024-10-31 21:40:00.000000000,1730382000000000000,20790,20795,20785,20790,166,196320,196250
2024-10-31 21:41:00.000000000,1730382060000000000,20790,20790,20785,20790,216,196250,196125
2024-10-31 21:42:00.000000000,1730382120000000000,20790,20795,20785,20785,192,196125,196089
2024-10-31 21:43:00.000000000,1730382180000000000,20785,20790,20775,20780,593,196089,196005
2024-10-31 21:44:00.000000000,1730382240000000000,20780,20785,20770,20770,931,196005,195707
2024-10-31 21:45:00.000000000,1730382300000000000,20770,20775,20770,20775,133,195707,195663
2024-10-31 21:46:00.000000000,1730382360000000000,20775,20780,20770,20780,144,195663,195644
2024-10-31 21:47:00.000000000,1730382420000000000,20780,20780,20770,20775,254,195644,195601
2024-10-31 21:48:00.000000000,1730382480000000000,20775,20780,20765,20765,246,195601,195574
2024-10-31 21:49:00.000000000,1730382540000000000,20765,20770,20765,20765,208,195574,195477
2024-10-31 21:50:00.000000000,1730382600000000000,20765,20770,20760,20765,271,195477,195489
2024-10-31 21:51:00.000000000,1730382660000000000,20765,20775,20765,20770,218,195489,195466
2024-10-31 21:52:00.000000000,1730382720000000000,20770,20770,20755,20755,384,195466,195491
2024-10-31 21:53:00.000000000,1730382780000000000,20755,20765,20750,20760,498,195491,195574
2024-10-31 21:54:00.000000000,1730382840000000000,20760,20770,20760,20770,151,195574,195615
2024-10-31 21:55:00.000000000,1730382900000000000,20770,20770,20755,20770,288,195615,195576
2024-10-31 21:56:00.000000000,1730382960000000000,20770,20775,20765,20765,186,195576,195578
2024-10-31 21:57:00.000000000,1730383020000000000,20765,20770,20765,20770,253,195578,195631
2024-10-31 21:58:00.000000000,1730383080000000000,20770,20770,20755,20760,162,195631,195650
2024-10-31 21:59:00.000000000,1730383140000000000,20760,20760,20750,20755,328,195650,195669
2024-10-31 22:00:00.000000000,1730383200000000000,20755,20755,20745,20750,488,195669,195796
2024-10-31 22:01:00.000000000,1730383260000000000,20750,20755,20745,20750,513,195796,195736
2024-10-31 22:02:00.000000000,1730383320000000000,20750,20760,20740,20760,591,195736,195568
2024-10-31 22:03:00.000000000,1730383380000000000,20760,20760,20745,20750,261,195568,195629
2024-10-31 22:04:00.000000000,1730383440000000000,20750,20755,20745,20745,179,195629,195639
2024-10-31 22:05:00.000000000,1730383500000000000,20745,20750,20735,20740,301,195639,195641
2024-10-31 22:06:00.000000000,1730383560000000000,20740,20745,20735,20735,167,195641,195645
2024-10-31 22:07:00.000000000,1730383620000000000,20735,20750,20735,20750,282,195645,195667
2024-10-31 22:08:00.000000000,1730383680000000000,20750,20750,20745,20745,108,195667,195631
2024-10-31 22:09:00.000000000,1730383740000000000,20745,20760,20745,20755,328,195631,195574
2024-10-31 22:10:00.000000000,1730383800000000000,20755,20760,20750,20750,148,195574,195541
2024-10-31 22:11:00.000000000,1730383860000000000,20750,20755,20750,20755,23,195541,195536
2024-10-31 22:12:00.000000000,1730383920000000000,20755,20755,20745,20750,232,195536,195523
2024-10-31 22:13:00.000000000,1730383980000000000,20750,20755,20745,20750,181,195523,195490
2024-10-31 22:14:00.000000000,1730384040000000000,20750,20750,20745,20745,172,195490,195462
2024-10-31 22:15:00.000000000,1730384100000000000,20745,20750,20745,20745,222,195462,195420
2024-10-31 22:16:00.000000000,1730384160000000000,20745,20755,20745,20755,143,195420,195438
2024-10-31 22:17:00.000000000,1730384220000000000,20755,20765,20750,20765,207,195438,195418
2024-10-31 22:18:00.000000000,1730384280000000000,20765,20765,20760,20765,52,195418,195405
2024-10-31 22:19:00.000000000,1730384340000000000,20765,20765,20760,20765,43,195405,195398
2024-10-31 22:20:00.000000000,1730384400000000000,20765,20765,20760,20765,175,195398,195422
2024-10-31 22:21:00.000000000,1730384460000000000,20765,20765,20760,20765,99,195422,195393
2024-10-31 22:22:00.000000000,1730384520000000000,20765,20765,20755,20760,88,195393,195421
2024-10-31 22:23:00.000000000,1730384580000000000,20760,20765,20755,20755,40,195421,195422
2024-10-31 22:24:00.000000000,1730384640000000000,20755,20760,20750,20755,346,195422,195523
2024-10-31 22:25:00.000000000,1730384700000000000,20755,20760,20755,20755,62,195523,195534
2024-10-31 22:26:00.000000000,1730384760000000000,20755,20760,20750,20755,134,195534,195556
2024-10-31 22:27:00.000000000,1730384820000000000,20755,20760,20755,20755,42,195556,195566
