datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2022-02-07 09:00:00.000000000,1644195600000000000,21920,21970,21885,21895,7288,203307,203807
2022-02-07 09:01:00.000000000,1644195660000000000,21895,22010,21895,21925,6411,203807,203800
2022-02-07 09:02:00.000000000,1644195720000000000,21925,21985,21925,21985,2621,203800,204102
2022-02-07 09:03:00.000000000,1644195780000000000,21985,22090,21985,22045,4795,204102,204186
2022-02-07 09:04:00.000000000,1644195840000000000,22045,22065,22010,22010,2015,204186,204407
2022-02-07 09:05:00.000000000,1644195900000000000,22010,22130,22010,22085,4600,204407,204828
2022-02-07 09:06:00.000000000,1644195960000000000,22085,22145,22085,22130,2983,204828,205230
2022-02-07 09:07:00.000000000,1644196020000000000,22130,22185,22130,22160,3328,205230,205547
2022-02-07 09:08:00.000000000,1644196080000000000,22160,22165,22090,22115,2841,205547,205270
2022-02-07 09:09:00.000000000,1644196140000000000,22115,22140,22060,22075,2760,205270,205404
2022-02-07 09:10:00.000000000,1644196200000000000,22075,22120,22040,22100,2620,205404,205585
2022-02-07 09:11:00.000000000,1644196260000000000,22100,22130,22100,22110,1852,205585,205695
2022-02-07 09:12:00.000000000,1644196320000000000,22110,22135,22075,22135,1938,205695,205985
2022-02-07 09:13:00.000000000,1644196380000000000,22135,22150,22115,22145,1753,205985,206143
2022-02-07 09:14:00.000000000,1644196440000000000,22145,22175,22135,22175,1304,206143,206346
2022-02-07 09:15:00.000000000,1644196500000000000,22175,22190,22155,22175,2114,206346,206365
2022-02-07 09:16:00.000000000,1644196560000000000,22175,22180,22140,22150,1450,206365,206317
2022-02-07 09:17:00.000000000,1644196620000000000,22150,22175,22135,22170,1039,206317,206382
2022-02-07 09:18:00.000000000,1644196680000000000,22170,22240,22170,22230,2202,206382,206612
2022-02-07 09:19:00.000000000,1644196740000000000,22230,22245,22210,22215,1171,206612,206711
2022-02-07 09:20:00.000000000,1644196800000000000,22215,22220,22180,22185,1251,206711,206804
2022-02-07 09:21:00.000000000,1644196860000000000,22185,22220,22185,22195,1161,206804,206923
2022-02-07 09:22:00.000000000,1644196920000000000,22195,22215,22180,22190,632,206923,206958
2022-02-07 09:23:00.000000000,1644196980000000000,22190,22205,22180,22180,966,206958,206913
2022-02-07 09:24:00.000000000,1644197040000000000,22180,22210,22175,22200,890,206913,206942
