datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2023-11-30 21:00:00.000000000,1701349200000000000,68000,68060,67960,68020,1966,162935,162459
2023-11-30 21:01:00.000000000,1701349260000000000,68020,68050,68000,68030,1005,162459,162176
2023-11-30 21:02:00.000000000,1701349320000000000,68030,68080,68030,68060,461,162176,162111
2023-11-30 21:03:00.000000000,1701349380000000000,68060,68070,68050,68060,267,162111,162056
2023-11-30 21:04:00.000000000,1701349440000000000,68060,68080,68060,68070,431,162056,161903
2023-11-30 21:05:00.000000000,1701349500000000000,68070,68090,68060,68070,303,161903,161853
2023-11-30 21:06:00.000000000,1701349560000000000,68070,68080,68060,68060,206,161853,161857
2023-11-30 21:07:00.000000000,1701349620000000000,68060,68090,68050,68080,248,161857,161846
2023-11-30 21:08:00.000000000,1701349680000000000,68080,68090,68070,68090,272,161846,161893
2023-11-30 21:09:00.000000000,1701349740000000000,68090,68090,68070,68080,169,161893,161941
2023-11-30 21:10:00.000000000,1701349800000000000,68080,68150,68080,68140,520,161941,161941
2023-11-30 21:11:00.000000000,1701349860000000000,68140,68140,68120,68130,240,161941,161979
2023-11-30 21:12:00.000000000,1701349920000000000,68130,68140,68130,68140,178,161979,162023
2023-11-30 21:13:00.000000000,1701349980000000000,68140,68170,68140,68160,243,162023,162087
2023-11-30 21:14:00.000000000,1701350040000000000,68160,68200,68160,68190,263,162087,162137
2023-11-30 21:15:00.000000000,1701350100000000000,68190,68190,68160,68160,471,162137,162299
2023-11-30 21:16:00.000000000,1701350160000000000,68160,68170,68120,68130,188,162299,162275
2023-11-30 21:17:00.000000000,1701350220000000000,68130,68150,68130,68140,262,162275,162230
2023-11-30 21:18:00.000000000,1701350280000000000,68140,68160,68140,68150,57,162230,162196
2023-11-30 21:19:00.000000000,1701350340000000000,68150,68180,68150,68180,249,162196,162079
2023-11-30 21:20:00.000000000,1701350400000000000,68180,68190,68170,68170,172,162079,162034
2023-11-30 21:21:00.000000000,1701350460000000000,68170,68190,68160,68180,194,162034,161944
2023-11-30 21:22:00.000000000,1701350520000000000,68180,68200,68170,68190,105,161944,161919
2023-11-30 21:23:00.000000000,1701350580000000000,68190,68200,68180,68190,75,161919,161922
2023-11-30 21:24:00.000000000,1701350640000000000,68190,68200,68180,68200,111,161922,161905
2023-11-30 21:25:00.000000000,1701350700000000000,68200,68210,68190,68200,161,161905,161896
2023-11-30 21:26:00.000000000,1701350760000000000,68200,68220,68180,68210,187,161896,161821
2023-11-30 21:27:00.000000000,1701350820000000000,68210,68240,68210,68220,180,161821,161771
2023-11-30 21:28:00.000000000,1701350880000000000,68220,68220,68190,68200,102,161771,161738
2023-11-30 21:29:00.000000000,1701350940000000000,68200,68200,68190,68190,173,161738,161765
2023-11-30 21:30:00.000000000,1701351000000000000,68190,68250,68160,68240,637,161765,161616
2023-11-30 21:31:00.000000000,1701351060000000000,68240,68270,68220,68230,378,161616,161509
2023-11-30 21:32:00.000000000,1701351120000000000,68230,68230,68190,68200,251,161509,161487
2023-11-30 21:33:00.000000000,1701351180000000000,68200,68230,68170,68210,156,161487,161474
2023-11-30 21:34:00.000000000,1701351240000000000,68210,68220,68190,68200,160,161474,161421
2023-11-30 21:35:00.000000000,1701351300000000000,68200,68220,68200,68220,134,161421,161430
2023-11-30 21:36:00.000000000,1701351360000000000,68220,68220,68190,68200,77,161430,161418
2023-11-30 21:37:00.000000000,1701351420000000000,68200,68220,68190,68220,157,161418,161447
2023-11-30 21:38:00.000000000,1701351480000000000,68220,68220,68190,68210,49,161447,161438
2023-11-30 21:39:00.000000000,1701351540000000000,68210,68230,68200,68230,231,161438,161419
2023-11-30 21:40:00.000000000,1701351600000000000,68230,68230,68220,68220,43,161419,161412
2023-11-30 21:41:00.000000000,1701351660000000000,68220,68230,68200,68210,63,161412,161402
2023-11-30 21:42:00.000000000,1701351720000000000,68210,68230,68210,68220,27,161402,161400
2023-11-30 21:43:00.000000000,1701351780000000000,68220,68240,68220,68220,42,161400,161384
2023-11-30 21:44:00.000000000,1701351840000000000,68220,68230,68220,68230,56,161384,161382
2023-11-30 21:45:00.000000000,1701351900000000000,68230,68240,68220,68230,65,161382,161384
2023-11-30 21:46:00.000000000,1701351960000000000,68230,68280,68230,68270,219,161384,161402
2023-11-30 21:47:00.000000000,1701352020000000000,68270,68280,68250,68260,94,161402,161407
2023-11-30 21:48:00.000000000,1701352080000000000,68260,68290,68260,68270,372,161407,161489
2023-11-30 21:49:00.000000000,1701352140000000000,68270,68330,68260,68330,874,161489,161935
2023-11-30 21:50:00.000000000,1701352200000000000,68330,68330,68260,68300,338,161935,161949
2023-11-30 21:51:00.000000000,1701352260000000000,68300,68310,68280,68290,184,161949,161995
2023-11-30 21:52:00.000000000,1701352320000000000,68290,68300,68280,68280,129,161995,161976
2023-11-30 21:53:00.000000000,1701352380000000000,68280,68280,68250,68250,170,161976,161963
2023-11-30 21:54:00.000000000,1701352440000000000,68250,68260,68250,68260,146,161963,161990
2023-11-30 21:55:00.000000000,1701352500000000000,68260,68270,68250,68260,17,161990,161988
2023-11-30 21:56:00.000000000,1701352560000000000,68260,68260,68250,68250,24,161988,162001
2023-11-30 21:57:00.000000000,1701352620000000000,68250,68250,68210,68210,150,162001,161997
2023-11-30 21:58:00.000000000,1701352680000000000,68210,68220,68200,68210,82,161997,162003
2023-11-30 21:59:00.000000000,1701352740000000000,68210,68220,68190,68220,251,162003,161959
2023-11-30 22:00:00.000000000,1701352800000000000,68220,68220,68180,68190,143,161959,161961
2023-11-30 22:01:00.000000000,1701352860000000000,68190,68210,68190,68210,293,161961,162041
2023-11-30 22:02:00.000000000,1701352920000000000,68210,68220,68200,68220,55,162041,162042
2023-11-30 22:03:00.000000000,1701352980000000000,68220,68230,68200,68220,70,162042,162032
2023-11-30 22:04:00.000000000,1701353040000000000,68220,68220,68200,68200,7,162032,162033
2023-11-30 22:05:00.000000000,1701353100000000000,68200,68210,68190,68190,70,162033,162024
2023-11-30 22:06:00.000000000,1701353160000000000,68190,68200,68180,68190,71,162024,162016
2023-11-30 22:07:00.000000000,1701353220000000000,68190,68190,68180,68190,7,162016,162011
2023-11-30 22:08:00.000000000,1701353280000000000,68190,68200,68170,68170,161,162011,161936
2023-11-30 22:09:00.000000000,1701353340000000000,68170,68190,68150,68150,316,161936,161957
2023-11-30 22:10:00.000000000,1701353400000000000,68150,68170,68150,68170,130,161957,161935
2023-11-30 22:11:00.000000000,1701353460000000000,68170,68200,68170,68190,30,161935,161937
2023-11-30 22:12:00.000000000,1701353520000000000,68190,68190,68160,68160,57,161937,161959
2023-11-30 22:13:00.000000000,1701353580000000000,68160,68170,68160,68170,51,161959,161975
2023-11-30 22:14:00.000000000,1701353640000000000,68170,68170,68150,68150,61,161975,161984
2023-11-30 22:15:00.000000000,1701353700000000000,68150,68160,68130,68150,168,161984,161901
2023-11-30 22:16:00.000000000,1701353760000000000,68150,68160,68140,68150,64,161901,161871
2023-11-30 22:17:00.000000000,1701353820000000000,68150,68150,68110,68120,255,161871,161824
2023-11-30 22:18:00.000000000,1701353880000000000,68120,68130,68110,68130,65,161824,161823
2023-11-30 22:19:00.000000000,1701353940000000000,68130,68140,68120,68140,89,161823,161801
2023-11-30 22:20:00.000000000,1701354000000000000,68140,68170,68130,68160,73,161801,161771
2023-11-30 22:21:00.000000000,1701354060000000000,68160,68170,68160,68160,36,161771,161765
2023-11-30 22:22:00.000000000,1701354120000000000,68160,68160,68150,68150,21,161765,161754
2023-11-30 22:23:00.000000000,1701354180000000000,68150,68180,68150,68180,143,161754,161755
2023-11-30 22:24:00.000000000,1701354240000000000,68180,68180,68170,68170,24,161755,161742
2023-11-30 22:25:00.000000000,1701354300000000000,68170,68180,68150,68150,44,161742,161744
2023-11-30 22:26:00.000000000,1701354360000000000,68150,68160,68140,68140,46,161744,161765
2023-11-30 22:27:00.000000000,1701354420000000000,68140,68140,68090,68110,330,161765,161750
