datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2022-10-10 09:00:00.000000000,1665363600000000000,61110,61400,61050,61390,3343,142520,142734
2022-10-10 09:01:00.000000000,1665363660000000000,61390,61630,61390,61520,2535,142734,143125
2022-10-10 09:02:00.000000000,1665363720000000000,61520,61520,61350,61400,1727,143125,143336
2022-10-10 09:03:00.000000000,1665363780000000000,61400,61420,61330,61350,807,143336,143342
2022-10-10 09:04:00.000000000,1665363840000000000,61350,61440,61340,61420,1054,143342,143208
2022-10-10 09:05:00.000000000,1665363900000000000,61420,61440,61390,61420,772,143208,143239
2022-10-10 09:06:00.000000000,1665363960000000000,61420,61450,61380,61420,843,143239,143235
2022-10-10 09:07:00.000000000,1665364020000000000,61420,61440,61350,61380,996,143235,143449
2022-10-10 09:08:00.000000000,1665364080000000000,61380,61390,61320,61340,624,143449,143562
2022-10-10 09:09:00.000000000,1665364140000000000,61340,61360,61280,61360,654,143562,143597
2022-10-10 09:10:00.000000000,1665364200000000000,61360,61400,61350,61390,458,143597,143527
2022-10-10 09:11:00.000000000,1665364260000000000,61390,61450,61380,61440,813,143527,143489
2022-10-10 09:12:00.000000000,1665364320000000000,61440,61460,61400,61400,633,143489,143508
2022-10-10 09:13:00.000000000,1665364380000000000,61400,61410,61350,61350,382,143508,143549
2022-10-10 09:14:00.000000000,1665364440000000000,61350,61360,61290,61290,638,143549,143560
2022-10-10 09:15:00.000000000,1665364500000000000,61290,61300,61260,61290,505,143560,143503
2022-10-10 09:16:00.000000000,1665364560000000000,61290,61300,61210,61230,580,143503,143514
2022-10-10 09:17:00.000000000,1665364620000000000,61230,61270,61220,61230,428,143514,143453
2022-10-10 09:18:00.000000000,1665364680000000000,61230,61240,61200,61220,480,143453,143532
2022-10-10 09:19:00.000000000,1665364740000000000,61220,61240,61200,61230,332,143532,143489
2022-10-10 09:20:00.000000000,1665364800000000000,61230,61240,61190,61200,403,143489,143486
2022-10-10 09:21:00.000000000,1665364860000000000,61200,61210,61150,61160,332,143486,143474
2022-10-10 09:22:00.000000000,1665364920000000000,61160,61170,61120,61130,389,143474,143423
2022-10-10 09:23:00.000000000,1665364980000000000,61130,61150,61100,61140,464,143423,143385
2022-10-10 09:24:00.000000000,1665365040000000000,61140,61160,61120,61150,357,143385,143387
2022-10-10 09:25:00.000000000,1665365100000000000,61150,61170,61130,61170,290,143387,143340
2022-10-10 09:26:00.000000000,1665365160000000000,61170,61170,61140,61160,293,143340,143351
2022-10-10 09:27:00.000000000,1665365220000000000,61160,61160,61120,61130,416,143351,143368
2022-10-10 09:28:00.000000000,1665365280000000000,61130,61140,61120,61130,325,143368,143337
2022-10-10 09:29:00.000000000,1665365340000000000,61130,61160,61120,61160,303,143337,143292
2022-10-10 09:30:00.000000000,1665365400000000000,61160,61180,61150,61180,308,143292,143358
2022-10-10 09:31:00.000000000,1665365460000000000,61180,61190,61170,61170,227,143358,143402
2022-10-10 09:32:00.000000000,1665365520000000000,61170,61220,61170,61200,285,143402,143375
2022-10-10 09:33:00.000000000,1665365580000000000,61200,61220,61190,61210,150,143375,143329
2022-10-10 09:34:00.000000000,1665365640000000000,61210,61250,61210,61220,279,143329,143285
2022-10-10 09:35:00.000000000,1665365700000000000,61220,61260,61210,61250,278,143285,143257
2022-10-10 09:36:00.000000000,1665365760000000000,61250,61280,61250,61270,379,143257,143189
2022-10-10 09:37:00.000000000,1665365820000000000,61270,61280,61250,61260,440,143189,143148
2022-10-10 09:38:00.000000000,1665365880000000000,61260,61280,61250,61270,195,143148,143089
2022-10-10 09:39:00.000000000,1665365940000000000,61270,61300,61270,61280,217,143089,143055
2022-10-10 09:40:00.000000000,1665366000000000000,61280,61330,61280,61320,451,143055,143014
2022-10-10 09:41:00.000000000,1665366060000000000,61320,61350,61320,61340,411,143014,142916
2022-10-10 09:42:00.000000000,1665366120000000000,61340,61360,61320,61320,223,142916,142898
2022-10-10 09:43:00.000000000,1665366180000000000,61320,61340,61310,61330,293,142898,142811
2022-10-10 09:44:00.000000000,1665366240000000000,61330,61360,61310,61360,341,142811,142827
2022-10-10 09:45:00.000000000,1665366300000000000,61360,61430,61350,61420,749,142827,142791
2022-10-10 09:46:00.000000000,1665366360000000000,61420,61460,61410,61440,852,142791,142937
2022-10-10 09:47:00.000000000,1665366420000000000,61440,61460,61400,61420,616,142937,143042
2022-10-10 09:48:00.000000000,1665366480000000000,61420,61430,61410,61430,218,143042,143009
2022-10-10 09:49:00.000000000,1665366540000000000,61430,61460,61420,61460,400,143009,143011
2022-10-10 09:50:00.000000000,1665366600000000000,61460,61460,61400,61430,229,143011,142976
2022-10-10 09:51:00.000000000,1665366660000000000,61430,61440,61390,61390,221,142976,142961
2022-10-10 09:52:00.000000000,1665366720000000000,61390,61400,61370,61400,446,142961,142897
2022-10-10 09:53:00.000000000,1665366780000000000,61400,61440,61400,61420,262,142897,142881
2022-10-10 09:54:00.000000000,1665366840000000000,61420,61420,61400,61410,122,142881,142871
2022-10-10 09:55:00.000000000,1665366900000000000,61410,61420,61370,61390,195,142871,142848
2022-10-10 09:56:00.000000000,1665366960000000000,61390,61410,61370,61380,278,142848,142866
2022-10-10 09:57:00.000000000,1665367020000000000,61380,61390,61340,61360,217,142866,142835
2022-10-10 09:58:00.000000000,1665367080000000000,61360,61370,61340,61340,217,142835,142829
2022-10-10 09:59:00.000000000,1665367140000000000,61340,61370,61340,61370,186,142829,142771
2022-10-10 10:00:00.000000000,1665367200000000000,61370,61390,61350,61370,303,142771,142684
2022-10-10 10:01:00.000000000,1665367260000000000,61370,61390,61350,61380,201,142684,142663
2022-10-10 10:02:00.000000000,1665367320000000000,61380,61400,61380,61390,208,142663,142648
2022-10-10 10:03:00.000000000,1665367380000000000,61390,61390,61370,61370,212,142648,142633
2022-10-10 10:04:00.000000000,1665367440000000000,61370,61400,61360,61390,78,142633,142618
2022-10-10 10:05:00.000000000,1665367500000000000,61390,61390,61280,61290,513,142618,142599
2022-10-10 10:06:00.000000000,1665367560000000000,61290,61300,61260,61270,347,142599,142585
2022-10-10 10:07:00.000000000,1665367620000000000,61270,61310,61260,61300,251,142585,142536
2022-10-10 10:08:00.000000000,1665367680000000000,61300,61320,61290,61300,130,142536,142568
2022-10-10 10:09:00.000000000,1665367740000000000,61300,61330,61300,61320,192,142568,142511
2022-10-10 10:10:00.000000000,1665367800000000000,61320,61330,61300,61310,184,142511,142595
2022-10-10 10:11:00.000000000,1665367860000000000,61310,61340,61310,61320,439,142595,142595
2022-10-10 10:12:00.000000000,1665367920000000000,61320,61360,61320,61360,249,142595,142625
2022-10-10 10:13:00.000000000,1665367980000000000,61360,61390,61360,61370,119,142625,142666
2022-10-10 10:14:00.000000000,1665368040000000000,61370,61380,61360,61370,176,142666,142727
2022-10-10 10:30:00.000000000,1665369000000000000,61350,61380,61340,61370,355,142727,142837
2022-10-10 10:31:00.000000000,1665369060000000000,61370,61400,61360,61390,212,142837,142899
2022-10-10 10:32:00.000000000,1665369120000000000,61390,61410,61370,61390,439,142899,143052
2022-10-10 10:33:00.000000000,1665369180000000000,61390,61410,61370,61400,239,143052,143124
