datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2023-10-31 21:00:00.000000000,1698757200000000000,19200,19225,19190,19210,3277,209150,208850
2023-10-31 21:01:00.000000000,1698757260000000000,19210,19210,19190,19190,1537,208850,208615
2023-10-31 21:02:00.000000000,1698757320000000000,19190,19195,19180,19185,762,208615,208543
2023-10-31 21:03:00.000000000,1698757380000000000,19185,19195,19175,19175,1536,208543,208897
2023-10-31 21:04:00.000000000,1698757440000000000,19175,19190,19175,19175,1108,208897,208886
2023-10-31 21:05:00.000000000,1698757500000000000,19175,19185,19175,19175,997,208886,208799
2023-10-31 21:06:00.000000000,1698757560000000000,19175,19180,19175,19175,580,208799,208556
2023-10-31 21:07:00.000000000,1698757620000000000,19175,19180,19170,19180,515,208556,208485
2023-10-31 21:08:00.000000000,1698757680000000000,19180,19180,19170,19170,585,208485,208385
2023-10-31 21:09:00.000000000,1698757740000000000,19170,19175,19165,19170,759,208385,208464
2023-10-31 21:10:00.000000000,1698757800000000000,19170,19175,19165,19170,323,208464,208365
2023-10-31 21:11:00.000000000,1698757860000000000,19170,19170,19160,19165,1063,208365,208522
2023-10-31 21:12:00.000000000,1698757920000000000,19165,19170,19165,19170,378,208522,208586
2023-10-31 21:13:00.000000000,1698757980000000000,19170,19170,19165,19165,351,208586,208507
2023-10-31 21:14:00.000000000,1698758040000000000,19165,19170,19155,19160,463,208507,208496
2023-10-31 21:15:00.000000000,1698758100000000000,19160,19160,19150,19155,835,208496,208402
2023-10-31 21:16:00.000000000,1698758160000000000,19155,19160,19155,19155,223,208402,208400
2023-10-31 21:17:00.000000000,1698758220000000000,19155,19165,19155,19165,544,208400,208304
2023-10-31 21:18:00.000000000,1698758280000000000,19165,19165,19155,19160,328,208304,208222
2023-10-31 21:19:00.000000000,1698758340000000000,19160,19165,19160,19160,212,208222,208065
2023-10-31 21:20:00.000000000,1698758400000000000,19160,19165,19160,19160,235,208065,207969
2023-10-31 21:21:00.000000000,1698758460000000000,19160,19165,19155,19165,658,207969,207885
2023-10-31 21:22:00.000000000,1698758520000000000,19165,19165,19160,19160,230,207885,207761
2023-10-31 21:23:00.000000000,1698758580000000000,19160,19165,19155,19155,338,207761,207681
2023-10-31 21:24:00.000000000,1698758640000000000,19155,19160,19150,19150,639,207681,207584
2023-10-31 21:25:00.000000000,1698758700000000000,19150,19160,19150,19150,356,207584,207634
2023-10-31 21:26:00.000000000,1698758760000000000,19150,19160,19150,19155,136,207634,207659
2023-10-31 21:27:00.000000000,1698758820000000000,19155,19160,19155,19155,135,207659,207632
2023-10-31 21:28:00.000000000,1698758880000000000,19155,19160,19150,19155,428,207632,207688
2023-10-31 21:29:00.000000000,1698758940000000000,19155,19160,19150,19160,366,207688,207728
2023-10-31 21:30:00.000000000,1698759000000000000,19160,19170,19160,19165,507,207728,207681
2023-10-31 21:31:00.000000000,1698759060000000000,19165,19165,19155,19155,405,207681,207726
2023-10-31 21:32:00.000000000,1698759120000000000,19155,19160,19145,19145,702,207726,207906
2023-10-31 21:33:00.000000000,1698759180000000000,19145,19150,19140,19145,214,207906,207844
2023-10-31 21:34:00.000000000,1698759240000000000,19145,19150,19135,19135,817,207844,208058
2023-10-31 21:35:00.000000000,1698759300000000000,19135,19140,19130,19135,641,208058,208367
2023-10-31 21:36:00.000000000,1698759360000000000,19135,19140,19135,19135,591,208367,208394
2023-10-31 21:37:00.000000000,1698759420000000000,19135,19140,19135,19140,79,208394,208372
2023-10-31 21:38:00.000000000,1698759480000000000,19140,19145,19135,19140,368,208372,208337
2023-10-31 21:39:00.000000000,1698759540000000000,19140,19145,19140,19140,276,208337,208333
2023-10-31 21:40:00.000000000,1698759600000000000,19140,19145,19140,19145,267,208333,208324
2023-10-31 21:41:00.000000000,1698759660000000000,19145,19150,19140,19150,117,208324,208327
2023-10-31 21:42:00.000000000,1698759720000000000,19150,19150,19145,19145,201,208327,208307
2023-10-31 21:43:00.000000000,1698759780000000000,19145,19155,19145,19150,865,208307,208708
2023-10-31 21:44:00.000000000,1698759840000000000,19150,19155,19145,19150,158,208708,208679
2023-10-31 21:45:00.000000000,1698759900000000000,19150,19160,19150,19155,164,208679,208666
2023-10-31 21:46:00.000000000,1698759960000000000,19155,19160,19150,19155,349,208666,208620
2023-10-31 21:47:00.000000000,1698760020000000000,19155,19155,19150,19150,82,208620,208622
2023-10-31 21:48:00.000000000,1698760080000000000,19150,19170,19150,19165,366,208622,208587
2023-10-31 21:49:00.000000000,1698760140000000000,19165,19165,19160,19165,56,208587,208592
2023-10-31 21:50:00.000000000,1698760200000000000,19165,19170,19160,19165,119,208592,208634
2023-10-31 21:51:00.000000000,1698760260000000000,19165,19170,19160,19165,404,208634,208576
2023-10-31 21:52:00.000000000,1698760320000000000,19165,19170,19160,19160,281,208576,208605
2023-10-31 21:53:00.000000000,1698760380000000000,19160,19170,19160,19170,231,208605,208494
2023-10-31 21:54:00.000000000,1698760440000000000,19170,19175,19165,19170,201,208494,208484
2023-10-31 21:55:00.000000000,1698760500000000000,19170,19175,19165,19165,204,208484,208439
2023-10-31 21:56:00.000000000,1698760560000000000,19165,19170,19165,19170,118,208439,208467
2023-10-31 21:57:00.000000000,1698760620000000000,19170,19175,19165,19170,136,208467,208440
2023-10-31 21:58:00.000000000,1698760680000000000,19170,19175,19170,19175,158,208440,208384
2023-10-31 21:59:00.000000000,1698760740000000000,19175,19175,19165,19165,120,208384,208397
2023-10-31 22:00:00.000000000,1698760800000000000,19165,19170,19165,19170,126,208397,208382
2023-10-31 22:01:00.000000000,1698760860000000000,19170,19170,19160,19170,320,208382,208312
2023-10-31 22:02:00.000000000,1698760920000000000,19170,19175,19170,19175,161,208312,208362
2023-10-31 22:03:00.000000000,1698760980000000000,19175,19175,19160,19160,168,208362,208307
2023-10-31 22:04:00.000000000,1698761040000000000,19160,19170,19160,19165,282,208307,208368
2023-10-31 22:05:00.000000000,1698761100000000000,19165,19170,19165,19165,180,208368,208304
2023-10-31 22:06:00.000000000,1698761160000000000,19165,19170,19160,19165,362,208304,208215
2023-10-31 22:07:00.000000000,1698761220000000000,19165,19165,19160,19165,117,208215,208199
2023-10-31 22:08:00.000000000,1698761280000000000,19165,19170,19165,19170,74,208199,208213
2023-10-31 22:09:00.000000000,1698761340000000000,19170,19180,19170,19180,155,208213,208232
2023-10-31 22:10:00.000000000,1698761400000000000,19180,19190,19175,19185,404,208232,208176
2023-10-31 22:11:00.000000000,1698761460000000000,19185,19185,19180,19180,236,208176,208108
2023-10-31 22:12:00.000000000,1698761520000000000,19180,19185,19175,19180,260,208108,208064
2023-10-31 22:13:00.000000000,1698761580000000000,19180,19185,19175,19180,190,208064,208124
2023-10-31 22:14:00.000000000,1698761640000000000,19180,19185,19175,19185,141,208124,208107
2023-10-31 22:15:00.000000000,1698761700000000000,19185,19185,19180,19180,70,208107,208132
2023-10-31 22:16:00.000000000,1698761760000000000,19180,19185,19180,19185,16,208132,208131
2023-10-31 22:17:00.000000000,1698761820000000000,19185,19190,19185,19190,199,208131,208102
2023-10-31 22:18:00.000000000,1698761880000000000,19190,19190,19185,19190,107,208102,208110
2023-10-31 22:19:00.000000000,1698761940000000000,19190,19190,19185,19190,139,208110,208126
2023-10-31 22:20:00.000000000,1698762000000000000,19190,19190,19180,19185,295,208126,208097
2023-10-31 22:21:00.000000000,1698762060000000000,19185,19190,19175,19175,263,208097,208138
2023-10-31 22:22:00.000000000,1698762120000000000,19175,19180,19175,19175,28,208138,208161
2023-10-31 22:23:00.000000000,1698762180000000000,19175,19180,19175,19175,13,208161,208168
2023-10-31 22:24:00.000000000,1698762240000000000,19175,19175,19170,19170,293,208168,208121
2023-10-31 22:25:00.000000000,1698762300000000000,19170,19175,19170,19170,49,208121,208119
2023-10-31 22:26:00.000000000,1698762360000000000,19170,19175,19170,19175,24,208119,208136
2023-10-31 22:27:00.000000000,1698762420000000000,19175,19175,19165,19165,161,208136,208180
2023-10-31 22:28:00.000000000,1698762480000000000,19165,19170,19165,19165,63,208180,208148
2023-10-31 22:29:00.000000000,1698762540000000000,19165,19170,19165,19165,220,208148,208083
2023-10-31 22:30:00.000000000,1698762600000000000,19165,19175,19165,19175,134,208083,208077
2023-10-31 22:31:00.000000000,1698762660000000000,19175,19175,19170,19170,66,208077,208061
2023-10-31 22:32:00.000000000,1698762720000000000,19170,19170,19160,19165,243,208061,208056
2023-10-31 22:33:00.000000000,1698762780000000000,19165,19170,19160,19160,70,208056,208046
2023-10-31 22:34:00.000000000,1698762840000000000,19160,19170,19160,19170,36,208046,208045
2023-10-31 22:35:00.000000000,1698762900000000000,19170,19170,19160,19160,78,208045,208033
2023-10-31 22:36:00.000000000,1698762960000000000,19160,19170,19160,19170,59,208033,208059
2023-10-31 22:37:00.000000000,1698763020000000000,19170,19170,19165,19165,7,208059,208059
2023-10-31 22:38:00.000000000,1698763080000000000,19165,19170,19160,19165,122,208059,208123
2023-10-31 22:39:00.000000000,1698763140000000000,19165,19165,19160,19160,96,208123,208175
2023-10-31 22:40:00.000000000,1698763200000000000,19160,19165,19155,19165,287,208175,208301
2023-10-31 22:41:00.000000000,1698763260000000000,19165,19165,19160,19160,50,208301,208297
2023-10-31 22:42:00.000000000,1698763320000000000,19160,19165,19160,19165,36,208297,208297
2023-10-31 22:43:00.000000000,1698763380000000000,19165,19165,19160,19165,43,208297,208297
2023-10-31 22:44:00.000000000,1698763440000000000,19165,19165,19160,19165,8,208297,208296
2023-10-31 22:45:00.000000000,1698763500000000000,19165,19165,19165,19165,12,208296,208284
2023-10-31 22:46:00.000000000,1698763560000000000,19165,19170,19165,19165,131,208284,208280
2023-10-31 22:47:00.000000000,1698763620000000000,19165,19170,19165,19165,73,208280,208282
2023-10-31 22:48:00.000000000,1698763680000000000,19165,19165,19160,19165,60,208282,208246
2023-10-31 22:49:00.000000000,1698763740000000000,19165,19165,19160,19160,19,208246,208247
2023-10-31 22:50:00.000000000,1698763800000000000,19160,19165,19160,19160,100,208247,208195
2023-10-31 22:51:00.000000000,1698763860000000000,19160,19160,19155,19155,59,208195,208177
2023-10-31 22:52:00.000000000,1698763920000000000,19155,19160,19155,19155,47,208177,208165
2023-10-31 22:53:00.000000000,1698763980000000000,19155,19160,19155,19160,18,208165,208162
2023-10-31 22:54:00.000000000,1698764040000000000,19160,19165,19160,19160,133,208162,208148
2023-10-31 22:55:00.000000000,1698764100000000000,19160,19160,19155,19160,188,208148,208078
2023-10-31 22:56:00.000000000,1698764160000000000,19160,19160,19155,19155,217,208078,208140
2023-10-31 22:57:00.000000000,1698764220000000000,19155,19160,19155,19155,78,208140,208087
2023-10-31 22:58:00.000000000,1698764280000000000,19155,19160,19155,19160,244,208087,207931
2023-10-31 22:59:00.000000000,1698764340000000000,19160,19160,19155,19155,94,207931,207913
2023-10-31 23:00:00.000000000,1698764400000000000,19155,19165,19155,19165,102,207913,207888
2023-10-31 23:01:00.000000000,1698764460000000000,19165,19165,19160,19160,263,207888,207763
2023-10-31 23:02:00.000000000,1698764520000000000,19160,19165,19160,19165,33,207763,207755
2023-10-31 23:03:00.000000000,1698764580000000000,19165,19165,19160,19160,85,207755,207752
2023-10-31 23:04:00.000000000,1698764640000000000,19160,19170,19160,19165,79,207752,207736
2023-10-31 23:05:00.000000000,1698764700000000000,19165,19165,19160,19160,38,207736,207734
2023-10-31 23:06:00.000000000,1698764760000000000,19160,19160,19155,19160,146,207734,207739
2023-10-31 23:07:00.000000000,1698764820000000000,19160,19160,19155,19155,50,207739,207701
2023-10-31 23:08:00.000000000,1698764880000000000,19155,19160,19155,19155,282,207701,207762
2023-10-31 23:09:00.000000000,1698764940000000000,19155,19155,19150,19150,32,207762,207756
2023-10-31 23:10:00.000000000,1698765000000000000,19150,19160,19150,19150,164,207756,207722
2023-10-31 23:11:00.000000000,1698765060000000000,19150,19155,19150,19150,14,207722,207722
2023-10-31 23:12:00.000000000,1698765120000000000,19150,19160,19150,19155,136,207722,207734
2023-10-31 23:13:00.000000000,1698765180000000000,19155,19160,19155,19155,64,207734,207783
