datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2024-01-31 21:00:00.000000000,1706706000000000000,19050,19060,19025,19055,3284,171096,171593
2024-01-31 21:01:00.000000000,1706706060000000000,19055,19055,19030,19040,1523,171593,171283
2024-01-31 21:02:00.000000000,1706706120000000000,19040,19045,19030,19045,751,171283,171350
2024-01-31 21:03:00.000000000,1706706180000000000,19045,19045,19030,19035,430,171350,171334
2024-01-31 21:04:00.000000000,1706706240000000000,19035,19040,19030,19035,597,171334,171436
2024-01-31 21:05:00.000000000,1706706300000000000,19035,19035,19025,19025,273,171436,171422
2024-01-31 21:06:00.000000000,1706706360000000000,19025,19040,19025,19030,431,171422,171446
2024-01-31 21:07:00.000000000,1706706420000000000,19030,19035,19025,19030,395,171446,171522
2024-01-31 21:08:00.000000000,1706706480000000000,19030,19030,19025,19025,134,171522,171533
2024-01-31 21:09:00.000000000,1706706540000000000,19025,19030,19025,19025,192,171533,171605
2024-01-31 21:10:00.000000000,1706706600000000000,19025,19040,19025,19030,494,171605,171588
2024-01-31 21:11:00.000000000,1706706660000000000,19030,19040,19030,19035,384,171588,171738
2024-01-31 21:12:00.000000000,1706706720000000000,19035,19050,19030,19040,1069,171738,171873
2024-01-31 21:13:00.000000000,1706706780000000000,19040,19040,19035,19040,351,171873,172007
2024-01-31 21:14:00.000000000,1706706840000000000,19040,19045,19040,19045,347,172007,171974
2024-01-31 21:15:00.000000000,1706706900000000000,19045,19055,19040,19050,975,171974,172012
2024-01-31 21:16:00.000000000,1706706960000000000,19050,19065,19050,19055,1740,172012,172169
2024-01-31 21:17:00.000000000,1706707020000000000,19055,19070,19055,19065,1285,172169,172068
2024-01-31 21:18:00.000000000,1706707080000000000,19065,19065,19055,19055,685,172068,171953
2024-01-31 21:19:00.000000000,1706707140000000000,19055,19075,19055,19070,991,171953,172216
2024-01-31 21:20:00.000000000,1706707200000000000,19070,19075,19065,19070,533,172216,172285
2024-01-31 21:21:00.000000000,1706707260000000000,19070,19080,19065,19080,590,172285,172359
2024-01-31 21:22:00.000000000,1706707320000000000,19080,19080,19075,19075,630,172359,172453
2024-01-31 21:23:00.000000000,1706707380000000000,19075,19090,19075,19085,706,172453,172607
2024-01-31 21:24:00.000000000,1706707440000000000,19085,19090,19080,19090,439,172607,172584
2024-01-31 21:25:00.000000000,1706707500000000000,19090,19100,19085,19095,1259,172584,172888
2024-01-31 21:26:00.000000000,1706707560000000000,19095,19095,19090,19095,354,172888,172886
2024-01-31 21:27:00.000000000,1706707620000000000,19095,19095,19085,19085,137,172886,172912
2024-01-31 21:28:00.000000000,1706707680000000000,19085,19090,19085,19090,256,172912,172995
2024-01-31 21:29:00.000000000,1706707740000000000,19090,19090,19085,19085,410,172995,173050
2024-01-31 21:30:00.000000000,1706707800000000000,19085,19095,19080,19095,1124,173050,173081
2024-01-31 21:31:00.000000000,1706707860000000000,19095,19095,19085,19085,419,173081,173219
2024-01-31 21:32:00.000000000,1706707920000000000,19085,19085,19075,19075,566,173219,173332
2024-01-31 21:33:00.000000000,1706707980000000000,19075,19085,19075,19080,295,173332,173352
2024-01-31 21:34:00.000000000,1706708040000000000,19080,19085,19080,19080,132,173352,173356
2024-01-31 21:35:00.000000000,1706708100000000000,19080,19085,19080,19085,72,173356,173332
2024-01-31 21:36:00.000000000,1706708160000000000,19085,19085,19070,19080,327,173332,173383
2024-01-31 21:37:00.000000000,1706708220000000000,19080,19090,19080,19090,373,173383,173395
2024-01-31 21:38:00.000000000,1706708280000000000,19090,19090,19080,19085,180,173395,173418
2024-01-31 21:39:00.000000000,1706708340000000000,19085,19100,19085,19100,412,173418,173425
2024-01-31 21:40:00.000000000,1706708400000000000,19100,19100,19095,19095,242,173425,173334
2024-01-31 21:41:00.000000000,1706708460000000000,19095,19105,19095,19100,1078,173334,173574
2024-01-31 21:42:00.000000000,1706708520000000000,19100,19105,19090,19105,552,173574,173557
2024-01-31 21:43:00.000000000,1706708580000000000,19105,19110,19100,19110,218,173557,173625
2024-01-31 21:44:00.000000000,1706708640000000000,19110,19110,19100,19100,484,173625,173583
2024-01-31 21:45:00.000000000,1706708700000000000,19100,19110,19095,19100,291,173583,173631
2024-01-31 21:46:00.000000000,1706708760000000000,19100,19105,19100,19105,48,173631,173619
2024-01-31 21:47:00.000000000,1706708820000000000,19105,19115,19100,19115,566,173619,173721
2024-01-31 21:48:00.000000000,1706708880000000000,19115,19120,19110,19110,385,173721,173809
2024-01-31 21:49:00.000000000,1706708940000000000,19110,19115,19105,19115,278,173809,173786
2024-01-31 21:50:00.000000000,1706709000000000000,19115,19120,19115,19120,172,173786,173798
2024-01-31 21:51:00.000000000,1706709060000000000,19120,19120,19115,19115,314,173798,173891
2024-01-31 21:52:00.000000000,1706709120000000000,19115,19125,19115,19120,295,173891,173929
2024-01-31 21:53:00.000000000,1706709180000000000,19120,19120,19115,19120,117,173929,173986
2024-01-31 21:54:00.000000000,1706709240000000000,19120,19125,19115,19125,302,173986,173995
2024-01-31 21:55:00.000000000,1706709300000000000,19125,19130,19120,19125,849,173995,173895
2024-01-31 21:56:00.000000000,1706709360000000000,19125,19125,19120,19125,139,173895,173925
2024-01-31 21:57:00.000000000,1706709420000000000,19125,19125,19120,19120,120,173925,173953
2024-01-31 21:58:00.000000000,1706709480000000000,19120,19135,19115,19135,463,173953,173788
2024-01-31 21:59:00.000000000,1706709540000000000,19135,19150,19135,19150,1294,173788,174177
2024-01-31 22:00:00.000000000,1706709600000000000,19150,19150,19140,19140,868,174177,174180
2024-01-31 22:01:00.000000000,1706709660000000000,19140,19150,19140,19150,261,174180,174280
2024-01-31 22:02:00.000000000,1706709720000000000,19150,19150,19140,19150,358,174280,174384
2024-01-31 22:03:00.000000000,1706709780000000000,19150,19155,19145,19145,452,174384,174475
2024-01-31 22:04:00.000000000,1706709840000000000,19145,19160,19145,19160,417,174475,174645
2024-01-31 22:05:00.000000000,1706709900000000000,19160,19160,19145,19150,519,174645,174593
2024-01-31 22:06:00.000000000,1706709960000000000,19150,19155,19145,19150,363,174593,174541
2024-01-31 22:07:00.000000000,1706710020000000000,19150,19155,19140,19140,568,174541,174377
2024-01-31 22:08:00.000000000,1706710080000000000,19140,19140,19135,19135,474,174377,174262
2024-01-31 22:09:00.000000000,1706710140000000000,19135,19140,19135,19140,198,174262,174311
2024-01-31 22:10:00.000000000,1706710200000000000,19140,19140,19135,19140,304,174311,174276
2024-01-31 22:11:00.000000000,1706710260000000000,19140,19140,19125,19130,473,174276,174151
2024-01-31 22:12:00.000000000,1706710320000000000,19130,19135,19125,19125,583,174151,174133
2024-01-31 22:13:00.000000000,1706710380000000000,19125,19135,19125,19135,302,174133,174020
2024-01-31 22:14:00.000000000,1706710440000000000,19135,19140,19130,19140,201,174020,173996
2024-01-31 22:15:00.000000000,1706710500000000000,19140,19140,19135,19140,43,173996,173996
2024-01-31 22:16:00.000000000,1706710560000000000,19140,19140,19135,19140,104,173996,174012
2024-01-31 22:17:00.000000000,1706710620000000000,19140,19140,19130,19135,157,174012,174055
2024-01-31 22:18:00.000000000,1706710680000000000,19135,19135,19130,19135,41,174055,174047
2024-01-31 22:19:00.000000000,1706710740000000000,19135,19145,19135,19145,211,174047,174088
2024-01-31 22:20:00.000000000,1706710800000000000,19145,19145,19140,19140,63,174088,174106
2024-01-31 22:21:00.000000000,1706710860000000000,19140,19145,19140,19145,39,174106,174085
2024-01-31 22:22:00.000000000,1706710920000000000,19145,19145,19140,19140,125,174085,174074
2024-01-31 22:23:00.000000000,1706710980000000000,19140,19145,19140,19145,65,174074,174090
2024-01-31 22:24:00.000000000,1706711040000000000,19145,19150,19145,19145,272,174090,174108
2024-01-31 22:25:00.000000000,1706711100000000000,19145,19150,19145,19150,54,174108,174103
2024-01-31 22:26:00.000000000,1706711160000000000,19150,19150,19145,19150,57,174103,174111
2024-01-31 22:27:00.000000000,1706711220000000000,19150,19150,19145,19145,106,174111,174159
