datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2022-06-30 21:00:00.000000000,1656594000000000000,63140,63360,63110,63300,4662,139765,139984
2022-06-30 21:01:00.000000000,1656594060000000000,63300,63320,63220,63250,2287,139984,139753
2022-06-30 21:02:00.000000000,1656594120000000000,63250,63260,63200,63220,1284,139753,139669
2022-06-30 21:03:00.000000000,1656594180000000000,63220,63220,63160,63220,937,139669,139678
2022-06-30 21:04:00.000000000,1656594240000000000,63220,63270,63200,63260,699,139678,139629
2022-06-30 21:05:00.000000000,1656594300000000000,63260,63260,63050,63070,1894,139629,139932
2022-06-30 21:06:00.000000000,1656594360000000000,63070,63220,63050,63220,1163,139932,140083
2022-06-30 21:07:00.000000000,1656594420000000000,63220,63280,63160,63220,957,140083,139927
2022-06-30 21:08:00.000000000,1656594480000000000,63220,63230,63130,63150,744,139927,139863
2022-06-30 21:09:00.000000000,1656594540000000000,63150,63200,63140,63170,574,139863,139883
2022-06-30 21:10:00.000000000,1656594600000000000,63170,63230,63130,63230,641,139883,139820
2022-06-30 21:11:00.000000000,1656594660000000000,63230,63260,63200,63230,534,139820,139800
2022-06-30 21:12:00.000000000,1656594720000000000,63230,63230,63160,63180,595,139800,139721
2022-06-30 21:13:00.000000000,1656594780000000000,63180,63250,63180,63240,494,139721,139672
2022-06-30 21:14:00.000000000,1656594840000000000,63240,63290,63230,63260,512,139672,139664
2022-06-30 21:15:00.000000000,1656594900000000000,63260,63260,63170,63190,404,139664,139647
2022-06-30 21:16:00.000000000,1656594960000000000,63190,63230,63170,63190,299,139647,139628
2022-06-30 21:17:00.000000000,1656595020000000000,63190,63280,63180,63280,329,139628,139580
2022-06-30 21:18:00.000000000,1656595080000000000,63280,63330,63220,63320,672,139580,139616
2022-06-30 21:19:00.000000000,1656595140000000000,63320,63340,63300,63310,576,139616,139653
2022-06-30 21:20:00.000000000,1656595200000000000,63310,63320,63250,63300,423,139653,139723
2022-06-30 21:21:00.000000000,1656595260000000000,63300,63310,63260,63290,317,139723,139665
2022-06-30 21:22:00.000000000,1656595320000000000,63290,63290,63200,63240,493,139665,139695
2022-06-30 21:23:00.000000000,1656595380000000000,63240,63270,63190,63190,464,139695,139737
2022-06-30 21:24:00.000000000,1656595440000000000,63190,63270,63190,63220,327,139737,139810
2022-06-30 21:25:00.000000000,1656595500000000000,63220,63230,63180,63190,312,139810,139836
2022-06-30 21:26:00.000000000,1656595560000000000,63190,63210,63180,63200,216,139836,139814
2022-06-30 21:27:00.000000000,1656595620000000000,63200,63210,63180,63180,291,139814,139766
2022-06-30 21:28:00.000000000,1656595680000000000,63180,63180,63120,63150,647,139766,139846
2022-06-30 21:29:00.000000000,1656595740000000000,63150,63180,63130,63160,342,139846,139849
2022-06-30 21:30:00.000000000,1656595800000000000,63160,63240,63130,63230,566,139849,139853
2022-06-30 21:31:00.000000000,1656595860000000000,63230,63230,63150,63170,253,139853,139826
