datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2024-05-31 21:00:00.000000000,1717160400000000000,21640,21670,21610,21665,6652,225542,226119
2024-05-31 21:01:00.000000000,1717160460000000000,21665,21665,21605,21610,2585,226119,226134
2024-05-31 21:02:00.000000000,1717160520000000000,21610,21625,21605,21610,1963,226134,226416
2024-05-31 21:03:00.000000000,1717160580000000000,21610,21610,21585,21590,1344,226416,226490
2024-05-31 21:04:00.000000000,1717160640000000000,21590,21595,21570,21580,1458,226490,226675
2024-05-31 21:05:00.000000000,1717160700000000000,21580,21590,21575,21575,998,226675,226802
2024-05-31 21:06:00.000000000,1717160760000000000,21575,21590,21575,21585,946,226802,226786
2024-05-31 21:07:00.000000000,1717160820000000000,21585,21590,21580,21580,539,226786,226849
2024-05-31 21:08:00.000000000,1717160880000000000,21580,21585,21565,21580,1192,226849,226829
2024-05-31 21:09:00.000000000,1717160940000000000,21580,21580,21560,21565,929,226829,226595
2024-05-31 21:10:00.000000000,1717161000000000000,21565,21580,21560,21565,1004,226595,226591
2024-05-31 21:11:00.000000000,1717161060000000000,21565,21585,21565,21585,854,226591,226454
2024-05-31 21:12:00.000000000,1717161120000000000,21585,21585,21560,21570,875,226454,226566
2024-05-31 21:13:00.000000000,1717161180000000000,21570,21575,21565,21570,428,226566,226522
2024-05-31 21:14:00.000000000,1717161240000000000,21570,21585,21570,21575,526,226522,226435
2024-05-31 21:15:00.000000000,1717161300000000000,21575,21585,21570,21585,542,226435,226480
2024-05-31 21:16:00.000000000,1717161360000000000,21585,21620,21585,21615,1431,226480,226541
2024-05-31 21:17:00.000000000,1717161420000000000,21615,21615,21585,21590,832,226541,226531
2024-05-31 21:18:00.000000000,1717161480000000000,21590,21600,21590,21595,635,226531,226619
2024-05-31 21:19:00.000000000,1717161540000000000,21595,21595,21575,21575,505,226619,226521
2024-05-31 21:20:00.000000000,1717161600000000000,21575,21585,21560,21565,1055,226521,226190
2024-05-31 21:21:00.000000000,1717161660000000000,21565,21565,21555,21565,891,226190,226177
2024-05-31 21:22:00.000000000,1717161720000000000,21565,21580,21560,21570,656,226177,226105
2024-05-31 21:23:00.000000000,1717161780000000000,21570,21580,21560,21570,526,226105,226149
2024-05-31 21:24:00.000000000,1717161840000000000,21570,21585,21570,21580,541,226149,226130
2024-05-31 21:25:00.000000000,1717161900000000000,21580,21580,21560,21560,573,226130,226076
2024-05-31 21:26:00.000000000,1717161960000000000,21560,21570,21560,21565,401,226076,226094
2024-05-31 21:27:00.000000000,1717162020000000000,21565,21570,21560,21565,192,226094,226116
2024-05-31 21:28:00.000000000,1717162080000000000,21565,21580,21565,21580,280,226116,226063
2024-05-31 21:29:00.000000000,1717162140000000000,21580,21580,21565,21575,427,226063,226061
2024-05-31 21:30:00.000000000,1717162200000000000,21575,21580,21545,21545,974,226061,226086
2024-05-31 21:31:00.000000000,1717162260000000000,21545,21550,21530,21540,1345,226086,226040
2024-05-31 21:32:00.000000000,1717162320000000000,21540,21560,21540,21555,332,226040,226030
2024-05-31 21:33:00.000000000,1717162380000000000,21555,21570,21555,21570,446,226030,226047
2024-05-31 21:34:00.000000000,1717162440000000000,21570,21570,21560,21565,296,226047,226010
2024-05-31 21:35:00.000000000,1717162500000000000,21565,21580,21555,21565,440,226010,226032
2024-05-31 21:36:00.000000000,1717162560000000000,21565,21570,21560,21570,210,226032,226052
2024-05-31 21:37:00.000000000,1717162620000000000,21570,21580,21560,21565,221,226052,226004
2024-05-31 21:38:00.000000000,1717162680000000000,21565,21565,21550,21555,388,226004,225967
2024-05-31 21:39:00.000000000,1717162740000000000,21555,21565,21550,21565,155,225967,225977
2024-05-31 21:40:00.000000000,1717162800000000000,21565,21590,21565,21585,504,225977,226008
2024-05-31 21:41:00.000000000,1717162860000000000,21585,21590,21580,21585,370,226008,225939
2024-05-31 21:42:00.000000000,1717162920000000000,21585,21595,21570,21570,602,225939,226036
2024-05-31 21:43:00.000000000,1717162980000000000,21570,21585,21570,21585,290,226036,226074
2024-05-31 21:44:00.000000000,1717163040000000000,21585,21590,21580,21580,270,226074,226098
2024-05-31 21:45:00.000000000,1717163100000000000,21580,21595,21580,21590,348,226098,226189
2024-05-31 21:46:00.000000000,1717163160000000000,21590,21590,21580,21585,426,226189,226194
2024-05-31 21:47:00.000000000,1717163220000000000,21585,21585,21570,21585,345,226194,226153
2024-05-31 21:48:00.000000000,1717163280000000000,21585,21610,21585,21605,876,226153,226138
2024-05-31 21:49:00.000000000,1717163340000000000,21605,21610,21590,21590,381,226138,226174
2024-05-31 21:50:00.000000000,1717163400000000000,21590,21595,21585,21590,318,226174,226151
2024-05-31 21:51:00.000000000,1717163460000000000,21590,21590,21565,21575,604,226151,226039
2024-05-31 21:52:00.000000000,1717163520000000000,21575,21575,21560,21565,863,226039,226069
2024-05-31 21:53:00.000000000,1717163580000000000,21565,21565,21545,21545,1108,226069,226050
2024-05-31 21:54:00.000000000,1717163640000000000,21545,21550,21540,21545,639,226050,226013
2024-05-31 21:55:00.000000000,1717163700000000000,21545,21550,21520,21525,1189,226013,225972
2024-05-31 21:56:00.000000000,1717163760000000000,21525,21530,21520,21525,937,225972,225760
2024-05-31 21:57:00.000000000,1717163820000000000,21525,21540,21520,21540,507,225760,225759
2024-05-31 21:58:00.000000000,1717163880000000000,21540,21545,21535,21545,445,225759,225648
2024-05-31 21:59:00.000000000,1717163940000000000,21545,21555,21540,21555,310,225648,225614
2024-05-31 22:00:00.000000000,1717164000000000000,21555,21555,21525,21525,834,225614,225764
2024-05-31 22:01:00.000000000,1717164060000000000,21525,21555,21525,21550,655,225764,225783
2024-05-31 22:02:00.000000000,1717164120000000000,21550,21560,21550,21555,238,225783,225758
2024-05-31 22:03:00.000000000,1717164180000000000,21555,21560,21550,21560,383,225758,225718
2024-05-31 22:04:00.000000000,1717164240000000000,21560,21560,21545,21555,206,225718,225707
2024-05-31 22:05:00.000000000,1717164300000000000,21555,21555,21540,21540,334,225707,225677
2024-05-31 22:06:00.000000000,1717164360000000000,21540,21560,21540,21560,389,225677,225690
2024-05-31 22:07:00.000000000,1717164420000000000,21560,21565,21555,21565,261,225690,225667
2024-05-31 22:08:00.000000000,1717164480000000000,21565,21565,21555,21555,278,225667,225650
2024-05-31 22:09:00.000000000,1717164540000000000,21555,21565,21555,21560,136,225650,225639
2024-05-31 22:10:00.000000000,1717164600000000000,21560,21560,21550,21550,258,225639,225659
2024-05-31 22:11:00.000000000,1717164660000000000,21550,21555,21530,21535,793,225659,225689
2024-05-31 22:12:00.000000000,1717164720000000000,21535,21535,21525,21525,516,225689,225603
2024-05-31 22:13:00.000000000,1717164780000000000,21525,21530,21505,21520,942,225603,225515
2024-05-31 22:14:00.000000000,1717164840000000000,21520,21530,21515,21520,569,225515,225598
2024-05-31 22:15:00.000000000,1717164900000000000,21520,21530,21510,21515,598,225598,225575
2024-05-31 22:16:00.000000000,1717164960000000000,21515,21525,21515,21520,311,225575,225509
2024-05-31 22:17:00.000000000,1717165020000000000,21520,21525,21515,21520,303,225509,225419
2024-05-31 22:18:00.000000000,1717165080000000000,21520,21530,21515,21530,229,225419,225312
2024-05-31 22:19:00.000000000,1717165140000000000,21530,21530,21515,21520,169,225312,225296
2024-05-31 22:20:00.000000000,1717165200000000000,21520,21530,21520,21525,203,225296,225310
2024-05-31 22:21:00.000000000,1717165260000000000,21525,21525,21500,21505,1008,225310,225305
2024-05-31 22:22:00.000000000,1717165320000000000,21505,21515,21500,21500,734,225305,225234
2024-05-31 22:23:00.000000000,1717165380000000000,21500,21505,21485,21495,859,225234,225313
2024-05-31 22:24:00.000000000,1717165440000000000,21495,21495,21485,21490,565,225313,225314
2024-05-31 22:25:00.000000000,1717165500000000000,21490,21505,21490,21500,944,225314,225278
2024-05-31 22:26:00.000000000,1717165560000000000,21500,21510,21495,21505,478,225278,225294
2024-05-31 22:27:00.000000000,1717165620000000000,21505,21510,21500,21505,449,225294,225372
2024-05-31 22:28:00.000000000,1717165680000000000,21505,21510,21495,21495,652,225372,225297
2024-05-31 22:29:00.000000000,1717165740000000000,21495,21495,21485,21495,766,225297,225076
2024-05-31 22:30:00.000000000,1717165800000000000,21495,21500,21480,21480,851,225076,225217
2024-05-31 22:31:00.000000000,1717165860000000000,21480,21500,21480,21485,886,225217,225074
2024-05-31 22:32:00.000000000,1717165920000000000,21485,21490,21480,21485,507,225074,224942
2024-05-31 22:33:00.000000000,1717165980000000000,21485,21495,21480,21480,447,224942,224811
2024-05-31 22:34:00.000000000,1717166040000000000,21480,21490,21470,21480,1089,224811,225085
2024-05-31 22:35:00.000000000,1717166100000000000,21480,21495,21480,21490,580,225085,225030
2024-05-31 22:36:00.000000000,1717166160000000000,21490,21490,21480,21490,616,225030,225096
2024-05-31 22:37:00.000000000,1717166220000000000,21490,21490,21465,21470,589,225096,225099
2024-05-31 22:38:00.000000000,1717166280000000000,21470,21475,21455,21460,1467,225099,225155
2024-05-31 22:39:00.000000000,1717166340000000000,21460,21465,21445,21445,1861,225155,225320
2024-05-31 22:40:00.000000000,1717166400000000000,21445,21455,21445,21450,570,225320,225314
2024-05-31 22:41:00.000000000,1717166460000000000,21450,21455,21435,21440,937,225314,225290
2024-05-31 22:42:00.000000000,1717166520000000000,21440,21450,21435,21445,853,225290,225467
2024-05-31 22:43:00.000000000,1717166580000000000,21445,21450,21425,21435,728,225467,225405
2024-05-31 22:44:00.000000000,1717166640000000000,21435,21445,21425,21435,1013,225405,225321
2024-05-31 22:45:00.000000000,1717166700000000000,21435,21450,21435,21445,736,225321,225289
2024-05-31 22:46:00.000000000,1717166760000000000,21445,21465,21445,21455,932,225289,225383
2024-05-31 22:47:00.000000000,1717166820000000000,21455,21455,21440,21445,563,225383,225328
2024-05-31 22:48:00.000000000,1717166880000000000,21445,21465,21445,21465,698,225328,225136
2024-05-31 22:49:00.000000000,1717166940000000000,21465,21480,21465,21465,984,225136,225155
2024-05-31 22:50:00.000000000,1717167000000000000,21465,21475,21445,21450,1163,225155,225074
2024-05-31 22:51:00.000000000,1717167060000000000,21450,21475,21445,21450,1243,225074,225039
2024-05-31 22:52:00.000000000,1717167120000000000,21450,21455,21440,21450,551,225039,225071
2024-05-31 22:53:00.000000000,1717167180000000000,21450,21455,21440,21440,680,225071,224816
2024-05-31 22:54:00.000000000,1717167240000000000,21440,21445,21430,21430,1189,224816,224721
2024-05-31 22:55:00.000000000,1717167300000000000,21430,21445,21425,21425,846,224721,224534
2024-05-31 22:56:00.000000000,1717167360000000000,21425,21440,21425,21435,1016,224534,224327
2024-05-31 22:57:00.000000000,1717167420000000000,21435,21450,21430,21445,709,224327,224203
2024-05-31 22:58:00.000000000,1717167480000000000,21445,21445,21400,21405,1942,224203,224172
2024-05-31 22:59:00.000000000,1717167540000000000,21405,21405,21375,21380,2454,224172,224028
2024-05-31 23:00:00.000000000,1717167600000000000,21380,21395,21375,21390,1238,224028,223935
2024-05-31 23:01:00.000000000,1717167660000000000,21390,21410,21370,21385,1657,223935,223747
2024-05-31 23:02:00.000000000,1717167720000000000,21385,21395,21375,21380,673,223747,223949
2024-05-31 23:03:00.000000000,1717167780000000000,21380,21390,21365,21375,915,223949,224000
2024-05-31 23:04:00.000000000,1717167840000000000,21375,21380,21355,21360,1430,224000,224146
2024-05-31 23:05:00.000000000,1717167900000000000,21360,21365,21335,21340,2381,224146,223762
2024-05-31 23:06:00.000000000,1717167960000000000,21340,21340,21320,21325,1805,223762,223956
2024-05-31 23:07:00.000000000,1717168020000000000,21325,21345,21315,21315,1867,223956,224365
2024-05-31 23:08:00.000000000,1717168080000000000,21315,21315,21240,21255,5585,224365,223471
2024-05-31 23:09:00.000000000,1717168140000000000,21255,21270,21240,21265,2222,223471,223369
2024-05-31 23:10:00.000000000,1717168200000000000,21265,21275,21260,21265,1274,223369,223185
2024-05-31 23:11:00.000000000,1717168260000000000,21265,21310,21255,21295,2112,223185,222810
2024-05-31 23:12:00.000000000,1717168320000000000,21295,21295,21260,21265,1173,222810,222610
2024-05-31 23:13:00.000000000,1717168380000000000,21265,21265,21220,21230,2146,222610,222314
2024-05-31 23:14:00.000000000,1717168440000000000,21230,21250,21220,21245,1390,222314,222341
2024-05-31 23:15:00.000000000,1717168500000000000,21245,21245,21215,21220,1801,222341,222243
2024-05-31 23:16:00.000000000,1717168560000000000,21220,21235,21175,21185,2939,222243,221600
2024-05-31 23:17:00.000000000,1717168620000000000,21185,21220,21180,21200,1929,221600,221436
2024-05-31 23:18:00.000000000,1717168680000000000,21200,21220,21195,21215,1121,221436,221186
2024-05-31 23:19:00.000000000,1717168740000000000,21215,21235,21210,21210,1262,221186,221035
2024-05-31 23:20:00.000000000,1717168800000000000,21210,21220,21190,21220,1155,221035,220958
2024-05-31 23:21:00.000000000,1717168860000000000,21220,21250,21215,21245,1272,220958,220837
2024-05-31 23:22:00.000000000,1717168920000000000,21245,21245,21215,21220,845,220837,220898
2024-05-31 23:23:00.000000000,1717168980000000000,21220,21225,21195,21200,1081,220898,220768
2024-05-31 23:24:00.000000000,1717169040000000000,21200,21210,21190,21190,984,220768,220757
2024-05-31 23:25:00.000000000,1717169100000000000,21190,21195,21165,21175,1914,220757,220673
2024-05-31 23:26:00.000000000,1717169160000000000,21175,21210,21175,21210,1108,220673,220413
2024-05-31 23:27:00.000000000,1717169220000000000,21210,21235,21190,21205,1297,220413,220482
2024-05-31 23:28:00.000000000,1717169280000000000,21205,21225,21195,21205,995,220482,220330
2024-05-31 23:29:00.000000000,1717169340000000000,21205,21215,21190,21200,641,220330,220307
2024-05-31 23:30:00.000000000,1717169400000000000,21200,21205,21180,21180,916,220307,220180
2024-05-31 23:31:00.000000000,1717169460000000000,21180,21185,21170,21175,727,220180,220193
2024-05-31 23:32:00.000000000,1717169520000000000,21175,21190,21175,21185,749,220193,220040
2024-05-31 23:33:00.000000000,1717169580000000000,21185,21210,21180,21185,1046,220040,220012
2024-05-31 23:34:00.000000000,1717169640000000000,21185,21205,21180,21200,879,220012,219923
2024-05-31 23:35:00.000000000,1717169700000000000,21200,21205,21175,21180,887,219923,219853
2024-05-31 23:36:00.000000000,1717169760000000000,21180,21190,21170,21185,918,219853,219733
2024-05-31 23:37:00.000000000,1717169820000000000,21185,21215,21180,21210,848,219733,219666
2024-05-31 23:38:00.000000000,1717169880000000000,21210,21235,21210,21225,1292,219666,219579
2024-05-31 23:39:00.000000000,1717169940000000000,21225,21225,21200,21210,842,219579,219539
2024-05-31 23:40:00.000000000,1717170000000000000,21210,21220,21210,21215,721,219539,219398
2024-05-31 23:41:00.000000000,1717170060000000000,21215,21235,21215,21230,957,219398,219277
2024-05-31 23:42:00.000000000,1717170120000000000,21230,21230,21210,21210,1763,219277,219705
2024-05-31 23:43:00.000000000,1717170180000000000,21210,21210,21190,21200,964,219705,219694
2024-05-31 23:44:00.000000000,1717170240000000000,21200,21205,21175,21175,735,219694,219686
2024-05-31 23:45:00.000000000,1717170300000000000,21175,21190,21170,21175,961,219686,219762
2024-05-31 23:46:00.000000000,1717170360000000000,21175,21210,21175,21200,736,219762,219578
2024-05-31 23:47:00.000000000,1717170420000000000,21200,21210,21195,21210,862,219578,219409
2024-05-31 23:48:00.000000000,1717170480000000000,21210,21215,21205,21210,458,219409,219282
2024-05-31 23:49:00.000000000,1717170540000000000,21210,21215,21205,21205,394,219282,219179
2024-05-31 23:50:00.000000000,1717170600000000000,21205,21220,21205,21215,469,219179,219214
2024-05-31 23:51:00.000000000,1717170660000000000,21215,21225,21215,21220,619,219214,219176
2024-05-31 23:52:00.000000000,1717170720000000000,21220,21225,21210,21210,357,219176,219127
2024-05-31 23:53:00.000000000,1717170780000000000,21210,21215,21190,21200,693,219127,218909
2024-05-31 23:54:00.000000000,1717170840000000000,21200,21210,21195,21200,419,218909,218803
2024-05-31 23:55:00.000000000,1717170900000000000,21200,21200,21180,21185,761,218803,218852
2024-05-31 23:56:00.000000000,1717170960000000000,21185,21185,21170,21175,976,218852,218794
2024-05-31 23:57:00.000000000,1717171020000000000,21175,21190,21135,21145,2262,218794,218916
2024-05-31 23:58:00.000000000,1717171080000000000,21145,21145,21105,21125,2701,218916,218549
2024-05-31 23:59:00.000000000,1717171140000000000,21125,21130,21100,21130,2070,218549,218587
2024-06-01 00:00:00.000000000,1717171200000000000,21130,21130,21080,21105,1958,218587,218705
2024-06-01 00:01:00.000000000,1717171260000000000,21105,21130,21105,21120,1066,218705,218672
2024-06-01 00:02:00.000000000,1717171320000000000,21120,21135,21120,21135,804,218672,218495
2024-06-01 00:03:00.000000000,1717171380000000000,21135,21140,21120,21135,716,218495,218477
2024-06-01 00:04:00.000000000,1717171440000000000,21135,21135,21115,21115,574,218477,218548
2024-06-01 00:05:00.000000000,1717171500000000000,21115,21135,21100,21100,796,218548,218724
2024-06-01 00:06:00.000000000,1717171560000000000,21100,21105,21075,21105,1229,218724,218817
2024-06-01 00:07:00.000000000,1717171620000000000,21105,21105,21080,21100,696,218817,218861
2024-06-01 00:08:00.000000000,1717171680000000000,21100,21115,21100,21110,821,218861,218984
2024-06-01 00:09:00.000000000,1717171740000000000,21110,21120,21100,21115,977,218984,218928
2024-06-01 00:10:00.000000000,1717171800000000000,21115,21120,21105,21115,385,218928,218928
2024-06-01 00:11:00.000000000,1717171860000000000,21115,21120,21110,21115,316,218928,218921
2024-06-01 00:12:00.000000000,1717171920000000000,21115,21120,21110,21120,296,218921,218950
2024-06-01 00:13:00.000000000,1717171980000000000,21120,21130,21115,21125,333,218950,218845
2024-06-01 00:14:00.000000000,1717172040000000000,21125,21160,21120,21160,923,218845,218804
2024-06-01 00:15:00.000000000,1717172100000000000,21160,21160,21140,21150,650,218804,218673
2024-06-01 00:16:00.000000000,1717172160000000000,21150,21155,21130,21135,571,218673,218652
2024-06-01 00:17:00.000000000,1717172220000000000,21135,21140,21125,21135,343,218652,218522
2024-06-01 00:18:00.000000000,1717172280000000000,21135,21150,21125,21145,399,218522,218552
2024-06-01 00:19:00.000000000,1717172340000000000,21145,21150,21145,21150,163,218552,218532
2024-06-01 00:20:00.000000000,1717172400000000000,21150,21150,21130,21135,275,218532,218563
2024-06-01 00:21:00.000000000,1717172460000000000,21135,21140,21130,21130,135,218563,218513
2024-06-01 00:22:00.000000000,1717172520000000000,21130,21130,21120,21120,396,218513,218500
2024-06-01 00:23:00.000000000,1717172580000000000,21120,21130,21120,21125,199,218500,218451
2024-06-01 00:24:00.000000000,1717172640000000000,21125,21135,21125,21130,152,218451,218422
2024-06-01 00:25:00.000000000,1717172700000000000,21130,21135,21125,21135,337,218422,218306
2024-06-01 00:26:00.000000000,1717172760000000000,21135,21135,21120,21120,384,218306,218349
2024-06-01 00:27:00.000000000,1717172820000000000,21120,21135,21120,21130,174,218349,218340
2024-06-01 00:28:00.000000000,1717172880000000000,21130,21140,21125,21140,503,218340,218152
2024-06-01 00:29:00.000000000,1717172940000000000,21140,21140,21130,21135,150,218152,218177
2024-06-01 00:30:00.000000000,1717173000000000000,21135,21135,21125,21135,139,218177,218155
2024-06-01 00:31:00.000000000,1717173060000000000,21135,21135,21130,21135,84,218155,218146
2024-06-01 00:32:00.000000000,1717173120000000000,21135,21135,21125,21130,196,218146,218151
2024-06-01 00:33:00.000000000,1717173180000000000,21130,21140,21125,21140,175,218151,218071
2024-06-01 00:34:00.000000000,1717173240000000000,21140,21140,21130,21130,241,218071,218001
2024-06-01 00:35:00.000000000,1717173300000000000,21130,21140,21130,21135,157,218001,217870
2024-06-01 00:36:00.000000000,1717173360000000000,21135,21145,21135,21140,227,217870,217875
2024-06-01 00:37:00.000000000,1717173420000000000,21140,21140,21135,21135,179,217875,217787
2024-06-01 00:38:00.000000000,1717173480000000000,21135,21145,21135,21140,279,217787,217705
2024-06-01 00:39:00.000000000,1717173540000000000,21140,21145,21140,21140,294,217705,217664
2024-06-01 00:40:00.000000000,1717173600000000000,21140,21150,21140,21145,138,217664,217657
2024-06-01 00:41:00.000000000,1717173660000000000,21145,21155,21145,21150,168,217657,217640
2024-06-01 00:42:00.000000000,1717173720000000000,21150,21160,21150,21155,203,217640,217578
2024-06-01 00:43:00.000000000,1717173780000000000,21155,21165,21155,21160,287,217578,217523
2024-06-01 00:44:00.000000000,1717173840000000000,21160,21160,21155,21160,152,217523,217534
2024-06-01 00:45:00.000000000,1717173900000000000,21160,21160,21155,21160,95,217534,217511
2024-06-01 00:46:00.000000000,1717173960000000000,21160,21160,21150,21155,138,217511,217502
2024-06-01 00:47:00.000000000,1717174020000000000,21155,21160,21155,21155,105,217502,217506
2024-06-01 00:48:00.000000000,1717174080000000000,21155,21155,21130,21130,420,217506,217353
2024-06-01 00:49:00.000000000,1717174140000000000,21130,21140,21130,21140,103,217353,217306
2024-06-01 00:50:00.000000000,1717174200000000000,21140,21140,21130,21135,128,217306,217293
2024-06-01 00:51:00.000000000,1717174260000000000,21135,21140,21130,21140,219,217293,217166
2024-06-01 00:52:00.000000000,1717174320000000000,21140,21145,21135,21140,121,217166,217087
2024-06-01 00:53:00.000000000,1717174380000000000,21140,21145,21135,21145,64,217087,217084
2024-06-01 00:54:00.000000000,1717174440000000000,21145,21150,21145,21145,168,217084,217037
2024-06-01 00:55:00.000000000,1717174500000000000,21145,21150,21145,21150,166,217037,217026
2024-06-01 00:56:00.000000000,1717174560000000000,21150,21150,21135,21140,283,217026,216925
2024-06-01 00:57:00.000000000,1717174620000000000,21140,21140,21130,21130,252,216925,216805
2024-06-01 00:58:00.000000000,1717174680000000000,21130,21150,21130,21140,314,216805,216696
2024-06-01 00:59:00.000000000,1717174740000000000,21140,21155,21135,21145,550,216696,216485
2024-06-03 09:00:00.000000000,1717376400000000000,21150,21215,21150,21215,6073,216485,216087
2024-06-03 09:01:00.000000000,1717376460000000000,21215,21250,21205,21225,3043,216087,215816
2024-06-03 09:02:00.000000000,1717376520000000000,21225,21250,21225,21250,1740,215816,215954
2024-06-03 09:03:00.000000000,1717376580000000000,21250,21255,21235,21240,1944,215954,216063
2024-06-03 09:04:00.000000000,1717376640000000000,21240,21260,21235,21235,1556,216063,216185
2024-06-03 09:05:00.000000000,1717376700000000000,21235,21240,21220,21225,1761,216185,216446
2024-06-03 09:06:00.000000000,1717376760000000000,21225,21225,21180,21190,2041,216446,216683
2024-06-03 09:07:00.000000000,1717376820000000000,21190,21200,21180,21200,1548,216683,216457
2024-06-03 09:08:00.000000000,1717376880000000000,21200,21225,21195,21220,1196,216457,216422
2024-06-03 09:09:00.000000000,1717376940000000000,21220,21225,21200,21220,925,216422,216429
2024-06-03 09:10:00.000000000,1717377000000000000,21220,21245,21215,21240,606,216429,216525
2024-06-03 09:11:00.000000000,1717377060000000000,21240,21260,21235,21245,1137,216525,216356
2024-06-03 09:12:00.000000000,1717377120000000000,21245,21245,21205,21220,1069,216356,216281
2024-06-03 09:13:00.000000000,1717377180000000000,21220,21220,21195,21195,864,216281,216345
