datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2022-05-05 09:00:00.000000000,1651712400000000000,72900,73210,72800,73190,5359,149754,150098
2022-05-05 09:01:00.000000000,1651712460000000000,73190,73440,73160,73360,2030,150098,150186
2022-05-05 09:02:00.000000000,1651712520000000000,73360,73360,73290,73290,1185,150186,150326
2022-05-05 09:03:00.000000000,1651712580000000000,73290,73330,73260,73290,918,150326,150417
2022-05-05 09:04:00.000000000,1651712640000000000,73290,73300,73190,73210,885,150417,150382
2022-05-05 09:05:00.000000000,1651712700000000000,73210,73230,73130,73140,1036,150382,150246
2022-05-05 09:06:00.000000000,1651712760000000000,73140,73210,73120,73140,703,150246,150062
2022-05-05 09:07:00.000000000,1651712820000000000,73140,73210,73140,73190,783,150062,149830
2022-05-05 09:08:00.000000000,1651712880000000000,73190,73250,73190,73210,636,149830,149830
2022-05-05 09:09:00.000000000,1651712940000000000,73210,73230,73200,73210,348,149830,149913
2022-05-05 09:10:00.000000000,1651713000000000000,73210,73240,73190,73200,564,149913,149731
2022-05-05 09:11:00.000000000,1651713060000000000,73200,73210,73160,73180,530,149731,149637
2022-05-05 09:12:00.000000000,1651713120000000000,73180,73190,73110,73130,550,149637,149688
2022-05-05 09:13:00.000000000,1651713180000000000,73130,73190,73120,73190,317,149688,149749
2022-05-05 09:14:00.000000000,1651713240000000000,73190,73200,73150,73150,298,149749,149741
2022-05-05 09:15:00.000000000,1651713300000000000,73150,73190,73150,73180,449,149741,149676
2022-05-05 09:16:00.000000000,1651713360000000000,73180,73210,73140,73150,385,149676,149677
2022-05-05 09:17:00.000000000,1651713420000000000,73150,73160,73090,73090,549,149677,149596
2022-05-05 09:18:00.000000000,1651713480000000000,73090,73110,73040,73050,725,149596,149583
2022-05-05 09:19:00.000000000,1651713540000000000,73050,73090,73040,73060,504,149583,149479
2022-05-05 09:20:00.000000000,1651713600000000000,73060,73120,73050,73110,376,149479,149463
2022-05-05 09:21:00.000000000,1651713660000000000,73110,73150,73090,73110,344,149463,149500
2022-05-05 09:22:00.000000000,1651713720000000000,73110,73110,73040,73080,342,149500,149536
2022-05-05 09:23:00.000000000,1651713780000000000,73080,73110,73080,73100,152,149536,149552
2022-05-05 09:24:00.000000000,1651713840000000000,73100,73120,73080,73080,305,149552,149557
2022-05-05 09:25:00.000000000,1651713900000000000,73080,73080,73050,73070,195,149557,149568
2022-05-05 09:26:00.000000000,1651713960000000000,73070,73080,73040,73050,427,149568,149553
