datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2024-01-02 09:00:00.000000000,1704157200000000000,19525,19530,19315,19385,7527,210510,210073
2024-01-02 09:01:00.000000000,1704157260000000000,19385,19435,19385,19395,3617,210073,209809
2024-01-02 09:02:00.000000000,1704157320000000000,19395,19430,19360,19405,2533,209809,209949
2024-01-02 09:03:00.000000000,1704157380000000000,19405,19420,19380,19380,1941,209949,209889
2024-01-02 09:04:00.000000000,1704157440000000000,19380,19395,19370,19375,1982,209889,210154
2024-01-02 09:05:00.000000000,1704157500000000000,19375,19435,19365,19415,3021,210154,209742
2024-01-02 09:06:00.000000000,1704157560000000000,19415,19455,19415,19440,1518,209742,209697
2024-01-02 09:07:00.000000000,1704157620000000000,19440,19480,19435,19465,1569,209697,209552
2024-01-02 09:08:00.000000000,1704157680000000000,19465,19480,19465,19470,1064,209552,209493
2024-01-02 09:09:00.000000000,1704157740000000000,19470,19515,19470,19500,1675,209493,209829
2024-01-02 09:10:00.000000000,1704157800000000000,19500,19525,19495,19505,1357,209829,209800
2024-01-02 09:11:00.000000000,1704157860000000000,19505,19530,19505,19525,752,209800,209825
2024-01-02 09:12:00.000000000,1704157920000000000,19525,19530,19505,19505,381,209825,209905
2024-01-02 09:13:00.000000000,1704157980000000000,19505,19555,19505,19555,1150,209905,209939
2024-01-02 09:14:00.000000000,1704158040000000000,19555,19575,19550,19550,1384,209939,210254
2024-01-02 09:15:00.000000000,1704158100000000000,19550,19555,19530,19535,1321,210254,210475
2024-01-02 09:16:00.000000000,1704158160000000000,19535,19550,19535,19545,613,210475,210570
2024-01-02 09:17:00.000000000,1704158220000000000,19545,19550,19535,19545,514,210570,210569
2024-01-02 09:18:00.000000000,1704158280000000000,19545,19560,19545,19560,618,210569,210616
2024-01-02 09:19:00.000000000,1704158340000000000,19560,19560,19545,19555,592,210616,210697
2024-01-02 09:20:00.000000000,1704158400000000000,19555,19565,19555,19555,594,210697,210678
2024-01-02 09:21:00.000000000,1704158460000000000,19555,19555,19545,19545,673,210678,210772
2024-01-02 09:22:00.000000000,1704158520000000000,19545,19550,19535,19535,649,210772,210884
2024-01-02 09:23:00.000000000,1704158580000000000,19535,19535,19520,19520,807,210884,210814
2024-01-02 09:24:00.000000000,1704158640000000000,19520,19535,19520,19530,411,210814,210766
2024-01-02 09:25:00.000000000,1704158700000000000,19530,19545,19525,19540,1623,210766,209763
2024-01-02 09:26:00.000000000,1704158760000000000,19540,19545,19530,19535,1025,209763,209337
2024-01-02 09:27:00.000000000,1704158820000000000,19535,19540,19535,19535,315,209337,209198
2024-01-02 09:28:00.000000000,1704158880000000000,19535,19535,19505,19505,1032,209198,209153
2024-01-02 09:29:00.000000000,1704158940000000000,19505,19520,19500,19520,696,209153,209193
2024-01-02 09:30:00.000000000,1704159000000000000,19520,19520,19505,19510,428,209193,209082
2024-01-02 09:31:00.000000000,1704159060000000000,19510,19525,19495,19500,1017,209082,209193
2024-01-02 09:32:00.000000000,1704159120000000000,19500,19510,19495,19505,629,209193,209271
2024-01-02 09:33:00.000000000,1704159180000000000,19505,19515,19500,19505,515,209271,209295
2024-01-02 09:34:00.000000000,1704159240000000000,19505,19510,19490,19490,477,209295,209212
2024-01-02 09:35:00.000000000,1704159300000000000,19490,19500,19490,19500,335,209212,209108
2024-01-02 09:36:00.000000000,1704159360000000000,19500,19500,19490,19500,411,209108,209109
2024-01-02 09:37:00.000000000,1704159420000000000,19500,19505,19490,19495,353,209109,209096
2024-01-02 09:38:00.000000000,1704159480000000000,19495,19495,19485,19495,287,209096,209124
2024-01-02 09:39:00.000000000,1704159540000000000,19495,19500,19495,19500,252,209124,209137
2024-01-02 09:40:00.000000000,1704159600000000000,19500,19510,19500,19505,311,209137,209063
2024-01-02 09:41:00.000000000,1704159660000000000,19505,19510,19500,19500,570,209063,209047
2024-01-02 09:42:00.000000000,1704159720000000000,19500,19515,19500,19510,468,209047,209037
2024-01-02 09:43:00.000000000,1704159780000000000,19510,19515,19500,19500,424,209037,209042
2024-01-02 09:44:00.000000000,1704159840000000000,19500,19505,19485,19490,467,209042,208880
2024-01-02 09:45:00.000000000,1704159900000000000,19490,19505,19490,19490,507,208880,208794
2024-01-02 09:46:00.000000000,1704159960000000000,19490,19490,19465,19465,1136,208794,208856
2024-01-02 09:47:00.000000000,1704160020000000000,19465,19465,19445,19445,1272,208856,208860
2024-01-02 09:48:00.000000000,1704160080000000000,19445,19450,19430,19445,1006,208860,208794
2024-01-02 09:49:00.000000000,1704160140000000000,19445,19455,19445,19450,499,208794,208735
2024-01-02 09:50:00.000000000,1704160200000000000,19450,19455,19445,19445,344,208735,208677
2024-01-02 09:51:00.000000000,1704160260000000000,19445,19445,19430,19430,734,208677,208558
2024-01-02 09:52:00.000000000,1704160320000000000,19430,19440,19425,19435,886,208558,208408
2024-01-02 09:53:00.000000000,1704160380000000000,19435,19455,19435,19450,394,208408,208430
2024-01-02 09:54:00.000000000,1704160440000000000,19450,19460,19445,19455,391,208430,208372
2024-01-02 09:55:00.000000000,1704160500000000000,19455,19460,19445,19460,304,208372,208346
2024-01-02 09:56:00.000000000,1704160560000000000,19460,19460,19450,19455,221,208346,208263
2024-01-02 09:57:00.000000000,1704160620000000000,19455,19460,19450,19450,158,208263,208270
2024-01-02 09:58:00.000000000,1704160680000000000,19450,19465,19450,19465,251,208270,208200
2024-01-02 09:59:00.000000000,1704160740000000000,19465,19470,19460,19465,186,208200,208188
2024-01-02 10:00:00.000000000,1704160800000000000,19465,19470,19460,19460,438,208188,208171
2024-01-02 10:01:00.000000000,1704160860000000000,19460,19465,19460,19465,59,208171,208167
2024-01-02 10:02:00.000000000,1704160920000000000,19465,19465,19445,19445,502,208167,208143
2024-01-02 10:03:00.000000000,1704160980000000000,19445,19450,19445,19445,103,208143,208133
2024-01-02 10:04:00.000000000,1704161040000000000,19445,19450,19440,19450,343,208133,208061
2024-01-02 10:05:00.000000000,1704161100000000000,19450,19460,19445,19460,116,208061,208037
2024-01-02 10:06:00.000000000,1704161160000000000,19460,19460,19435,19440,487,208037,207824
2024-01-02 10:07:00.000000000,1704161220000000000,19440,19440,19425,19430,520,207824,207613
2024-01-02 10:08:00.000000000,1704161280000000000,19430,19435,19425,19435,802,207613,207617
2024-01-02 10:09:00.000000000,1704161340000000000,19435,19440,19430,19440,233,207617,207739
2024-01-02 10:10:00.000000000,1704161400000000000,19440,19450,19440,19445,280,207739,207761
2024-01-02 10:11:00.000000000,1704161460000000000,19445,19450,19440,19445,157,207761,207749
2024-01-02 10:12:00.000000000,1704161520000000000,19445,19450,19440,19445,254,207749,207727
2024-01-02 10:13:00.000000000,1704161580000000000,19445,19445,19435,19440,481,207727,207746
2024-01-02 10:14:00.000000000,1704161640000000000,19440,19440,19400,19400,2534,207746,207767
2024-01-02 10:30:00.000000000,1704162600000000000,19405,19425,19405,19415,2766,207767,207658
2024-01-02 10:31:00.000000000,1704162660000000000,19415,19425,19410,19425,1461,207658,208091
2024-01-02 10:32:00.000000000,1704162720000000000,19425,19440,19415,19435,918,208091,208256
2024-01-02 10:33:00.000000000,1704162780000000000,19435,19435,19420,19425,402,208256,208046
2024-01-02 10:34:00.000000000,1704162840000000000,19425,19425,19420,19420,73,208046,208025
2024-01-02 10:35:00.000000000,1704162900000000000,19420,19425,19405,19405,705,208025,207814
2024-01-02 10:36:00.000000000,1704162960000000000,19405,19420,19405,19420,654,207814,207518
2024-01-02 10:37:00.000000000,1704163020000000000,19420,19420,19405,19410,465,207518,207525
2024-01-02 10:38:00.000000000,1704163080000000000,19410,19415,19405,19410,366,207525,207399
2024-01-02 10:39:00.000000000,1704163140000000000,19410,19415,19400,19405,324,207399,207325
2024-01-02 10:40:00.000000000,1704163200000000000,19405,19415,19400,19405,332,207325,207283
2024-01-02 10:41:00.000000000,1704163260000000000,19405,19405,19400,19405,395,207283,207238
2024-01-02 10:42:00.000000000,1704163320000000000,19405,19420,19405,19415,298,207238,207154
2024-01-02 10:43:00.000000000,1704163380000000000,19415,19420,19410,19410,203,207154,207094
2024-01-02 10:44:00.000000000,1704163440000000000,19410,19420,19410,19420,287,207094,206957
2024-01-02 10:45:00.000000000,1704163500000000000,19420,19430,19420,19430,199,206957,206942
2024-01-02 10:46:00.000000000,1704163560000000000,19430,19430,19420,19420,187,206942,206895
2024-01-02 10:47:00.000000000,1704163620000000000,19420,19430,19420,19420,289,206895,206845
2024-01-02 10:48:00.000000000,1704163680000000000,19420,19425,19415,19420,231,206845,206784
2024-01-02 10:49:00.000000000,1704163740000000000,19420,19425,19415,19420,183,206784,206693
2024-01-02 10:50:00.000000000,1704163800000000000,19420,19420,19415,19415,123,206693,206636
2024-01-02 10:51:00.000000000,1704163860000000000,19415,19420,19415,19420,106,206636,206559
2024-01-02 10:52:00.000000000,1704163920000000000,19420,19430,19415,19430,456,206559,206469
2024-01-02 10:53:00.000000000,1704163980000000000,19430,19440,19420,19430,825,206469,206409
2024-01-02 10:54:00.000000000,1704164040000000000,19430,19435,19430,19435,98,206409,206351
2024-01-02 10:55:00.000000000,1704164100000000000,19435,19440,19430,19435,219,206351,206346
2024-01-02 10:56:00.000000000,1704164160000000000,19435,19440,19430,19435,288,206346,206275
2024-01-02 10:57:00.000000000,1704164220000000000,19435,19440,19430,19440,238,206275,206226
2024-01-02 10:58:00.000000000,1704164280000000000,19440,19440,19435,19440,221,206226,206179
2024-01-02 10:59:00.000000000,1704164340000000000,19440,19445,19440,19440,535,206179,206016
2024-01-02 11:00:00.000000000,1704164400000000000,19440,19445,19440,19440,405,206016,205831
2024-01-02 11:01:00.000000000,1704164460000000000,19440,19450,19435,19445,475,205831,205778
2024-01-02 11:02:00.000000000,1704164520000000000,19445,19450,19445,19450,244,205778,205765
2024-01-02 11:03:00.000000000,1704164580000000000,19450,19450,19445,19450,218,205765,205730
2024-01-02 11:04:00.000000000,1704164640000000000,19450,19450,19440,19440,266,205730,205689
2024-01-02 11:05:00.000000000,1704164700000000000,19440,19445,19435,19440,158,205689,205650
2024-01-02 11:06:00.000000000,1704164760000000000,19440,19450,19435,19440,454,205650,205563
2024-01-02 11:07:00.000000000,1704164820000000000,19440,19445,19435,19440,239,205563,205476
2024-01-02 11:08:00.000000000,1704164880000000000,19440,19445,19435,19445,147,205476,205418
2024-01-02 11:09:00.000000000,1704164940000000000,19445,19450,19440,19445,142,205418,205385
2024-01-02 11:10:00.000000000,1704165000000000000,19445,19450,19440,19445,149,205385,205348
2024-01-02 11:11:00.000000000,1704165060000000000,19445,19455,19445,19455,221,205348,205330
2024-01-02 11:12:00.000000000,1704165120000000000,19455,19455,19445,19450,167,205330,205288
2024-01-02 11:13:00.000000000,1704165180000000000,19450,19450,19440,19445,82,205288,205247
2024-01-02 11:14:00.000000000,1704165240000000000,19445,19450,19440,19450,239,205247,205159
2024-01-02 11:15:00.000000000,1704165300000000000,19450,19460,19450,19455,417,205159,205001
2024-01-02 11:16:00.000000000,1704165360000000000,19455,19455,19450,19455,154,205001,204911
2024-01-02 11:17:00.000000000,1704165420000000000,19455,19455,19455,19455,139,204911,204862
2024-01-02 11:18:00.000000000,1704165480000000000,19455,19460,19455,19460,155,204862,204793
2024-01-02 11:19:00.000000000,1704165540000000000,19460,19465,19455,19465,471,204793,204682
2024-01-02 11:20:00.000000000,1704165600000000000,19465,19470,19455,19455,147,204682,204626
2024-01-02 11:21:00.000000000,1704165660000000000,19455,19465,19455,19465,416,204626,204594
2024-01-02 11:22:00.000000000,1704165720000000000,19465,19465,19455,19460,258,204594,204498
2024-01-02 11:23:00.000000000,1704165780000000000,19460,19465,19455,19460,205,204498,204469
2024-01-02 11:24:00.000000000,1704165840000000000,19460,19465,19460,19465,88,204469,204425
2024-01-02 11:25:00.000000000,1704165900000000000,19465,19465,19460,19465,147,204425,204366
2024-01-02 11:26:00.000000000,1704165960000000000,19465,19470,19460,19465,206,204366,204417
2024-01-02 11:27:00.000000000,1704166020000000000,19465,19475,19460,19465,713,204417,204126
2024-01-02 11:28:00.000000000,1704166080000000000,19465,19465,19455,19460,269,204126,204120
2024-01-02 11:29:00.000000000,1704166140000000000,19460,19465,19455,19455,366,204120,204038
