datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2022-08-31 21:00:00.000000000,1661950800000000000,60900,60980,60840,60980,7607,159941,158927
2022-08-31 21:01:00.000000000,1661950860000000000,60980,61090,60950,61080,3357,158927,158947
2022-08-31 21:02:00.000000000,1661950920000000000,61080,61080,60920,60940,2428,158947,159051
2022-08-31 21:03:00.000000000,1661950980000000000,60940,60990,60900,60980,1876,159051,159149
2022-08-31 21:04:00.000000000,1661951040000000000,60980,60980,60900,60940,2581,159149,158731
2022-08-31 21:05:00.000000000,1661951100000000000,60940,61010,60900,60990,2152,158731,158261
2022-08-31 21:06:00.000000000,1661951160000000000,60990,61040,60970,61020,1554,158261,157937
2022-08-31 21:07:00.000000000,1661951220000000000,61020,61080,61010,61060,1482,157937,157639
2022-08-31 21:08:00.000000000,1661951280000000000,61060,61100,61050,61050,1308,157639,157384
2022-08-31 21:09:00.000000000,1661951340000000000,61050,61070,61040,61060,897,157384,157084
2022-08-31 21:10:00.000000000,1661951400000000000,61060,61060,60990,61010,1023,157084,157009
2022-08-31 21:11:00.000000000,1661951460000000000,61010,61040,60990,61010,804,157009,157184
2022-08-31 21:12:00.000000000,1661951520000000000,61010,61030,60990,61010,519,157184,157190
2022-08-31 21:13:00.000000000,1661951580000000000,61010,61050,61000,61010,505,157190,157119
2022-08-31 21:14:00.000000000,1661951640000000000,61010,61010,60980,60990,536,157119,157255
2022-08-31 21:15:00.000000000,1661951700000000000,60990,61040,60980,61040,798,157255,157139
2022-08-31 21:16:00.000000000,1661951760000000000,61040,61040,60990,61010,504,157139,157163
2022-08-31 21:17:00.000000000,1661951820000000000,61010,61020,61000,61010,333,157163,157190
2022-08-31 21:18:00.000000000,1661951880000000000,61010,61010,60950,60970,631,157190,157302
2022-08-31 21:19:00.000000000,1661951940000000000,60970,61010,60950,61010,503,157302,157424
2022-08-31 21:20:00.000000000,1661952000000000000,61010,61050,60980,61040,506,157424,157391
2022-08-31 21:21:00.000000000,1661952060000000000,61040,61120,61030,61110,826,157391,157326
2022-08-31 21:22:00.000000000,1661952120000000000,61110,61120,61060,61080,794,157326,157326
2022-08-31 21:23:00.000000000,1661952180000000000,61080,61080,61040,61050,274,157326,157389
2022-08-31 21:24:00.000000000,1661952240000000000,61050,61070,61030,61060,252,157389,157444
2022-08-31 21:25:00.000000000,1661952300000000000,61060,61060,61010,61010,321,157444,157432
2022-08-31 21:26:00.000000000,1661952360000000000,61010,61070,61010,61060,226,157432,157444
