datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2025-11-28 21:00:00.000000000,1764334800000000000,21610,21625,21580,21585,5511,260670,259846
2025-11-28 21:01:00.000000000,1764334860000000000,21585,21595,21575,21595,2371,259846,259830
2025-11-28 21:02:00.000000000,1764334920000000000,21595,21605,21585,21595,1711,259830,259945
2025-11-28 21:03:00.000000000,1764334980000000000,21595,21595,21585,21590,960,259945,260049
2025-11-28 21:04:00.000000000,1764335040000000000,21590,21605,21590,21600,1098,260049,260153
2025-11-28 21:05:00.000000000,1764335100000000000,21600,21600,21590,21600,1079,260153,260109
2025-11-28 21:06:00.000000000,1764335160000000000,21600,21610,21595,21610,1371,260109,260258
2025-11-28 21:07:00.000000000,1764335220000000000,21610,21615,21605,21605,710,260258,260309
2025-11-28 21:08:00.000000000,1764335280000000000,21605,21610,21595,21600,1569,260309,260620
2025-11-28 21:09:00.000000000,1764335340000000000,21600,21600,21585,21585,735,260620,260459
2025-11-28 21:10:00.000000000,1764335400000000000,21585,21590,21585,21590,598,260459,260360
2025-11-28 21:11:00.000000000,1764335460000000000,21590,21595,21585,21585,417,260360,260271
2025-11-28 21:12:00.000000000,1764335520000000000,21585,21590,21585,21585,587,260271,260021
2025-11-28 21:13:00.000000000,1764335580000000000,21585,21595,21585,21590,385,260021,259952
2025-11-28 21:14:00.000000000,1764335640000000000,21590,21600,21590,21600,486,259952,259786
2025-11-28 21:15:00.000000000,1764335700000000000,21600,21610,21595,21610,541,259786,259750
2025-11-28 21:16:00.000000000,1764335760000000000,21610,21625,21605,21615,1317,259750,259684
2025-11-28 21:17:00.000000000,1764335820000000000,21615,21620,21610,21610,388,259684,259692
2025-11-28 21:18:00.000000000,1764335880000000000,21610,21620,21605,21615,496,259692,259654
2025-11-28 21:19:00.000000000,1764335940000000000,21615,21615,21610,21610,243,259654,259706
2025-11-28 21:20:00.000000000,1764336000000000000,21610,21615,21610,21615,374,259706,259673
2025-11-28 21:21:00.000000000,1764336060000000000,21615,21615,21610,21610,124,259673,259666
