datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2026-02-27 21:00:00.000000000,1772197200000000000,23815,23850,23790,23850,3949,258690,259084
2026-02-27 21:01:00.000000000,1772197260000000000,23850,23850,23795,23805,3057,259084,259269
2026-02-27 21:02:00.000000000,1772197320000000000,23805,23805,23770,23795,2166,259269,259461
2026-02-27 21:03:00.000000000,1772197380000000000,23795,23830,23795,23830,1180,259461,259460
2026-02-27 21:04:00.000000000,1772197440000000000,23830,23830,23805,23810,1277,259460,259511
2026-02-27 21:05:00.000000000,1772197500000000000,23810,23820,23800,23800,834,259511,259589
2026-02-27 21:06:00.000000000,1772197560000000000,23800,23805,23790,23795,1389,259589,259642
2026-02-27 21:07:00.000000000,1772197620000000000,23795,23805,23785,23795,1690,259642,259649
2026-02-27 21:08:00.000000000,1772197680000000000,23795,23795,23780,23790,1148,259649,259611
2026-02-27 21:09:00.000000000,1772197740000000000,23790,23820,23790,23820,1813,259611,260563
2026-02-27 21:10:00.000000000,1772197800000000000,23820,23850,23815,23845,1564,260563,260875
2026-02-27 21:11:00.000000000,1772197860000000000,23845,23880,23845,23870,2536,260875,261125
2026-02-27 21:12:00.000000000,1772197920000000000,23870,23875,23860,23870,1725,261125,261263
2026-02-27 21:13:00.000000000,1772197980000000000,23870,23880,23870,23875,985,261263,261405
2026-02-27 21:14:00.000000000,1772198040000000000,23875,23885,23870,23870,1164,261405,261637
2026-02-27 21:15:00.000000000,1772198100000000000,23870,23875,23860,23865,1409,261637,261533
2026-02-27 21:16:00.000000000,1772198160000000000,23865,23890,23860,23870,1666,261533,261430
2026-02-27 21:17:00.000000000,1772198220000000000,23870,23875,23860,23865,547,261430,261428
2026-02-27 21:18:00.000000000,1772198280000000000,23865,23865,23845,23860,1328,261428,261480
2026-02-27 21:19:00.000000000,1772198340000000000,23860,23860,23840,23850,844,261480,261513
2026-02-27 21:20:00.000000000,1772198400000000000,23850,23860,23845,23860,849,261513,261426
2026-02-27 21:21:00.000000000,1772198460000000000,23860,23865,23840,23840,1162,261426,261674
2026-02-27 21:22:00.000000000,1772198520000000000,23840,23845,23820,23825,1121,261674,261813
2026-02-27 21:23:00.000000000,1772198580000000000,23825,23840,23825,23825,829,261813,261811
2026-02-27 21:24:00.000000000,1772198640000000000,23825,23835,23815,23830,960,261811,262007
2026-02-27 21:25:00.000000000,1772198700000000000,23830,23835,23820,23835,931,262007,262033
2026-02-27 21:26:00.000000000,1772198760000000000,23835,23835,23820,23820,590,262033,262100
2026-02-27 21:27:00.000000000,1772198820000000000,23820,23825,23805,23815,680,262100,262269
2026-02-27 21:28:00.000000000,1772198880000000000,23815,23820,23805,23805,809,262269,262296
2026-02-27 21:29:00.000000000,1772198940000000000,23805,23820,23805,23820,558,262296,262334
2026-02-27 21:30:00.000000000,1772199000000000000,23820,23820,23805,23805,675,262334,262322
2026-02-27 21:31:00.000000000,1772199060000000000,23805,23815,23805,23810,453,262322,262339
2026-02-27 21:32:00.000000000,1772199120000000000,23810,23815,23810,23815,559,262339,262642
2026-02-27 21:33:00.000000000,1772199180000000000,23815,23815,23795,23800,1147,262642,262837
2026-02-27 21:34:00.000000000,1772199240000000000,23800,23805,23790,23795,471,262837,262834
2026-02-27 21:35:00.000000000,1772199300000000000,23795,23805,23775,23780,1066,262834,262882
2026-02-27 21:36:00.000000000,1772199360000000000,23780,23780,23765,23765,1291,262882,262724
2026-02-27 21:37:00.000000000,1772199420000000000,23765,23785,23765,23780,853,262724,262628
2026-02-27 21:38:00.000000000,1772199480000000000,23780,23790,23765,23770,1283,262628,262370
2026-02-27 21:39:00.000000000,1772199540000000000,23770,23780,23770,23775,626,262370,262299
2026-02-27 21:40:00.000000000,1772199600000000000,23775,23780,23760,23765,791,262299,262320
2026-02-27 21:41:00.000000000,1772199660000000000,23765,23775,23735,23740,1264,262320,262456
2026-02-27 21:42:00.000000000,1772199720000000000,23740,23760,23735,23750,816,262456,262293
2026-02-27 21:43:00.000000000,1772199780000000000,23750,23755,23730,23735,1366,262293,262276
2026-02-27 21:44:00.000000000,1772199840000000000,23735,23735,23715,23715,1636,262276,262076
2026-02-27 21:45:00.000000000,1772199900000000000,23715,23735,23715,23730,1017,262076,261902
2026-02-27 21:46:00.000000000,1772199960000000000,23730,23740,23725,23730,1016,261902,261894
2026-02-27 21:47:00.000000000,1772200020000000000,23730,23735,23720,23730,1080,261894,261766
2026-02-27 21:48:00.000000000,1772200080000000000,23730,23735,23715,23720,912,261766,261933
2026-02-27 21:49:00.000000000,1772200140000000000,23720,23720,23710,23715,731,261933,261788
2026-02-27 21:50:00.000000000,1772200200000000000,23715,23740,23715,23730,992,261788,261898
2026-02-27 21:51:00.000000000,1772200260000000000,23730,23750,23725,23750,639,261898,261938
2026-02-27 21:52:00.000000000,1772200320000000000,23750,23750,23725,23730,880,261938,262001
2026-02-27 21:53:00.000000000,1772200380000000000,23730,23745,23725,23740,472,262001,262072
2026-02-27 21:54:00.000000000,1772200440000000000,23740,23740,23730,23730,395,262072,262149
2026-02-27 21:55:00.000000000,1772200500000000000,23730,23735,23725,23735,625,262149,262219
2026-02-27 21:56:00.000000000,1772200560000000000,23735,23735,23730,23735,238,262219,262151
2026-02-27 21:57:00.000000000,1772200620000000000,23735,23745,23730,23740,384,262151,262179
2026-02-27 21:58:00.000000000,1772200680000000000,23740,23755,23735,23750,647,262179,262293
2026-02-27 21:59:00.000000000,1772200740000000000,23750,23760,23745,23755,690,262293,262331
2026-02-27 22:00:00.000000000,1772200800000000000,23755,23760,23750,23755,461,262331,262377
2026-02-27 22:01:00.000000000,1772200860000000000,23755,23765,23750,23760,266,262377,262368
2026-02-27 22:02:00.000000000,1772200920000000000,23760,23760,23750,23750,519,262368,262372
2026-02-27 22:03:00.000000000,1772200980000000000,23750,23755,23740,23755,418,262372,262427
2026-02-27 22:04:00.000000000,1772201040000000000,23755,23760,23745,23750,209,262427,262393
2026-02-27 22:05:00.000000000,1772201100000000000,23750,23775,23750,23770,651,262393,262260
2026-02-27 22:06:00.000000000,1772201160000000000,23770,23770,23750,23755,834,262260,262163
2026-02-27 22:07:00.000000000,1772201220000000000,23755,23765,23755,23760,165,262163,262091
2026-02-27 22:08:00.000000000,1772201280000000000,23760,23770,23760,23765,148,262091,262042
2026-02-27 22:09:00.000000000,1772201340000000000,23765,23770,23765,23765,166,262042,262045
2026-02-27 22:10:00.000000000,1772201400000000000,23765,23770,23755,23765,184,262045,262040
2026-02-27 22:11:00.000000000,1772201460000000000,23765,23765,23755,23765,213,262040,261940
2026-02-27 22:12:00.000000000,1772201520000000000,23765,23770,23760,23760,275,261940,261943
2026-02-27 22:13:00.000000000,1772201580000000000,23760,23780,23760,23775,928,261943,261882
2026-02-27 22:14:00.000000000,1772201640000000000,23775,23775,23765,23775,215,261882,261843
2026-02-27 22:15:00.000000000,1772201700000000000,23775,23775,23765,23775,277,261843,261819
2026-02-27 22:16:00.000000000,1772201760000000000,23775,23775,23755,23760,291,261819,261742
2026-02-27 22:17:00.000000000,1772201820000000000,23760,23760,23745,23760,530,261742,261685
2026-02-27 22:18:00.000000000,1772201880000000000,23760,23765,23755,23760,305,261685,261530
2026-02-27 22:19:00.000000000,1772201940000000000,23760,23765,23755,23760,105,261530,261496
2026-02-27 22:20:00.000000000,1772202000000000000,23760,23765,23760,23765,65,261496,261483
2026-02-27 22:21:00.000000000,1772202060000000000,23765,23785,23765,23785,576,261483,261393
2026-02-27 22:22:00.000000000,1772202120000000000,23785,23785,23770,23770,300,261393,261321
2026-02-27 22:23:00.000000000,1772202180000000000,23770,23780,23770,23770,172,261321,261342
2026-02-27 22:24:00.000000000,1772202240000000000,23770,23780,23770,23775,65,261342,261348
2026-02-27 22:25:00.000000000,1772202300000000000,23775,23775,23765,23765,176,261348,261345
2026-02-27 22:26:00.000000000,1772202360000000000,23765,23770,23755,23755,160,261345,261303
2026-02-27 22:27:00.000000000,1772202420000000000,23755,23765,23755,23755,306,261303,261294
2026-02-27 22:28:00.000000000,1772202480000000000,23755,23765,23755,23755,277,261294,261287
2026-02-27 22:29:00.000000000,1772202540000000000,23755,23765,23755,23760,195,261287,261244
2026-02-27 22:30:00.000000000,1772202600000000000,23760,23765,23750,23760,332,261244,261197
2026-02-27 22:31:00.000000000,1772202660000000000,23760,23760,23740,23745,395,261197,261143
2026-02-27 22:32:00.000000000,1772202720000000000,23745,23755,23740,23750,712,261143,261014
2026-02-27 22:33:00.000000000,1772202780000000000,23750,23755,23745,23750,185,261014,261010
2026-02-27 22:34:00.000000000,1772202840000000000,23750,23750,23740,23745,208,261010,260990
2026-02-27 22:35:00.000000000,1772202900000000000,23745,23755,23745,23750,202,260990,261006
2026-02-27 22:36:00.000000000,1772202960000000000,23750,23755,23735,23745,568,261006,260875
2026-02-27 22:37:00.000000000,1772203020000000000,23745,23755,23745,23745,270,260875,260865
2026-02-27 22:38:00.000000000,1772203080000000000,23745,23750,23740,23745,189,260865,260869
2026-02-27 22:39:00.000000000,1772203140000000000,23745,23750,23735,23740,213,260869,260867
2026-02-27 22:40:00.000000000,1772203200000000000,23740,23750,23740,23750,109,260867,260880
