datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2022-08-31 21:00:00.000000000,1661950800000000000,18230,18315,18225,18300,7832,165690,166516
2022-08-31 21:01:00.000000000,1661950860000000000,18300,18300,18280,18295,3511,166516,166841
2022-08-31 21:02:00.000000000,1661950920000000000,18295,18310,18275,18300,3590,166841,166813
2022-08-31 21:03:00.000000000,1661950980000000000,18300,18335,18285,18320,2932,166813,166595
2022-08-31 21:04:00.000000000,1661951040000000000,18320,18325,18300,18315,1591,166595,166851
2022-08-31 21:05:00.000000000,1661951100000000000,18315,18340,18300,18335,1541,166851,166995
2022-08-31 21:06:00.000000000,1661951160000000000,18335,18365,18330,18360,3043,166995,167346
2022-08-31 21:07:00.000000000,1661951220000000000,18360,18380,18350,18375,2094,167346,167344
2022-08-31 21:08:00.000000000,1661951280000000000,18375,18395,18360,18385,1607,167344,167517
2022-08-31 21:09:00.000000000,1661951340000000000,18385,18400,18380,18395,1904,167517,167853
2022-08-31 21:10:00.000000000,1661951400000000000,18395,18425,18385,18385,2602,167853,168275
2022-08-31 21:11:00.000000000,1661951460000000000,18385,18390,18365,18370,1755,168275,168612
2022-08-31 21:12:00.000000000,1661951520000000000,18370,18375,18360,18365,999,168612,168716
2022-08-31 21:13:00.000000000,1661951580000000000,18365,18375,18355,18355,841,168716,168736
2022-08-31 21:14:00.000000000,1661951640000000000,18355,18355,18345,18350,1145,168736,168659
2022-08-31 21:15:00.000000000,1661951700000000000,18350,18365,18345,18350,957,168659,168823
2022-08-31 21:16:00.000000000,1661951760000000000,18350,18355,18340,18340,705,168823,168750
2022-08-31 21:17:00.000000000,1661951820000000000,18340,18350,18340,18345,607,168750,168733
2022-08-31 21:18:00.000000000,1661951880000000000,18345,18345,18325,18330,1017,168733,168676
2022-08-31 21:19:00.000000000,1661951940000000000,18330,18335,18320,18330,998,168676,168616
2022-08-31 21:20:00.000000000,1661952000000000000,18330,18365,18330,18355,1003,168616,168669
2022-08-31 21:21:00.000000000,1661952060000000000,18355,18375,18355,18375,573,168669,168731
2022-08-31 21:22:00.000000000,1661952120000000000,18375,18375,18365,18365,566,168731,168710
2022-08-31 21:23:00.000000000,1661952180000000000,18365,18370,18360,18360,359,168710,168811
2022-08-31 21:24:00.000000000,1661952240000000000,18360,18370,18355,18365,186,168811,168827
2022-08-31 21:25:00.000000000,1661952300000000000,18365,18370,18355,18355,197,168827,168813
2022-08-31 21:26:00.000000000,1661952360000000000,18355,18365,18355,18360,155,168813,168823
2022-08-31 21:27:00.000000000,1661952420000000000,18360,18365,18355,18365,245,168823,168844
