datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2022-02-07 09:00:00.000000000,1644195600000000000,71000,71080,70970,71010,3005,129300,129457
2022-02-07 09:01:00.000000000,1644195660000000000,71010,71070,70880,70920,1310,129457,129390
2022-02-07 09:02:00.000000000,1644195720000000000,70920,71000,70920,70960,1137,129390,129492
2022-02-07 09:03:00.000000000,1644195780000000000,70960,71080,70960,71020,1841,129492,129518
2022-02-07 09:04:00.000000000,1644195840000000000,71020,71090,71000,71020,833,129518,129523
2022-02-07 09:05:00.000000000,1644195900000000000,71020,71140,71010,71120,1111,129523,129663
2022-02-07 09:06:00.000000000,1644195960000000000,71120,71180,71060,71120,1013,129663,129673
2022-02-07 09:07:00.000000000,1644196020000000000,71120,71130,71060,71060,428,129673,129663
2022-02-07 09:08:00.000000000,1644196080000000000,71060,71060,70940,70980,626,129663,129583
2022-02-07 09:09:00.000000000,1644196140000000000,70980,71000,70810,70820,781,129583,129390
2022-02-07 09:10:00.000000000,1644196200000000000,70820,70950,70790,70920,701,129390,129427
2022-02-07 09:11:00.000000000,1644196260000000000,70920,70950,70890,70910,317,129427,129441
2022-02-07 09:12:00.000000000,1644196320000000000,70910,70910,70830,70890,346,129441,129311
2022-02-07 09:13:00.000000000,1644196380000000000,70890,70930,70880,70910,242,129311,129338
2022-02-07 09:14:00.000000000,1644196440000000000,70910,70930,70880,70900,227,129338,129314
2022-02-07 09:15:00.000000000,1644196500000000000,70900,70960,70900,70950,331,129314,129344
2022-02-07 09:16:00.000000000,1644196560000000000,70950,70960,70920,70950,192,129344,129333
2022-02-07 09:17:00.000000000,1644196620000000000,70950,70980,70940,70970,300,129333,129354
2022-02-07 09:18:00.000000000,1644196680000000000,70970,71060,70970,71030,583,129354,129406
2022-02-07 09:19:00.000000000,1644196740000000000,71030,71070,71030,71060,516,129406,129489
2022-02-07 09:20:00.000000000,1644196800000000000,71060,71060,70980,71000,398,129489,129475
2022-02-07 09:21:00.000000000,1644196860000000000,71000,71010,70950,70970,128,129475,129469
2022-02-07 09:22:00.000000000,1644196920000000000,70970,70970,70940,70950,129,129469,129481
2022-02-07 09:23:00.000000000,1644196980000000000,70950,71000,70950,70980,168,129481,129480
2022-02-07 09:24:00.000000000,1644197040000000000,70980,71030,70980,70990,157,129480,129455
2022-02-07 09:25:00.000000000,1644197100000000000,70990,71020,70960,71000,214,129455,129415
2022-02-07 09:26:00.000000000,1644197160000000000,71000,71000,70940,70940,112,129415,129381
2022-02-07 09:27:00.000000000,1644197220000000000,70940,70940,70880,70890,163,129381,129352
2022-02-07 09:28:00.000000000,1644197280000000000,70890,70920,70870,70870,293,129352,129312
2022-02-07 09:29:00.000000000,1644197340000000000,70870,70870,70770,70790,500,129312,129208
2022-02-07 09:30:00.000000000,1644197400000000000,70790,70850,70770,70830,181,129208,129163
2022-02-07 09:31:00.000000000,1644197460000000000,70830,70890,70820,70870,305,129163,129079
2022-02-07 09:32:00.000000000,1644197520000000000,70870,70870,70800,70820,185,129079,129022
2022-02-07 09:33:00.000000000,1644197580000000000,70820,70840,70800,70810,225,129022,128995
2022-02-07 09:34:00.000000000,1644197640000000000,70810,70870,70810,70830,139,128995,128977
2022-02-07 09:35:00.000000000,1644197700000000000,70830,70850,70810,70850,182,128977,128955
2022-02-07 09:36:00.000000000,1644197760000000000,70850,70890,70850,70890,187,128955,129015
2022-02-07 09:37:00.000000000,1644197820000000000,70890,70910,70880,70910,227,129015,128987
2022-02-07 09:38:00.000000000,1644197880000000000,70910,70920,70860,70890,132,128987,128973
2022-02-07 09:39:00.000000000,1644197940000000000,70890,70930,70880,70930,129,128973,129003
2022-02-07 09:40:00.000000000,1644198000000000000,70930,70940,70910,70920,212,129003,128995
2022-02-07 09:41:00.000000000,1644198060000000000,70920,70940,70900,70910,101,128995,128973
2022-02-07 09:42:00.000000000,1644198120000000000,70910,70910,70850,70850,128,128973,128940
2022-02-07 09:43:00.000000000,1644198180000000000,70850,70870,70830,70840,103,128940,128933
2022-02-07 09:44:00.000000000,1644198240000000000,70840,70860,70820,70830,149,128933,128900
2022-02-07 09:45:00.000000000,1644198300000000000,70830,70860,70820,70850,183,128900,128822
2022-02-07 09:46:00.000000000,1644198360000000000,70850,70910,70850,70900,149,128822,128811
2022-02-07 09:47:00.000000000,1644198420000000000,70900,70910,70880,70890,229,128811,128788
2022-02-07 09:48:00.000000000,1644198480000000000,70890,70930,70890,70920,176,128788,128731
2022-02-07 09:49:00.000000000,1644198540000000000,70920,70920,70870,70890,126,128731,128727
2022-02-07 09:50:00.000000000,1644198600000000000,70890,70920,70890,70900,121,128727,128684
2022-02-07 09:51:00.000000000,1644198660000000000,70900,70900,70880,70880,41,128684,128663
2022-02-07 09:52:00.000000000,1644198720000000000,70880,70920,70880,70890,91,128663,128608
2022-02-07 09:53:00.000000000,1644198780000000000,70890,70920,70890,70900,192,128608,128629
2022-02-07 09:54:00.000000000,1644198840000000000,70900,70910,70890,70900,27,128629,128619
2022-02-07 09:55:00.000000000,1644198900000000000,70900,70920,70900,70910,56,128619,128593
2022-02-07 09:56:00.000000000,1644198960000000000,70910,70910,70850,70860,124,128593,128546
2022-02-07 09:57:00.000000000,1644199020000000000,70860,70890,70860,70890,45,128546,128546
2022-02-07 09:58:00.000000000,1644199080000000000,70890,70910,70870,70890,131,128546,128497
2022-02-07 09:59:00.000000000,1644199140000000000,70890,70940,70890,70940,170,128497,128434
2022-02-07 10:00:00.000000000,1644199200000000000,70940,70970,70930,70940,627,128434,128371
2022-02-07 10:01:00.000000000,1644199260000000000,70940,70960,70920,70930,172,128371,128377
2022-02-07 10:02:00.000000000,1644199320000000000,70930,70960,70870,70890,193,128377,128330
2022-02-07 10:03:00.000000000,1644199380000000000,70890,70900,70860,70870,86,128330,128309
2022-02-07 10:04:00.000000000,1644199440000000000,70870,70890,70850,70850,94,128309,128286
2022-02-07 10:05:00.000000000,1644199500000000000,70850,70890,70850,70890,60,128286,128277
2022-02-07 10:06:00.000000000,1644199560000000000,70890,70910,70870,70890,141,128277,128264
2022-02-07 10:07:00.000000000,1644199620000000000,70890,70910,70860,70880,121,128264,128221
2022-02-07 10:08:00.000000000,1644199680000000000,70880,70890,70850,70890,110,128221,128257
2022-02-07 10:09:00.000000000,1644199740000000000,70890,70910,70890,70910,78,128257,128233
2022-02-07 10:10:00.000000000,1644199800000000000,70910,70910,70870,70880,110,128233,128260
2022-02-07 10:11:00.000000000,1644199860000000000,70880,70910,70880,70880,50,128260,128245
2022-02-07 10:12:00.000000000,1644199920000000000,70880,70910,70880,70910,132,128245,128233
2022-02-07 10:13:00.000000000,1644199980000000000,70910,70910,70890,70890,49,128233,128224
2022-02-07 10:14:00.000000000,1644200040000000000,70890,70910,70880,70900,74,128224,128227
2022-02-07 10:30:00.000000000,1644201000000000000,70880,70890,70820,70850,383,128227,128216
2022-02-07 10:31:00.000000000,1644201060000000000,70850,70880,70840,70860,160,128216,128197
2022-02-07 10:32:00.000000000,1644201120000000000,70860,70880,70840,70840,157,128197,128183
2022-02-07 10:33:00.000000000,1644201180000000000,70840,70860,70830,70850,91,128183,128175
2022-02-07 10:34:00.000000000,1644201240000000000,70850,70880,70850,70880,178,128175,128237
2022-02-07 10:35:00.000000000,1644201300000000000,70880,70880,70850,70860,242,128237,128413
2022-02-07 10:36:00.000000000,1644201360000000000,70860,70860,70840,70840,80,128413,128398
2022-02-07 10:37:00.000000000,1644201420000000000,70840,70880,70840,70850,227,128398,128494
2022-02-07 10:38:00.000000000,1644201480000000000,70850,70880,70840,70860,101,128494,128485
2022-02-07 10:39:00.000000000,1644201540000000000,70860,70870,70840,70860,96,128485,128476
2022-02-07 10:40:00.000000000,1644201600000000000,70860,70870,70840,70850,74,128476,128480
2022-02-07 10:41:00.000000000,1644201660000000000,70850,70860,70840,70840,28,128480,128475
2022-02-07 10:42:00.000000000,1644201720000000000,70840,70880,70840,70880,60,128475,128476
2022-02-07 10:43:00.000000000,1644201780000000000,70880,70880,70860,70860,36,128476,128482
2022-02-07 10:44:00.000000000,1644201840000000000,70860,70870,70850,70860,38,128482,128482
2022-02-07 10:45:00.000000000,1644201900000000000,70860,70880,70820,70830,197,128482,128470
2022-02-07 10:46:00.000000000,1644201960000000000,70830,70860,70810,70820,170,128470,128502
2022-02-07 10:47:00.000000000,1644202020000000000,70820,70820,70780,70790,387,128502,128397
2022-02-07 10:48:00.000000000,1644202080000000000,70790,70800,70770,70790,153,128397,128352
2022-02-07 10:49:00.000000000,1644202140000000000,70790,70810,70790,70810,146,128352,128346
2022-02-07 10:50:00.000000000,1644202200000000000,70810,70810,70780,70790,93,128346,128354
2022-02-07 10:51:00.000000000,1644202260000000000,70790,70810,70780,70790,87,128354,128363
2022-02-07 10:52:00.000000000,1644202320000000000,70790,70800,70780,70790,75,128363,128365
2022-02-07 10:53:00.000000000,1644202380000000000,70790,70800,70770,70770,93,128365,128393
2022-02-07 10:54:00.000000000,1644202440000000000,70770,70790,70720,70760,366,128393,128245
2022-02-07 10:55:00.000000000,1644202500000000000,70760,70780,70740,70740,205,128245,128185
2022-02-07 10:56:00.000000000,1644202560000000000,70740,70750,70710,70730,305,128185,128053
2022-02-07 10:57:00.000000000,1644202620000000000,70730,70740,70720,70730,143,128053,127960
