datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2023-05-31 21:00:00.000000000,1685538000000000000,64720,64730,64640,64670,2151,196697,196016
2023-05-31 21:01:00.000000000,1685538060000000000,64670,64680,64600,64670,1122,196016,195631
2023-05-31 21:02:00.000000000,1685538120000000000,64670,64690,64640,64650,825,195631,195401
2023-05-31 21:03:00.000000000,1685538180000000000,64650,64650,64610,64620,810,195401,195379
2023-05-31 21:04:00.000000000,1685538240000000000,64620,64660,64610,64660,743,195379,195163
2023-05-31 21:05:00.000000000,1685538300000000000,64660,64680,64640,64670,588,195163,194927
2023-05-31 21:06:00.000000000,1685538360000000000,64670,64700,64650,64700,434,194927,194890
2023-05-31 21:07:00.000000000,1685538420000000000,64700,64780,64690,64740,764,194890,194879
2023-05-31 21:08:00.000000000,1685538480000000000,64740,64760,64720,64740,357,194879,194869
2023-05-31 21:09:00.000000000,1685538540000000000,64740,64760,64730,64760,395,194869,194964
2023-05-31 21:10:00.000000000,1685538600000000000,64760,64810,64730,64800,596,194964,195024
2023-05-31 21:11:00.000000000,1685538660000000000,64800,64860,64780,64860,672,195024,194887
2023-05-31 21:12:00.000000000,1685538720000000000,64860,64880,64820,64830,464,194887,194779
2023-05-31 21:13:00.000000000,1685538780000000000,64830,64870,64820,64860,421,194779,194774
2023-05-31 21:14:00.000000000,1685538840000000000,64860,64900,64860,64880,428,194774,194744
2023-05-31 21:15:00.000000000,1685538900000000000,64880,64900,64850,64880,424,194744,194668
2023-05-31 21:16:00.000000000,1685538960000000000,64880,64880,64830,64860,288,194668,194671
2023-05-31 21:17:00.000000000,1685539020000000000,64860,64940,64850,64940,658,194671,194743
2023-05-31 21:18:00.000000000,1685539080000000000,64940,64940,64900,64900,237,194743,194684
2023-05-31 21:19:00.000000000,1685539140000000000,64900,64940,64890,64890,318,194684,194703
2023-05-31 21:20:00.000000000,1685539200000000000,64890,64930,64880,64930,356,194703,194754
2023-05-31 21:21:00.000000000,1685539260000000000,64930,64930,64890,64910,319,194754,194684
2023-05-31 21:22:00.000000000,1685539320000000000,64910,65050,64910,65010,1285,194684,194698
2023-05-31 21:23:00.000000000,1685539380000000000,65010,65020,64950,64970,580,194698,194537
2023-05-31 21:24:00.000000000,1685539440000000000,64970,64970,64930,64950,184,194537,194547
2023-05-31 21:25:00.000000000,1685539500000000000,64950,64960,64890,64910,281,194547,194496
2023-05-31 21:26:00.000000000,1685539560000000000,64910,64910,64880,64890,215,194496,194504
2023-05-31 21:27:00.000000000,1685539620000000000,64890,64920,64890,64920,91,194504,194519
2023-05-31 21:28:00.000000000,1685539680000000000,64920,64950,64920,64950,75,194519,194523
2023-05-31 21:29:00.000000000,1685539740000000000,64950,64980,64930,64970,357,194523,194557
2023-05-31 21:30:00.000000000,1685539800000000000,64970,64970,64900,64920,433,194557,194475
2023-05-31 21:31:00.000000000,1685539860000000000,64920,64980,64920,64970,237,194475,194427
2023-05-31 21:32:00.000000000,1685539920000000000,64970,65020,64960,64980,353,194427,194506
