datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2021-07-30 21:00:00.000000000,1627650000000000000,71970,72010,71720,71760,2780,136097,136140
2021-07-30 21:01:00.000000000,1627650060000000000,71760,71850,71750,71810,1193,136140,136233
2021-07-30 21:02:00.000000000,1627650120000000000,71810,71840,71780,71820,524,136233,136305
2021-07-30 21:03:00.000000000,1627650180000000000,71820,71880,71790,71810,603,136305,136427
2021-07-30 21:04:00.000000000,1627650240000000000,71810,71810,71650,71680,826,136427,136331
2021-07-30 21:05:00.000000000,1627650300000000000,71680,71720,71510,71600,1350,136331,136175
2021-07-30 21:06:00.000000000,1627650360000000000,71600,71600,71540,71590,667,136175,136104
2021-07-30 21:07:00.000000000,1627650420000000000,71590,71640,71590,71630,528,136104,136012
2021-07-30 21:08:00.000000000,1627650480000000000,71630,71680,71610,71620,473,136012,136071
2021-07-30 21:09:00.000000000,1627650540000000000,71620,71690,71600,71670,518,136071,136080
2021-07-30 21:10:00.000000000,1627650600000000000,71670,71760,71650,71750,428,136080,136067
2021-07-30 21:11:00.000000000,1627650660000000000,71750,71820,71750,71800,662,136067,136156
2021-07-30 21:12:00.000000000,1627650720000000000,71800,71850,71800,71820,400,136156,136168
2021-07-30 21:13:00.000000000,1627650780000000000,71820,71850,71810,71820,329,136168,136177
2021-07-30 21:14:00.000000000,1627650840000000000,71820,71880,71800,71860,488,136177,136289
2021-07-30 21:15:00.000000000,1627650900000000000,71860,71910,71850,71900,590,136289,136289
2021-07-30 21:16:00.000000000,1627650960000000000,71900,71920,71850,71880,506,136289,136391
2021-07-30 21:17:00.000000000,1627651020000000000,71880,71990,71880,71950,772,136391,136413
2021-07-30 21:18:00.000000000,1627651080000000000,71950,72080,71950,72040,1622,136413,136783
2021-07-30 21:19:00.000000000,1627651140000000000,72040,72170,72000,72140,1431,136783,137205
2021-07-30 21:20:00.000000000,1627651200000000000,72140,72210,72120,72120,1027,137205,137461
2021-07-30 21:21:00.000000000,1627651260000000000,72120,72250,72120,72220,1456,137461,137867
2021-07-30 21:22:00.000000000,1627651320000000000,72220,72250,72180,72250,954,137867,138194
2021-07-30 21:23:00.000000000,1627651380000000000,72250,72450,72240,72430,2392,138194,138596
2021-07-30 21:24:00.000000000,1627651440000000000,72430,72440,72260,72390,2457,138596,139268
2021-07-30 21:25:00.000000000,1627651500000000000,72390,72460,72380,72410,966,139268,139488
2021-07-30 21:26:00.000000000,1627651560000000000,72410,72440,72380,72410,660,139488,139652
2021-07-30 21:27:00.000000000,1627651620000000000,72410,72450,72340,72370,634,139652,139689
2021-07-30 21:28:00.000000000,1627651680000000000,72370,72370,72280,72360,638,139689,139672
2021-07-30 21:29:00.000000000,1627651740000000000,72360,72360,72280,72300,547,139672,139762
2021-07-30 21:30:00.000000000,1627651800000000000,72300,72380,72300,72320,628,139762,139762
2021-07-30 21:31:00.000000000,1627651860000000000,72320,72370,72320,72360,523,139762,139777
2021-07-30 21:32:00.000000000,1627651920000000000,72360,72390,72320,72350,504,139777,139839
2021-07-30 21:33:00.000000000,1627651980000000000,72350,72400,72330,72370,703,139839,140079
2021-07-30 21:34:00.000000000,1627652040000000000,72370,72380,72290,72320,519,140079,140098
2021-07-30 21:35:00.000000000,1627652100000000000,72320,72370,72310,72350,536,140098,140211
2021-07-30 21:36:00.000000000,1627652160000000000,72350,72350,72310,72310,210,140211,140220
2021-07-30 21:37:00.000000000,1627652220000000000,72310,72310,72270,72270,259,140220,140236
2021-07-30 21:38:00.000000000,1627652280000000000,72270,72300,72240,72240,488,140236,140279
2021-07-30 21:39:00.000000000,1627652340000000000,72240,72280,72230,72250,272,140279,140283
2021-07-30 21:40:00.000000000,1627652400000000000,72250,72300,72240,72260,411,140283,140223
2021-07-30 21:41:00.000000000,1627652460000000000,72260,72280,72230,72230,321,140223,140232
2021-07-30 21:42:00.000000000,1627652520000000000,72230,72250,72180,72180,374,140232,140219
2021-07-30 21:43:00.000000000,1627652580000000000,72180,72210,72060,72080,922,140219,139967
2021-07-30 21:44:00.000000000,1627652640000000000,72080,72160,72080,72150,547,139967,139890
2021-07-30 21:45:00.000000000,1627652700000000000,72150,72170,72090,72100,527,139890,139832
2021-07-30 21:46:00.000000000,1627652760000000000,72100,72160,72090,72160,261,139832,139806
2021-07-30 21:47:00.000000000,1627652820000000000,72160,72160,72120,72160,179,139806,139786
2021-07-30 21:48:00.000000000,1627652880000000000,72160,72190,72140,72180,218,139786,139754
2021-07-30 21:49:00.000000000,1627652940000000000,72180,72210,72160,72170,320,139754,139721
2021-07-30 21:50:00.000000000,1627653000000000000,72170,72180,72120,72130,217,139721,139758
2021-07-30 21:51:00.000000000,1627653060000000000,72130,72140,72100,72100,246,139758,139804
2021-07-30 21:52:00.000000000,1627653120000000000,72100,72110,71970,72030,710,139804,139723
2021-07-30 21:53:00.000000000,1627653180000000000,72030,72040,71850,71860,1185,139723,139428
2021-07-30 21:54:00.000000000,1627653240000000000,71860,71970,71860,71970,525,139428,139329
2021-07-30 21:55:00.000000000,1627653300000000000,71970,71980,71920,71930,356,139329,139395
2021-07-30 21:56:00.000000000,1627653360000000000,71930,72030,71930,72020,304,139395,139444
2021-07-30 21:57:00.000000000,1627653420000000000,72020,72100,72020,72090,302,139444,139467
2021-07-30 21:58:00.000000000,1627653480000000000,72090,72100,72060,72060,249,139467,139494
2021-07-30 21:59:00.000000000,1627653540000000000,72060,72070,72020,72020,154,139494,139458
2021-07-30 22:00:00.000000000,1627653600000000000,72020,72060,71930,71940,388,139458,139471
2021-07-30 22:01:00.000000000,1627653660000000000,71940,71940,71880,71940,443,139471,139433
2021-07-30 22:02:00.000000000,1627653720000000000,71940,71940,71870,71880,424,139433,139470
2021-07-30 22:03:00.000000000,1627653780000000000,71880,71900,71830,71880,702,139470,139311
2021-07-30 22:04:00.000000000,1627653840000000000,71880,71890,71830,71840,373,139311,139296
2021-07-30 22:05:00.000000000,1627653900000000000,71840,71850,71810,71810,371,139296,139223
2021-07-30 22:06:00.000000000,1627653960000000000,71810,71850,71750,71840,570,139223,139155
2021-07-30 22:07:00.000000000,1627654020000000000,71840,71870,71810,71810,330,139155,139101
2021-07-30 22:08:00.000000000,1627654080000000000,71810,71870,71810,71860,198,139101,139077
2021-07-30 22:09:00.000000000,1627654140000000000,71860,71880,71810,71820,217,139077,139127
2021-07-30 22:10:00.000000000,1627654200000000000,71820,71820,71750,71760,502,139127,139069
2021-07-30 22:11:00.000000000,1627654260000000000,71760,71780,71640,71670,884,139069,138976
2021-07-30 22:12:00.000000000,1627654320000000000,71670,71690,71610,71690,632,138976,138874
2021-07-30 22:13:00.000000000,1627654380000000000,71690,71700,71640,71690,512,138874,138768
2021-07-30 22:14:00.000000000,1627654440000000000,71690,71770,71690,71730,552,138768,138611
2021-07-30 22:15:00.000000000,1627654500000000000,71730,71740,71620,71640,540,138611,138550
2021-07-30 22:16:00.000000000,1627654560000000000,71640,71680,71630,71630,415,138550,138473
2021-07-30 22:17:00.000000000,1627654620000000000,71630,71670,71620,71640,295,138473,138420
2021-07-30 22:18:00.000000000,1627654680000000000,71640,71690,71630,71670,240,138420,138392
2021-07-30 22:19:00.000000000,1627654740000000000,71670,71670,71600,71600,513,138392,138413
2021-07-30 22:20:00.000000000,1627654800000000000,71600,71610,71460,71490,1207,138413,138376
2021-07-30 22:21:00.000000000,1627654860000000000,71490,71500,71460,71480,750,138376,138278
2021-07-30 22:22:00.000000000,1627654920000000000,71480,71570,71460,71540,620,138278,138251
2021-07-30 22:23:00.000000000,1627654980000000000,71540,71550,71420,71420,1096,138251,138209
2021-07-30 22:24:00.000000000,1627655040000000000,71420,71490,71360,71380,1521,138209,137905
2021-07-30 22:25:00.000000000,1627655100000000000,71380,71440,71340,71440,754,137905,137944
2021-07-30 22:26:00.000000000,1627655160000000000,71440,71520,71390,71500,339,137944,137881
2021-07-30 22:27:00.000000000,1627655220000000000,71500,71510,71450,71450,315,137881,137885
2021-07-30 22:28:00.000000000,1627655280000000000,71450,71520,71430,71500,389,137885,137847
2021-07-30 22:29:00.000000000,1627655340000000000,71500,71500,71390,71390,505,137847,137774
2021-07-30 22:30:00.000000000,1627655400000000000,71390,71440,71370,71440,513,137774,137746
2021-07-30 22:31:00.000000000,1627655460000000000,71440,71480,71430,71440,367,137746,137701
2021-07-30 22:32:00.000000000,1627655520000000000,71440,71450,71310,71330,491,137701,137764
2021-07-30 22:33:00.000000000,1627655580000000000,71330,71340,71230,71260,1439,137764,137672
2021-07-30 22:34:00.000000000,1627655640000000000,71260,71290,71240,71280,674,137672,137827
2021-07-30 22:35:00.000000000,1627655700000000000,71280,71280,71030,71090,2634,137827,137533
2021-07-30 22:36:00.000000000,1627655760000000000,71090,71140,71080,71120,1700,137533,137238
2021-07-30 22:37:00.000000000,1627655820000000000,71120,71120,71070,71110,961,137238,136978
2021-07-30 22:38:00.000000000,1627655880000000000,71110,71200,71080,71100,1022,136978,136711
2021-07-30 22:39:00.000000000,1627655940000000000,71100,71180,71100,71170,555,136711,136614
2021-07-30 22:40:00.000000000,1627656000000000000,71170,71220,71090,71210,750,136614,136573
2021-07-30 22:41:00.000000000,1627656060000000000,71210,71300,71200,71300,694,136573,136292
2021-07-30 22:42:00.000000000,1627656120000000000,71300,71300,71210,71220,469,136292,136251
2021-07-30 22:43:00.000000000,1627656180000000000,71220,71250,71190,71200,407,136251,136292
2021-07-30 22:44:00.000000000,1627656240000000000,71200,71250,71170,71240,270,136292,136296
2021-07-30 22:45:00.000000000,1627656300000000000,71240,71240,71120,71150,423,136296,136321
2021-07-30 22:46:00.000000000,1627656360000000000,71150,71170,71100,71160,383,136321,136272
2021-07-30 22:47:00.000000000,1627656420000000000,71160,71180,71150,71180,252,136272,136274
2021-07-30 22:48:00.000000000,1627656480000000000,71180,71190,71110,71130,451,136274,136307
2021-07-30 22:49:00.000000000,1627656540000000000,71130,71130,71080,71090,593,136307,136288
2021-07-30 22:50:00.000000000,1627656600000000000,71090,71110,71080,71100,282,136288,136313
2021-07-30 22:51:00.000000000,1627656660000000000,71100,71170,71100,71150,278,136313,136362
2021-07-30 22:52:00.000000000,1627656720000000000,71150,71210,71130,71200,264,136362,136319
2021-07-30 22:53:00.000000000,1627656780000000000,71200,71240,71190,71230,201,136319,136307
2021-07-30 22:54:00.000000000,1627656840000000000,71230,71320,71220,71310,572,136307,136193
2021-07-30 22:55:00.000000000,1627656900000000000,71310,71310,71230,71230,424,136193,136177
2021-07-30 22:56:00.000000000,1627656960000000000,71230,71230,71180,71200,297,136177,136192
