datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2022-07-29 21:00:00.000000000,1659099600000000000,18720,18735,18660,18675,4530,180533,179915
2022-07-29 21:01:00.000000000,1659099660000000000,18675,18705,18675,18705,1949,179915,179731
2022-07-29 21:02:00.000000000,1659099720000000000,18705,18715,18675,18700,1594,179731,179652
2022-07-29 21:03:00.000000000,1659099780000000000,18700,18730,18695,18730,1337,179652,179755
2022-07-29 21:04:00.000000000,1659099840000000000,18730,18735,18705,18735,1191,179755,179642
2022-07-29 21:05:00.000000000,1659099900000000000,18735,18740,18705,18725,1461,179642,179761
2022-07-29 21:06:00.000000000,1659099960000000000,18725,18725,18705,18715,1076,179761,179817
2022-07-29 21:07:00.000000000,1659100020000000000,18715,18720,18695,18700,1077,179817,179902
2022-07-29 21:08:00.000000000,1659100080000000000,18700,18705,18680,18690,1206,179902,179847
2022-07-29 21:09:00.000000000,1659100140000000000,18690,18705,18685,18695,980,179847,179889
2022-07-29 21:10:00.000000000,1659100200000000000,18695,18705,18680,18685,1053,179889,179881
2022-07-29 21:11:00.000000000,1659100260000000000,18685,18695,18675,18690,983,179881,179789
2022-07-29 21:12:00.000000000,1659100320000000000,18690,18695,18680,18685,737,179789,179866
2022-07-29 21:13:00.000000000,1659100380000000000,18685,18685,18670,18675,991,179866,179743
2022-07-29 21:14:00.000000000,1659100440000000000,18675,18675,18645,18675,1721,179743,179612
2022-07-29 21:15:00.000000000,1659100500000000000,18675,18680,18665,18680,1027,179612,179571
2022-07-29 21:16:00.000000000,1659100560000000000,18680,18685,18670,18685,745,179571,179521
2022-07-29 21:17:00.000000000,1659100620000000000,18685,18690,18670,18690,737,179521,179458
2022-07-29 21:18:00.000000000,1659100680000000000,18690,18690,18675,18675,679,179458,179328
2022-07-29 21:19:00.000000000,1659100740000000000,18675,18680,18670,18680,614,179328,179450
2022-07-29 21:20:00.000000000,1659100800000000000,18680,18685,18660,18665,789,179450,179490
2022-07-29 21:21:00.000000000,1659100860000000000,18665,18670,18645,18650,785,179490,179410
2022-07-29 21:22:00.000000000,1659100920000000000,18650,18655,18625,18635,1026,179410,179381
2022-07-29 21:23:00.000000000,1659100980000000000,18635,18635,18620,18620,815,179381,179375
2022-07-29 21:24:00.000000000,1659101040000000000,18620,18625,18605,18605,1573,179375,179277
2022-07-29 21:25:00.000000000,1659101100000000000,18605,18630,18595,18625,1212,179277,179101
2022-07-29 21:26:00.000000000,1659101160000000000,18625,18630,18615,18625,826,179101,178891
2022-07-29 21:27:00.000000000,1659101220000000000,18625,18625,18610,18610,534,178891,178812
2022-07-29 21:28:00.000000000,1659101280000000000,18610,18620,18605,18615,689,178812,178873
2022-07-29 21:29:00.000000000,1659101340000000000,18615,18625,18610,18620,462,178873,178866
2022-07-29 21:30:00.000000000,1659101400000000000,18620,18625,18615,18620,532,178866,178822
2022-07-29 21:31:00.000000000,1659101460000000000,18620,18620,18605,18610,708,178822,178844
2022-07-29 21:32:00.000000000,1659101520000000000,18610,18615,18580,18585,1790,178844,178773
2022-07-29 21:33:00.000000000,1659101580000000000,18585,18595,18570,18585,1156,178773,178725
2022-07-29 21:34:00.000000000,1659101640000000000,18585,18590,18550,18560,1308,178725,178664
2022-07-29 21:35:00.000000000,1659101700000000000,18560,18575,18560,18570,1161,178664,178514
2022-07-29 21:36:00.000000000,1659101760000000000,18570,18580,18560,18560,903,178514,178668
2022-07-29 21:37:00.000000000,1659101820000000000,18560,18565,18545,18555,1261,178668,178665
2022-07-29 21:38:00.000000000,1659101880000000000,18555,18580,18555,18565,904,178665,178645
2022-07-29 21:39:00.000000000,1659101940000000000,18565,18580,18565,18570,837,178645,178786
2022-07-29 21:40:00.000000000,1659102000000000000,18570,18590,18565,18575,868,178786,178767
2022-07-29 21:41:00.000000000,1659102060000000000,18575,18580,18565,18575,678,178767,178857
2022-07-29 21:42:00.000000000,1659102120000000000,18575,18575,18560,18565,529,178857,178759
2022-07-29 21:43:00.000000000,1659102180000000000,18565,18580,18560,18575,870,178759,178753
2022-07-29 21:44:00.000000000,1659102240000000000,18575,18590,18575,18580,548,178753,178655
2022-07-29 21:45:00.000000000,1659102300000000000,18580,18595,18580,18595,759,178655,178602
2022-07-29 21:46:00.000000000,1659102360000000000,18595,18610,18585,18590,908,178602,178775
2022-07-29 21:47:00.000000000,1659102420000000000,18590,18595,18585,18595,570,178775,178834
2022-07-29 21:48:00.000000000,1659102480000000000,18595,18600,18590,18600,393,178834,178762
2022-07-29 21:49:00.000000000,1659102540000000000,18600,18600,18590,18600,408,178762,178785
2022-07-29 21:50:00.000000000,1659102600000000000,18600,18615,18595,18615,638,178785,178841
2022-07-29 21:51:00.000000000,1659102660000000000,18615,18625,18610,18620,763,178841,178763
2022-07-29 21:52:00.000000000,1659102720000000000,18620,18620,18610,18610,334,178763,178867
2022-07-29 21:53:00.000000000,1659102780000000000,18610,18620,18605,18605,442,178867,178861
2022-07-29 21:54:00.000000000,1659102840000000000,18605,18610,18600,18605,437,178861,178933
2022-07-29 21:55:00.000000000,1659102900000000000,18605,18615,18605,18615,332,178933,178878
2022-07-29 21:56:00.000000000,1659102960000000000,18615,18625,18610,18615,614,178878,178884
2022-07-29 21:57:00.000000000,1659103020000000000,18615,18615,18600,18600,495,178884,178983
2022-07-29 21:58:00.000000000,1659103080000000000,18600,18615,18600,18615,495,178983,179075
2022-07-29 21:59:00.000000000,1659103140000000000,18615,18620,18610,18615,293,179075,179051
2022-07-29 22:00:00.000000000,1659103200000000000,18615,18630,18610,18625,878,179051,179109
2022-07-29 22:01:00.000000000,1659103260000000000,18625,18630,18620,18630,616,179109,179130
2022-07-29 22:02:00.000000000,1659103320000000000,18630,18645,18630,18640,1210,179130,179057
2022-07-29 22:03:00.000000000,1659103380000000000,18640,18645,18630,18645,375,179057,179163
2022-07-29 22:04:00.000000000,1659103440000000000,18645,18660,18640,18645,983,179163,179101
2022-07-29 22:05:00.000000000,1659103500000000000,18645,18660,18645,18650,777,179101,179058
2022-07-29 22:06:00.000000000,1659103560000000000,18650,18660,18635,18635,930,179058,179037
2022-07-29 22:07:00.000000000,1659103620000000000,18635,18640,18630,18640,550,179037,179089
2022-07-29 22:08:00.000000000,1659103680000000000,18640,18640,18630,18630,264,179089,179079
2022-07-29 22:09:00.000000000,1659103740000000000,18630,18635,18620,18630,558,179079,179091
2022-07-29 22:10:00.000000000,1659103800000000000,18630,18645,18630,18640,395,179091,179047
2022-07-29 22:11:00.000000000,1659103860000000000,18640,18655,18640,18645,734,179047,179141
2022-07-29 22:12:00.000000000,1659103920000000000,18645,18650,18635,18640,395,179141,179137
2022-07-29 22:13:00.000000000,1659103980000000000,18640,18640,18635,18640,136,179137,179134
2022-07-29 22:14:00.000000000,1659104040000000000,18640,18645,18630,18635,167,179134,179109
2022-07-29 22:15:00.000000000,1659104100000000000,18635,18650,18635,18650,256,179109,179149
2022-07-29 22:16:00.000000000,1659104160000000000,18650,18675,18645,18670,717,179149,179083
2022-07-29 22:17:00.000000000,1659104220000000000,18670,18675,18660,18665,546,179083,179078
2022-07-29 22:18:00.000000000,1659104280000000000,18665,18670,18655,18660,393,179078,179091
2022-07-29 22:19:00.000000000,1659104340000000000,18660,18705,18660,18705,1466,179091,179216
2022-07-29 22:20:00.000000000,1659104400000000000,18705,18710,18690,18700,927,179216,179035
2022-07-29 22:21:00.000000000,1659104460000000000,18700,18700,18690,18690,397,179035,178997
2022-07-29 22:22:00.000000000,1659104520000000000,18690,18690,18675,18685,700,178997,178929
2022-07-29 22:23:00.000000000,1659104580000000000,18685,18710,18685,18700,685,178929,178845
2022-07-29 22:24:00.000000000,1659104640000000000,18700,18710,18690,18700,880,178845,178776
2022-07-29 22:25:00.000000000,1659104700000000000,18700,18705,18695,18705,774,178776,178726
2022-07-29 22:26:00.000000000,1659104760000000000,18705,18720,18700,18710,1155,178726,178790
2022-07-29 22:27:00.000000000,1659104820000000000,18710,18715,18700,18705,793,178790,178702
2022-07-29 22:28:00.000000000,1659104880000000000,18705,18705,18700,18700,699,178702,178629
2022-07-29 22:29:00.000000000,1659104940000000000,18700,18715,18690,18715,734,178629,178488
2022-07-29 22:30:00.000000000,1659105000000000000,18715,18735,18715,18720,1472,178488,178319
2022-07-29 22:31:00.000000000,1659105060000000000,18720,18720,18705,18715,543,178319,178246
2022-07-29 22:32:00.000000000,1659105120000000000,18715,18715,18695,18695,426,178246,178224
2022-07-29 22:33:00.000000000,1659105180000000000,18695,18700,18680,18680,663,178224,178245
2022-07-29 22:34:00.000000000,1659105240000000000,18680,18695,18675,18680,641,178245,178186
2022-07-29 22:35:00.000000000,1659105300000000000,18680,18695,18680,18690,432,178186,178206
2022-07-29 22:36:00.000000000,1659105360000000000,18690,18705,18690,18705,386,178206,178216
2022-07-29 22:37:00.000000000,1659105420000000000,18705,18705,18690,18695,279,178216,178212
2022-07-29 22:38:00.000000000,1659105480000000000,18695,18700,18690,18695,267,178212,178211
2022-07-29 22:39:00.000000000,1659105540000000000,18695,18710,18695,18710,319,178211,178243
2022-07-29 22:40:00.000000000,1659105600000000000,18710,18720,18705,18715,279,178243,178238
2022-07-29 22:41:00.000000000,1659105660000000000,18715,18725,18715,18720,406,178238,178240
2022-07-29 22:42:00.000000000,1659105720000000000,18720,18745,18715,18740,1071,178240,178291
2022-07-29 22:43:00.000000000,1659105780000000000,18740,18745,18730,18730,758,178291,178443
2022-07-29 22:44:00.000000000,1659105840000000000,18730,18770,18730,18765,2130,178443,178799
2022-07-29 22:45:00.000000000,1659105900000000000,18765,18780,18740,18745,1506,178799,178943
2022-07-29 22:46:00.000000000,1659105960000000000,18745,18750,18740,18745,772,178943,178821
2022-07-29 22:47:00.000000000,1659106020000000000,18745,18775,18740,18770,1160,178821,178909
2022-07-29 22:48:00.000000000,1659106080000000000,18770,18770,18745,18750,1040,178909,178987
2022-07-29 22:49:00.000000000,1659106140000000000,18750,18750,18730,18745,415,178987,179066
2022-07-29 22:50:00.000000000,1659106200000000000,18745,18750,18730,18730,579,179066,179138
2022-07-29 22:51:00.000000000,1659106260000000000,18730,18735,18720,18720,750,179138,179030
2022-07-29 22:52:00.000000000,1659106320000000000,18720,18725,18705,18715,598,179030,179004
2022-07-29 22:53:00.000000000,1659106380000000000,18715,18735,18715,18725,646,179004,179007
2022-07-29 22:54:00.000000000,1659106440000000000,18725,18725,18700,18705,869,179007,179058
2022-07-29 22:55:00.000000000,1659106500000000000,18705,18720,18695,18695,822,179058,179057
2022-07-29 22:56:00.000000000,1659106560000000000,18695,18715,18690,18705,686,179057,179081
2022-07-29 22:57:00.000000000,1659106620000000000,18705,18710,18695,18700,532,179081,179028
2022-07-29 22:58:00.000000000,1659106680000000000,18700,18715,18695,18705,392,179028,178988
2022-07-29 22:59:00.000000000,1659106740000000000,18705,18715,18700,18715,390,178988,179016
2022-07-29 23:00:00.000000000,1659106800000000000,18715,18715,18695,18700,673,179016,178976
2022-07-29 23:01:00.000000000,1659106860000000000,18700,18700,18685,18685,415,178976,179058
2022-07-29 23:02:00.000000000,1659106920000000000,18685,18695,18675,18675,756,179058,179009
2022-07-29 23:03:00.000000000,1659106980000000000,18675,18690,18675,18685,544,179009,179140
2022-07-29 23:04:00.000000000,1659107040000000000,18685,18690,18680,18685,408,179140,179131
2022-07-29 23:05:00.000000000,1659107100000000000,18685,18695,18685,18685,308,179131,179189
2022-07-29 23:06:00.000000000,1659107160000000000,18685,18695,18685,18690,226,179189,179208
2022-07-29 23:07:00.000000000,1659107220000000000,18690,18695,18685,18690,266,179208,179215
2022-07-29 23:08:00.000000000,1659107280000000000,18690,18700,18690,18695,285,179215,179328
2022-07-29 23:09:00.000000000,1659107340000000000,18695,18705,18690,18705,149,179328,179340
2022-07-29 23:10:00.000000000,1659107400000000000,18705,18705,18695,18695,241,179340,179313
2022-07-29 23:11:00.000000000,1659107460000000000,18695,18715,18695,18715,516,179313,179350
2022-07-29 23:12:00.000000000,1659107520000000000,18715,18720,18710,18710,437,179350,179360
2022-07-29 23:13:00.000000000,1659107580000000000,18710,18715,18710,18715,190,179360,179425
2022-07-29 23:14:00.000000000,1659107640000000000,18715,18730,18710,18725,429,179425,179483
2022-07-29 23:15:00.000000000,1659107700000000000,18725,18730,18715,18720,568,179483,179522
2022-07-29 23:16:00.000000000,1659107760000000000,18720,18725,18715,18725,184,179522,179518
2022-07-29 23:17:00.000000000,1659107820000000000,18725,18740,18725,18740,678,179518,179576
2022-07-29 23:18:00.000000000,1659107880000000000,18740,18745,18735,18745,491,179576,179804
2022-07-29 23:19:00.000000000,1659107940000000000,18745,18745,18740,18745,182,179804,179840
2022-07-29 23:20:00.000000000,1659108000000000000,18745,18745,18740,18740,295,179840,179830
2022-07-29 23:21:00.000000000,1659108060000000000,18740,18745,18735,18740,272,179830,179840
2022-07-29 23:22:00.000000000,1659108120000000000,18740,18750,18735,18740,327,179840,179893
2022-07-29 23:23:00.000000000,1659108180000000000,18740,18740,18730,18735,369,179893,179859
2022-07-29 23:24:00.000000000,1659108240000000000,18735,18745,18730,18740,430,179859,179773
2022-07-29 23:25:00.000000000,1659108300000000000,18740,18740,18725,18730,225,179773,179681
2022-07-29 23:26:00.000000000,1659108360000000000,18730,18735,18725,18735,237,179681,179601
2022-07-29 23:27:00.000000000,1659108420000000000,18735,18735,18720,18720,404,179601,179526
2022-07-29 23:28:00.000000000,1659108480000000000,18720,18730,18720,18725,185,179526,179554
2022-07-29 23:29:00.000000000,1659108540000000000,18725,18730,18720,18725,154,179554,179559
2022-07-29 23:30:00.000000000,1659108600000000000,18725,18725,18715,18725,398,179559,179527
2022-07-29 23:31:00.000000000,1659108660000000000,18725,18735,18725,18735,250,179527,179558
2022-07-29 23:32:00.000000000,1659108720000000000,18735,18735,18725,18730,357,179558,179532
2022-07-29 23:33:00.000000000,1659108780000000000,18730,18730,18720,18725,262,179532,179491
2022-07-29 23:34:00.000000000,1659108840000000000,18725,18745,18725,18745,356,179491,179468
2022-07-29 23:35:00.000000000,1659108900000000000,18745,18745,18735,18740,360,179468,179533
2022-07-29 23:36:00.000000000,1659108960000000000,18740,18740,18730,18730,120,179533,179507
2022-07-29 23:37:00.000000000,1659109020000000000,18730,18740,18730,18735,135,179507,179533
2022-07-29 23:38:00.000000000,1659109080000000000,18735,18740,18730,18735,138,179533,179537
2022-07-29 23:39:00.000000000,1659109140000000000,18735,18745,18735,18740,210,179537,179555
2022-07-29 23:40:00.000000000,1659109200000000000,18740,18750,18735,18750,321,179555,179468
2022-07-29 23:41:00.000000000,1659109260000000000,18750,18750,18740,18740,174,179468,179503
2022-07-29 23:42:00.000000000,1659109320000000000,18740,18745,18735,18735,125,179503,179499
2022-07-29 23:43:00.000000000,1659109380000000000,18735,18740,18730,18730,83,179499,179479
2022-07-29 23:44:00.000000000,1659109440000000000,18730,18735,18730,18730,213,179479,179392
2022-07-29 23:45:00.000000000,1659109500000000000,18730,18740,18730,18735,237,179392,179421
2022-07-29 23:46:00.000000000,1659109560000000000,18735,18740,18730,18735,87,179421,179461
2022-07-29 23:47:00.000000000,1659109620000000000,18735,18740,18730,18735,89,179461,179431
2022-07-29 23:48:00.000000000,1659109680000000000,18735,18740,18735,18740,166,179431,179467
2022-07-29 23:49:00.000000000,1659109740000000000,18740,18740,18725,18730,197,179467,179449
2022-07-29 23:50:00.000000000,1659109800000000000,18730,18735,18725,18725,165,179449,179480
2022-07-29 23:51:00.000000000,1659109860000000000,18725,18730,18725,18725,38,179480,179474
2022-07-29 23:52:00.000000000,1659109920000000000,18725,18730,18725,18730,83,179474,179456
2022-07-29 23:53:00.000000000,1659109980000000000,18730,18740,18725,18740,121,179456,179463
2022-07-29 23:54:00.000000000,1659110040000000000,18740,18740,18730,18735,189,179463,179455
2022-07-29 23:55:00.000000000,1659110100000000000,18735,18735,18730,18735,104,179455,179446
2022-07-29 23:56:00.000000000,1659110160000000000,18735,18735,18720,18725,320,179446,179361
2022-07-29 23:57:00.000000000,1659110220000000000,18725,18725,18720,18720,104,179361,179310
2022-07-29 23:58:00.000000000,1659110280000000000,18720,18725,18720,18725,216,179310,179307
2022-07-29 23:59:00.000000000,1659110340000000000,18725,18730,18720,18725,86,179307,179282
2022-07-30 00:00:00.000000000,1659110400000000000,18725,18735,18725,18735,80,179282,179278
2022-07-30 00:01:00.000000000,1659110460000000000,18735,18735,18730,18735,181,179278,179293
2022-07-30 00:02:00.000000000,1659110520000000000,18735,18740,18730,18735,163,179293,179331
2022-07-30 00:03:00.000000000,1659110580000000000,18735,18745,18735,18740,398,179331,179476
2022-07-30 00:04:00.000000000,1659110640000000000,18740,18745,18735,18740,300,179476,179532
2022-07-30 00:05:00.000000000,1659110700000000000,18740,18740,18735,18740,29,179532,179536
2022-07-30 00:06:00.000000000,1659110760000000000,18740,18740,18730,18735,124,179536,179507
2022-07-30 00:07:00.000000000,1659110820000000000,18735,18735,18730,18730,215,179507,179516
2022-07-30 00:08:00.000000000,1659110880000000000,18730,18735,18725,18735,96,179516,179517
2022-07-30 00:09:00.000000000,1659110940000000000,18735,18735,18720,18730,204,179517,179430
2022-07-30 00:10:00.000000000,1659111000000000000,18730,18730,18725,18730,150,179430,179356
2022-07-30 00:11:00.000000000,1659111060000000000,18730,18735,18725,18730,132,179356,179410
2022-07-30 00:12:00.000000000,1659111120000000000,18730,18730,18725,18725,22,179410,179419
2022-07-30 00:13:00.000000000,1659111180000000000,18725,18730,18720,18725,120,179419,179375
2022-07-30 00:14:00.000000000,1659111240000000000,18725,18725,18720,18725,106,179375,179322
2022-07-30 00:15:00.000000000,1659111300000000000,18725,18725,18720,18720,76,179322,179297
2022-07-30 00:16:00.000000000,1659111360000000000,18720,18720,18710,18710,331,179297,179209
2022-07-30 00:17:00.000000000,1659111420000000000,18710,18715,18705,18705,341,179209,179136
2022-07-30 00:18:00.000000000,1659111480000000000,18705,18715,18705,18710,137,179136,179130
2022-07-30 00:19:00.000000000,1659111540000000000,18710,18710,18700,18705,217,179130,179041
2022-07-30 00:20:00.000000000,1659111600000000000,18705,18705,18700,18700,92,179041,179035
2022-07-30 00:21:00.000000000,1659111660000000000,18700,18705,18695,18695,119,179035,179018
2022-07-30 00:22:00.000000000,1659111720000000000,18695,18705,18695,18705,133,179018,179048
2022-07-30 00:23:00.000000000,1659111780000000000,18705,18705,18700,18705,71,179048,179060
2022-07-30 00:24:00.000000000,1659111840000000000,18705,18710,18705,18705,176,179060,179051
2022-07-30 00:25:00.000000000,1659111900000000000,18705,18710,18700,18705,237,179051,179029
2022-07-30 00:26:00.000000000,1659111960000000000,18705,18710,18700,18710,224,179029,179021
2022-07-30 00:27:00.000000000,1659112020000000000,18710,18710,18705,18710,54,179021,179017
2022-07-30 00:28:00.000000000,1659112080000000000,18710,18715,18710,18715,34,179017,179014
2022-07-30 00:29:00.000000000,1659112140000000000,18715,18715,18710,18715,74,179014,179006
2022-07-30 00:30:00.000000000,1659112200000000000,18715,18715,18705,18705,174,179006,178957
2022-07-30 00:31:00.000000000,1659112260000000000,18705,18710,18705,18710,160,178957,178935
2022-07-30 00:32:00.000000000,1659112320000000000,18710,18710,18700,18705,229,178935,178855
2022-07-30 00:33:00.000000000,1659112380000000000,18705,18705,18695,18695,146,178855,178827
2022-07-30 00:34:00.000000000,1659112440000000000,18695,18700,18695,18695,82,178827,178772
2022-07-30 00:35:00.000000000,1659112500000000000,18695,18700,18690,18695,364,178772,178775
2022-07-30 00:36:00.000000000,1659112560000000000,18695,18700,18685,18700,463,178775,178762
2022-07-30 00:37:00.000000000,1659112620000000000,18700,18700,18695,18700,119,178762,178729
2022-07-30 00:38:00.000000000,1659112680000000000,18700,18710,18695,18705,123,178729,178701
2022-07-30 00:39:00.000000000,1659112740000000000,18705,18705,18690,18700,202,178701,178686
2022-07-30 00:40:00.000000000,1659112800000000000,18700,18705,18695,18705,159,178686,178728
2022-07-30 00:41:00.000000000,1659112860000000000,18705,18705,18680,18680,334,178728,178604
2022-07-30 00:42:00.000000000,1659112920000000000,18680,18695,18680,18690,287,178604,178546
2022-07-30 00:43:00.000000000,1659112980000000000,18690,18695,18685,18695,63,178546,178528
2022-07-30 00:44:00.000000000,1659113040000000000,18695,18700,18695,18695,25,178528,178526
2022-07-30 00:45:00.000000000,1659113100000000000,18695,18695,18690,18695,78,178526,178518
2022-07-30 00:46:00.000000000,1659113160000000000,18695,18700,18690,18700,70,178518,178477
2022-07-30 00:47:00.000000000,1659113220000000000,18700,18700,18695,18700,146,178477,178432
2022-07-30 00:48:00.000000000,1659113280000000000,18700,18700,18695,18695,25,178432,178419
2022-07-30 00:49:00.000000000,1659113340000000000,18695,18700,18690,18695,64,178419,178412
2022-07-30 00:50:00.000000000,1659113400000000000,18695,18705,18695,18705,116,178412,178399
2022-07-30 00:51:00.000000000,1659113460000000000,18705,18710,18700,18705,122,178399,178372
2022-07-30 00:52:00.000000000,1659113520000000000,18705,18710,18705,18705,151,178372,178295
2022-07-30 00:53:00.000000000,1659113580000000000,18705,18705,18690,18695,140,178295,178227
2022-07-30 00:54:00.000000000,1659113640000000000,18695,18705,18690,18705,300,178227,178204
2022-07-30 00:55:00.000000000,1659113700000000000,18705,18705,18700,18705,376,178204,178029
2022-07-30 00:56:00.000000000,1659113760000000000,18705,18705,18700,18700,150,178029,177986
2022-07-30 00:57:00.000000000,1659113820000000000,18700,18705,18700,18700,113,177986,177920
2022-07-30 00:58:00.000000000,1659113880000000000,18700,18700,18690,18700,386,177920,177802
2022-07-30 00:59:00.000000000,1659113940000000000,18700,18705,18685,18695,377,177802,177625
2022-08-01 09:00:00.000000000,1659315600000000000,18615,18645,18605,18620,4747,177625,178054
2022-08-01 09:01:00.000000000,1659315660000000000,18620,18620,18595,18600,2147,178054,177751
2022-08-01 09:02:00.000000000,1659315720000000000,18600,18600,18580,18585,2265,177751,177590
2022-08-01 09:03:00.000000000,1659315780000000000,18585,18585,18565,18570,1662,177590,177444
2022-08-01 09:04:00.000000000,1659315840000000000,18570,18575,18560,18565,1869,177444,177456
2022-08-01 09:05:00.000000000,1659315900000000000,18565,18570,18525,18530,2918,177456,177230
2022-08-01 09:06:00.000000000,1659315960000000000,18530,18555,18515,18555,2743,177230,177251
2022-08-01 09:07:00.000000000,1659316020000000000,18555,18565,18535,18545,1457,177251,177236
2022-08-01 09:08:00.000000000,1659316080000000000,18545,18575,18540,18565,1306,177236,177312
2022-08-01 09:09:00.000000000,1659316140000000000,18565,18565,18545,18545,1070,177312,177313
2022-08-01 09:10:00.000000000,1659316200000000000,18545,18545,18500,18510,2343,177313,177319
2022-08-01 09:11:00.000000000,1659316260000000000,18510,18520,18485,18505,2390,177319,177210
2022-08-01 09:12:00.000000000,1659316320000000000,18505,18510,18475,18480,2021,177210,177338
2022-08-01 09:13:00.000000000,1659316380000000000,18480,18505,18475,18490,1747,177338,177168
2022-08-01 09:14:00.000000000,1659316440000000000,18490,18490,18435,18440,3627,177168,177663
2022-08-01 09:15:00.000000000,1659316500000000000,18440,18455,18425,18445,3033,177663,178155
2022-08-01 09:16:00.000000000,1659316560000000000,18445,18450,18405,18405,2379,178155,178466
2022-08-01 09:17:00.000000000,1659316620000000000,18405,18415,18395,18405,2193,178466,178570
2022-08-01 09:18:00.000000000,1659316680000000000,18405,18415,18400,18405,1302,178570,178534
2022-08-01 09:19:00.000000000,1659316740000000000,18405,18415,18375,18375,2515,178534,178710
2022-08-01 09:20:00.000000000,1659316800000000000,18375,18415,18365,18405,2392,178710,178943
2022-08-01 09:21:00.000000000,1659316860000000000,18405,18405,18350,18360,3024,178943,179380
2022-08-01 09:22:00.000000000,1659316920000000000,18360,18375,18335,18345,3097,179380,180036
2022-08-01 09:23:00.000000000,1659316980000000000,18345,18355,18320,18335,2375,180036,180203
2022-08-01 09:24:00.000000000,1659317040000000000,18335,18360,18330,18330,1598,180203,180041
2022-08-01 09:25:00.000000000,1659317100000000000,18330,18350,18320,18335,1275,180041,179946
2022-08-01 09:26:00.000000000,1659317160000000000,18335,18355,18320,18320,1698,179946,180003
2022-08-01 09:27:00.000000000,1659317220000000000,18320,18355,18320,18330,1403,180003,179928
2022-08-01 09:28:00.000000000,1659317280000000000,18330,18330,18305,18320,1727,179928,179923
2022-08-01 09:29:00.000000000,1659317340000000000,18320,18320,18260,18285,2817,179923,180045
2022-08-01 09:30:00.000000000,1659317400000000000,18285,18295,18270,18295,1891,180045,179819
2022-08-01 09:31:00.000000000,1659317460000000000,18295,18330,18285,18325,1330,179819,179598
2022-08-01 09:32:00.000000000,1659317520000000000,18325,18360,18320,18360,1687,179598,179278
2022-08-01 09:33:00.000000000,1659317580000000000,18360,18370,18340,18340,1751,179278,178960
2022-08-01 09:34:00.000000000,1659317640000000000,18340,18365,18340,18360,975,178960,179026
2022-08-01 09:35:00.000000000,1659317700000000000,18360,18380,18355,18365,1554,179026,179099
2022-08-01 09:36:00.000000000,1659317760000000000,18365,18375,18345,18350,948,179099,179177
2022-08-01 09:37:00.000000000,1659317820000000000,18350,18350,18315,18315,975,179177,179256
2022-08-01 09:38:00.000000000,1659317880000000000,18315,18315,18290,18300,1351,179256,179301
2022-08-01 09:39:00.000000000,1659317940000000000,18300,18310,18290,18305,775,179301,179315
2022-08-01 09:40:00.000000000,1659318000000000000,18305,18335,18300,18320,1178,179315,179536
