datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2023-06-30 21:00:00.000000000,1688130000000000000,67460,67500,67440,67500,1402,184924,184528
2023-06-30 21:01:00.000000000,1688130060000000000,67500,67590,67490,67580,1071,184528,184490
2023-06-30 21:02:00.000000000,1688130120000000000,67580,67580,67530,67540,583,184490,184511
2023-06-30 21:03:00.000000000,1688130180000000000,67540,67560,67520,67550,785,184511,184528
2023-06-30 21:04:00.000000000,1688130240000000000,67550,67560,67530,67550,452,184528,184587
2023-06-30 21:05:00.000000000,1688130300000000000,67550,67610,67530,67570,718,184587,184558
2023-06-30 21:06:00.000000000,1688130360000000000,67570,67610,67560,67600,542,184558,184534
2023-06-30 21:07:00.000000000,1688130420000000000,67600,67640,67600,67630,506,184534,184439
2023-06-30 21:08:00.000000000,1688130480000000000,67630,67660,67620,67630,633,184439,184294
2023-06-30 21:09:00.000000000,1688130540000000000,67630,67650,67610,67610,337,184294,184305
2023-06-30 21:10:00.000000000,1688130600000000000,67610,67610,67580,67590,331,184305,184260
2023-06-30 21:11:00.000000000,1688130660000000000,67590,67600,67580,67600,154,184260,184266
2023-06-30 21:12:00.000000000,1688130720000000000,67600,67670,67600,67670,560,184266,184222
2023-06-30 21:13:00.000000000,1688130780000000000,67670,67690,67620,67620,437,184222,184228
2023-06-30 21:14:00.000000000,1688130840000000000,67620,67630,67610,67610,305,184228,184167
2023-06-30 21:15:00.000000000,1688130900000000000,67610,67620,67590,67600,396,184167,184218
2023-06-30 21:16:00.000000000,1688130960000000000,67600,67630,67600,67610,214,184218,184211
2023-06-30 21:17:00.000000000,1688131020000000000,67610,67630,67590,67620,206,184211,184201
2023-06-30 21:18:00.000000000,1688131080000000000,67620,67640,67610,67620,208,184201,184225
2023-06-30 21:19:00.000000000,1688131140000000000,67620,67670,67620,67670,289,184225,184257
