datetime,datetime_nano,KQ.m@DCE.i.open,KQ.m@DCE.i.high,KQ.m@DCE.i.low,KQ.m@DCE.i.close,KQ.m@DCE.i.volume,KQ.m@DCE.i.open_oi,KQ.m@DCE.i.close_oi
2023-01-03 09:00:00.000000000,1672707600000000000,858.0,859.0,852.0,857.5,24426,881643,879015
2023-01-03 09:01:00.000000000,1672707660000000000,857.5,857.5,853.0,854.0,12989,879015,878193
2023-01-03 09:02:00.000000000,1672707720000000000,854.0,854.0,851.0,852.5,13296,878193,876650
2023-01-03 09:03:00.000000000,1672707780000000000,852.5,853.0,851.5,852.5,8904,876650,876017
2023-01-03 09:04:00.000000000,1672707840000000000,852.5,852.5,849.0,849.5,13541,876017,874280
2023-01-03 09:05:00.000000000,1672707900000000000,849.5,851.0,848.5,851.0,8235,874280,873465
2023-01-03 09:06:00.000000000,1672707960000000000,851.0,851.5,849.5,851.0,6227,873465,872970
2023-01-03 09:07:00.000000000,1672708020000000000,851.0,852.0,850.0,850.5,5540,872970,872888
2023-01-03 09:08:00.000000000,1672708080000000000,850.5,851.5,849.0,849.0,9139,872888,873609
2023-01-03 09:09:00.000000000,1672708140000000000,849.0,849.5,848.0,848.5,6357,873609,874023
2023-01-03 09:10:00.000000000,1672708200000000000,848.5,848.5,847.0,847.5,9941,874023,872684
2023-01-03 09:11:00.000000000,1672708260000000000,847.5,848.5,846.5,847.0,6951,872684,871686
2023-01-03 09:12:00.000000000,1672708320000000000,847.0,849.0,846.5,849.0,7688,871686,871413
2023-01-03 09:13:00.000000000,1672708380000000000,849.0,849.5,847.5,848.0,3670,871413,871429
2023-01-03 09:14:00.000000000,1672708440000000000,848.0,848.5,847.0,847.0,4469,871429,871410
2023-01-03 09:15:00.000000000,1672708500000000000,847.0,848.5,847.0,847.5,4544,871410,870815
2023-01-03 09:16:00.000000000,1672708560000000000,847.5,847.5,845.5,845.5,6371,870815,870171
2023-01-03 09:17:00.000000000,1672708620000000000,845.5,846.0,845.0,845.5,6426,870171,868947
2023-01-03 09:18:00.000000000,1672708680000000000,845.5,847.5,845.0,847.5,6766,868947,867242
2023-01-03 09:19:00.000000000,1672708740000000000,847.5,848.0,847.0,847.0,2408,867242,866964
2023-01-03 09:20:00.000000000,1672708800000000000,847.0,848.0,846.0,846.5,3893,866964,867317
2023-01-03 09:21:00.000000000,1672708860000000000,846.5,846.5,845.5,846.0,3905,867317,866719
2023-01-03 09:22:00.000000000,1672708920000000000,846.0,846.5,845.5,846.5,3201,866719,867036
2023-01-03 09:23:00.000000000,1672708980000000000,846.5,846.5,845.0,845.5,2988,867036,866970
2023-01-03 09:24:00.000000000,1672709040000000000,845.5,846.0,844.5,845.0,3376,866970,867137
2023-01-03 09:25:00.000000000,1672709100000000000,845.0,845.0,842.0,843.0,13792,867137,865233
2023-01-03 09:26:00.000000000,1672709160000000000,843.0,844.0,842.5,844.0,3817,865233,864972
2023-01-03 09:27:00.000000000,1672709220000000000,844.0,844.5,843.0,844.5,3978,864972,864932
2023-01-03 09:28:00.000000000,1672709280000000000,844.5,844.5,843.5,844.0,2539,864932,864854
2023-01-03 09:29:00.000000000,1672709340000000000,844.0,845.5,844.0,845.5,4369,864854,863514
2023-01-03 09:30:00.000000000,1672709400000000000,845.5,848.0,844.5,847.5,9487,863514,862918
2023-01-03 09:31:00.000000000,1672709460000000000,847.5,849.0,847.5,849.0,6156,862918,862050
2023-01-03 09:32:00.000000000,1672709520000000000,849.0,851.0,848.5,850.0,6849,862050,861032
2023-01-03 09:33:00.000000000,1672709580000000000,850.0,850.5,849.5,850.0,4289,861032,861242
2023-01-03 09:34:00.000000000,1672709640000000000,850.0,850.5,849.5,850.0,3316,861242,861910
2023-01-03 09:35:00.000000000,1672709700000000000,850.0,850.0,848.0,848.5,2936,861910,862591
2023-01-03 09:36:00.000000000,1672709760000000000,848.5,848.5,847.5,848.0,3041,862591,863258
2023-01-03 09:37:00.000000000,1672709820000000000,848.0,849.0,848.0,849.0,1942,863258,863394
2023-01-03 09:38:00.000000000,1672709880000000000,849.0,849.0,847.5,847.5,1255,863394,863687
2023-01-03 09:39:00.000000000,1672709940000000000,847.5,848.0,847.0,847.0,2445,863687,864126
2023-01-03 09:40:00.000000000,1672710000000000000,847.0,848.5,847.0,848.0,2540,864126,864168
2023-01-03 09:41:00.000000000,1672710060000000000,848.0,848.5,847.5,848.0,1354,864168,864280
2023-01-03 09:42:00.000000000,1672710120000000000,848.0,848.5,847.5,848.0,1881,864280,864451
2023-01-03 09:43:00.000000000,1672710180000000000,848.0,848.5,847.5,847.5,1565,864451,864638
2023-01-03 09:44:00.000000000,1672710240000000000,847.5,848.5,847.5,848.5,1665,864638,864954
2023-01-03 09:45:00.000000000,1672710300000000000,848.5,848.5,848.0,848.0,2077,864954,864865
2023-01-03 09:46:00.000000000,1672710360000000000,848.0,848.0,847.5,847.5,700,864865,864950
2023-01-03 09:47:00.000000000,1672710420000000000,847.5,848.0,846.0,846.0,2762,864950,865338
