datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2024-10-08 09:00:00.000000000,1728349200000000000,79030,79120,78860,78920,4116,170549,170470
2024-10-08 09:01:00.000000000,1728349260000000000,78920,78920,78560,78700,2670,170470,170339
2024-10-08 09:02:00.000000000,1728349320000000000,78700,78780,78600,78700,2232,170339,170395
2024-10-08 09:03:00.000000000,1728349380000000000,78700,78700,78530,78540,1685,170395,169963
2024-10-08 09:04:00.000000000,1728349440000000000,78540,78680,78520,78630,1433,169963,169991
2024-10-08 09:05:00.000000000,1728349500000000000,78630,78700,78560,78570,1399,169991,169947
2024-10-08 09:06:00.000000000,1728349560000000000,78570,78600,78380,78540,1868,169947,169784
2024-10-08 09:07:00.000000000,1728349620000000000,78540,78570,78460,78480,1054,169784,169666
2024-10-08 09:08:00.000000000,1728349680000000000,78480,78560,78470,78530,754,169666,169532
2024-10-08 09:09:00.000000000,1728349740000000000,78530,78600,78490,78600,907,169532,169508
2024-10-08 09:10:00.000000000,1728349800000000000,78600,78660,78550,78620,926,169508,169402
2024-10-08 09:11:00.000000000,1728349860000000000,78620,78730,78620,78730,998,169402,169391
2024-10-08 09:12:00.000000000,1728349920000000000,78730,78770,78680,78700,1069,169391,169353
2024-10-08 09:13:00.000000000,1728349980000000000,78700,78780,78670,78730,558,169353,169428
2024-10-08 09:14:00.000000000,1728350040000000000,78730,78730,78600,78600,452,169428,169469
2024-10-08 09:15:00.000000000,1728350100000000000,78600,78660,78570,78590,949,169469,169608
2024-10-08 09:16:00.000000000,1728350160000000000,78590,78640,78590,78620,387,169608,169497
2024-10-08 09:17:00.000000000,1728350220000000000,78620,78660,78590,78660,471,169497,169528
2024-10-08 09:18:00.000000000,1728350280000000000,78660,78710,78640,78700,366,169528,169453
2024-10-08 09:19:00.000000000,1728350340000000000,78700,78760,78700,78730,415,169453,169458
2024-10-08 09:20:00.000000000,1728350400000000000,78730,78810,78710,78800,953,169458,169438
2024-10-08 09:21:00.000000000,1728350460000000000,78800,78840,78760,78840,860,169438,169341
2024-10-08 09:22:00.000000000,1728350520000000000,78840,78970,78840,78960,1324,169341,169598
2024-10-08 09:23:00.000000000,1728350580000000000,78960,78980,78910,78960,659,169598,169546
2024-10-08 09:24:00.000000000,1728350640000000000,78960,78990,78940,78980,661,169546,169452
2024-10-08 09:25:00.000000000,1728350700000000000,78980,79030,78970,79010,940,169452,169385
2024-10-08 09:26:00.000000000,1728350760000000000,79010,79060,78990,79060,586,169385,169344
2024-10-08 09:27:00.000000000,1728350820000000000,79060,79100,79040,79080,708,169344,169440
2024-10-08 09:28:00.000000000,1728350880000000000,79080,79130,79030,79050,1236,169440,169364
2024-10-08 09:29:00.000000000,1728350940000000000,79050,79050,78960,78960,424,169364,169254
2024-10-08 09:30:00.000000000,1728351000000000000,78960,79020,78890,78890,986,169254,169447
2024-10-08 09:31:00.000000000,1728351060000000000,78890,78900,78830,78890,669,169447,169455
2024-10-08 09:32:00.000000000,1728351120000000000,78890,78890,78760,78780,698,169455,169391
2024-10-08 09:33:00.000000000,1728351180000000000,78780,78790,78590,78600,1045,169391,169313
2024-10-08 09:34:00.000000000,1728351240000000000,78600,78640,78590,78610,979,169313,169423
2024-10-08 09:35:00.000000000,1728351300000000000,78610,78670,78600,78620,527,169423,169453
2024-10-08 09:36:00.000000000,1728351360000000000,78620,78670,78610,78640,457,169453,169404
2024-10-08 09:37:00.000000000,1728351420000000000,78640,78680,78520,78580,1547,169404,169649
2024-10-08 09:38:00.000000000,1728351480000000000,78580,78680,78580,78650,281,169649,169620
2024-10-08 09:39:00.000000000,1728351540000000000,78650,78670,78550,78590,448,169620,169581
2024-10-08 09:40:00.000000000,1728351600000000000,78590,78610,78560,78600,343,169581,169561
2024-10-08 09:41:00.000000000,1728351660000000000,78600,78650,78580,78610,561,169561,169510
2024-10-08 09:42:00.000000000,1728351720000000000,78610,78630,78530,78530,723,169510,169457
2024-10-08 09:43:00.000000000,1728351780000000000,78530,78560,78490,78510,799,169457,169390
2024-10-08 09:44:00.000000000,1728351840000000000,78510,78550,78470,78550,401,169390,169375
2024-10-08 09:45:00.000000000,1728351900000000000,78550,78570,78500,78530,343,169375,169391
2024-10-08 09:46:00.000000000,1728351960000000000,78530,78600,78490,78590,270,169391,169466
2024-10-08 09:47:00.000000000,1728352020000000000,78590,78660,78580,78640,414,169466,169516
2024-10-08 09:48:00.000000000,1728352080000000000,78640,78700,78640,78650,320,169516,169460
2024-10-08 09:49:00.000000000,1728352140000000000,78650,78690,78650,78670,405,169460,169338
2024-10-08 09:50:00.000000000,1728352200000000000,78670,78730,78670,78690,227,169338,169309
2024-10-08 09:51:00.000000000,1728352260000000000,78690,78720,78680,78700,438,169309,169135
2024-10-08 09:52:00.000000000,1728352320000000000,78700,78710,78660,78700,257,169135,169097
2024-10-08 09:53:00.000000000,1728352380000000000,78700,78740,78670,78700,536,169097,169153
2024-10-08 09:54:00.000000000,1728352440000000000,78700,78730,78680,78720,324,169153,169259
2024-10-08 09:55:00.000000000,1728352500000000000,78720,78760,78700,78710,539,169259,169279
2024-10-08 09:56:00.000000000,1728352560000000000,78710,78740,78700,78730,117,169279,169323
2024-10-08 09:57:00.000000000,1728352620000000000,78730,78760,78720,78740,267,169323,169312
2024-10-08 09:58:00.000000000,1728352680000000000,78740,78760,78680,78690,158,169312,169302
2024-10-08 09:59:00.000000000,1728352740000000000,78690,78710,78670,78690,342,169302,169293
2024-10-08 10:00:00.000000000,1728352800000000000,78690,78690,78650,78660,284,169293,169249
2024-10-08 10:01:00.000000000,1728352860000000000,78660,78670,78590,78650,569,169249,169246
2024-10-08 10:02:00.000000000,1728352920000000000,78650,78660,78610,78630,151,169246,169248
2024-10-08 10:03:00.000000000,1728352980000000000,78630,78660,78550,78550,380,169248,169362
2024-10-08 10:04:00.000000000,1728353040000000000,78550,78570,78490,78510,655,169362,169330
2024-10-08 10:05:00.000000000,1728353100000000000,78510,78510,78400,78430,1123,169330,169453
2024-10-08 10:06:00.000000000,1728353160000000000,78430,78430,78350,78380,1178,169453,169526
2024-10-08 10:07:00.000000000,1728353220000000000,78380,78390,78330,78370,829,169526,169313
2024-10-08 10:08:00.000000000,1728353280000000000,78370,78380,78320,78360,908,169313,169349
2024-10-08 10:09:00.000000000,1728353340000000000,78360,78390,78330,78370,431,169349,169283
2024-10-08 10:10:00.000000000,1728353400000000000,78370,78410,78350,78400,512,169283,169254
2024-10-08 10:11:00.000000000,1728353460000000000,78400,78400,78350,78360,581,169254,169154
2024-10-08 10:12:00.000000000,1728353520000000000,78360,78410,78330,78410,662,169154,168944
2024-10-08 10:13:00.000000000,1728353580000000000,78410,78450,78390,78400,394,168944,168881
2024-10-08 10:14:00.000000000,1728353640000000000,78400,78420,78250,78270,1364,168881,168580
2024-10-08 10:30:00.000000000,1728354600000000000,78110,78210,78060,78170,2515,168580,168570
2024-10-08 10:31:00.000000000,1728354660000000000,78170,78200,78110,78170,675,168570,168499
2024-10-08 10:32:00.000000000,1728354720000000000,78170,78210,78140,78150,684,168499,168385
2024-10-08 10:33:00.000000000,1728354780000000000,78150,78200,78130,78140,494,168385,168437
2024-10-08 10:34:00.000000000,1728354840000000000,78140,78160,78000,78030,1108,168437,168466
2024-10-08 10:35:00.000000000,1728354900000000000,78030,78030,77870,77980,2199,168466,168084
2024-10-08 10:36:00.000000000,1728354960000000000,77980,77980,77890,77950,830,168084,168066
2024-10-08 10:37:00.000000000,1728355020000000000,77950,78010,77900,77980,738,168066,167848
2024-10-08 10:38:00.000000000,1728355080000000000,77980,78000,77910,77910,718,167848,167661
2024-10-08 10:39:00.000000000,1728355140000000000,77910,78000,77890,77980,776,167661,167461
2024-10-08 10:40:00.000000000,1728355200000000000,77980,78120,77970,78060,965,167461,167470
2024-10-08 10:41:00.000000000,1728355260000000000,78060,78170,78060,78160,717,167470,167507
2024-10-08 10:42:00.000000000,1728355320000000000,78160,78180,78130,78160,500,167507,167483
2024-10-08 10:43:00.000000000,1728355380000000000,78160,78190,78150,78170,385,167483,167610
2024-10-08 10:44:00.000000000,1728355440000000000,78170,78220,78150,78180,317,167610,167716
2024-10-08 10:45:00.000000000,1728355500000000000,78180,78210,78120,78130,368,167716,167671
2024-10-08 10:46:00.000000000,1728355560000000000,78130,78150,78080,78120,234,167671,167661
2024-10-08 10:47:00.000000000,1728355620000000000,78120,78120,78050,78090,303,167661,167695
2024-10-08 10:48:00.000000000,1728355680000000000,78090,78120,78060,78060,342,167695,167803
2024-10-08 10:49:00.000000000,1728355740000000000,78060,78090,78040,78080,193,167803,167802
2024-10-08 10:50:00.000000000,1728355800000000000,78080,78080,78010,78030,282,167802,167759
