datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2021-10-29 21:00:00.000000000,1635512400000000000,70180,70320,70110,70170,2582,150947,150633
2021-10-29 21:01:00.000000000,1635512460000000000,70170,70230,70100,70190,803,150633,150655
2021-10-29 21:02:00.000000000,1635512520000000000,70190,70240,70140,70170,808,150655,150789
2021-10-29 21:03:00.000000000,1635512580000000000,70170,70220,70160,70180,445,150789,150862
2021-10-29 21:04:00.000000000,1635512640000000000,70180,70340,70170,70310,1177,150862,150788
2021-10-29 21:05:00.000000000,1635512700000000000,70310,70320,70220,70280,636,150788,150824
2021-10-29 21:06:00.000000000,1635512760000000000,70280,70430,70270,70380,732,150824,150781
2021-10-29 21:07:00.000000000,1635512820000000000,70380,70420,70330,70330,595,150781,150836
2021-10-29 21:08:00.000000000,1635512880000000000,70330,70410,70320,70390,397,150836,150841
2021-10-29 21:09:00.000000000,1635512940000000000,70390,70410,70320,70360,559,150841,150880
2021-10-29 21:10:00.000000000,1635513000000000000,70360,70370,70300,70310,278,150880,150868
2021-10-29 21:11:00.000000000,1635513060000000000,70310,70320,70270,70290,387,150868,150811
2021-10-29 21:12:00.000000000,1635513120000000000,70290,70320,70250,70250,294,150811,150845
2021-10-29 21:13:00.000000000,1635513180000000000,70250,70310,70160,70160,714,150845,150808
2021-10-29 21:14:00.000000000,1635513240000000000,70160,70190,70130,70190,542,150808,150759
2021-10-29 21:15:00.000000000,1635513300000000000,70190,70240,70140,70140,494,150759,150772
2021-10-29 21:16:00.000000000,1635513360000000000,70140,70160,70110,70150,366,150772,150814
2021-10-29 21:17:00.000000000,1635513420000000000,70150,70240,70150,70230,351,150814,150770
2021-10-29 21:18:00.000000000,1635513480000000000,70230,70280,70220,70240,250,150770,150801
2021-10-29 21:19:00.000000000,1635513540000000000,70240,70310,70200,70300,357,150801,150866
2021-10-29 21:20:00.000000000,1635513600000000000,70300,70300,70250,70280,323,150866,150856
2021-10-29 21:21:00.000000000,1635513660000000000,70280,70350,70280,70330,460,150856,150887
2021-10-29 21:22:00.000000000,1635513720000000000,70330,70340,70290,70290,275,150887,150878
2021-10-29 21:23:00.000000000,1635513780000000000,70290,70290,70250,70260,245,150878,150844
2021-10-29 21:24:00.000000000,1635513840000000000,70260,70290,70260,70290,156,150844,150850
2021-10-29 21:25:00.000000000,1635513900000000000,70290,70290,70250,70280,223,150850,150796
2021-10-29 21:26:00.000000000,1635513960000000000,70280,70300,70270,70290,280,150796,150840
2021-10-29 21:27:00.000000000,1635514020000000000,70290,70320,70280,70300,103,150840,150819
2021-10-29 21:28:00.000000000,1635514080000000000,70300,70310,70280,70280,146,150819,150827
