datetime,datetime_nano,KQ.m@DCE.i.open,KQ.m@DCE.i.high,KQ.m@DCE.i.low,KQ.m@DCE.i.close,KQ.m@DCE.i.volume,KQ.m@DCE.i.open_oi,KQ.m@DCE.i.close_oi
2025-01-02 09:00:00.000000000,1735779600000000000,777.5,778.0,771.0,773.5,12337,381518,381212
2025-01-02 09:01:00.000000000,1735779660000000000,773.5,775.0,773.0,774.5,5097,381212,381301
2025-01-02 09:02:00.000000000,1735779720000000000,774.5,775.0,773.5,773.5,2215,381301,381228
2025-01-02 09:03:00.000000000,1735779780000000000,773.5,774.0,772.5,774.0,3329,381228,381817
2025-01-02 09:04:00.000000000,1735779840000000000,774.0,775.0,773.0,774.0,2213,381817,382284
2025-01-02 09:05:00.000000000,1735779900000000000,774.0,775.0,774.0,774.5,1277,382284,382146
2025-01-02 09:06:00.000000000,1735779960000000000,774.5,775.5,774.0,775.5,1663,382146,382208
2025-01-02 09:07:00.000000000,1735780020000000000,775.5,775.5,774.5,775.0,1898,382208,381652
2025-01-02 09:08:00.000000000,1735780080000000000,775.0,775.0,774.5,775.0,581,381652,381752
2025-01-02 09:09:00.000000000,1735780140000000000,775.0,775.5,774.5,775.0,710,381752,381807
2025-01-02 09:10:00.000000000,1735780200000000000,775.0,777.5,774.5,777.5,2572,381807,381668
2025-01-02 09:11:00.000000000,1735780260000000000,777.5,780.5,777.0,780.0,5138,381668,381748
2025-01-02 09:12:00.000000000,1735780320000000000,780.0,780.0,779.0,780.0,2137,381748,382123
2025-01-02 09:13:00.000000000,1735780380000000000,780.0,780.0,778.5,779.0,1492,382123,382162
2025-01-02 09:14:00.000000000,1735780440000000000,779.0,780.0,779.0,779.5,1156,382162,382480
2025-01-02 09:15:00.000000000,1735780500000000000,779.5,781.5,779.5,781.5,2770,382480,383165
2025-01-02 09:16:00.000000000,1735780560000000000,781.5,783.0,780.5,781.0,3958,383165,382534
2025-01-02 09:17:00.000000000,1735780620000000000,781.0,781.5,779.0,779.0,1928,382534,382836
2025-01-02 09:18:00.000000000,1735780680000000000,779.0,780.0,779.0,779.5,1327,382836,382175
2025-01-02 09:19:00.000000000,1735780740000000000,779.5,779.5,778.0,778.5,2065,382175,381971
2025-01-02 09:20:00.000000000,1735780800000000000,778.5,779.0,778.0,778.5,867,381971,381806
2025-01-02 09:21:00.000000000,1735780860000000000,778.5,779.5,778.0,779.0,663,381806,381886
2025-01-02 09:22:00.000000000,1735780920000000000,779.0,779.5,779.0,779.5,179,381886,381918
2025-01-02 09:23:00.000000000,1735780980000000000,779.5,780.0,779.0,779.5,528,381918,381993
2025-01-02 09:24:00.000000000,1735781040000000000,779.5,781.5,779.5,781.0,2859,381993,382417
2025-01-02 09:25:00.000000000,1735781100000000000,781.0,781.0,779.5,779.5,1397,382417,382843
2025-01-02 09:26:00.000000000,1735781160000000000,779.5,780.0,778.5,779.0,826,382843,382990
2025-01-02 09:27:00.000000000,1735781220000000000,779.0,779.5,778.5,779.5,498,382990,383079
2025-01-02 09:28:00.000000000,1735781280000000000,779.5,781.0,779.0,780.0,1008,383079,383615
2025-01-02 09:29:00.000000000,1735781340000000000,780.0,781.0,779.5,780.0,726,383615,383785
2025-01-02 09:30:00.000000000,1735781400000000000,780.0,781.0,780.0,780.5,1037,383785,384137
2025-01-02 09:31:00.000000000,1735781460000000000,780.5,781.0,780.0,781.0,641,384137,384442
2025-01-02 09:32:00.000000000,1735781520000000000,781.0,781.5,780.5,781.0,1217,384442,384778
2025-01-02 09:33:00.000000000,1735781580000000000,781.0,781.5,780.0,780.0,1053,384778,384901
2025-01-02 09:34:00.000000000,1735781640000000000,780.0,781.0,779.5,780.5,980,384901,385130
2025-01-02 09:35:00.000000000,1735781700000000000,780.5,780.5,780.0,780.5,216,385130,385159
2025-01-02 09:36:00.000000000,1735781760000000000,780.5,781.5,780.0,781.0,1335,385159,385678
2025-01-02 09:37:00.000000000,1735781820000000000,781.0,781.5,780.5,781.0,409,385678,385810
2025-01-02 09:38:00.000000000,1735781880000000000,781.0,782.0,781.0,781.5,1409,385810,385963
2025-01-02 09:39:00.000000000,1735781940000000000,781.5,782.0,781.0,781.0,599,385963,385980
