datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2025-08-29 21:00:00.000000000,1756472400000000000,79660,79730,79620,79660,1866,173826,173787
2025-08-29 21:01:00.000000000,1756472460000000000,79660,79660,79570,79580,625,173787,173701
2025-08-29 21:02:00.000000000,1756472520000000000,79580,79630,79570,79590,468,173701,173663
2025-08-29 21:03:00.000000000,1756472580000000000,79590,79640,79580,79620,629,173663,173805
2025-08-29 21:04:00.000000000,1756472640000000000,79620,79630,79600,79600,300,173805,173775
2025-08-29 21:05:00.000000000,1756472700000000000,79600,79620,79580,79580,299,173775,173746
2025-08-29 21:06:00.000000000,1756472760000000000,79580,79600,79580,79580,470,173746,173691
2025-08-29 21:07:00.000000000,1756472820000000000,79580,79590,79570,79580,303,173691,173674
2025-08-29 21:08:00.000000000,1756472880000000000,79580,79590,79570,79570,334,173674,173557
2025-08-29 21:09:00.000000000,1756472940000000000,79570,79590,79560,79560,338,173557,173515
2025-08-29 21:10:00.000000000,1756473000000000000,79560,79600,79550,79590,423,173515,173488
2025-08-29 21:11:00.000000000,1756473060000000000,79590,79630,79590,79620,477,173488,173570
2025-08-29 21:12:00.000000000,1756473120000000000,79620,79650,79620,79650,521,173570,173662
2025-08-29 21:13:00.000000000,1756473180000000000,79650,79660,79640,79650,319,173662,173662
2025-08-29 21:14:00.000000000,1756473240000000000,79650,79670,79650,79660,218,173662,173642
2025-08-29 21:15:00.000000000,1756473300000000000,79660,79680,79650,79650,483,173642,173688
2025-08-29 21:16:00.000000000,1756473360000000000,79650,79670,79650,79650,207,173688,173690
2025-08-29 21:17:00.000000000,1756473420000000000,79650,79670,79650,79660,128,173690,173735
2025-08-29 21:18:00.000000000,1756473480000000000,79660,79660,79610,79620,375,173735,173752
2025-08-29 21:19:00.000000000,1756473540000000000,79620,79630,79600,79630,129,173752,173806
2025-08-29 21:20:00.000000000,1756473600000000000,79630,79660,79630,79630,148,173806,173810
2025-08-29 21:21:00.000000000,1756473660000000000,79630,79650,79620,79630,128,173810,173813
2025-08-29 21:22:00.000000000,1756473720000000000,79630,79630,79610,79620,168,173813,173804
2025-08-29 21:23:00.000000000,1756473780000000000,79620,79620,79590,79590,271,173804,173886
2025-08-29 21:24:00.000000000,1756473840000000000,79590,79600,79590,79600,67,173886,173904
2025-08-29 21:25:00.000000000,1756473900000000000,79600,79600,79570,79590,255,173904,173830
2025-08-29 21:26:00.000000000,1756473960000000000,79590,79590,79550,79550,124,173830,173798
2025-08-29 21:27:00.000000000,1756474020000000000,79550,79570,79540,79570,165,173798,173754
2025-08-29 21:28:00.000000000,1756474080000000000,79570,79570,79560,79560,72,173754,173718
2025-08-29 21:29:00.000000000,1756474140000000000,79560,79570,79560,79570,31,173718,173718
2025-08-29 21:30:00.000000000,1756474200000000000,79570,79590,79570,79570,210,173718,173699
2025-08-29 21:31:00.000000000,1756474260000000000,79570,79580,79560,79580,101,173699,173701
2025-08-29 21:32:00.000000000,1756474320000000000,79580,79600,79550,79560,165,173701,173660
2025-08-29 21:33:00.000000000,1756474380000000000,79560,79580,79560,79570,133,173660,173657
2025-08-29 21:34:00.000000000,1756474440000000000,79570,79580,79550,79560,49,173657,173667
2025-08-29 21:35:00.000000000,1756474500000000000,79560,79570,79550,79570,125,173667,173681
2025-08-29 21:36:00.000000000,1756474560000000000,79570,79570,79550,79560,69,173681,173691
2025-08-29 21:37:00.000000000,1756474620000000000,79560,79560,79550,79560,32,173691,173694
2025-08-29 21:38:00.000000000,1756474680000000000,79560,79560,79530,79550,113,173694,173672
2025-08-29 21:39:00.000000000,1756474740000000000,79550,79560,79540,79560,82,173672,173645
2025-08-29 21:40:00.000000000,1756474800000000000,79560,79580,79560,79580,82,173645,173652
2025-08-29 21:41:00.000000000,1756474860000000000,79580,79580,79570,79580,77,173652,173661
2025-08-29 21:42:00.000000000,1756474920000000000,79580,79580,79570,79580,31,173661,173660
2025-08-29 21:43:00.000000000,1756474980000000000,79580,79600,79570,79600,68,173660,173635
2025-08-29 21:44:00.000000000,1756475040000000000,79600,79600,79590,79600,47,173635,173621
2025-08-29 21:45:00.000000000,1756475100000000000,79600,79600,79580,79590,38,173621,173625
2025-08-29 21:46:00.000000000,1756475160000000000,79590,79590,79560,79570,69,173625,173628
2025-08-29 21:47:00.000000000,1756475220000000000,79570,79590,79570,79590,21,173628,173628
2025-08-29 21:48:00.000000000,1756475280000000000,79590,79600,79580,79580,126,173628,173683
2025-08-29 21:49:00.000000000,1756475340000000000,79580,79580,79560,79570,32,173683,173683
2025-08-29 21:50:00.000000000,1756475400000000000,79570,79580,79560,79560,51,173683,173708
2025-08-29 21:51:00.000000000,1756475460000000000,79560,79570,79550,79560,50,173708,173706
2025-08-29 21:52:00.000000000,1756475520000000000,79560,79560,79540,79550,103,173706,173691
2025-08-29 21:53:00.000000000,1756475580000000000,79550,79570,79550,79570,27,173691,173697
2025-08-29 21:54:00.000000000,1756475640000000000,79570,79580,79560,79570,60,173697,173711
2025-08-29 21:55:00.000000000,1756475700000000000,79570,79570,79540,79550,63,173711,173700
2025-08-29 21:56:00.000000000,1756475760000000000,79550,79550,79510,79520,195,173700,173652
2025-08-29 21:57:00.000000000,1756475820000000000,79520,79540,79520,79530,60,173652,173645
2025-08-29 21:58:00.000000000,1756475880000000000,79530,79530,79510,79530,140,173645,173630
2025-08-29 21:59:00.000000000,1756475940000000000,79530,79540,79510,79530,65,173630,173641
2025-08-29 22:00:00.000000000,1756476000000000000,79530,79540,79510,79540,115,173641,173611
2025-08-29 22:01:00.000000000,1756476060000000000,79540,79540,79530,79540,119,173611,173560
2025-08-29 22:02:00.000000000,1756476120000000000,79540,79560,79540,79560,138,173560,173556
2025-08-29 22:03:00.000000000,1756476180000000000,79560,79560,79540,79540,62,173556,173572
2025-08-29 22:04:00.000000000,1756476240000000000,79540,79550,79530,79540,95,173572,173578
2025-08-29 22:05:00.000000000,1756476300000000000,79540,79550,79520,79520,121,173578,173563
2025-08-29 22:06:00.000000000,1756476360000000000,79520,79520,79500,79500,89,173563,173543
2025-08-29 22:07:00.000000000,1756476420000000000,79500,79530,79490,79530,130,173543,173554
2025-08-29 22:08:00.000000000,1756476480000000000,79530,79550,79530,79540,39,173554,173556
2025-08-29 22:09:00.000000000,1756476540000000000,79540,79550,79530,79530,87,173556,173559
2025-08-29 22:10:00.000000000,1756476600000000000,79530,79550,79520,79530,132,173559,173564
2025-08-29 22:11:00.000000000,1756476660000000000,79530,79540,79510,79510,41,173564,173561
2025-08-29 22:12:00.000000000,1756476720000000000,79510,79510,79480,79500,198,173561,173518
2025-08-29 22:13:00.000000000,1756476780000000000,79500,79500,79480,79490,94,173518,173494
2025-08-29 22:14:00.000000000,1756476840000000000,79490,79500,79470,79490,141,173494,173472
2025-08-29 22:15:00.000000000,1756476900000000000,79490,79490,79470,79480,105,173472,173434
2025-08-29 22:16:00.000000000,1756476960000000000,79480,79490,79470,79470,74,173434,173410
2025-08-29 22:17:00.000000000,1756477020000000000,79470,79480,79460,79480,51,173410,173404
2025-08-29 22:18:00.000000000,1756477080000000000,79480,79490,79470,79490,101,173404,173364
2025-08-29 22:19:00.000000000,1756477140000000000,79490,79490,79470,79490,33,173364,173362
2025-08-29 22:20:00.000000000,1756477200000000000,79490,79500,79480,79500,61,173362,173353
2025-08-29 22:21:00.000000000,1756477260000000000,79500,79550,79500,79550,338,173353,173460
2025-08-29 22:22:00.000000000,1756477320000000000,79550,79550,79540,79540,67,173460,173449
2025-08-29 22:23:00.000000000,1756477380000000000,79540,79560,79530,79560,84,173449,173429
2025-08-29 22:24:00.000000000,1756477440000000000,79560,79570,79540,79550,86,173429,173421
2025-08-29 22:25:00.000000000,1756477500000000000,79550,79560,79540,79560,21,173421,173414
2025-08-29 22:26:00.000000000,1756477560000000000,79560,79560,79530,79550,43,173414,173419
2025-08-29 22:27:00.000000000,1756477620000000000,79550,79550,79540,79550,35,173419,173408
2025-08-29 22:28:00.000000000,1756477680000000000,79550,79550,79520,79520,30,173408,173402
2025-08-29 22:29:00.000000000,1756477740000000000,79520,79530,79510,79530,39,173402,173393
2025-08-29 22:30:00.000000000,1756477800000000000,79530,79540,79520,79520,163,173393,173371
2025-08-29 22:31:00.000000000,1756477860000000000,79520,79540,79520,79540,24,173371,173370
2025-08-29 22:32:00.000000000,1756477920000000000,79540,79570,79530,79560,98,173370,173405
2025-08-29 22:33:00.000000000,1756477980000000000,79560,79560,79550,79550,78,173405,173422
2025-08-29 22:34:00.000000000,1756478040000000000,79550,79560,79520,79520,131,173422,173448
2025-08-29 22:35:00.000000000,1756478100000000000,79520,79550,79510,79550,80,173448,173474
2025-08-29 22:36:00.000000000,1756478160000000000,79550,79550,79530,79530,33,173474,173470
2025-08-29 22:37:00.000000000,1756478220000000000,79530,79550,79530,79540,68,173470,173501
2025-08-29 22:38:00.000000000,1756478280000000000,79540,79550,79530,79550,44,173501,173534
2025-08-29 22:39:00.000000000,1756478340000000000,79550,79550,79540,79540,15,173534,173540
2025-08-29 22:40:00.000000000,1756478400000000000,79540,79570,79530,79560,109,173540,173581
2025-08-29 22:41:00.000000000,1756478460000000000,79560,79590,79560,79580,216,173581,173658
2025-08-29 22:42:00.000000000,1756478520000000000,79580,79590,79570,79580,120,173658,173673
2025-08-29 22:43:00.000000000,1756478580000000000,79580,79590,79570,79580,67,173673,173675
2025-08-29 22:44:00.000000000,1756478640000000000,79580,79590,79570,79570,43,173675,173678
2025-08-29 22:45:00.000000000,1756478700000000000,79570,79570,79550,79550,57,173678,173696
2025-08-29 22:46:00.000000000,1756478760000000000,79550,79560,79550,79550,17,173696,173700
2025-08-29 22:47:00.000000000,1756478820000000000,79550,79570,79550,79570,33,173700,173713
2025-08-29 22:48:00.000000000,1756478880000000000,79570,79590,79570,79580,72,173713,173737
2025-08-29 22:49:00.000000000,1756478940000000000,79580,79590,79580,79580,23,173737,173733
2025-08-29 22:50:00.000000000,1756479000000000000,79580,79590,79580,79590,40,173733,173737
2025-08-29 22:51:00.000000000,1756479060000000000,79590,79610,79580,79610,383,173737,173889
2025-08-29 22:52:00.000000000,1756479120000000000,79610,79610,79590,79600,176,173889,173954
2025-08-29 22:53:00.000000000,1756479180000000000,79600,79610,79570,79600,271,173954,174080
2025-08-29 22:54:00.000000000,1756479240000000000,79600,79620,79590,79620,69,174080,174090
2025-08-29 22:55:00.000000000,1756479300000000000,79620,79640,79610,79630,182,174090,174114
2025-08-29 22:56:00.000000000,1756479360000000000,79630,79640,79620,79630,112,174114,174134
2025-08-29 22:57:00.000000000,1756479420000000000,79630,79650,79620,79650,43,174134,174145
2025-08-29 22:58:00.000000000,1756479480000000000,79650,79650,79630,79640,134,174145,174121
2025-08-29 22:59:00.000000000,1756479540000000000,79640,79640,79620,79620,80,174121,174145
2025-08-29 23:00:00.000000000,1756479600000000000,79620,79630,79600,79610,75,174145,174159
2025-08-29 23:01:00.000000000,1756479660000000000,79610,79640,79610,79610,128,174159,174230
2025-08-29 23:02:00.000000000,1756479720000000000,79610,79640,79610,79630,58,174230,174232
2025-08-29 23:03:00.000000000,1756479780000000000,79630,79640,79630,79640,45,174232,174222
2025-08-29 23:04:00.000000000,1756479840000000000,79640,79640,79620,79620,79,174222,174273
2025-08-29 23:05:00.000000000,1756479900000000000,79620,79630,79610,79630,19,174273,174281
2025-08-29 23:06:00.000000000,1756479960000000000,79630,79630,79620,79630,60,174281,174288
2025-08-29 23:07:00.000000000,1756480020000000000,79630,79660,79630,79660,321,174288,174235
2025-08-29 23:08:00.000000000,1756480080000000000,79660,79660,79640,79650,60,174235,174262
2025-08-29 23:09:00.000000000,1756480140000000000,79650,79660,79640,79650,110,174262,174278
2025-08-29 23:10:00.000000000,1756480200000000000,79650,79660,79630,79630,52,174278,174300
2025-08-29 23:11:00.000000000,1756480260000000000,79630,79630,79610,79610,69,174300,174343
2025-08-29 23:12:00.000000000,1756480320000000000,79610,79630,79610,79620,20,174343,174344
2025-08-29 23:13:00.000000000,1756480380000000000,79620,79620,79610,79620,31,174344,174341
