datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2022-05-31 21:00:00.000000000,1654002000000000000,20655,20695,20590,20635,10534,182704,183108
2022-05-31 21:01:00.000000000,1654002060000000000,20635,20635,20595,20625,4713,183108,183666
2022-05-31 21:02:00.000000000,1654002120000000000,20625,20625,20580,20600,3600,183666,183898
2022-05-31 21:03:00.000000000,1654002180000000000,20600,20600,20570,20570,2909,183898,184116
2022-05-31 21:04:00.000000000,1654002240000000000,20570,20575,20500,20525,5260,184116,184466
2022-05-31 21:05:00.000000000,1654002300000000000,20525,20530,20490,20510,4922,184466,184167
2022-05-31 21:06:00.000000000,1654002360000000000,20510,20510,20480,20495,3313,184167,184132
2022-05-31 21:07:00.000000000,1654002420000000000,20495,20495,20465,20475,3905,184132,184041
2022-05-31 21:08:00.000000000,1654002480000000000,20475,20510,20470,20500,3444,184041,183567
2022-05-31 21:09:00.000000000,1654002540000000000,20500,20520,20480,20505,3001,183567,183339
2022-05-31 21:10:00.000000000,1654002600000000000,20505,20510,20475,20490,1710,183339,183486
2022-05-31 21:11:00.000000000,1654002660000000000,20490,20495,20470,20490,1256,183486,183604
2022-05-31 21:12:00.000000000,1654002720000000000,20490,20490,20465,20480,1860,183604,183586
2022-05-31 21:13:00.000000000,1654002780000000000,20480,20490,20475,20485,892,183586,183548
2022-05-31 21:14:00.000000000,1654002840000000000,20485,20485,20460,20465,2019,183548,183249
2022-05-31 21:15:00.000000000,1654002900000000000,20465,20465,20440,20455,2407,183249,183206
2022-05-31 21:16:00.000000000,1654002960000000000,20455,20455,20440,20450,1256,183206,183314
2022-05-31 21:17:00.000000000,1654003020000000000,20450,20450,20440,20450,953,183314,183378
2022-05-31 21:18:00.000000000,1654003080000000000,20450,20455,20430,20435,1937,183378,183511
2022-05-31 21:19:00.000000000,1654003140000000000,20435,20450,20430,20445,1247,183511,183421
2022-05-31 21:20:00.000000000,1654003200000000000,20445,20445,20420,20430,1775,183421,183484
2022-05-31 21:21:00.000000000,1654003260000000000,20430,20430,20395,20420,2941,183484,183136
2022-05-31 21:22:00.000000000,1654003320000000000,20420,20420,20405,20415,784,183136,183016
2022-05-31 21:23:00.000000000,1654003380000000000,20415,20435,20415,20425,1182,183016,183012
2022-05-31 21:24:00.000000000,1654003440000000000,20425,20430,20420,20430,471,183012,183051
2022-05-31 21:25:00.000000000,1654003500000000000,20430,20430,20420,20430,555,183051,183104
2022-05-31 21:26:00.000000000,1654003560000000000,20430,20450,20430,20445,1737,183104,183160
2022-05-31 21:27:00.000000000,1654003620000000000,20445,20445,20430,20440,716,183160,183225
2022-05-31 21:28:00.000000000,1654003680000000000,20440,20475,20435,20475,1717,183225,183197
2022-05-31 21:29:00.000000000,1654003740000000000,20475,20485,20465,20485,1806,183197,183312
2022-05-31 21:30:00.000000000,1654003800000000000,20485,20490,20465,20470,1943,183312,183487
2022-05-31 21:31:00.000000000,1654003860000000000,20470,20475,20470,20470,321,183487,183433
