datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2025-06-30 21:00:00.000000000,1751288400000000000,20555,20560,20505,20520,4370,272406,272215
2025-06-30 21:01:00.000000000,1751288460000000000,20520,20520,20505,20520,1498,272215,272070
2025-06-30 21:02:00.000000000,1751288520000000000,20520,20530,20515,20520,1011,272070,272062
2025-06-30 21:03:00.000000000,1751288580000000000,20520,20535,20520,20535,925,272062,272158
2025-06-30 21:04:00.000000000,1751288640000000000,20535,20535,20525,20525,694,272158,272119
2025-06-30 21:05:00.000000000,1751288700000000000,20525,20530,20515,20520,773,272119,272372
2025-06-30 21:06:00.000000000,1751288760000000000,20520,20525,20515,20520,443,272372,272347
2025-06-30 21:07:00.000000000,1751288820000000000,20520,20520,20510,20515,1242,272347,272581
2025-06-30 21:08:00.000000000,1751288880000000000,20515,20520,20510,20520,690,272581,272506
2025-06-30 21:09:00.000000000,1751288940000000000,20520,20520,20505,20515,649,272506,272633
2025-06-30 21:10:00.000000000,1751289000000000000,20515,20535,20510,20535,1206,272633,273006
2025-06-30 21:11:00.000000000,1751289060000000000,20535,20540,20530,20530,895,273006,273174
2025-06-30 21:12:00.000000000,1751289120000000000,20530,20540,20530,20535,404,273174,273308
2025-06-30 21:13:00.000000000,1751289180000000000,20535,20540,20525,20530,662,273308,273230
2025-06-30 21:14:00.000000000,1751289240000000000,20530,20540,20530,20540,624,273230,273438
2025-06-30 21:15:00.000000000,1751289300000000000,20540,20540,20530,20530,452,273438,273554
2025-06-30 21:16:00.000000000,1751289360000000000,20530,20530,20520,20525,416,273554,273570
2025-06-30 21:17:00.000000000,1751289420000000000,20525,20530,20520,20520,394,273570,273668
2025-06-30 21:18:00.000000000,1751289480000000000,20520,20535,20520,20535,505,273668,273811
2025-06-30 21:19:00.000000000,1751289540000000000,20535,20535,20530,20530,118,273811,273859
2025-06-30 21:20:00.000000000,1751289600000000000,20530,20540,20530,20540,397,273859,274080
2025-06-30 21:21:00.000000000,1751289660000000000,20540,20540,20535,20535,75,274080,274111
2025-06-30 21:22:00.000000000,1751289720000000000,20535,20545,20535,20545,186,274111,274171
2025-06-30 21:23:00.000000000,1751289780000000000,20545,20545,20540,20540,448,274171,274106
2025-06-30 21:24:00.000000000,1751289840000000000,20540,20540,20535,20535,230,274106,274185
2025-06-30 21:25:00.000000000,1751289900000000000,20535,20545,20535,20545,193,274185,274215
2025-06-30 21:26:00.000000000,1751289960000000000,20545,20545,20540,20545,45,274215,274227
2025-06-30 21:27:00.000000000,1751290020000000000,20545,20545,20535,20540,379,274227,274064
2025-06-30 21:28:00.000000000,1751290080000000000,20540,20545,20535,20540,86,274064,274053
2025-06-30 21:29:00.000000000,1751290140000000000,20540,20550,20540,20550,193,274053,274063
2025-06-30 21:30:00.000000000,1751290200000000000,20550,20550,20545,20550,196,274063,274119
2025-06-30 21:31:00.000000000,1751290260000000000,20550,20550,20540,20540,362,274119,274227
2025-06-30 21:32:00.000000000,1751290320000000000,20540,20545,20540,20545,172,274227,274208
2025-06-30 21:33:00.000000000,1751290380000000000,20545,20545,20540,20545,61,274208,274228
2025-06-30 21:34:00.000000000,1751290440000000000,20545,20545,20535,20535,181,274228,274226
2025-06-30 21:35:00.000000000,1751290500000000000,20535,20540,20535,20540,122,274226,274211
2025-06-30 21:36:00.000000000,1751290560000000000,20540,20550,20535,20545,223,274211,274227
2025-06-30 21:37:00.000000000,1751290620000000000,20545,20550,20540,20545,120,274227,274201
2025-06-30 21:38:00.000000000,1751290680000000000,20545,20545,20535,20535,340,274201,274219
2025-06-30 21:39:00.000000000,1751290740000000000,20535,20540,20530,20540,399,274219,274225
2025-06-30 21:40:00.000000000,1751290800000000000,20540,20550,20540,20550,245,274225,274121
2025-06-30 21:41:00.000000000,1751290860000000000,20550,20555,20550,20550,255,274121,274180
2025-06-30 21:42:00.000000000,1751290920000000000,20550,20550,20545,20550,220,274180,274245
2025-06-30 21:43:00.000000000,1751290980000000000,20550,20550,20545,20545,53,274245,274255
2025-06-30 21:44:00.000000000,1751291040000000000,20545,20550,20545,20550,214,274255,274161
2025-06-30 21:45:00.000000000,1751291100000000000,20550,20555,20550,20555,399,274161,274015
2025-06-30 21:46:00.000000000,1751291160000000000,20555,20560,20555,20560,442,274015,273936
2025-06-30 21:47:00.000000000,1751291220000000000,20560,20560,20555,20560,530,273936,273862
2025-06-30 21:48:00.000000000,1751291280000000000,20560,20560,20555,20560,32,273862,273855
2025-06-30 21:49:00.000000000,1751291340000000000,20560,20560,20555,20555,20,273855,273855
2025-06-30 21:50:00.000000000,1751291400000000000,20555,20560,20550,20555,870,273855,273988
2025-06-30 21:51:00.000000000,1751291460000000000,20555,20560,20550,20555,267,273988,273920
