datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2024-11-29 21:00:00.000000000,1732885200000000000,73720,73790,73700,73770,792,161189,161133
2024-11-29 21:01:00.000000000,1732885260000000000,73770,73820,73770,73810,406,161133,161095
2024-11-29 21:02:00.000000000,1732885320000000000,73810,73830,73810,73820,194,161095,161136
2024-11-29 21:03:00.000000000,1732885380000000000,73820,73830,73800,73810,243,161136,161179
2024-11-29 21:04:00.000000000,1732885440000000000,73810,73820,73790,73790,302,161179,161140
2024-11-29 21:05:00.000000000,1732885500000000000,73790,73810,73780,73800,373,161140,161105
2024-11-29 21:06:00.000000000,1732885560000000000,73800,73810,73780,73800,99,161105,161070
2024-11-29 21:07:00.000000000,1732885620000000000,73800,73870,73800,73860,206,161070,161055
2024-11-29 21:08:00.000000000,1732885680000000000,73860,73880,73850,73860,78,161055,161040
2024-11-29 21:09:00.000000000,1732885740000000000,73860,73880,73840,73850,167,161040,161019
2024-11-29 21:10:00.000000000,1732885800000000000,73850,73850,73800,73830,250,161019,161053
2024-11-29 21:11:00.000000000,1732885860000000000,73830,73830,73800,73830,130,161053,161050
2024-11-29 21:12:00.000000000,1732885920000000000,73830,73830,73810,73820,60,161050,161048
2024-11-29 21:13:00.000000000,1732885980000000000,73820,73820,73780,73790,221,161048,160981
2024-11-29 21:14:00.000000000,1732886040000000000,73790,73860,73780,73860,413,160981,160936
2024-11-29 21:15:00.000000000,1732886100000000000,73860,73870,73840,73850,188,160936,160870
2024-11-29 21:16:00.000000000,1732886160000000000,73850,73850,73840,73850,41,160870,160856
2024-11-29 21:17:00.000000000,1732886220000000000,73850,73860,73810,73810,72,160856,160878
2024-11-29 21:18:00.000000000,1732886280000000000,73810,73830,73810,73830,76,160878,160896
2024-11-29 21:19:00.000000000,1732886340000000000,73830,73840,73820,73840,47,160896,160908
