datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2022-10-31 21:00:00.000000000,1667221200000000000,17510,17535,17450,17465,7702,192403,192044
2022-10-31 21:01:00.000000000,1667221260000000000,17465,17485,17455,17485,3104,192044,192210
2022-10-31 21:02:00.000000000,1667221320000000000,17485,17485,17450,17455,2155,192210,192125
2022-10-31 21:03:00.000000000,1667221380000000000,17455,17475,17450,17465,1770,192125,192182
2022-10-31 21:04:00.000000000,1667221440000000000,17465,17470,17445,17450,1670,192182,192028
2022-10-31 21:05:00.000000000,1667221500000000000,17450,17465,17430,17435,2557,192028,192298
2022-10-31 21:06:00.000000000,1667221560000000000,17435,17460,17430,17445,2126,192298,192704
2022-10-31 21:07:00.000000000,1667221620000000000,17445,17515,17445,17510,2197,192704,192683
2022-10-31 21:08:00.000000000,1667221680000000000,17510,17560,17510,17550,3434,192683,192554
2022-10-31 21:09:00.000000000,1667221740000000000,17550,17565,17550,17550,1511,192554,192466
2022-10-31 21:10:00.000000000,1667221800000000000,17550,17555,17525,17550,1874,192466,192517
2022-10-31 21:11:00.000000000,1667221860000000000,17550,17550,17535,17550,933,192517,192516
2022-10-31 21:12:00.000000000,1667221920000000000,17550,17620,17550,17605,2671,192516,192304
2022-10-31 21:13:00.000000000,1667221980000000000,17605,17605,17540,17545,2555,192304,192234
2022-10-31 21:14:00.000000000,1667222040000000000,17545,17555,17525,17525,1391,192234,192216
2022-10-31 21:15:00.000000000,1667222100000000000,17525,17550,17505,17505,1645,192216,192145
2022-10-31 21:16:00.000000000,1667222160000000000,17505,17505,17470,17480,1988,192145,192391
2022-10-31 21:17:00.000000000,1667222220000000000,17480,17485,17450,17460,2230,192391,192363
2022-10-31 21:18:00.000000000,1667222280000000000,17460,17470,17435,17440,2298,192363,192497
2022-10-31 21:19:00.000000000,1667222340000000000,17440,17450,17425,17445,2071,192497,192558
2022-10-31 21:20:00.000000000,1667222400000000000,17445,17480,17440,17455,1985,192558,192602
2022-10-31 21:21:00.000000000,1667222460000000000,17455,17470,17450,17465,1159,192602,192539
2022-10-31 21:22:00.000000000,1667222520000000000,17465,17470,17445,17450,1362,192539,192501
2022-10-31 21:23:00.000000000,1667222580000000000,17450,17455,17445,17445,348,192501,192529
2022-10-31 21:24:00.000000000,1667222640000000000,17445,17465,17440,17450,964,192529,192587
2022-10-31 21:25:00.000000000,1667222700000000000,17450,17455,17435,17455,1464,192587,192838
2022-10-31 21:26:00.000000000,1667222760000000000,17455,17465,17445,17465,640,192838,192835
2022-10-31 21:27:00.000000000,1667222820000000000,17465,17465,17445,17450,835,192835,192874
2022-10-31 21:28:00.000000000,1667222880000000000,17450,17465,17450,17465,400,192874,192851
2022-10-31 21:29:00.000000000,1667222940000000000,17465,17465,17455,17455,539,192851,192854
2022-10-31 21:30:00.000000000,1667223000000000000,17455,17465,17450,17460,550,192854,192830
2022-10-31 21:31:00.000000000,1667223060000000000,17460,17480,17450,17480,472,192830,192846
2022-10-31 21:32:00.000000000,1667223120000000000,17480,17490,17450,17455,1247,192846,192910
2022-10-31 21:33:00.000000000,1667223180000000000,17455,17480,17450,17460,1058,192910,192818
2022-10-31 21:34:00.000000000,1667223240000000000,17460,17470,17460,17470,722,192818,192865
2022-10-31 21:35:00.000000000,1667223300000000000,17470,17485,17465,17485,953,192865,192932
2022-10-31 21:36:00.000000000,1667223360000000000,17485,17515,17485,17510,1051,192932,192856
2022-10-31 21:37:00.000000000,1667223420000000000,17510,17540,17510,17540,1388,192856,192542
2022-10-31 21:38:00.000000000,1667223480000000000,17540,17540,17520,17530,817,192542,192581
2022-10-31 21:39:00.000000000,1667223540000000000,17530,17540,17515,17520,891,192581,192517
2022-10-31 21:40:00.000000000,1667223600000000000,17520,17530,17515,17520,1104,192517,192576
2022-10-31 21:41:00.000000000,1667223660000000000,17520,17525,17500,17505,622,192576,192628
2022-10-31 21:42:00.000000000,1667223720000000000,17505,17525,17500,17520,518,192628,192664
2022-10-31 21:43:00.000000000,1667223780000000000,17520,17520,17505,17515,393,192664,192724
2022-10-31 21:44:00.000000000,1667223840000000000,17515,17550,17515,17545,880,192724,192676
2022-10-31 21:45:00.000000000,1667223900000000000,17545,17550,17525,17530,917,192676,192531
2022-10-31 21:46:00.000000000,1667223960000000000,17530,17545,17530,17530,719,192531,192458
2022-10-31 21:47:00.000000000,1667224020000000000,17530,17585,17530,17575,1534,192458,192184
2022-10-31 21:48:00.000000000,1667224080000000000,17575,17575,17545,17550,999,192184,191990
2022-10-31 21:49:00.000000000,1667224140000000000,17550,17550,17530,17540,628,191990,191990
2022-10-31 21:50:00.000000000,1667224200000000000,17540,17540,17525,17530,477,191990,191947
2022-10-31 21:51:00.000000000,1667224260000000000,17530,17540,17525,17535,434,191947,192029
2022-10-31 21:52:00.000000000,1667224320000000000,17535,17545,17525,17545,612,192029,192082
2022-10-31 21:53:00.000000000,1667224380000000000,17545,17545,17530,17530,492,192082,192084
2022-10-31 21:54:00.000000000,1667224440000000000,17530,17555,17530,17550,501,192084,192149
2022-10-31 21:55:00.000000000,1667224500000000000,17550,17555,17545,17545,408,192149,192186
2022-10-31 21:56:00.000000000,1667224560000000000,17545,17550,17540,17550,255,192186,192190
2022-10-31 21:57:00.000000000,1667224620000000000,17550,17550,17540,17540,203,192190,192261
2022-10-31 21:58:00.000000000,1667224680000000000,17540,17550,17540,17550,246,192261,192321
2022-10-31 21:59:00.000000000,1667224740000000000,17550,17555,17535,17540,583,192321,192369
2022-10-31 22:00:00.000000000,1667224800000000000,17540,17545,17540,17540,309,192369,192403
2022-10-31 22:01:00.000000000,1667224860000000000,17540,17545,17535,17535,267,192403,192374
2022-10-31 22:02:00.000000000,1667224920000000000,17535,17555,17535,17555,417,192374,192427
2022-10-31 22:03:00.000000000,1667224980000000000,17555,17555,17545,17550,376,192427,192437
2022-10-31 22:04:00.000000000,1667225040000000000,17550,17565,17550,17555,386,192437,192438
2022-10-31 22:05:00.000000000,1667225100000000000,17555,17555,17545,17555,793,192438,192308
2022-10-31 22:06:00.000000000,1667225160000000000,17555,17560,17550,17555,166,192308,192289
2022-10-31 22:07:00.000000000,1667225220000000000,17555,17565,17550,17560,369,192289,192265
2022-10-31 22:08:00.000000000,1667225280000000000,17560,17565,17555,17565,190,192265,192258
2022-10-31 22:09:00.000000000,1667225340000000000,17565,17575,17560,17570,421,192258,192347
2022-10-31 22:10:00.000000000,1667225400000000000,17570,17570,17560,17570,703,192347,192314
2022-10-31 22:11:00.000000000,1667225460000000000,17570,17590,17565,17585,645,192314,192304
2022-10-31 22:12:00.000000000,1667225520000000000,17585,17590,17585,17585,348,192304,192312
2022-10-31 22:13:00.000000000,1667225580000000000,17585,17600,17575,17595,590,192312,192242
2022-10-31 22:14:00.000000000,1667225640000000000,17595,17600,17590,17595,545,192242,192216
2022-10-31 22:15:00.000000000,1667225700000000000,17595,17595,17580,17590,732,192216,192142
2022-10-31 22:16:00.000000000,1667225760000000000,17590,17590,17575,17580,403,192142,192161
2022-10-31 22:17:00.000000000,1667225820000000000,17580,17635,17580,17620,1892,192161,192193
2022-10-31 22:18:00.000000000,1667225880000000000,17620,17625,17600,17600,950,192193,192116
2022-10-31 22:19:00.000000000,1667225940000000000,17600,17605,17595,17595,591,192116,192097
2022-10-31 22:20:00.000000000,1667226000000000000,17595,17615,17590,17610,572,192097,192176
2022-10-31 22:21:00.000000000,1667226060000000000,17610,17610,17590,17595,557,192176,192155
2022-10-31 22:22:00.000000000,1667226120000000000,17595,17605,17585,17605,855,192155,191983
