datetime,datetime_nano,KQ.m@DCE.i.open,KQ.m@DCE.i.high,KQ.m@DCE.i.low,KQ.m@DCE.i.close,KQ.m@DCE.i.volume,KQ.m@DCE.i.open_oi,KQ.m@DCE.i.close_oi
2021-11-30 21:00:00.000000000,1638277200000000000,614.5,617.5,612.5,616.0,18808,292977,359079
2021-11-30 21:01:00.000000000,1638277260000000000,616.0,618.0,614.5,617.5,7562,359079,361141
2021-11-30 21:02:00.000000000,1638277320000000000,617.5,618.5,615.5,616.0,4710,361141,362257
2021-11-30 21:03:00.000000000,1638277380000000000,616.0,616.5,613.5,615.5,4635,362257,363115
2021-11-30 21:04:00.000000000,1638277440000000000,615.5,617.0,614.0,616.0,3108,363115,364413
2021-11-30 21:05:00.000000000,1638277500000000000,616.0,617.5,616.0,617.5,3747,364413,364768
2021-11-30 21:06:00.000000000,1638277560000000000,617.5,617.5,615.0,616.5,2666,364768,365441
2021-11-30 21:07:00.000000000,1638277620000000000,616.5,616.5,615.0,615.5,1784,365441,365929
2021-11-30 21:08:00.000000000,1638277680000000000,615.5,616.5,615.0,616.5,1852,365929,366796
2021-11-30 21:09:00.000000000,1638277740000000000,616.5,617.0,615.5,616.0,1433,366796,367255
2021-11-30 21:10:00.000000000,1638277800000000000,616.0,618.5,616.0,618.5,2430,367255,367586
2021-11-30 21:11:00.000000000,1638277860000000000,618.5,620.0,618.0,618.5,3872,367586,367822
2021-11-30 21:12:00.000000000,1638277920000000000,618.5,622.0,618.5,620.5,5917,367822,367868
2021-11-30 21:13:00.000000000,1638277980000000000,620.5,623.0,620.5,623.0,5514,367868,368409
2021-11-30 21:14:00.000000000,1638278040000000000,623.0,623.5,622.0,623.0,3317,368409,368573
2021-11-30 21:15:00.000000000,1638278100000000000,623.0,623.5,622.0,622.5,2262,368573,368540
2021-11-30 21:16:00.000000000,1638278160000000000,622.5,622.5,620.5,620.5,3197,368540,368742
2021-11-30 21:17:00.000000000,1638278220000000000,620.5,621.0,620.0,620.5,1524,368742,368847
2021-11-30 21:18:00.000000000,1638278280000000000,620.5,621.5,620.5,620.5,2082,368847,368980
2021-11-30 21:19:00.000000000,1638278340000000000,620.5,620.5,619.0,619.0,3340,368980,369624
2021-11-30 21:20:00.000000000,1638278400000000000,619.0,620.5,619.0,619.5,2078,369624,370174
2021-11-30 21:21:00.000000000,1638278460000000000,619.5,621.0,619.5,620.5,1706,370174,370469
2021-11-30 21:22:00.000000000,1638278520000000000,620.5,621.0,618.0,618.0,1973,370469,370837
2021-11-30 21:23:00.000000000,1638278580000000000,618.0,619.5,617.0,618.0,3549,370837,371081
2021-11-30 21:24:00.000000000,1638278640000000000,618.0,618.5,616.5,616.5,2324,371081,371274
2021-11-30 21:25:00.000000000,1638278700000000000,616.5,617.0,616.0,616.5,2269,371274,371007
2021-11-30 21:26:00.000000000,1638278760000000000,616.5,617.5,616.5,616.5,1760,371007,371343
2021-11-30 21:27:00.000000000,1638278820000000000,616.5,616.5,615.0,615.0,3348,371343,371344
2021-11-30 21:28:00.000000000,1638278880000000000,615.0,616.0,614.5,615.0,2917,371344,371661
2021-11-30 21:29:00.000000000,1638278940000000000,615.0,616.0,615.0,615.5,1851,371661,371686
2021-11-30 21:30:00.000000000,1638279000000000000,615.5,616.5,615.0,616.0,1345,371686,371877
2021-11-30 21:31:00.000000000,1638279060000000000,616.0,616.0,614.5,614.5,1984,371877,372413
2021-11-30 21:32:00.000000000,1638279120000000000,614.5,616.5,614.0,616.0,2267,372413,372226
2021-11-30 21:33:00.000000000,1638279180000000000,616.0,617.5,615.5,617.5,1180,372226,372169
2021-11-30 21:34:00.000000000,1638279240000000000,617.5,617.5,616.5,617.5,1192,372169,372325
2021-11-30 21:35:00.000000000,1638279300000000000,617.5,617.5,616.0,616.5,1143,372325,372445
2021-11-30 21:36:00.000000000,1638279360000000000,616.5,618.0,616.5,618.0,892,372445,372572
2021-11-30 21:37:00.000000000,1638279420000000000,618.0,619.0,617.5,618.5,2007,372572,372717
2021-11-30 21:38:00.000000000,1638279480000000000,618.5,620.5,618.0,619.5,3669,372717,373012
2021-11-30 21:39:00.000000000,1638279540000000000,619.5,621.0,619.5,620.5,1692,373012,373260
2021-11-30 21:40:00.000000000,1638279600000000000,620.5,620.5,619.5,619.5,704,373260,373341
2021-11-30 21:41:00.000000000,1638279660000000000,619.5,620.0,618.0,618.5,1462,373341,373382
2021-11-30 21:42:00.000000000,1638279720000000000,618.5,619.0,617.5,618.0,1155,373382,373326
2021-11-30 21:43:00.000000000,1638279780000000000,618.0,619.0,618.0,618.0,330,373326,373330
2021-11-30 21:44:00.000000000,1638279840000000000,618.0,619.5,618.0,619.0,1021,373330,373580
2021-11-30 21:45:00.000000000,1638279900000000000,619.0,620.0,618.5,620.0,410,373580,373710
2021-11-30 21:46:00.000000000,1638279960000000000,620.0,620.0,618.5,618.5,1138,373710,373953
2021-11-30 21:47:00.000000000,1638280020000000000,618.5,621.0,618.5,620.5,2237,373953,374811
2021-11-30 21:48:00.000000000,1638280080000000000,620.5,621.5,620.0,621.0,1144,374811,374995
2021-11-30 21:49:00.000000000,1638280140000000000,621.0,621.0,619.0,619.5,837,374995,375282
2021-11-30 21:50:00.000000000,1638280200000000000,619.5,620.5,619.0,619.5,561,375282,375334
2021-11-30 21:51:00.000000000,1638280260000000000,619.5,620.5,619.0,620.5,720,375334,375466
2021-11-30 21:52:00.000000000,1638280320000000000,620.5,622.5,620.0,622.5,2501,375466,375340
2021-11-30 21:53:00.000000000,1638280380000000000,622.5,623.5,621.5,623.5,3279,375340,376342
2021-11-30 21:54:00.000000000,1638280440000000000,623.5,623.5,622.0,622.5,3032,376342,377138
2021-11-30 21:55:00.000000000,1638280500000000000,622.5,623.0,622.0,622.5,1175,377138,377237
2021-11-30 21:56:00.000000000,1638280560000000000,622.5,622.5,621.0,621.5,1471,377237,377345
2021-11-30 21:57:00.000000000,1638280620000000000,621.5,621.5,620.0,620.5,728,377345,377282
2021-11-30 21:58:00.000000000,1638280680000000000,620.5,621.0,620.0,620.5,948,377282,377398
2021-11-30 21:59:00.000000000,1638280740000000000,620.5,623.0,620.5,623.0,1448,377398,377076
2021-11-30 22:00:00.000000000,1638280800000000000,623.0,623.0,621.0,621.0,1564,377076,377481
2021-11-30 22:01:00.000000000,1638280860000000000,621.0,621.0,619.0,619.5,1790,377481,377254
2021-11-30 22:02:00.000000000,1638280920000000000,619.5,620.5,619.5,620.5,932,377254,377348
2021-11-30 22:03:00.000000000,1638280980000000000,620.5,621.0,619.5,620.0,902,377348,377136
2021-11-30 22:04:00.000000000,1638281040000000000,620.0,620.0,619.5,619.5,798,377136,376977
2021-11-30 22:05:00.000000000,1638281100000000000,619.5,621.0,619.0,620.5,541,376977,376920
2021-11-30 22:06:00.000000000,1638281160000000000,620.5,621.0,619.0,619.0,534,376920,376939
2021-11-30 22:07:00.000000000,1638281220000000000,619.0,620.5,619.0,620.5,1285,376939,376850
2021-11-30 22:08:00.000000000,1638281280000000000,620.5,620.5,619.0,619.5,925,376850,376792
2021-11-30 22:09:00.000000000,1638281340000000000,619.5,620.0,619.0,619.5,401,376792,376842
2021-11-30 22:10:00.000000000,1638281400000000000,619.5,621.0,619.5,620.5,735,376842,376827
2021-11-30 22:11:00.000000000,1638281460000000000,620.5,620.5,619.5,620.5,612,376827,376941
2021-11-30 22:12:00.000000000,1638281520000000000,620.5,621.0,620.0,621.0,797,376941,376871
2021-11-30 22:13:00.000000000,1638281580000000000,621.0,621.0,620.0,620.5,510,376871,376955
2021-11-30 22:14:00.000000000,1638281640000000000,620.5,622.0,620.5,621.5,759,376955,376861
2021-11-30 22:15:00.000000000,1638281700000000000,621.5,622.5,621.5,622.0,1008,376861,376584
2021-11-30 22:16:00.000000000,1638281760000000000,622.0,622.0,620.5,620.5,703,376584,376720
2021-11-30 22:17:00.000000000,1638281820000000000,620.5,621.0,619.0,620.0,1084,376720,376587
2021-11-30 22:18:00.000000000,1638281880000000000,620.0,620.5,619.5,619.5,631,376587,376634
2021-11-30 22:19:00.000000000,1638281940000000000,619.5,620.0,618.0,618.0,1680,376634,376171
2021-11-30 22:20:00.000000000,1638282000000000000,618.0,619.0,616.5,617.0,2641,376171,375900
2021-11-30 22:21:00.000000000,1638282060000000000,617.0,618.0,617.0,618.0,917,375900,375809
2021-11-30 22:22:00.000000000,1638282120000000000,618.0,619.0,617.5,618.5,1623,375809,376023
2021-11-30 22:23:00.000000000,1638282180000000000,618.5,620.5,618.5,620.0,732,376023,376122
2021-11-30 22:24:00.000000000,1638282240000000000,620.0,620.5,619.0,619.5,715,376122,376187
2021-11-30 22:25:00.000000000,1638282300000000000,619.5,622.0,619.5,622.0,1999,376187,376307
2021-11-30 22:26:00.000000000,1638282360000000000,622.0,624.5,622.0,624.0,4137,376307,376637
2021-11-30 22:27:00.000000000,1638282420000000000,624.0,624.5,623.5,624.0,3255,376637,377345
2021-11-30 22:28:00.000000000,1638282480000000000,624.0,627.0,624.0,625.5,5697,377345,378143
2021-11-30 22:29:00.000000000,1638282540000000000,625.5,626.5,625.5,626.0,2737,378143,377961
