datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2021-08-31 21:00:00.000000000,1630414800000000000,21300,21340,21275,21315,6932,337364,336873
2021-08-31 21:01:00.000000000,1630414860000000000,21315,21320,21270,21270,4378,336873,336771
2021-08-31 21:02:00.000000000,1630414920000000000,21270,21275,21245,21245,2844,336771,336451
2021-08-31 21:03:00.000000000,1630414980000000000,21245,21255,21225,21230,4037,336451,336428
2021-08-31 21:04:00.000000000,1630415040000000000,21230,21245,21225,21245,2505,336428,336259
2021-08-31 21:05:00.000000000,1630415100000000000,21245,21245,21220,21225,2191,336259,336091
2021-08-31 21:06:00.000000000,1630415160000000000,21225,21225,21130,21135,6573,336091,335700
2021-08-31 21:07:00.000000000,1630415220000000000,21135,21165,21120,21150,4849,335700,334709
2021-08-31 21:08:00.000000000,1630415280000000000,21150,21150,21130,21130,2990,334709,334439
2021-08-31 21:09:00.000000000,1630415340000000000,21130,21135,21090,21105,5871,334439,334010
2021-08-31 21:10:00.000000000,1630415400000000000,21105,21190,21105,21190,4981,334010,333403
2021-08-31 21:11:00.000000000,1630415460000000000,21190,21200,21175,21200,4131,333403,333278
2021-08-31 21:12:00.000000000,1630415520000000000,21200,21200,21175,21200,2062,333278,333294
2021-08-31 21:13:00.000000000,1630415580000000000,21200,21235,21195,21220,2623,333294,333314
2021-08-31 21:14:00.000000000,1630415640000000000,21220,21240,21215,21215,2198,333314,333420
2021-08-31 21:15:00.000000000,1630415700000000000,21215,21235,21205,21230,2997,333420,333422
2021-08-31 21:16:00.000000000,1630415760000000000,21230,21255,21230,21230,2249,333422,333562
2021-08-31 21:17:00.000000000,1630415820000000000,21230,21240,21215,21225,1403,333562,333619
2021-08-31 21:18:00.000000000,1630415880000000000,21225,21250,21220,21245,2243,333619,333751
2021-08-31 21:19:00.000000000,1630415940000000000,21245,21260,21235,21235,1847,333751,333795
2021-08-31 21:20:00.000000000,1630416000000000000,21235,21240,21225,21230,956,333795,333851
2021-08-31 21:21:00.000000000,1630416060000000000,21230,21260,21230,21255,1219,333851,333850
2021-08-31 21:22:00.000000000,1630416120000000000,21255,21265,21250,21255,971,333850,333658
2021-08-31 21:23:00.000000000,1630416180000000000,21255,21260,21235,21240,1165,333658,333887
2021-08-31 21:24:00.000000000,1630416240000000000,21240,21255,21240,21250,739,333887,333793
2021-08-31 21:25:00.000000000,1630416300000000000,21250,21255,21240,21245,716,333793,333863
2021-08-31 21:26:00.000000000,1630416360000000000,21245,21255,21240,21250,728,333863,334063
2021-08-31 21:27:00.000000000,1630416420000000000,21250,21250,21235,21240,948,334063,334075
2021-08-31 21:28:00.000000000,1630416480000000000,21240,21240,21215,21220,1145,334075,334103
2021-08-31 21:29:00.000000000,1630416540000000000,21220,21225,21200,21200,1715,334103,333682
2021-08-31 21:30:00.000000000,1630416600000000000,21200,21205,21185,21195,1548,333682,333317
2021-08-31 21:31:00.000000000,1630416660000000000,21195,21200,21185,21185,1352,333317,333338
2021-08-31 21:32:00.000000000,1630416720000000000,21185,21200,21180,21195,859,333338,333279
2021-08-31 21:33:00.000000000,1630416780000000000,21195,21210,21190,21210,925,333279,333149
2021-08-31 21:34:00.000000000,1630416840000000000,21210,21220,21205,21205,696,333149,333052
2021-08-31 21:35:00.000000000,1630416900000000000,21205,21230,21205,21225,1162,333052,333461
2021-08-31 21:36:00.000000000,1630416960000000000,21225,21225,21185,21195,1090,333461,333611
2021-08-31 21:37:00.000000000,1630417020000000000,21195,21195,21170,21180,1070,333611,333409
2021-08-31 21:38:00.000000000,1630417080000000000,21180,21185,21160,21165,1177,333409,333221
2021-08-31 21:39:00.000000000,1630417140000000000,21165,21190,21160,21190,886,333221,333124
2021-08-31 21:40:00.000000000,1630417200000000000,21190,21190,21160,21160,846,333124,333266
2021-08-31 21:41:00.000000000,1630417260000000000,21160,21180,21160,21180,779,333266,333237
2021-08-31 21:42:00.000000000,1630417320000000000,21180,21185,21175,21175,460,333237,333178
2021-08-31 21:43:00.000000000,1630417380000000000,21175,21180,21160,21165,723,333178,333099
2021-08-31 21:44:00.000000000,1630417440000000000,21165,21175,21160,21170,674,333099,333051
2021-08-31 21:45:00.000000000,1630417500000000000,21170,21170,21155,21155,1351,333051,332754
2021-08-31 21:46:00.000000000,1630417560000000000,21155,21165,21140,21150,2701,332754,332376
2021-08-31 21:47:00.000000000,1630417620000000000,21150,21170,21145,21150,1302,332376,332471
2021-08-31 21:48:00.000000000,1630417680000000000,21150,21160,21145,21155,933,332471,332118
2021-08-31 21:49:00.000000000,1630417740000000000,21155,21165,21150,21160,380,332118,332140
2021-08-31 21:50:00.000000000,1630417800000000000,21160,21160,21145,21150,322,332140,332111
2021-08-31 21:51:00.000000000,1630417860000000000,21150,21170,21150,21170,806,332111,332003
2021-08-31 21:52:00.000000000,1630417920000000000,21170,21180,21165,21180,486,332003,332014
2021-08-31 21:53:00.000000000,1630417980000000000,21180,21215,21180,21185,1664,332014,331879
2021-08-31 21:54:00.000000000,1630418040000000000,21185,21185,21170,21170,526,331879,332100
2021-08-31 21:55:00.000000000,1630418100000000000,21170,21175,21155,21165,635,332100,331974
2021-08-31 21:56:00.000000000,1630418160000000000,21165,21165,21150,21155,306,331974,331950
2021-08-31 21:57:00.000000000,1630418220000000000,21155,21170,21145,21170,970,331950,331996
2021-08-31 21:58:00.000000000,1630418280000000000,21170,21180,21165,21175,542,331996,331905
2021-08-31 21:59:00.000000000,1630418340000000000,21175,21180,21155,21160,504,331905,331728
2021-08-31 22:00:00.000000000,1630418400000000000,21160,21185,21155,21185,1378,331728,331568
2021-08-31 22:01:00.000000000,1630418460000000000,21185,21195,21180,21190,1028,331568,331328
2021-08-31 22:02:00.000000000,1630418520000000000,21190,21190,21185,21185,296,331328,331310
2021-08-31 22:03:00.000000000,1630418580000000000,21185,21195,21185,21195,385,331310,331322
2021-08-31 22:04:00.000000000,1630418640000000000,21195,21195,21190,21190,276,331322,331360
2021-08-31 22:05:00.000000000,1630418700000000000,21190,21190,21180,21180,303,331360,331362
2021-08-31 22:06:00.000000000,1630418760000000000,21180,21185,21180,21185,251,331362,331287
2021-08-31 22:07:00.000000000,1630418820000000000,21185,21185,21175,21180,322,331287,331237
2021-08-31 22:08:00.000000000,1630418880000000000,21180,21185,21180,21185,188,331237,331267
2021-08-31 22:09:00.000000000,1630418940000000000,21185,21190,21185,21190,121,331267,331259
2021-08-31 22:10:00.000000000,1630419000000000000,21190,21195,21185,21195,974,331259,331471
2021-08-31 22:11:00.000000000,1630419060000000000,21195,21210,21195,21205,644,331471,331379
2021-08-31 22:12:00.000000000,1630419120000000000,21205,21215,21200,21215,742,331379,331568
2021-08-31 22:13:00.000000000,1630419180000000000,21215,21225,21210,21225,1012,331568,331637
2021-08-31 22:14:00.000000000,1630419240000000000,21225,21225,21210,21215,491,331637,331618
2021-08-31 22:15:00.000000000,1630419300000000000,21215,21220,21205,21210,316,331618,331599
2021-08-31 22:16:00.000000000,1630419360000000000,21210,21210,21200,21210,449,331599,331645
2021-08-31 22:17:00.000000000,1630419420000000000,21210,21215,21200,21210,1023,331645,331733
2021-08-31 22:18:00.000000000,1630419480000000000,21210,21220,21210,21220,557,331733,331817
2021-08-31 22:19:00.000000000,1630419540000000000,21220,21220,21210,21210,312,331817,331835
2021-08-31 22:20:00.000000000,1630419600000000000,21210,21215,21210,21215,319,331835,331863
2021-08-31 22:21:00.000000000,1630419660000000000,21215,21225,21210,21220,684,331863,331947
2021-08-31 22:22:00.000000000,1630419720000000000,21220,21225,21210,21210,343,331947,331896
2021-08-31 22:23:00.000000000,1630419780000000000,21210,21225,21210,21225,338,331896,331958
2021-08-31 22:24:00.000000000,1630419840000000000,21225,21225,21210,21210,367,331958,331909
2021-08-31 22:25:00.000000000,1630419900000000000,21210,21215,21190,21190,941,331909,331810
2021-08-31 22:26:00.000000000,1630419960000000000,21190,21200,21180,21185,538,331810,331804
2021-08-31 22:27:00.000000000,1630420020000000000,21185,21205,21185,21200,583,331804,331699
