datetime,datetime_nano,KQ.m@DCE.i.open,KQ.m@DCE.i.high,KQ.m@DCE.i.low,KQ.m@DCE.i.close,KQ.m@DCE.i.volume,KQ.m@DCE.i.open_oi,KQ.m@DCE.i.close_oi
2024-03-29 21:00:00.000000000,1711717200000000000,738.0,742.0,737.0,740.5,10012,442134,443307
2024-03-29 21:01:00.000000000,1711717260000000000,740.5,745.5,740.5,743.0,8126,443307,442868
2024-03-29 21:02:00.000000000,1711717320000000000,743.0,744.0,741.5,742.5,2397,442868,443306
2024-03-29 21:03:00.000000000,1711717380000000000,742.5,743.5,741.5,743.5,2229,443306,443709
2024-03-29 21:04:00.000000000,1711717440000000000,743.5,744.0,742.5,743.0,1211,443709,443671
2024-03-29 21:05:00.000000000,1711717500000000000,743.0,743.0,741.5,742.5,2313,443671,444151
2024-03-29 21:06:00.000000000,1711717560000000000,742.5,745.5,742.5,745.0,4373,444151,444359
2024-03-29 21:07:00.000000000,1711717620000000000,745.0,746.0,743.5,746.0,2963,444359,444465
2024-03-29 21:08:00.000000000,1711717680000000000,746.0,746.5,744.0,745.0,2707,444465,444590
2024-03-29 21:09:00.000000000,1711717740000000000,745.0,745.5,744.5,744.5,812,444590,444678
2024-03-29 21:10:00.000000000,1711717800000000000,744.5,745.5,744.5,745.5,1370,444678,444789
2024-03-29 21:11:00.000000000,1711717860000000000,745.5,745.5,744.5,745.0,1626,444789,444758
2024-03-29 21:12:00.000000000,1711717920000000000,745.0,746.5,744.5,745.0,2632,444758,444770
2024-03-29 21:13:00.000000000,1711717980000000000,745.0,746.0,744.5,746.0,1069,444770,444892
2024-03-29 21:14:00.000000000,1711718040000000000,746.0,746.0,744.5,745.5,1693,444892,444690
2024-03-29 21:15:00.000000000,1711718100000000000,745.5,746.0,745.0,746.0,1423,444690,444586
2024-03-29 21:16:00.000000000,1711718160000000000,746.0,746.0,744.5,744.5,1372,444586,444388
2024-03-29 21:17:00.000000000,1711718220000000000,744.5,745.0,744.0,744.0,3321,444388,443238
2024-03-29 21:18:00.000000000,1711718280000000000,744.0,745.0,743.5,745.0,3010,443238,443825
2024-03-29 21:19:00.000000000,1711718340000000000,745.0,746.0,744.5,745.0,1415,443825,444356
2024-03-29 21:20:00.000000000,1711718400000000000,745.0,746.0,745.0,746.0,830,444356,444694
2024-03-29 21:21:00.000000000,1711718460000000000,746.0,746.0,745.5,745.5,1023,444694,444851
2024-03-29 21:22:00.000000000,1711718520000000000,745.5,746.0,745.0,745.0,1242,444851,444883
2024-03-29 21:23:00.000000000,1711718580000000000,745.0,746.0,745.0,746.0,938,444883,445047
2024-03-29 21:24:00.000000000,1711718640000000000,746.0,748.0,745.5,747.0,3472,445047,445550
2024-03-29 21:25:00.000000000,1711718700000000000,747.0,749.0,747.0,748.5,4166,445550,445411
2024-03-29 21:26:00.000000000,1711718760000000000,748.5,751.0,748.5,749.5,6657,445411,444100
2024-03-29 21:27:00.000000000,1711718820000000000,749.5,750.5,749.5,749.5,1809,444100,443889
2024-03-29 21:28:00.000000000,1711718880000000000,749.5,750.5,749.5,750.0,2252,443889,444004
2024-03-29 21:29:00.000000000,1711718940000000000,750.0,750.0,748.5,749.0,1980,444004,444264
2024-03-29 21:30:00.000000000,1711719000000000000,749.0,749.5,748.5,748.5,1087,444264,444374
2024-03-29 21:31:00.000000000,1711719060000000000,748.5,751.0,748.5,750.5,3040,444374,444856
2024-03-29 21:32:00.000000000,1711719120000000000,750.5,750.5,748.5,749.0,1786,444856,444936
2024-03-29 21:33:00.000000000,1711719180000000000,749.0,749.5,748.0,748.0,1175,444936,444860
2024-03-29 21:34:00.000000000,1711719240000000000,748.0,748.5,747.5,748.0,1346,444860,444853
2024-03-29 21:35:00.000000000,1711719300000000000,748.0,748.0,746.5,747.5,1792,444853,444755
2024-03-29 21:36:00.000000000,1711719360000000000,747.5,747.5,746.0,746.5,1444,444755,444903
2024-03-29 21:37:00.000000000,1711719420000000000,746.5,747.5,746.0,747.5,1554,444903,445478
2024-03-29 21:38:00.000000000,1711719480000000000,747.5,747.5,746.0,746.5,834,445478,445662
2024-03-29 21:39:00.000000000,1711719540000000000,746.5,747.5,746.0,746.0,880,445662,445586
2024-03-29 21:40:00.000000000,1711719600000000000,746.0,747.5,746.0,747.0,788,445586,445549
2024-03-29 21:41:00.000000000,1711719660000000000,747.0,748.0,746.5,746.5,531,445549,445519
2024-03-29 21:42:00.000000000,1711719720000000000,746.5,747.0,746.0,746.0,667,445519,445614
2024-03-29 21:43:00.000000000,1711719780000000000,746.0,747.0,746.0,747.0,379,445614,445594
2024-03-29 21:44:00.000000000,1711719840000000000,747.0,747.0,745.5,746.5,904,445594,445425
2024-03-29 21:45:00.000000000,1711719900000000000,746.5,746.5,745.0,746.0,1090,445425,445523
2024-03-29 21:46:00.000000000,1711719960000000000,746.0,746.0,744.5,745.0,1489,445523,445563
2024-03-29 21:47:00.000000000,1711720020000000000,745.0,746.0,745.0,746.0,424,445563,445621
2024-03-29 21:48:00.000000000,1711720080000000000,746.0,746.5,745.5,746.0,566,445621,445650
2024-03-29 21:49:00.000000000,1711720140000000000,746.0,746.5,745.0,745.5,737,445650,445688
2024-03-29 21:50:00.000000000,1711720200000000000,745.5,746.0,745.0,746.0,204,445688,445678
2024-03-29 21:51:00.000000000,1711720260000000000,746.0,747.0,745.5,747.0,610,445678,445593
2024-03-29 21:52:00.000000000,1711720320000000000,747.0,747.0,746.0,746.5,585,445593,445439
2024-03-29 21:53:00.000000000,1711720380000000000,746.5,746.5,744.5,744.5,974,445439,445488
2024-03-29 21:54:00.000000000,1711720440000000000,744.5,746.0,744.5,745.5,685,445488,445596
2024-03-29 21:55:00.000000000,1711720500000000000,745.5,746.0,744.5,744.5,864,445596,445536
2024-03-29 21:56:00.000000000,1711720560000000000,744.5,745.0,744.0,744.5,535,445536,445504
2024-03-29 21:57:00.000000000,1711720620000000000,744.5,745.5,744.5,745.0,520,445504,445536
2024-03-29 21:58:00.000000000,1711720680000000000,745.0,745.5,744.5,745.5,424,445536,445603
2024-03-29 21:59:00.000000000,1711720740000000000,745.5,745.5,745.0,745.5,193,445603,445632
2024-03-29 22:00:00.000000000,1711720800000000000,745.5,745.5,744.5,744.5,609,445632,445636
2024-03-29 22:01:00.000000000,1711720860000000000,744.5,744.5,743.5,744.0,896,445636,445586
2024-03-29 22:02:00.000000000,1711720920000000000,744.0,744.5,744.0,744.0,365,445586,445603
2024-03-29 22:03:00.000000000,1711720980000000000,744.0,745.5,744.0,745.0,592,445603,445582
2024-03-29 22:04:00.000000000,1711721040000000000,745.0,745.5,744.0,744.5,511,445582,445545
2024-03-29 22:05:00.000000000,1711721100000000000,744.5,745.0,744.5,744.5,182,445545,445541
2024-03-29 22:06:00.000000000,1711721160000000000,744.5,746.0,744.5,745.5,762,445541,445533
2024-03-29 22:07:00.000000000,1711721220000000000,745.5,746.0,745.0,746.0,310,445533,445518
2024-03-29 22:08:00.000000000,1711721280000000000,746.0,746.0,745.5,745.5,184,445518,445538
2024-03-29 22:09:00.000000000,1711721340000000000,745.5,745.5,744.5,744.5,486,445538,445581
2024-03-29 22:10:00.000000000,1711721400000000000,744.5,747.0,744.0,746.5,1689,445581,445921
2024-03-29 22:11:00.000000000,1711721460000000000,746.5,747.5,745.5,745.5,1110,445921,446103
2024-03-29 22:12:00.000000000,1711721520000000000,745.5,746.0,744.0,744.0,883,446103,446223
2024-03-29 22:13:00.000000000,1711721580000000000,744.0,745.0,744.0,744.0,568,446223,446291
2024-03-29 22:14:00.000000000,1711721640000000000,744.0,745.0,744.0,744.5,401,446291,446319
2024-03-29 22:15:00.000000000,1711721700000000000,744.5,745.0,744.0,744.5,364,446319,446412
2024-03-29 22:16:00.000000000,1711721760000000000,744.5,745.0,743.5,744.5,789,446412,446384
2024-03-29 22:17:00.000000000,1711721820000000000,744.5,745.0,744.5,744.5,145,446384,446368
2024-03-29 22:18:00.000000000,1711721880000000000,744.5,744.5,743.5,743.5,471,446368,446346
2024-03-29 22:19:00.000000000,1711721940000000000,743.5,744.0,743.5,743.5,175,446346,446333
2024-03-29 22:20:00.000000000,1711722000000000000,743.5,744.0,743.5,743.5,253,446333,446410
2024-03-29 22:21:00.000000000,1711722060000000000,743.5,745.0,743.5,745.0,544,446410,446400
2024-03-29 22:22:00.000000000,1711722120000000000,745.0,745.5,744.5,745.0,451,446400,446387
2024-03-29 22:23:00.000000000,1711722180000000000,745.0,745.5,744.5,745.0,640,446387,446337
2024-03-29 22:24:00.000000000,1711722240000000000,745.0,745.0,743.5,744.0,572,446337,446398
2024-03-29 22:25:00.000000000,1711722300000000000,744.0,744.5,744.0,744.0,329,446398,446352
2024-03-29 22:26:00.000000000,1711722360000000000,744.0,745.0,744.0,744.0,214,446352,446332
2024-03-29 22:27:00.000000000,1711722420000000000,744.0,745.0,744.0,744.5,76,446332,446318
2024-03-29 22:28:00.000000000,1711722480000000000,744.5,745.0,744.5,744.5,68,446318,446297
2024-03-29 22:29:00.000000000,1711722540000000000,744.5,745.0,744.5,744.5,87,446297,446283
2024-03-29 22:30:00.000000000,1711722600000000000,744.5,745.0,744.0,744.5,369,446283,446232
2024-03-29 22:31:00.000000000,1711722660000000000,744.5,745.0,744.5,745.0,139,446232,446168
2024-03-29 22:32:00.000000000,1711722720000000000,745.0,745.0,744.5,745.0,205,446168,446100
2024-03-29 22:33:00.000000000,1711722780000000000,745.0,745.0,744.5,744.5,367,446100,445941
2024-03-29 22:34:00.000000000,1711722840000000000,744.5,745.0,743.5,744.0,465,445941,445971
2024-03-29 22:35:00.000000000,1711722900000000000,744.0,745.0,744.0,745.0,250,445971,445970
2024-03-29 22:36:00.000000000,1711722960000000000,745.0,745.0,744.0,744.5,210,445970,445971
2024-03-29 22:37:00.000000000,1711723020000000000,744.5,745.0,744.0,744.0,238,445971,445951
2024-03-29 22:38:00.000000000,1711723080000000000,744.0,744.5,743.5,744.0,192,445951,445911
2024-03-29 22:39:00.000000000,1711723140000000000,744.0,744.0,743.5,744.0,487,445911,445872
2024-03-29 22:40:00.000000000,1711723200000000000,744.0,744.0,741.5,741.5,2889,445872,445527
2024-03-29 22:41:00.000000000,1711723260000000000,741.5,743.0,741.5,742.5,1687,445527,445627
2024-03-29 22:42:00.000000000,1711723320000000000,742.5,748.0,742.5,747.0,3599,445627,445229
2024-03-29 22:43:00.000000000,1711723380000000000,747.0,748.5,747.0,747.0,3059,445229,445081
2024-03-29 22:44:00.000000000,1711723440000000000,747.0,747.0,745.5,745.5,1893,445081,445122
2024-03-29 22:45:00.000000000,1711723500000000000,745.5,747.0,745.5,746.5,902,445122,445191
2024-03-29 22:46:00.000000000,1711723560000000000,746.5,746.5,744.5,745.5,1003,445191,445291
2024-03-29 22:47:00.000000000,1711723620000000000,745.5,746.0,744.5,744.5,673,445291,445214
2024-03-29 22:48:00.000000000,1711723680000000000,744.5,745.0,744.0,745.0,647,445214,445065
2024-03-29 22:49:00.000000000,1711723740000000000,745.0,746.0,745.0,746.0,671,445065,445034
2024-03-29 22:50:00.000000000,1711723800000000000,746.0,747.5,746.0,747.0,853,445034,445093
2024-03-29 22:51:00.000000000,1711723860000000000,747.0,747.0,746.0,746.0,359,445093,445178
2024-03-29 22:52:00.000000000,1711723920000000000,746.0,746.5,744.5,745.0,969,445178,445275
2024-03-29 22:53:00.000000000,1711723980000000000,745.0,745.5,744.5,744.5,250,445275,445181
2024-03-29 22:54:00.000000000,1711724040000000000,744.5,745.0,744.5,745.0,290,445181,445033
2024-03-29 22:55:00.000000000,1711724100000000000,745.0,745.0,744.0,744.0,332,445033,444975
2024-03-29 22:56:00.000000000,1711724160000000000,744.0,745.5,744.0,744.5,822,444975,444891
2024-03-29 22:57:00.000000000,1711724220000000000,744.5,744.5,743.0,743.5,1703,444891,444847
2024-03-29 22:58:00.000000000,1711724280000000000,743.5,744.5,743.5,744.5,1412,444847,444681
2024-03-29 22:59:00.000000000,1711724340000000000,744.5,744.5,743.0,744.5,1639,444681,443974
2024-04-01 09:00:00.000000000,1711933200000000000,740.5,743.0,739.5,742.5,10627,443974,445180
2024-04-01 09:01:00.000000000,1711933260000000000,742.5,742.5,741.0,742.5,4145,445180,445816
2024-04-01 09:02:00.000000000,1711933320000000000,742.5,744.0,742.0,743.0,2731,445816,446279
2024-04-01 09:03:00.000000000,1711933380000000000,743.0,743.5,742.0,743.0,2493,446279,446567
2024-04-01 09:04:00.000000000,1711933440000000000,743.0,743.0,741.0,741.0,1974,446567,446556
2024-04-01 09:05:00.000000000,1711933500000000000,741.0,742.5,741.0,741.0,3307,446556,447508
2024-04-01 09:06:00.000000000,1711933560000000000,741.0,741.0,736.5,736.5,6609,447508,448061
2024-04-01 09:07:00.000000000,1711933620000000000,736.5,736.5,735.0,736.5,7304,448061,448890
2024-04-01 09:08:00.000000000,1711933680000000000,736.5,738.5,736.0,737.0,3102,448890,449308
2024-04-01 09:09:00.000000000,1711933740000000000,737.0,737.5,735.0,735.0,2770,449308,450067
2024-04-01 09:10:00.000000000,1711933800000000000,735.0,737.5,735.0,737.5,3395,450067,450910
2024-04-01 09:11:00.000000000,1711933860000000000,737.5,739.0,737.0,738.0,2807,450910,451094
2024-04-01 09:12:00.000000000,1711933920000000000,738.0,738.0,735.0,735.0,2384,451094,451606
2024-04-01 09:13:00.000000000,1711933980000000000,735.0,736.5,734.0,734.5,4332,451606,452560
2024-04-01 09:14:00.000000000,1711934040000000000,734.5,735.0,734.0,735.0,4262,452560,453741
2024-04-01 09:15:00.000000000,1711934100000000000,735.0,735.0,733.0,735.0,4564,453741,454692
2024-04-01 09:16:00.000000000,1711934160000000000,735.0,736.0,733.5,734.0,2714,454692,454706
2024-04-01 09:17:00.000000000,1711934220000000000,734.0,734.0,731.5,732.0,6687,454706,456854
2024-04-01 09:18:00.000000000,1711934280000000000,732.0,732.5,730.5,732.5,3819,456854,457669
2024-04-01 09:19:00.000000000,1711934340000000000,732.5,733.5,731.5,731.5,2477,457669,457705
2024-04-01 09:20:00.000000000,1711934400000000000,731.5,733.0,731.5,732.0,1829,457705,457512
2024-04-01 09:21:00.000000000,1711934460000000000,732.0,733.0,730.5,730.5,2968,457512,457689
2024-04-01 09:22:00.000000000,1711934520000000000,730.5,731.0,729.5,729.5,4422,457689,458967
2024-04-01 09:23:00.000000000,1711934580000000000,729.5,730.5,728.5,730.0,4091,458967,459359
2024-04-01 09:24:00.000000000,1711934640000000000,730.0,730.5,729.0,730.0,2117,459359,459595
2024-04-01 09:25:00.000000000,1711934700000000000,730.0,730.5,728.5,729.5,2315,459595,460113
2024-04-01 09:26:00.000000000,1711934760000000000,729.5,731.5,729.0,731.0,2116,460113,459931
2024-04-01 09:27:00.000000000,1711934820000000000,731.0,731.0,728.0,729.0,3473,459931,460324
2024-04-01 09:28:00.000000000,1711934880000000000,729.0,730.0,729.0,729.0,1443,460324,460383
2024-04-01 09:29:00.000000000,1711934940000000000,729.0,731.0,729.0,730.5,1184,460383,460439
2024-04-01 09:30:00.000000000,1711935000000000000,730.5,731.5,729.5,731.0,1765,460439,460242
2024-04-01 09:31:00.000000000,1711935060000000000,731.0,731.0,729.5,731.0,1264,460242,460318
2024-04-01 09:32:00.000000000,1711935120000000000,731.0,733.0,731.0,733.0,2902,460318,459514
2024-04-01 09:33:00.000000000,1711935180000000000,733.0,733.5,732.0,733.0,2498,459514,458970
2024-04-01 09:34:00.000000000,1711935240000000000,733.0,733.0,731.5,732.5,1536,458970,458580
2024-04-01 09:35:00.000000000,1711935300000000000,732.5,733.0,730.5,731.0,1262,458580,458599
2024-04-01 09:36:00.000000000,1711935360000000000,731.0,731.5,730.5,731.0,984,458599,458592
2024-04-01 09:37:00.000000000,1711935420000000000,731.0,732.5,730.5,732.0,1386,458592,458805
2024-04-01 09:38:00.000000000,1711935480000000000,732.0,733.5,731.5,731.5,1478,458805,458698
2024-04-01 09:39:00.000000000,1711935540000000000,731.5,733.0,731.5,732.5,707,458698,458743
2024-04-01 09:40:00.000000000,1711935600000000000,732.5,733.0,732.0,733.0,665,458743,458674
2024-04-01 09:41:00.000000000,1711935660000000000,733.0,733.0,731.5,732.5,857,458674,458684
2024-04-01 09:42:00.000000000,1711935720000000000,732.5,732.5,731.0,732.0,656,458684,458701
2024-04-01 09:43:00.000000000,1711935780000000000,732.0,733.5,732.0,732.0,1240,458701,458677
2024-04-01 09:44:00.000000000,1711935840000000000,732.0,733.5,732.0,733.0,664,458677,458487
2024-04-01 09:45:00.000000000,1711935900000000000,733.0,733.5,732.5,733.0,1113,458487,458270
2024-04-01 09:46:00.000000000,1711935960000000000,733.0,733.5,732.5,733.0,696,458270,458189
2024-04-01 09:47:00.000000000,1711936020000000000,733.0,734.5,733.0,733.5,2215,458189,458008
2024-04-01 09:48:00.000000000,1711936080000000000,733.5,733.5,731.5,732.0,1450,458008,458187
2024-04-01 09:49:00.000000000,1711936140000000000,732.0,732.5,729.5,729.5,2000,458187,458234
2024-04-01 09:50:00.000000000,1711936200000000000,729.5,732.0,729.5,732.0,874,458234,458130
2024-04-01 09:51:00.000000000,1711936260000000000,732.0,732.0,730.5,731.5,731,458130,458145
2024-04-01 09:52:00.000000000,1711936320000000000,731.5,732.0,730.5,731.0,324,458145,458144
2024-04-01 09:53:00.000000000,1711936380000000000,731.0,732.5,731.0,732.0,667,458144,458131
2024-04-01 09:54:00.000000000,1711936440000000000,732.0,732.0,730.5,731.0,671,458131,458136
2024-04-01 09:55:00.000000000,1711936500000000000,731.0,731.5,730.0,731.0,659,458136,458137
2024-04-01 09:56:00.000000000,1711936560000000000,731.0,731.5,730.5,730.5,649,458137,458213
2024-04-01 09:57:00.000000000,1711936620000000000,730.5,730.5,729.5,730.5,1149,458213,458199
2024-04-01 09:58:00.000000000,1711936680000000000,730.5,730.5,729.5,730.5,516,458199,458240
2024-04-01 09:59:00.000000000,1711936740000000000,730.5,731.5,730.0,731.0,643,458240,458173
2024-04-01 10:00:00.000000000,1711936800000000000,731.0,733.0,730.5,732.5,1438,458173,458011
2024-04-01 10:01:00.000000000,1711936860000000000,732.5,734.0,732.0,734.0,1495,458011,457883
2024-04-01 10:02:00.000000000,1711936920000000000,734.0,735.0,733.5,734.5,3074,457883,457652
