datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2021-11-30 21:00:00.000000000,1638277200000000000,69700,69710,69480,69480,2527,155294,154946
2021-11-30 21:01:00.000000000,1638277260000000000,69480,69580,69480,69570,690,154946,154891
2021-11-30 21:02:00.000000000,1638277320000000000,69570,69590,69530,69530,481,154891,155001
2021-11-30 21:03:00.000000000,1638277380000000000,69530,69590,69530,69560,370,155001,155000
2021-11-30 21:04:00.000000000,1638277440000000000,69560,69580,69500,69510,482,155000,154981
2021-11-30 21:05:00.000000000,1638277500000000000,69510,69530,69450,69460,602,154981,154882
2021-11-30 21:06:00.000000000,1638277560000000000,69460,69490,69430,69470,277,154882,154861
2021-11-30 21:07:00.000000000,1638277620000000000,69470,69520,69470,69490,350,154861,154830
2021-11-30 21:08:00.000000000,1638277680000000000,69490,69510,69480,69500,141,154830,154808
2021-11-30 21:09:00.000000000,1638277740000000000,69500,69570,69500,69570,302,154808,154816
2021-11-30 21:10:00.000000000,1638277800000000000,69570,69630,69550,69620,537,154816,154762
2021-11-30 21:11:00.000000000,1638277860000000000,69620,69670,69620,69650,559,154762,154623
2021-11-30 21:12:00.000000000,1638277920000000000,69650,69680,69630,69630,290,154623,154596
2021-11-30 21:13:00.000000000,1638277980000000000,69630,69690,69620,69690,533,154596,154440
2021-11-30 21:14:00.000000000,1638278040000000000,69690,69780,69670,69760,1114,154440,154453
2021-11-30 21:15:00.000000000,1638278100000000000,69760,69780,69740,69760,541,154453,154393
2021-11-30 21:16:00.000000000,1638278160000000000,69760,69780,69750,69780,315,154393,154385
2021-11-30 21:17:00.000000000,1638278220000000000,69780,69790,69720,69730,404,154385,154346
2021-11-30 21:18:00.000000000,1638278280000000000,69730,69750,69710,69730,219,154346,154321
2021-11-30 21:19:00.000000000,1638278340000000000,69730,69750,69710,69750,202,154321,154369
2021-11-30 21:20:00.000000000,1638278400000000000,69750,69750,69650,69670,310,154369,154370
2021-11-30 21:21:00.000000000,1638278460000000000,69670,69690,69630,69630,271,154370,154341
2021-11-30 21:22:00.000000000,1638278520000000000,69630,69640,69600,69600,153,154341,154352
2021-11-30 21:23:00.000000000,1638278580000000000,69600,69610,69530,69550,535,154352,154347
2021-11-30 21:24:00.000000000,1638278640000000000,69550,69620,69520,69600,419,154347,154245
2021-11-30 21:25:00.000000000,1638278700000000000,69600,69610,69560,69580,301,154245,154207
2021-11-30 21:26:00.000000000,1638278760000000000,69580,69590,69540,69540,154,154207,154246
2021-11-30 21:27:00.000000000,1638278820000000000,69540,69570,69510,69520,182,154246,154307
2021-11-30 21:28:00.000000000,1638278880000000000,69520,69530,69470,69480,370,154307,154274
2021-11-30 21:29:00.000000000,1638278940000000000,69480,69480,69430,69450,560,154274,154221
2021-11-30 21:30:00.000000000,1638279000000000000,69450,69510,69450,69500,336,154221,154288
2021-11-30 21:31:00.000000000,1638279060000000000,69500,69500,69370,69400,524,154288,154362
2021-11-30 21:32:00.000000000,1638279120000000000,69400,69420,69370,69410,340,154362,154342
2021-11-30 21:33:00.000000000,1638279180000000000,69410,69500,69410,69500,223,154342,154347
2021-11-30 21:34:00.000000000,1638279240000000000,69500,69540,69490,69540,278,154347,154300
2021-11-30 21:35:00.000000000,1638279300000000000,69540,69570,69520,69530,314,154300,154329
2021-11-30 21:36:00.000000000,1638279360000000000,69530,69530,69470,69470,121,154329,154369
2021-11-30 21:37:00.000000000,1638279420000000000,69470,69480,69440,69460,80,154369,154373
2021-11-30 21:38:00.000000000,1638279480000000000,69460,69500,69460,69500,238,154373,154437
2021-11-30 21:39:00.000000000,1638279540000000000,69500,69500,69460,69490,116,154437,154475
2021-11-30 21:40:00.000000000,1638279600000000000,69490,69500,69460,69500,125,154475,154469
2021-11-30 21:41:00.000000000,1638279660000000000,69500,69500,69390,69410,302,154469,154448
2021-11-30 21:42:00.000000000,1638279720000000000,69410,69420,69380,69400,135,154448,154457
2021-11-30 21:43:00.000000000,1638279780000000000,69400,69430,69380,69420,176,154457,154492
2021-11-30 21:44:00.000000000,1638279840000000000,69420,69490,69420,69480,169,154492,154520
2021-11-30 21:45:00.000000000,1638279900000000000,69480,69510,69450,69450,123,154520,154496
