datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2025-02-05 09:00:00.000000000,1738717200000000000,20300,20390,20295,20365,6376,162606,163093
2025-02-05 09:01:00.000000000,1738717260000000000,20365,20375,20315,20320,3511,163093,162872
2025-02-05 09:02:00.000000000,1738717320000000000,20320,20340,20300,20305,2026,162872,162926
2025-02-05 09:03:00.000000000,1738717380000000000,20305,20330,20300,20315,2040,162926,163059
2025-02-05 09:04:00.000000000,1738717440000000000,20315,20335,20310,20330,1313,163059,163243
2025-02-05 09:05:00.000000000,1738717500000000000,20330,20355,20320,20355,1367,163243,163212
2025-02-05 09:06:00.000000000,1738717560000000000,20355,20370,20340,20350,839,163212,163203
2025-02-05 09:07:00.000000000,1738717620000000000,20350,20380,20350,20375,847,163203,163191
2025-02-05 09:08:00.000000000,1738717680000000000,20375,20380,20350,20350,962,163191,163226
2025-02-05 09:09:00.000000000,1738717740000000000,20350,20355,20340,20345,443,163226,163237
2025-02-05 09:10:00.000000000,1738717800000000000,20345,20350,20330,20330,663,163237,163192
2025-02-05 09:11:00.000000000,1738717860000000000,20330,20340,20310,20330,1072,163192,163120
2025-02-05 09:12:00.000000000,1738717920000000000,20330,20340,20325,20335,468,163120,163237
2025-02-05 09:13:00.000000000,1738717980000000000,20335,20335,20325,20335,337,163237,163201
2025-02-05 09:14:00.000000000,1738718040000000000,20335,20340,20330,20340,506,163201,163348
2025-02-05 09:15:00.000000000,1738718100000000000,20340,20345,20335,20340,715,163348,163410
2025-02-05 09:16:00.000000000,1738718160000000000,20340,20355,20330,20330,1036,163410,163250
2025-02-05 09:17:00.000000000,1738718220000000000,20330,20335,20305,20305,661,163250,163317
2025-02-05 09:18:00.000000000,1738718280000000000,20305,20315,20305,20315,527,163317,163438
2025-02-05 09:19:00.000000000,1738718340000000000,20315,20320,20305,20315,667,163438,163585
2025-02-05 09:20:00.000000000,1738718400000000000,20315,20330,20315,20330,295,163585,163596
2025-02-05 09:21:00.000000000,1738718460000000000,20330,20335,20320,20330,397,163596,163631
2025-02-05 09:22:00.000000000,1738718520000000000,20330,20330,20320,20320,101,163631,163662
2025-02-05 09:23:00.000000000,1738718580000000000,20320,20330,20315,20330,370,163662,163684
2025-02-05 09:24:00.000000000,1738718640000000000,20330,20330,20320,20325,177,163684,163705
2025-02-05 09:25:00.000000000,1738718700000000000,20325,20325,20300,20305,366,163705,163789
2025-02-05 09:26:00.000000000,1738718760000000000,20305,20320,20305,20315,365,163789,163792
2025-02-05 09:27:00.000000000,1738718820000000000,20315,20320,20310,20315,111,163792,163797
2025-02-05 09:28:00.000000000,1738718880000000000,20315,20320,20310,20315,170,163797,163831
2025-02-05 09:29:00.000000000,1738718940000000000,20315,20325,20310,20325,198,163831,163861
2025-02-05 09:30:00.000000000,1738719000000000000,20325,20335,20315,20320,363,163861,163873
2025-02-05 09:31:00.000000000,1738719060000000000,20320,20325,20310,20320,233,163873,163919
2025-02-05 09:32:00.000000000,1738719120000000000,20320,20320,20305,20310,304,163919,163876
2025-02-05 09:33:00.000000000,1738719180000000000,20310,20320,20310,20315,379,163876,163881
2025-02-05 09:34:00.000000000,1738719240000000000,20315,20325,20315,20325,163,163881,163839
2025-02-05 09:35:00.000000000,1738719300000000000,20325,20325,20300,20305,419,163839,163920
2025-02-05 09:36:00.000000000,1738719360000000000,20305,20315,20305,20310,299,163920,163851
2025-02-05 09:37:00.000000000,1738719420000000000,20310,20320,20300,20305,277,163851,163825
2025-02-05 09:38:00.000000000,1738719480000000000,20305,20320,20305,20315,260,163825,163789
2025-02-05 09:39:00.000000000,1738719540000000000,20315,20325,20310,20320,333,163789,163764
2025-02-05 09:40:00.000000000,1738719600000000000,20320,20325,20315,20315,213,163764,163803
2025-02-05 09:41:00.000000000,1738719660000000000,20315,20315,20310,20310,170,163803,163856
2025-02-05 09:42:00.000000000,1738719720000000000,20310,20310,20305,20305,158,163856,163864
2025-02-05 09:43:00.000000000,1738719780000000000,20305,20310,20295,20300,621,163864,164160
2025-02-05 09:44:00.000000000,1738719840000000000,20300,20315,20295,20310,332,164160,164203
2025-02-05 09:45:00.000000000,1738719900000000000,20310,20310,20295,20305,604,164203,164427
2025-02-05 09:46:00.000000000,1738719960000000000,20305,20305,20300,20300,194,164427,164459
2025-02-05 09:47:00.000000000,1738720020000000000,20300,20310,20295,20305,279,164459,164510
2025-02-05 09:48:00.000000000,1738720080000000000,20305,20315,20300,20305,374,164510,164488
2025-02-05 09:49:00.000000000,1738720140000000000,20305,20310,20300,20300,270,164488,164591
2025-02-05 09:50:00.000000000,1738720200000000000,20300,20310,20300,20300,143,164591,164567
2025-02-05 09:51:00.000000000,1738720260000000000,20300,20305,20295,20305,235,164567,164639
2025-02-05 09:52:00.000000000,1738720320000000000,20305,20310,20295,20310,350,164639,164653
2025-02-05 09:53:00.000000000,1738720380000000000,20310,20310,20290,20290,168,164653,164654
2025-02-05 09:54:00.000000000,1738720440000000000,20290,20300,20280,20280,456,164654,164751
2025-02-05 09:55:00.000000000,1738720500000000000,20280,20285,20270,20280,669,164751,164827
2025-02-05 09:56:00.000000000,1738720560000000000,20280,20290,20275,20280,451,164827,164722
2025-02-05 09:57:00.000000000,1738720620000000000,20280,20290,20275,20290,187,164722,164689
2025-02-05 09:58:00.000000000,1738720680000000000,20290,20295,20280,20280,151,164689,164664
2025-02-05 09:59:00.000000000,1738720740000000000,20280,20290,20280,20280,212,164664,164713
2025-02-05 10:00:00.000000000,1738720800000000000,20280,20285,20275,20275,210,164713,164696
2025-02-05 10:01:00.000000000,1738720860000000000,20275,20280,20275,20280,41,164696,164688
2025-02-05 10:02:00.000000000,1738720920000000000,20280,20280,20270,20275,392,164688,164672
2025-02-05 10:03:00.000000000,1738720980000000000,20275,20285,20275,20275,315,164672,164769
2025-02-05 10:04:00.000000000,1738721040000000000,20275,20285,20275,20280,203,164769,164739
2025-02-05 10:05:00.000000000,1738721100000000000,20280,20280,20270,20270,469,164739,164674
2025-02-05 10:06:00.000000000,1738721160000000000,20270,20275,20265,20270,371,164674,164761
2025-02-05 10:07:00.000000000,1738721220000000000,20270,20275,20265,20270,312,164761,164705
2025-02-05 10:08:00.000000000,1738721280000000000,20270,20285,20270,20280,391,164705,164787
2025-02-05 10:09:00.000000000,1738721340000000000,20280,20285,20275,20275,114,164787,164774
2025-02-05 10:10:00.000000000,1738721400000000000,20275,20275,20270,20270,171,164774,164714
2025-02-05 10:11:00.000000000,1738721460000000000,20270,20275,20270,20275,70,164714,164688
2025-02-05 10:12:00.000000000,1738721520000000000,20275,20275,20245,20250,1077,164688,165042
