datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2024-08-30 21:00:00.000000000,1725022800000000000,74200,74220,74080,74150,2090,168272,167972
2024-08-30 21:01:00.000000000,1725022860000000000,74150,74170,74120,74130,682,167972,167985
2024-08-30 21:02:00.000000000,1725022920000000000,74130,74130,74090,74100,596,167985,168084
2024-08-30 21:03:00.000000000,1725022980000000000,74100,74100,74080,74090,312,168084,168088
2024-08-30 21:04:00.000000000,1725023040000000000,74090,74100,74040,74050,495,168088,168053
2024-08-30 21:05:00.000000000,1725023100000000000,74050,74050,73980,74000,627,168053,167936
2024-08-30 21:06:00.000000000,1725023160000000000,74000,74010,73960,73980,644,167936,167777
2024-08-30 21:07:00.000000000,1725023220000000000,73980,74010,73970,74010,380,167777,167703
2024-08-30 21:08:00.000000000,1725023280000000000,74010,74060,74010,74040,273,167703,167707
2024-08-30 21:09:00.000000000,1725023340000000000,74040,74070,74020,74020,358,167707,167626
2024-08-30 21:10:00.000000000,1725023400000000000,74020,74040,74010,74040,205,167626,167601
2024-08-30 21:11:00.000000000,1725023460000000000,74040,74050,74010,74010,94,167601,167595
2024-08-30 21:12:00.000000000,1725023520000000000,74010,74030,73960,73960,284,167595,167550
2024-08-30 21:13:00.000000000,1725023580000000000,73960,74020,73960,74020,201,167550,167500
2024-08-30 21:14:00.000000000,1725023640000000000,74020,74030,73980,74000,273,167500,167527
2024-08-30 21:15:00.000000000,1725023700000000000,74000,74050,73970,74040,288,167527,167429
2024-08-30 21:16:00.000000000,1725023760000000000,74040,74060,74010,74010,162,167429,167420
2024-08-30 21:17:00.000000000,1725023820000000000,74010,74020,74000,74000,141,167420,167423
2024-08-30 21:18:00.000000000,1725023880000000000,74000,74030,73990,74020,100,167423,167414
2024-08-30 21:19:00.000000000,1725023940000000000,74020,74060,74020,74050,194,167414,167440
2024-08-30 21:20:00.000000000,1725024000000000000,74050,74080,74030,74070,237,167440,167498
2024-08-30 21:21:00.000000000,1725024060000000000,74070,74110,74060,74110,522,167498,167537
2024-08-30 21:22:00.000000000,1725024120000000000,74110,74130,74090,74120,501,167537,167604
2024-08-30 21:23:00.000000000,1725024180000000000,74120,74160,74110,74160,345,167604,167648
2024-08-30 21:24:00.000000000,1725024240000000000,74160,74170,74100,74130,826,167648,167555
2024-08-30 21:25:00.000000000,1725024300000000000,74130,74140,74100,74110,409,167555,167633
2024-08-30 21:26:00.000000000,1725024360000000000,74110,74130,74070,74080,296,167633,167680
2024-08-30 21:27:00.000000000,1725024420000000000,74080,74080,73990,74030,288,167680,167654
2024-08-30 21:28:00.000000000,1725024480000000000,74030,74070,74010,74020,211,167654,167610
2024-08-30 21:29:00.000000000,1725024540000000000,74020,74050,74010,74030,126,167610,167601
2024-08-30 21:30:00.000000000,1725024600000000000,74030,74030,73980,73980,388,167601,167521
2024-08-30 21:31:00.000000000,1725024660000000000,73980,74040,73980,74000,166,167521,167492
2024-08-30 21:32:00.000000000,1725024720000000000,74000,74030,73980,74030,97,167492,167455
2024-08-30 21:33:00.000000000,1725024780000000000,74030,74040,74010,74020,94,167455,167473
2024-08-30 21:34:00.000000000,1725024840000000000,74020,74030,73990,74020,202,167473,167424
2024-08-30 21:35:00.000000000,1725024900000000000,74020,74020,74000,74020,138,167424,167390
2024-08-30 21:36:00.000000000,1725024960000000000,74020,74020,73980,73990,125,167390,167399
2024-08-30 21:37:00.000000000,1725025020000000000,73990,74020,73990,74010,114,167399,167434
2024-08-30 21:38:00.000000000,1725025080000000000,74010,74030,73980,73990,200,167434,167385
2024-08-30 21:39:00.000000000,1725025140000000000,73990,74010,73970,74000,218,167385,167357
2024-08-30 21:40:00.000000000,1725025200000000000,74000,74020,73980,73980,178,167357,167394
2024-08-30 21:41:00.000000000,1725025260000000000,73980,74040,73980,74040,179,167394,167389
2024-08-30 21:42:00.000000000,1725025320000000000,74040,74050,74030,74030,107,167389,167374
2024-08-30 21:43:00.000000000,1725025380000000000,74030,74040,74020,74040,51,167374,167386
2024-08-30 21:44:00.000000000,1725025440000000000,74040,74050,74030,74050,95,167386,167387
2024-08-30 21:45:00.000000000,1725025500000000000,74050,74050,74010,74050,65,167387,167378
2024-08-30 21:46:00.000000000,1725025560000000000,74050,74080,74040,74070,204,167378,167333
2024-08-30 21:47:00.000000000,1725025620000000000,74070,74070,74000,74020,124,167333,167332
2024-08-30 21:48:00.000000000,1725025680000000000,74020,74050,74000,74040,116,167332,167383
2024-08-30 21:49:00.000000000,1725025740000000000,74040,74040,74000,74030,74,167383,167384
2024-08-30 21:50:00.000000000,1725025800000000000,74030,74040,74010,74010,50,167384,167365
2024-08-30 21:51:00.000000000,1725025860000000000,74010,74030,73990,74000,177,167365,167372
2024-08-30 21:52:00.000000000,1725025920000000000,74000,74020,73980,74010,109,167372,167370
2024-08-30 21:53:00.000000000,1725025980000000000,74010,74030,74000,74010,76,167370,167367
2024-08-30 21:54:00.000000000,1725026040000000000,74010,74020,73990,74010,100,167367,167322
2024-08-30 21:55:00.000000000,1725026100000000000,74010,74010,73990,74010,136,167322,167336
2024-08-30 21:56:00.000000000,1725026160000000000,74010,74010,73970,73980,165,167336,167351
