datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2022-07-29 21:00:00.000000000,1659099600000000000,60190,60260,60140,60230,2687,157641,157442
2022-07-29 21:01:00.000000000,1659099660000000000,60230,60230,60140,60200,1160,157442,157560
2022-07-29 21:02:00.000000000,1659099720000000000,60200,60260,60190,60230,752,157560,157621
2022-07-29 21:03:00.000000000,1659099780000000000,60230,60300,60210,60300,766,157621,157732
2022-07-29 21:04:00.000000000,1659099840000000000,60300,60440,60270,60360,1543,157732,157906
2022-07-29 21:05:00.000000000,1659099900000000000,60360,60390,60300,60370,1071,157906,157833
2022-07-29 21:06:00.000000000,1659099960000000000,60370,60390,60310,60380,898,157833,157727
2022-07-29 21:07:00.000000000,1659100020000000000,60380,60450,60370,60390,995,157727,157786
2022-07-29 21:08:00.000000000,1659100080000000000,60390,60500,60350,60470,1090,157786,157625
2022-07-29 21:09:00.000000000,1659100140000000000,60470,60530,60410,60460,1104,157625,157511
2022-07-29 21:10:00.000000000,1659100200000000000,60460,60480,60420,60440,540,157511,157541
2022-07-29 21:11:00.000000000,1659100260000000000,60440,60450,60400,60440,503,157541,157571
2022-07-29 21:12:00.000000000,1659100320000000000,60440,60440,60400,60430,339,157571,157544
2022-07-29 21:13:00.000000000,1659100380000000000,60430,60430,60370,60380,401,157544,157438
2022-07-29 21:14:00.000000000,1659100440000000000,60380,60380,60310,60350,762,157438,157308
2022-07-29 21:15:00.000000000,1659100500000000000,60350,60400,60350,60360,639,157308,157385
2022-07-29 21:16:00.000000000,1659100560000000000,60360,60420,60350,60400,394,157385,157339
2022-07-29 21:17:00.000000000,1659100620000000000,60400,60430,60370,60430,673,157339,157344
2022-07-29 21:18:00.000000000,1659100680000000000,60430,60450,60380,60390,722,157344,157346
2022-07-29 21:19:00.000000000,1659100740000000000,60390,60410,60380,60400,196,157346,157328
2022-07-29 21:20:00.000000000,1659100800000000000,60400,60410,60360,60380,310,157328,157241
2022-07-29 21:21:00.000000000,1659100860000000000,60380,60390,60340,60350,290,157241,157229
2022-07-29 21:22:00.000000000,1659100920000000000,60350,60350,60250,60300,616,157229,157187
2022-07-29 21:23:00.000000000,1659100980000000000,60300,60300,60260,60270,292,157187,157139
2022-07-29 21:24:00.000000000,1659101040000000000,60270,60270,60190,60200,997,157139,156766
2022-07-29 21:25:00.000000000,1659101100000000000,60200,60310,60200,60280,477,156766,156701
2022-07-29 21:26:00.000000000,1659101160000000000,60280,60310,60270,60280,427,156701,156702
2022-07-29 21:27:00.000000000,1659101220000000000,60280,60280,60220,60250,198,156702,156705
2022-07-29 21:28:00.000000000,1659101280000000000,60250,60280,60230,60260,189,156705,156715
2022-07-29 21:29:00.000000000,1659101340000000000,60260,60270,60240,60270,243,156715,156718
2022-07-29 21:30:00.000000000,1659101400000000000,60270,60290,60230,60250,228,156718,156708
2022-07-29 21:31:00.000000000,1659101460000000000,60250,60250,60150,60160,810,156708,156796
2022-07-29 21:32:00.000000000,1659101520000000000,60160,60160,60050,60090,1098,156796,156709
2022-07-29 21:33:00.000000000,1659101580000000000,60090,60110,60030,60030,873,156709,156716
2022-07-29 21:34:00.000000000,1659101640000000000,60030,60060,59920,60000,1107,156716,156664
2022-07-29 21:35:00.000000000,1659101700000000000,60000,60070,59970,60040,735,156664,156632
2022-07-29 21:36:00.000000000,1659101760000000000,60040,60070,59950,59950,456,156632,156676
2022-07-29 21:37:00.000000000,1659101820000000000,59950,59990,59920,59980,827,156676,156716
2022-07-29 21:38:00.000000000,1659101880000000000,59980,60030,59970,60000,477,156716,156744
2022-07-29 21:39:00.000000000,1659101940000000000,60000,60050,59990,60030,372,156744,156709
