datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2025-06-30 21:00:00.000000000,1751288400000000000,79600,79680,79560,79670,3205,212911,213023
2025-06-30 21:01:00.000000000,1751288460000000000,79670,79700,79660,79670,1000,213023,212861
2025-06-30 21:02:00.000000000,1751288520000000000,79670,79670,79620,79640,601,212861,212780
2025-06-30 21:03:00.000000000,1751288580000000000,79640,79650,79620,79640,936,212780,212708
2025-06-30 21:04:00.000000000,1751288640000000000,79640,79680,79620,79630,1027,212708,212748
2025-06-30 21:05:00.000000000,1751288700000000000,79630,79630,79560,79580,1794,212748,212697
2025-06-30 21:06:00.000000000,1751288760000000000,79580,79610,79570,79590,558,212697,212517
2025-06-30 21:07:00.000000000,1751288820000000000,79590,79610,79590,79610,498,212517,212314
2025-06-30 21:08:00.000000000,1751288880000000000,79610,79610,79570,79570,1066,212314,212003
2025-06-30 21:09:00.000000000,1751288940000000000,79570,79590,79560,79590,513,212003,211889
2025-06-30 21:10:00.000000000,1751289000000000000,79590,79610,79580,79600,334,211889,211841
2025-06-30 21:11:00.000000000,1751289060000000000,79600,79630,79600,79620,285,211841,211834
2025-06-30 21:12:00.000000000,1751289120000000000,79620,79650,79610,79650,215,211834,211851
2025-06-30 21:13:00.000000000,1751289180000000000,79650,79650,79600,79610,361,211851,211914
2025-06-30 21:14:00.000000000,1751289240000000000,79610,79630,79610,79630,169,211914,211908
2025-06-30 21:15:00.000000000,1751289300000000000,79630,79630,79590,79600,234,211908,211855
2025-06-30 21:16:00.000000000,1751289360000000000,79600,79610,79590,79600,356,211855,211777
2025-06-30 21:17:00.000000000,1751289420000000000,79600,79620,79600,79600,86,211777,211763
2025-06-30 21:18:00.000000000,1751289480000000000,79600,79620,79600,79600,142,211763,211777
2025-06-30 21:19:00.000000000,1751289540000000000,79600,79620,79600,79620,69,211777,211782
2025-06-30 21:20:00.000000000,1751289600000000000,79620,79640,79610,79640,115,211782,211778
2025-06-30 21:21:00.000000000,1751289660000000000,79640,79650,79630,79640,187,211778,211806
2025-06-30 21:22:00.000000000,1751289720000000000,79640,79660,79640,79650,165,211806,211806
2025-06-30 21:23:00.000000000,1751289780000000000,79650,79680,79650,79680,248,211806,211802
2025-06-30 21:24:00.000000000,1751289840000000000,79680,79680,79660,79660,220,211802,211827
2025-06-30 21:25:00.000000000,1751289900000000000,79660,79670,79650,79660,154,211827,211841
2025-06-30 21:26:00.000000000,1751289960000000000,79660,79680,79650,79670,73,211841,211833
2025-06-30 21:27:00.000000000,1751290020000000000,79670,79700,79670,79700,234,211833,211867
2025-06-30 21:28:00.000000000,1751290080000000000,79700,79720,79690,79710,152,211867,211881
2025-06-30 21:29:00.000000000,1751290140000000000,79710,79710,79670,79670,248,211881,211877
2025-06-30 21:30:00.000000000,1751290200000000000,79670,79680,79670,79670,123,211877,211864
2025-06-30 21:31:00.000000000,1751290260000000000,79670,79680,79650,79650,133,211864,211832
2025-06-30 21:32:00.000000000,1751290320000000000,79650,79660,79650,79660,73,211832,211818
2025-06-30 21:33:00.000000000,1751290380000000000,79660,79670,79660,79670,46,211818,211813
2025-06-30 21:34:00.000000000,1751290440000000000,79670,79670,79640,79650,100,211813,211781
2025-06-30 21:35:00.000000000,1751290500000000000,79650,79670,79650,79660,133,211781,211750
2025-06-30 21:36:00.000000000,1751290560000000000,79660,79690,79660,79690,128,211750,211710
2025-06-30 21:37:00.000000000,1751290620000000000,79690,79690,79670,79680,118,211710,211716
2025-06-30 21:38:00.000000000,1751290680000000000,79680,79690,79670,79690,90,211716,211713
2025-06-30 21:39:00.000000000,1751290740000000000,79690,79690,79680,79690,45,211713,211716
2025-06-30 21:40:00.000000000,1751290800000000000,79690,79740,79680,79740,444,211716,211686
2025-06-30 21:41:00.000000000,1751290860000000000,79740,79740,79720,79730,234,211686,211719
2025-06-30 21:42:00.000000000,1751290920000000000,79730,79770,79730,79760,344,211719,211795
