datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2025-10-09 09:00:00.000000000,1759971600000000000,20880,20900,20830,20860,8424,190531,191261
2025-10-09 09:01:00.000000000,1759971660000000000,20860,20895,20850,20865,4347,191261,191163
2025-10-09 09:02:00.000000000,1759971720000000000,20865,20895,20860,20890,5216,191163,190280
2025-10-09 09:03:00.000000000,1759971780000000000,20890,20935,20890,20915,4064,190280,190067
2025-10-09 09:04:00.000000000,1759971840000000000,20915,20940,20910,20940,2484,190067,190074
2025-10-09 09:05:00.000000000,1759971900000000000,20940,20960,20940,20955,2870,190074,190236
2025-10-09 09:06:00.000000000,1759971960000000000,20955,20990,20955,20980,3439,190236,190750
2025-10-09 09:07:00.000000000,1759972020000000000,20980,21020,20970,20975,3536,190750,191228
2025-10-09 09:08:00.000000000,1759972080000000000,20975,20990,20960,20975,2477,191228,191280
2025-10-09 09:09:00.000000000,1759972140000000000,20975,20980,20960,20970,1956,191280,191776
2025-10-09 09:10:00.000000000,1759972200000000000,20970,21000,20970,21000,1900,191776,192086
2025-10-09 09:11:00.000000000,1759972260000000000,21000,21010,20990,21005,2561,192086,192395
2025-10-09 09:12:00.000000000,1759972320000000000,21005,21015,20980,20980,2163,192395,192185
2025-10-09 09:13:00.000000000,1759972380000000000,20980,20985,20965,20975,1791,192185,191996
2025-10-09 09:14:00.000000000,1759972440000000000,20975,20980,20960,20975,1603,191996,192162
2025-10-09 09:15:00.000000000,1759972500000000000,20975,21000,20975,21000,1695,192162,192080
2025-10-09 09:16:00.000000000,1759972560000000000,21000,21020,20995,21015,2284,192080,192272
2025-10-09 09:17:00.000000000,1759972620000000000,21015,21030,21000,21020,1702,192272,192313
2025-10-09 09:18:00.000000000,1759972680000000000,21020,21030,21015,21020,1847,192313,192369
2025-10-09 09:19:00.000000000,1759972740000000000,21020,21020,21005,21015,979,192369,192321
2025-10-09 09:20:00.000000000,1759972800000000000,21015,21030,21010,21025,1230,192321,192509
2025-10-09 09:21:00.000000000,1759972860000000000,21025,21040,21020,21035,1755,192509,192786
