datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2021-10-29 21:00:00.000000000,1635512400000000000,19640,19730,19550,19630,12134,223012,221255
2021-10-29 21:01:00.000000000,1635512460000000000,19630,19685,19600,19670,6662,221255,220122
2021-10-29 21:02:00.000000000,1635512520000000000,19670,19680,19615,19665,5800,220122,219323
2021-10-29 21:03:00.000000000,1635512580000000000,19665,19670,19570,19615,6376,219323,219266
2021-10-29 21:04:00.000000000,1635512640000000000,19615,19695,19610,19685,4267,219266,219434
2021-10-29 21:05:00.000000000,1635512700000000000,19685,19750,19670,19735,5591,219434,218737
2021-10-29 21:06:00.000000000,1635512760000000000,19735,19825,19700,19790,5906,218737,218158
2021-10-29 21:07:00.000000000,1635512820000000000,19790,19845,19760,19800,4129,218158,217960
2021-10-29 21:08:00.000000000,1635512880000000000,19800,19870,19800,19835,4489,217960,217559
2021-10-29 21:09:00.000000000,1635512940000000000,19835,19910,19835,19860,4456,217559,217353
2021-10-29 21:10:00.000000000,1635513000000000000,19860,19910,19860,19885,4094,217353,217087
2021-10-29 21:11:00.000000000,1635513060000000000,19885,19900,19850,19890,3948,217087,216588
2021-10-29 21:12:00.000000000,1635513120000000000,19890,19950,19860,19910,4616,216588,216104
2021-10-29 21:13:00.000000000,1635513180000000000,19910,19930,19875,19890,3317,216104,215934
2021-10-29 21:14:00.000000000,1635513240000000000,19890,19890,19800,19840,4800,215934,215479
2021-10-29 21:15:00.000000000,1635513300000000000,19840,19890,19830,19850,2656,215479,215388
2021-10-29 21:16:00.000000000,1635513360000000000,19850,19875,19835,19875,1745,215388,215441
2021-10-29 21:17:00.000000000,1635513420000000000,19875,19885,19845,19850,1717,215441,215534
2021-10-29 21:18:00.000000000,1635513480000000000,19850,19885,19850,19880,1614,215534,215750
2021-10-29 21:19:00.000000000,1635513540000000000,19880,19930,19865,19925,2414,215750,215617
2021-10-29 21:20:00.000000000,1635513600000000000,19925,19930,19885,19910,1586,215617,215543
2021-10-29 21:21:00.000000000,1635513660000000000,19910,19945,19900,19915,2136,215543,215670
2021-10-29 21:22:00.000000000,1635513720000000000,19915,19925,19890,19915,1774,215670,215664
2021-10-29 21:23:00.000000000,1635513780000000000,19915,19920,19885,19885,1295,215664,215629
2021-10-29 21:24:00.000000000,1635513840000000000,19885,19910,19880,19895,1696,215629,215390
2021-10-29 21:25:00.000000000,1635513900000000000,19895,19905,19860,19875,2138,215390,215262
2021-10-29 21:26:00.000000000,1635513960000000000,19875,19900,19860,19900,1534,215262,215319
2021-10-29 21:27:00.000000000,1635514020000000000,19900,19905,19875,19890,1123,215319,215355
2021-10-29 21:28:00.000000000,1635514080000000000,19890,19890,19860,19865,1360,215355,215397
2021-10-29 21:29:00.000000000,1635514140000000000,19865,19870,19845,19860,1939,215397,215646
2021-10-29 21:30:00.000000000,1635514200000000000,19860,19880,19855,19860,1263,215646,215512
2021-10-29 21:31:00.000000000,1635514260000000000,19860,19865,19820,19825,2097,215512,215396
2021-10-29 21:32:00.000000000,1635514320000000000,19825,19865,19815,19865,2004,215396,215364
2021-10-29 21:33:00.000000000,1635514380000000000,19865,19880,19845,19860,1099,215364,215416
2021-10-29 21:34:00.000000000,1635514440000000000,19860,19905,19855,19890,1628,215416,215451
2021-10-29 21:35:00.000000000,1635514500000000000,19890,19930,19885,19925,2377,215451,215110
2021-10-29 21:36:00.000000000,1635514560000000000,19925,19930,19890,19895,1689,215110,215032
2021-10-29 21:37:00.000000000,1635514620000000000,19895,19920,19895,19910,891,215032,214999
2021-10-29 21:38:00.000000000,1635514680000000000,19910,19910,19850,19855,1842,214999,215008
