datetime,datetime_nano,DCE.jm2505.open,DCE.jm2505.high,DCE.jm2505.low,DCE.jm2505.close,DCE.jm2505.volume,DCE.jm2505.open_oi,DCE.jm2505.close_oi
2025-02-05 09:00:00.000000000,1738717200000000000,1147.0,1147.0,1135.5,1136.5,6863,270501,270366
2025-02-05 09:01:00.000000000,1738717260000000000,1136.5,1138.0,1126.0,1129.0,4801,270366,270001
2025-02-05 09:02:00.000000000,1738717320000000000,1129.0,1129.0,1111.5,1113.5,9411,270001,270750
2025-02-05 09:03:00.000000000,1738717380000000000,1113.5,1114.0,1105.0,1114.0,7824,270750,271380
2025-02-05 09:04:00.000000000,1738717440000000000,1114.0,1121.0,1114.0,1120.0,3758,271380,271299
2025-02-05 09:05:00.000000000,1738717500000000000,1120.0,1122.0,1119.5,1122.0,2060,271299,271197
2025-02-05 09:06:00.000000000,1738717560000000000,1122.0,1125.0,1121.5,1125.0,1876,271197,271174
2025-02-05 09:07:00.000000000,1738717620000000000,1125.0,1126.0,1124.0,1125.0,1621,271174,271032
2025-02-05 09:08:00.000000000,1738717680000000000,1125.0,1127.0,1125.0,1126.0,1540,271032,271148
2025-02-05 09:09:00.000000000,1738717740000000000,1126.0,1128.0,1126.0,1127.5,1383,271148,271085
2025-02-05 09:10:00.000000000,1738717800000000000,1127.5,1127.5,1123.5,1124.0,1350,271085,271134
2025-02-05 09:11:00.000000000,1738717860000000000,1124.0,1124.0,1121.5,1122.5,1400,271134,271224
2025-02-05 09:12:00.000000000,1738717920000000000,1122.5,1124.0,1122.0,1123.5,637,271224,271354
2025-02-05 09:13:00.000000000,1738717980000000000,1123.5,1124.0,1122.0,1123.0,701,271354,271549
2025-02-05 09:14:00.000000000,1738718040000000000,1123.0,1123.0,1120.5,1121.0,1067,271549,271801
2025-02-05 09:15:00.000000000,1738718100000000000,1121.0,1122.5,1120.0,1122.5,850,271801,271923
2025-02-05 09:16:00.000000000,1738718160000000000,1122.5,1122.5,1120.5,1121.5,665,271923,272074
2025-02-05 09:17:00.000000000,1738718220000000000,1121.5,1121.5,1120.0,1120.5,724,272074,272088
2025-02-05 09:18:00.000000000,1738718280000000000,1120.5,1120.5,1118.5,1118.5,1394,272088,272098
2025-02-05 09:19:00.000000000,1738718340000000000,1118.5,1119.0,1117.0,1119.0,1210,272098,272257
2025-02-05 09:20:00.000000000,1738718400000000000,1119.0,1119.0,1116.5,1117.0,930,272257,272401
2025-02-05 09:21:00.000000000,1738718460000000000,1117.0,1118.5,1116.5,1117.5,741,272401,272642
2025-02-05 09:22:00.000000000,1738718520000000000,1117.5,1118.5,1117.0,1118.5,385,272642,272708
2025-02-05 09:23:00.000000000,1738718580000000000,1118.5,1119.0,1118.0,1119.0,521,272708,272880
2025-02-05 09:24:00.000000000,1738718640000000000,1119.0,1119.5,1117.0,1117.5,809,272880,273079
2025-02-05 09:25:00.000000000,1738718700000000000,1117.5,1117.5,1113.5,1114.0,1646,273079,273463
2025-02-05 09:26:00.000000000,1738718760000000000,1114.0,1115.5,1114.0,1115.0,1002,273463,273708
2025-02-05 09:27:00.000000000,1738718820000000000,1115.0,1117.5,1114.5,1117.0,503,273708,273799
2025-02-05 09:28:00.000000000,1738718880000000000,1117.0,1117.0,1114.5,1116.5,681,273799,273977
2025-02-05 09:29:00.000000000,1738718940000000000,1116.5,1116.5,1113.5,1113.5,841,273977,274315
2025-02-05 09:30:00.000000000,1738719000000000000,1113.5,1113.5,1109.5,1109.5,2919,274315,275109
2025-02-05 09:31:00.000000000,1738719060000000000,1109.5,1111.0,1108.0,1111.0,1941,275109,275718
2025-02-05 09:32:00.000000000,1738719120000000000,1111.0,1112.0,1109.5,1112.0,905,275718,275996
2025-02-05 09:33:00.000000000,1738719180000000000,1112.0,1113.0,1111.0,1112.5,1258,275996,276237
2025-02-05 09:34:00.000000000,1738719240000000000,1112.5,1112.5,1111.5,1111.5,744,276237,276174
2025-02-05 09:35:00.000000000,1738719300000000000,1111.5,1112.0,1109.5,1110.5,951,276174,276501
2025-02-05 09:36:00.000000000,1738719360000000000,1110.5,1112.0,1110.0,1111.5,653,276501,276753
2025-02-05 09:37:00.000000000,1738719420000000000,1111.5,1113.5,1111.5,1113.0,571,276753,276855
2025-02-05 09:38:00.000000000,1738719480000000000,1113.0,1114.0,1112.0,1114.0,532,276855,277039
2025-02-05 09:39:00.000000000,1738719540000000000,1114.0,1114.0,1112.0,1112.5,633,277039,277229
2025-02-05 09:40:00.000000000,1738719600000000000,1112.5,1114.0,1112.0,1113.0,545,277229,277308
2025-02-05 09:41:00.000000000,1738719660000000000,1113.0,1114.5,1112.5,1114.0,623,277308,277312
2025-02-05 09:42:00.000000000,1738719720000000000,1114.0,1114.0,1113.0,1113.5,347,277312,277246
2025-02-05 09:43:00.000000000,1738719780000000000,1113.5,1114.0,1113.0,1113.5,442,277246,277293
2025-02-05 09:44:00.000000000,1738719840000000000,1113.5,1113.5,1112.0,1112.5,664,277293,277424
2025-02-05 09:45:00.000000000,1738719900000000000,1112.5,1112.5,1110.5,1111.5,1337,277424,277957
2025-02-05 09:46:00.000000000,1738719960000000000,1111.5,1111.5,1109.5,1109.5,1095,277957,278532
2025-02-05 09:47:00.000000000,1738720020000000000,1109.5,1110.0,1109.0,1110.0,934,278532,279008
2025-02-05 09:48:00.000000000,1738720080000000000,1110.0,1112.0,1109.5,1111.5,809,279008,279294
2025-02-05 09:49:00.000000000,1738720140000000000,1111.5,1111.5,1108.5,1109.0,687,279294,279595
2025-02-05 09:50:00.000000000,1738720200000000000,1109.0,1109.5,1108.0,1109.0,627,279595,279671
2025-02-05 09:51:00.000000000,1738720260000000000,1109.0,1110.0,1109.0,1109.5,266,279671,279767
2025-02-05 09:52:00.000000000,1738720320000000000,1109.5,1110.0,1108.5,1110.0,378,279767,279994
2025-02-05 09:53:00.000000000,1738720380000000000,1110.0,1111.0,1109.0,1110.0,820,279994,280579
