datetime,datetime_nano,KQ.m@CZCE.SA.open,KQ.m@CZCE.SA.high,KQ.m@CZCE.SA.low,KQ.m@CZCE.SA.close,KQ.m@CZCE.SA.volume,KQ.m@CZCE.SA.open_oi,KQ.m@CZCE.SA.close_oi
2025-02-28 21:00:00.000000000,1740747600000000000,1571,1572,1567,1567,21885,1238594,1235490
2025-02-28 21:01:00.000000000,1740747660000000000,1567,1570,1567,1567,9380,1235490,1236456
2025-02-28 21:02:00.000000000,1740747720000000000,1567,1570,1565,1570,13121,1236456,1236551
2025-02-28 21:03:00.000000000,1740747780000000000,1570,1571,1568,1570,9489,1236551,1236378
2025-02-28 21:04:00.000000000,1740747840000000000,1570,1575,1570,1573,18828,1236378,1237263
2025-02-28 21:05:00.000000000,1740747900000000000,1573,1575,1572,1574,8476,1237263,1238238
2025-02-28 21:06:00.000000000,1740747960000000000,1574,1581,1574,1580,30847,1238238,1238967
2025-02-28 21:07:00.000000000,1740748020000000000,1580,1585,1580,1583,33148,1238967,1237275
2025-02-28 21:08:00.000000000,1740748080000000000,1583,1584,1580,1580,13706,1237275,1238731
2025-02-28 21:09:00.000000000,1740748140000000000,1580,1582,1580,1581,9617,1238731,1239437
2025-02-28 21:10:00.000000000,1740748200000000000,1581,1582,1579,1579,7812,1239437,1239711
2025-02-28 21:11:00.000000000,1740748260000000000,1579,1582,1578,1581,9021,1239711,1239764
2025-02-28 21:12:00.000000000,1740748320000000000,1581,1583,1581,1582,7237,1239764,1241082
2025-02-28 21:13:00.000000000,1740748380000000000,1582,1582,1580,1580,3875,1241082,1241994
2025-02-28 21:14:00.000000000,1740748440000000000,1580,1582,1580,1582,3679,1241994,1242382
2025-02-28 21:15:00.000000000,1740748500000000000,1582,1582,1578,1579,7362,1242382,1242312
2025-02-28 21:16:00.000000000,1740748560000000000,1579,1579,1574,1576,13567,1242312,1241011
2025-02-28 21:17:00.000000000,1740748620000000000,1576,1578,1576,1577,6146,1241011,1241058
2025-02-28 21:18:00.000000000,1740748680000000000,1577,1577,1574,1575,8169,1241058,1241686
2025-02-28 21:19:00.000000000,1740748740000000000,1575,1576,1572,1573,12940,1241686,1240737
2025-02-28 21:20:00.000000000,1740748800000000000,1573,1575,1573,1575,5139,1240737,1239629
2025-02-28 21:21:00.000000000,1740748860000000000,1575,1575,1571,1572,14868,1239629,1240520
2025-02-28 21:22:00.000000000,1740748920000000000,1572,1573,1571,1571,6157,1240520,1239654
2025-02-28 21:23:00.000000000,1740748980000000000,1571,1573,1571,1572,5562,1239654,1238858
2025-02-28 21:24:00.000000000,1740749040000000000,1572,1573,1572,1572,2342,1238858,1238202
2025-02-28 21:25:00.000000000,1740749100000000000,1572,1573,1572,1573,2269,1238202,1238035
2025-02-28 21:26:00.000000000,1740749160000000000,1573,1574,1572,1572,3045,1238035,1238494
2025-02-28 21:27:00.000000000,1740749220000000000,1572,1573,1572,1572,2151,1238494,1238608
2025-02-28 21:28:00.000000000,1740749280000000000,1572,1573,1571,1572,2663,1238608,1238647
2025-02-28 21:29:00.000000000,1740749340000000000,1572,1573,1570,1572,6496,1238647,1237783
2025-02-28 21:30:00.000000000,1740749400000000000,1572,1573,1571,1572,2830,1237783,1237329
2025-02-28 21:31:00.000000000,1740749460000000000,1572,1573,1571,1571,5543,1237329,1235499
2025-02-28 21:32:00.000000000,1740749520000000000,1571,1573,1571,1572,4833,1235499,1235480
2025-02-28 21:33:00.000000000,1740749580000000000,1572,1573,1571,1572,2493,1235480,1235018
2025-02-28 21:34:00.000000000,1740749640000000000,1572,1572,1571,1571,2455,1235018,1234574
2025-02-28 21:35:00.000000000,1740749700000000000,1571,1572,1568,1568,14615,1234574,1231944
2025-02-28 21:36:00.000000000,1740749760000000000,1568,1569,1567,1568,7629,1231944,1231464
2025-02-28 21:37:00.000000000,1740749820000000000,1568,1569,1566,1566,5061,1231464,1231116
2025-02-28 21:38:00.000000000,1740749880000000000,1566,1568,1566,1567,5968,1231116,1230692
2025-02-28 21:39:00.000000000,1740749940000000000,1567,1569,1567,1569,5988,1230692,1229372
2025-02-28 21:40:00.000000000,1740750000000000000,1569,1569,1567,1568,2537,1229372,1228958
2025-02-28 21:41:00.000000000,1740750060000000000,1568,1568,1565,1565,9934,1228958,1228259
2025-02-28 21:42:00.000000000,1740750120000000000,1565,1567,1565,1566,6294,1228259,1228813
2025-02-28 21:43:00.000000000,1740750180000000000,1566,1567,1565,1567,3524,1228813,1229158
2025-02-28 21:44:00.000000000,1740750240000000000,1567,1567,1563,1563,13334,1229158,1226364
2025-02-28 21:45:00.000000000,1740750300000000000,1563,1564,1561,1561,15150,1226364,1225334
2025-02-28 21:46:00.000000000,1740750360000000000,1561,1562,1557,1559,28603,1225334,1221932
2025-02-28 21:47:00.000000000,1740750420000000000,1559,1561,1558,1560,9799,1221932,1223307
2025-02-28 21:48:00.000000000,1740750480000000000,1560,1562,1560,1561,7201,1223307,1221712
2025-02-28 21:49:00.000000000,1740750540000000000,1561,1563,1561,1562,7803,1221712,1221184
2025-02-28 21:50:00.000000000,1740750600000000000,1562,1563,1561,1563,6429,1221184,1220089
2025-02-28 21:51:00.000000000,1740750660000000000,1563,1563,1562,1563,2522,1220089,1220164
2025-02-28 21:52:00.000000000,1740750720000000000,1563,1563,1559,1559,11135,1220164,1220367
2025-02-28 21:53:00.000000000,1740750780000000000,1559,1560,1558,1560,4726,1220367,1220143
2025-02-28 21:54:00.000000000,1740750840000000000,1560,1560,1558,1558,5591,1220143,1220527
2025-02-28 21:55:00.000000000,1740750900000000000,1558,1562,1558,1561,4825,1220527,1219616
2025-02-28 21:56:00.000000000,1740750960000000000,1561,1562,1560,1562,4597,1219616,1219242
2025-02-28 21:57:00.000000000,1740751020000000000,1562,1562,1559,1559,4240,1219242,1219955
2025-02-28 21:58:00.000000000,1740751080000000000,1559,1559,1555,1557,15156,1219955,1218589
2025-02-28 21:59:00.000000000,1740751140000000000,1557,1558,1554,1558,15765,1218589,1218842
2025-02-28 22:00:00.000000000,1740751200000000000,1558,1559,1557,1559,7186,1218842,1218123
2025-02-28 22:01:00.000000000,1740751260000000000,1559,1560,1558,1559,3088,1218123,1218381
2025-02-28 22:02:00.000000000,1740751320000000000,1559,1559,1558,1559,1678,1218381,1218393
2025-02-28 22:03:00.000000000,1740751380000000000,1559,1559,1558,1558,1647,1218393,1218347
2025-02-28 22:04:00.000000000,1740751440000000000,1558,1559,1557,1557,3088,1218347,1218118
2025-02-28 22:05:00.000000000,1740751500000000000,1557,1559,1557,1559,3139,1218118,1217560
2025-02-28 22:06:00.000000000,1740751560000000000,1559,1561,1559,1561,9113,1217560,1215814
2025-02-28 22:07:00.000000000,1740751620000000000,1561,1561,1560,1560,2226,1215814,1215710
2025-02-28 22:08:00.000000000,1740751680000000000,1560,1561,1559,1560,3858,1215710,1215963
2025-02-28 22:09:00.000000000,1740751740000000000,1560,1561,1559,1561,2650,1215963,1216453
2025-02-28 22:10:00.000000000,1740751800000000000,1561,1561,1560,1560,1811,1216453,1216329
2025-02-28 22:11:00.000000000,1740751860000000000,1560,1561,1560,1561,1159,1216329,1216335
2025-02-28 22:12:00.000000000,1740751920000000000,1561,1561,1559,1559,2395,1216335,1216900
2025-02-28 22:13:00.000000000,1740751980000000000,1559,1560,1559,1560,768,1216900,1216840
2025-02-28 22:14:00.000000000,1740752040000000000,1560,1560,1559,1560,454,1216840,1216773
2025-02-28 22:15:00.000000000,1740752100000000000,1560,1560,1557,1557,3013,1216773,1216222
2025-02-28 22:16:00.000000000,1740752160000000000,1557,1560,1557,1560,3358,1216222,1215982
2025-02-28 22:17:00.000000000,1740752220000000000,1560,1560,1558,1559,1599,1215982,1216194
2025-02-28 22:18:00.000000000,1740752280000000000,1559,1559,1557,1558,1946,1216194,1216813
2025-02-28 22:19:00.000000000,1740752340000000000,1558,1558,1557,1557,1665,1216813,1216929
2025-02-28 22:20:00.000000000,1740752400000000000,1557,1558,1556,1557,2683,1216929,1216808
