datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2022-05-31 21:00:00.000000000,1654002000000000000,71970,72000,71940,71960,1660,140486,140372
2022-05-31 21:01:00.000000000,1654002060000000000,71960,71980,71920,71970,831,140372,140254
2022-05-31 21:02:00.000000000,1654002120000000000,71970,71980,71930,71940,355,140254,140208
2022-05-31 21:03:00.000000000,1654002180000000000,71940,71940,71900,71910,535,140208,140225
2022-05-31 21:04:00.000000000,1654002240000000000,71910,71920,71820,71860,970,140225,140056
2022-05-31 21:05:00.000000000,1654002300000000000,71860,71860,71830,71850,371,140056,140014
2022-05-31 21:06:00.000000000,1654002360000000000,71850,71870,71830,71850,405,140014,140046
2022-05-31 21:07:00.000000000,1654002420000000000,71850,71860,71830,71850,361,140046,140012
2022-05-31 21:08:00.000000000,1654002480000000000,71850,71900,71850,71900,329,140012,140079
2022-05-31 21:09:00.000000000,1654002540000000000,71900,71900,71880,71890,111,140079,140082
2022-05-31 21:10:00.000000000,1654002600000000000,71890,71890,71860,71890,268,140082,140084
2022-05-31 21:11:00.000000000,1654002660000000000,71890,71890,71860,71860,126,140084,140082
2022-05-31 21:12:00.000000000,1654002720000000000,71860,71870,71850,71860,117,140082,140074
2022-05-31 21:13:00.000000000,1654002780000000000,71860,71890,71860,71880,143,140074,140046
2022-05-31 21:14:00.000000000,1654002840000000000,71880,71890,71860,71880,106,140046,140050
2022-05-31 21:15:00.000000000,1654002900000000000,71880,71890,71870,71870,122,140050,140039
2022-05-31 21:16:00.000000000,1654002960000000000,71870,71900,71860,71890,96,140039,140028
2022-05-31 21:17:00.000000000,1654003020000000000,71890,71900,71870,71880,106,140028,140012
2022-05-31 21:18:00.000000000,1654003080000000000,71880,71900,71880,71890,86,140012,140003
2022-05-31 21:19:00.000000000,1654003140000000000,71890,71900,71880,71890,194,140003,140013
2022-05-31 21:20:00.000000000,1654003200000000000,71890,71890,71860,71870,169,140013,139953
2022-05-31 21:21:00.000000000,1654003260000000000,71870,71910,71860,71910,136,139953,139928
2022-05-31 21:22:00.000000000,1654003320000000000,71910,71910,71880,71880,64,139928,139926
2022-05-31 21:23:00.000000000,1654003380000000000,71880,71910,71880,71910,73,139926,139910
2022-05-31 21:24:00.000000000,1654003440000000000,71910,71910,71900,71900,56,139910,139903
2022-05-31 21:25:00.000000000,1654003500000000000,71900,71940,71900,71940,175,139903,139917
2022-05-31 21:26:00.000000000,1654003560000000000,71940,71940,71920,71930,77,139917,139943
2022-05-31 21:27:00.000000000,1654003620000000000,71930,71970,71920,71960,138,139943,139951
2022-05-31 21:28:00.000000000,1654003680000000000,71960,71980,71950,71980,89,139951,139947
2022-05-31 21:29:00.000000000,1654003740000000000,71980,72000,71970,71990,246,139947,139904
2022-05-31 21:30:00.000000000,1654003800000000000,71990,72000,71980,71990,129,139904,139888
2022-05-31 21:31:00.000000000,1654003860000000000,71990,72000,71970,71970,78,139888,139914
2022-05-31 21:32:00.000000000,1654003920000000000,71970,71980,71940,71950,101,139914,139882
2022-05-31 21:33:00.000000000,1654003980000000000,71950,71970,71930,71940,186,139882,139886
2022-05-31 21:34:00.000000000,1654004040000000000,71940,71950,71900,71910,176,139886,139920
2022-05-31 21:35:00.000000000,1654004100000000000,71910,71930,71900,71910,91,139920,139927
2022-05-31 21:36:00.000000000,1654004160000000000,71910,71920,71890,71910,161,139927,139878
2022-05-31 21:37:00.000000000,1654004220000000000,71910,71910,71900,71910,62,139878,139879
2022-05-31 21:38:00.000000000,1654004280000000000,71910,71910,71890,71900,83,139879,139890
2022-05-31 21:39:00.000000000,1654004340000000000,71900,71900,71870,71890,72,139890,139864
2022-05-31 21:40:00.000000000,1654004400000000000,71890,71890,71870,71880,62,139864,139877
2022-05-31 21:41:00.000000000,1654004460000000000,71880,71880,71840,71860,186,139877,139897
2022-05-31 21:42:00.000000000,1654004520000000000,71860,71860,71840,71840,111,139897,139848
2022-05-31 21:43:00.000000000,1654004580000000000,71840,71850,71790,71790,451,139848,139830
2022-05-31 21:44:00.000000000,1654004640000000000,71790,71790,71730,71770,772,139830,139635
2022-05-31 21:45:00.000000000,1654004700000000000,71770,71780,71760,71780,170,139635,139654
2022-05-31 21:46:00.000000000,1654004760000000000,71780,71800,71770,71790,192,139654,139666
2022-05-31 21:47:00.000000000,1654004820000000000,71790,71840,71770,71820,136,139666,139685
2022-05-31 21:48:00.000000000,1654004880000000000,71820,71830,71810,71810,88,139685,139704
2022-05-31 21:49:00.000000000,1654004940000000000,71810,71820,71800,71810,57,139704,139689
2022-05-31 21:50:00.000000000,1654005000000000000,71810,71860,71800,71840,68,139689,139680
2022-05-31 21:51:00.000000000,1654005060000000000,71840,71860,71830,71840,57,139680,139660
2022-05-31 21:52:00.000000000,1654005120000000000,71840,71850,71820,71840,35,139660,139664
