datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2022-06-30 21:00:00.000000000,1656594000000000000,18930,18960,18875,18950,7997,181861,182397
2022-06-30 21:01:00.000000000,1656594060000000000,18950,18950,18905,18925,3529,182397,182593
2022-06-30 21:02:00.000000000,1656594120000000000,18925,18925,18900,18915,2125,182593,182704
2022-06-30 21:03:00.000000000,1656594180000000000,18915,18915,18880,18915,1929,182704,182967
2022-06-30 21:04:00.000000000,1656594240000000000,18915,18940,18915,18930,1813,182967,182930
2022-06-30 21:05:00.000000000,1656594300000000000,18930,18940,18915,18930,1806,182930,182993
2022-06-30 21:06:00.000000000,1656594360000000000,18930,18965,18925,18955,1726,182993,183185
2022-06-30 21:07:00.000000000,1656594420000000000,18955,18980,18950,18955,1753,183185,183177
2022-06-30 21:08:00.000000000,1656594480000000000,18955,18955,18935,18935,1354,183177,183249
2022-06-30 21:09:00.000000000,1656594540000000000,18935,18955,18935,18935,940,183249,183208
2022-06-30 21:10:00.000000000,1656594600000000000,18935,18950,18925,18945,1201,183208,183060
2022-06-30 21:11:00.000000000,1656594660000000000,18945,18960,18945,18955,791,183060,182974
2022-06-30 21:12:00.000000000,1656594720000000000,18955,18960,18935,18940,616,182974,182936
2022-06-30 21:13:00.000000000,1656594780000000000,18940,18950,18940,18945,541,182936,182899
2022-06-30 21:14:00.000000000,1656594840000000000,18945,18970,18945,18965,844,182899,182885
2022-06-30 21:15:00.000000000,1656594900000000000,18965,18970,18940,18955,1067,182885,182719
2022-06-30 21:16:00.000000000,1656594960000000000,18955,18955,18945,18945,488,182719,182665
2022-06-30 21:17:00.000000000,1656595020000000000,18945,18975,18945,18970,671,182665,182669
2022-06-30 21:18:00.000000000,1656595080000000000,18970,19000,18960,18990,1333,182669,182621
2022-06-30 21:19:00.000000000,1656595140000000000,18990,19030,18985,19010,2244,182621,182393
2022-06-30 21:20:00.000000000,1656595200000000000,19010,19015,18995,19010,1133,182393,182473
2022-06-30 21:21:00.000000000,1656595260000000000,19010,19015,18995,19005,885,182473,182426
2022-06-30 21:22:00.000000000,1656595320000000000,19005,19005,18975,18980,915,182426,182563
2022-06-30 21:23:00.000000000,1656595380000000000,18980,18985,18965,18970,855,182563,182596
2022-06-30 21:24:00.000000000,1656595440000000000,18970,18995,18970,18980,1146,182596,182898
2022-06-30 21:25:00.000000000,1656595500000000000,18980,18980,18960,18960,565,182898,182955
2022-06-30 21:26:00.000000000,1656595560000000000,18960,18970,18960,18965,313,182955,182960
2022-06-30 21:27:00.000000000,1656595620000000000,18965,18970,18950,18950,609,182960,183011
2022-06-30 21:28:00.000000000,1656595680000000000,18950,18955,18940,18945,740,183011,182981
2022-06-30 21:29:00.000000000,1656595740000000000,18945,18955,18940,18950,485,182981,183063
