datetime,datetime_nano,KQ.m@DCE.i.open,KQ.m@DCE.i.high,KQ.m@DCE.i.low,KQ.m@DCE.i.close,KQ.m@DCE.i.volume,KQ.m@DCE.i.open_oi,KQ.m@DCE.i.close_oi
2025-06-30 21:00:00.000000000,1751288400000000000,715.0,716.0,714.5,715.0,5208,668751,669707
2025-06-30 21:01:00.000000000,1751288460000000000,715.0,716.0,715.0,715.5,2714,669707,669758
2025-06-30 21:02:00.000000000,1751288520000000000,715.5,716.0,715.0,715.0,2322,669758,669973
2025-06-30 21:03:00.000000000,1751288580000000000,715.0,715.5,715.0,715.5,624,669973,670201
2025-06-30 21:04:00.000000000,1751288640000000000,715.5,715.5,714.0,714.0,2047,670201,670244
2025-06-30 21:05:00.000000000,1751288700000000000,714.0,715.0,714.0,714.0,2428,670244,671125
2025-06-30 21:06:00.000000000,1751288760000000000,714.0,714.5,713.5,713.5,1926,671125,670996
2025-06-30 21:07:00.000000000,1751288820000000000,713.5,714.0,713.0,713.5,2831,670996,670844
2025-06-30 21:08:00.000000000,1751288880000000000,713.5,714.0,713.0,713.0,1388,670844,670769
2025-06-30 21:09:00.000000000,1751288940000000000,713.0,713.5,713.0,713.0,1314,670769,670989
2025-06-30 21:10:00.000000000,1751289000000000000,713.0,714.5,713.0,714.5,3239,670989,671345
2025-06-30 21:11:00.000000000,1751289060000000000,714.5,715.0,714.5,714.5,2098,671345,672308
2025-06-30 21:12:00.000000000,1751289120000000000,714.5,714.5,714.0,714.0,405,672308,672415
2025-06-30 21:13:00.000000000,1751289180000000000,714.0,715.0,714.0,714.5,1474,672415,672704
2025-06-30 21:14:00.000000000,1751289240000000000,714.5,715.0,714.5,714.5,523,672704,672733
2025-06-30 21:15:00.000000000,1751289300000000000,714.5,715.0,714.0,714.0,1206,672733,672589
2025-06-30 21:16:00.000000000,1751289360000000000,714.0,714.5,714.0,714.5,673,672589,672561
2025-06-30 21:17:00.000000000,1751289420000000000,714.5,714.5,714.0,714.0,304,672561,672664
2025-06-30 21:18:00.000000000,1751289480000000000,714.0,714.5,713.5,714.0,2033,672664,673198
2025-06-30 21:19:00.000000000,1751289540000000000,714.0,714.5,714.0,714.0,245,673198,673205
