datetime,datetime_nano,KQ.m@DCE.i.open,KQ.m@DCE.i.high,KQ.m@DCE.i.low,KQ.m@DCE.i.close,KQ.m@DCE.i.volume,KQ.m@DCE.i.open_oi,KQ.m@DCE.i.close_oi
2021-10-08 09:00:00.000000000,1633654800000000000,732.5,741.0,732.0,735.5,15277,441523,441387
2021-10-08 09:01:00.000000000,1633654860000000000,735.5,736.5,732.5,734.0,6628,441387,441714
2021-10-08 09:02:00.000000000,1633654920000000000,734.0,735.0,731.0,734.0,5029,441714,441899
2021-10-08 09:03:00.000000000,1633654980000000000,734.0,747.0,734.0,744.0,11061,441899,440256
2021-10-08 09:04:00.000000000,1633655040000000000,744.0,754.5,743.5,752.0,11518,440256,439652
2021-10-08 09:05:00.000000000,1633655100000000000,752.0,754.0,751.5,753.5,7593,439652,439230
2021-10-08 09:06:00.000000000,1633655160000000000,753.5,753.5,749.5,751.0,5107,439230,438956
2021-10-08 09:07:00.000000000,1633655220000000000,751.0,752.0,744.0,745.0,6620,438956,439531
2021-10-08 09:08:00.000000000,1633655280000000000,745.0,747.5,743.0,743.0,4314,439531,440166
2021-10-08 09:09:00.000000000,1633655340000000000,743.0,744.5,739.0,740.0,6384,440166,440743
2021-10-08 09:10:00.000000000,1633655400000000000,740.0,742.0,737.5,740.0,4292,440743,441036
2021-10-08 09:11:00.000000000,1633655460000000000,740.0,741.5,738.0,738.5,2640,441036,441084
2021-10-08 09:12:00.000000000,1633655520000000000,738.5,741.0,738.5,739.5,2191,441084,441244
2021-10-08 09:13:00.000000000,1633655580000000000,739.5,739.5,736.5,738.0,2662,441244,441412
2021-10-08 09:14:00.000000000,1633655640000000000,738.0,739.0,736.0,736.5,1935,441412,441545
2021-10-08 09:15:00.000000000,1633655700000000000,736.5,736.5,734.0,736.0,3388,441545,441552
2021-10-08 09:16:00.000000000,1633655760000000000,736.0,737.0,735.0,735.0,2722,441552,442506
2021-10-08 09:17:00.000000000,1633655820000000000,735.0,736.0,727.0,729.0,7218,442506,442494
2021-10-08 09:18:00.000000000,1633655880000000000,729.0,729.5,726.5,728.5,4611,442494,442467
2021-10-08 09:19:00.000000000,1633655940000000000,728.5,729.0,724.0,726.0,6636,442467,442754
2021-10-08 09:20:00.000000000,1633656000000000000,726.0,728.0,725.0,727.5,4553,442754,443100
2021-10-08 09:21:00.000000000,1633656060000000000,727.5,729.5,726.0,729.5,3617,443100,443045
2021-10-08 09:22:00.000000000,1633656120000000000,729.5,730.0,728.5,729.0,2210,443045,443007
2021-10-08 09:23:00.000000000,1633656180000000000,729.0,730.5,728.5,729.5,2700,443007,443464
2021-10-08 09:24:00.000000000,1633656240000000000,729.5,731.5,729.5,730.5,1967,443464,443664
2021-10-08 09:25:00.000000000,1633656300000000000,730.5,732.5,730.0,732.0,2158,443664,443976
2021-10-08 09:26:00.000000000,1633656360000000000,732.0,734.5,731.0,734.0,3420,443976,443268
2021-10-08 09:27:00.000000000,1633656420000000000,734.0,734.5,732.5,732.5,2641,443268,443203
2021-10-08 09:28:00.000000000,1633656480000000000,732.5,736.0,732.0,735.0,2635,443203,442710
2021-10-08 09:29:00.000000000,1633656540000000000,735.0,737.5,734.5,735.0,2533,442710,442782
2021-10-08 09:30:00.000000000,1633656600000000000,735.0,735.0,732.5,732.5,1932,442782,442882
2021-10-08 09:31:00.000000000,1633656660000000000,732.5,734.5,730.5,731.0,1523,442882,443075
2021-10-08 09:32:00.000000000,1633656720000000000,731.0,732.5,730.0,731.5,2039,443075,442764
2021-10-08 09:33:00.000000000,1633656780000000000,731.5,733.5,731.0,733.5,1839,442764,442422
2021-10-08 09:34:00.000000000,1633656840000000000,733.5,734.5,732.5,733.0,1158,442422,442593
2021-10-08 09:35:00.000000000,1633656900000000000,733.0,733.5,730.5,731.5,1327,442593,442746
2021-10-08 09:36:00.000000000,1633656960000000000,731.5,731.5,730.5,730.5,539,442746,442918
2021-10-08 09:37:00.000000000,1633657020000000000,730.5,733.0,730.5,732.5,700,442918,443157
2021-10-08 09:38:00.000000000,1633657080000000000,732.5,732.5,727.5,729.5,2849,443157,443257
2021-10-08 09:39:00.000000000,1633657140000000000,729.5,732.0,729.0,731.5,1236,443257,443058
2021-10-08 09:40:00.000000000,1633657200000000000,731.5,734.5,731.5,734.0,1853,443058,443028
2021-10-08 09:41:00.000000000,1633657260000000000,734.0,735.0,733.5,733.5,1106,443028,443106
2021-10-08 09:42:00.000000000,1633657320000000000,733.5,736.5,733.0,734.0,2588,443106,442761
2021-10-08 09:43:00.000000000,1633657380000000000,734.0,735.0,732.0,734.0,1492,442761,442487
2021-10-08 09:44:00.000000000,1633657440000000000,734.0,734.0,732.0,732.5,1163,442487,442314
2021-10-08 09:45:00.000000000,1633657500000000000,732.5,735.5,732.0,734.5,1291,442314,442298
2021-10-08 09:46:00.000000000,1633657560000000000,734.5,736.0,733.5,734.0,1509,442298,442308
2021-10-08 09:47:00.000000000,1633657620000000000,734.0,735.0,733.5,735.0,479,442308,442142
2021-10-08 09:48:00.000000000,1633657680000000000,735.0,735.0,733.5,734.5,533,442142,442167
2021-10-08 09:49:00.000000000,1633657740000000000,734.5,734.5,733.0,734.0,691,442167,442407
2021-10-08 09:50:00.000000000,1633657800000000000,734.0,734.5,733.0,733.5,759,442407,442564
2021-10-08 09:51:00.000000000,1633657860000000000,733.5,734.0,732.5,732.5,663,442564,442626
2021-10-08 09:52:00.000000000,1633657920000000000,732.5,733.5,732.0,732.5,847,442626,442745
2021-10-08 09:53:00.000000000,1633657980000000000,732.5,733.0,732.0,732.5,752,442745,442792
2021-10-08 09:54:00.000000000,1633658040000000000,732.5,732.5,728.0,729.5,3647,442792,442825
2021-10-08 09:55:00.000000000,1633658100000000000,729.5,732.5,729.0,731.0,1542,442825,442944
2021-10-08 09:56:00.000000000,1633658160000000000,731.0,733.0,730.5,732.5,1317,442944,443101
2021-10-08 09:57:00.000000000,1633658220000000000,732.5,734.0,732.0,733.0,1078,443101,443137
2021-10-08 09:58:00.000000000,1633658280000000000,733.0,742.5,732.5,742.5,7685,443137,441957
2021-10-08 09:59:00.000000000,1633658340000000000,742.5,745.5,741.0,742.5,5975,441957,442194
