datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2023-01-31 21:00:00.000000000,1675170000000000000,18960,18980,18920,18920,3500,195165,195260
2023-01-31 21:01:00.000000000,1675170060000000000,18920,18945,18920,18945,1386,195260,195220
2023-01-31 21:02:00.000000000,1675170120000000000,18945,18965,18945,18960,1211,195220,195243
2023-01-31 21:03:00.000000000,1675170180000000000,18960,18970,18945,18955,818,195243,195248
2023-01-31 21:04:00.000000000,1675170240000000000,18955,18965,18945,18950,672,195248,195381
2023-01-31 21:05:00.000000000,1675170300000000000,18950,18985,18945,18980,1827,195381,195919
2023-01-31 21:06:00.000000000,1675170360000000000,18980,19000,18975,18990,1189,195919,196095
2023-01-31 21:07:00.000000000,1675170420000000000,18990,18995,18980,18990,760,196095,196365
2023-01-31 21:08:00.000000000,1675170480000000000,18990,19005,18985,18995,833,196365,196633
2023-01-31 21:09:00.000000000,1675170540000000000,18995,19010,18995,19005,784,196633,196614
2023-01-31 21:10:00.000000000,1675170600000000000,19005,19005,18990,19000,713,196614,196488
2023-01-31 21:11:00.000000000,1675170660000000000,19000,19005,18990,19000,360,196488,196588
2023-01-31 21:12:00.000000000,1675170720000000000,19000,19000,18995,18995,87,196588,196578
2023-01-31 21:13:00.000000000,1675170780000000000,18995,19020,18995,19015,632,196578,196594
2023-01-31 21:14:00.000000000,1675170840000000000,19015,19025,19010,19010,546,196594,196727
2023-01-31 21:15:00.000000000,1675170900000000000,19010,19015,19005,19010,476,196727,196782
2023-01-31 21:16:00.000000000,1675170960000000000,19010,19015,19005,19015,211,196782,196864
2023-01-31 21:17:00.000000000,1675171020000000000,19015,19015,19005,19010,240,196864,196902
2023-01-31 21:18:00.000000000,1675171080000000000,19010,19010,19000,19005,293,196902,196831
2023-01-31 21:19:00.000000000,1675171140000000000,19005,19005,18990,19000,518,196831,196777
2023-01-31 21:20:00.000000000,1675171200000000000,19000,19005,18995,19000,272,196777,196812
2023-01-31 21:21:00.000000000,1675171260000000000,19000,19005,19000,19000,152,196812,196835
2023-01-31 21:22:00.000000000,1675171320000000000,19000,19005,18995,18995,205,196835,196800
2023-01-31 21:23:00.000000000,1675171380000000000,18995,18995,18975,18975,563,196800,196652
2023-01-31 21:24:00.000000000,1675171440000000000,18975,18985,18975,18985,618,196652,196684
2023-01-31 21:25:00.000000000,1675171500000000000,18985,18995,18985,18990,210,196684,196605
2023-01-31 21:26:00.000000000,1675171560000000000,18990,18995,18980,18985,230,196605,196548
2023-01-31 21:27:00.000000000,1675171620000000000,18985,18990,18985,18985,87,196548,196560
2023-01-31 21:28:00.000000000,1675171680000000000,18985,18990,18985,18990,51,196560,196542
2023-01-31 21:29:00.000000000,1675171740000000000,18990,18990,18980,18985,256,196542,196640
2023-01-31 21:30:00.000000000,1675171800000000000,18985,19010,18985,19005,596,196640,196685
2023-01-31 21:31:00.000000000,1675171860000000000,19005,19010,18990,18990,268,196685,196688
2023-01-31 21:32:00.000000000,1675171920000000000,18990,19000,18990,19000,228,196688,196622
2023-01-31 21:33:00.000000000,1675171980000000000,19000,19000,18975,18975,503,196622,196490
2023-01-31 21:34:00.000000000,1675172040000000000,18975,18985,18975,18985,135,196490,196495
2023-01-31 21:35:00.000000000,1675172100000000000,18985,18990,18980,18985,284,196495,196639
2023-01-31 21:36:00.000000000,1675172160000000000,18985,18990,18975,18975,176,196639,196614
2023-01-31 21:37:00.000000000,1675172220000000000,18975,18985,18975,18985,59,196614,196615
2023-01-31 21:38:00.000000000,1675172280000000000,18985,18985,18980,18980,35,196615,196606
2023-01-31 21:39:00.000000000,1675172340000000000,18980,18985,18975,18975,179,196606,196632
2023-01-31 21:40:00.000000000,1675172400000000000,18975,18985,18975,18980,140,196632,196626
2023-01-31 21:41:00.000000000,1675172460000000000,18980,18980,18970,18970,125,196626,196623
2023-01-31 21:42:00.000000000,1675172520000000000,18970,18975,18970,18970,50,196623,196616
2023-01-31 21:43:00.000000000,1675172580000000000,18970,18980,18970,18980,124,196616,196594
2023-01-31 21:44:00.000000000,1675172640000000000,18980,18990,18980,18985,186,196594,196608
2023-01-31 21:45:00.000000000,1675172700000000000,18985,19005,18985,18995,393,196608,196642
2023-01-31 21:46:00.000000000,1675172760000000000,18995,18995,18985,18990,227,196642,196632
2023-01-31 21:47:00.000000000,1675172820000000000,18990,18990,18985,18985,48,196632,196648
2023-01-31 21:48:00.000000000,1675172880000000000,18985,18995,18985,18995,54,196648,196640
2023-01-31 21:49:00.000000000,1675172940000000000,18995,18995,18985,18990,100,196640,196616
2023-01-31 21:50:00.000000000,1675173000000000000,18990,18995,18985,18995,105,196616,196610
2023-01-31 21:51:00.000000000,1675173060000000000,18995,18995,18985,18990,56,196610,196621
2023-01-31 21:52:00.000000000,1675173120000000000,18990,18995,18985,18995,142,196621,196645
2023-01-31 21:53:00.000000000,1675173180000000000,18995,18995,18980,18980,250,196645,196589
2023-01-31 21:54:00.000000000,1675173240000000000,18980,18990,18980,18990,97,196589,196573
2023-01-31 21:55:00.000000000,1675173300000000000,18990,18995,18985,18995,78,196573,196543
2023-01-31 21:56:00.000000000,1675173360000000000,18995,18995,18985,18990,58,196543,196510
2023-01-31 21:57:00.000000000,1675173420000000000,18990,18990,18985,18985,31,196510,196503
2023-01-31 21:58:00.000000000,1675173480000000000,18985,18990,18970,18975,238,196503,196581
2023-01-31 21:59:00.000000000,1675173540000000000,18975,18980,18970,18980,263,196581,196607
2023-01-31 22:00:00.000000000,1675173600000000000,18980,18980,18970,18980,110,196607,196556
2023-01-31 22:01:00.000000000,1675173660000000000,18980,18980,18970,18980,288,196556,196524
2023-01-31 22:02:00.000000000,1675173720000000000,18980,18980,18965,18970,191,196524,196483
2023-01-31 22:03:00.000000000,1675173780000000000,18970,18975,18970,18975,100,196483,196487
2023-01-31 22:04:00.000000000,1675173840000000000,18975,18980,18970,18975,69,196487,196462
2023-01-31 22:05:00.000000000,1675173900000000000,18975,18980,18975,18975,115,196462,196478
2023-01-31 22:06:00.000000000,1675173960000000000,18975,18980,18970,18975,108,196478,196494
2023-01-31 22:07:00.000000000,1675174020000000000,18975,18980,18975,18980,81,196494,196496
2023-01-31 22:08:00.000000000,1675174080000000000,18980,18985,18975,18985,72,196496,196505
2023-01-31 22:09:00.000000000,1675174140000000000,18985,18990,18985,18990,38,196505,196496
2023-01-31 22:10:00.000000000,1675174200000000000,18990,18990,18985,18990,33,196496,196491
2023-01-31 22:11:00.000000000,1675174260000000000,18990,18995,18985,18995,185,196491,196501
2023-01-31 22:12:00.000000000,1675174320000000000,18995,18995,18990,18990,43,196501,196491
2023-01-31 22:13:00.000000000,1675174380000000000,18990,18995,18985,18990,174,196491,196429
2023-01-31 22:14:00.000000000,1675174440000000000,18990,18995,18985,18990,208,196429,196376
2023-01-31 22:15:00.000000000,1675174500000000000,18990,19000,18990,19000,125,196376,196364
2023-01-31 22:16:00.000000000,1675174560000000000,19000,19000,18995,19000,98,196364,196356
2023-01-31 22:17:00.000000000,1675174620000000000,19000,19000,18990,18995,102,196356,196327
2023-01-31 22:18:00.000000000,1675174680000000000,18995,18995,18990,18995,11,196327,196322
2023-01-31 22:19:00.000000000,1675174740000000000,18995,19000,18990,19000,82,196322,196302
2023-01-31 22:20:00.000000000,1675174800000000000,19000,19000,18990,18990,133,196302,196261
2023-01-31 22:21:00.000000000,1675174860000000000,18990,18995,18990,18995,17,196261,196257
2023-01-31 22:22:00.000000000,1675174920000000000,18995,18995,18990,18995,111,196257,196259
2023-01-31 22:23:00.000000000,1675174980000000000,18995,19000,18995,19000,15,196259,196262
2023-01-31 22:24:00.000000000,1675175040000000000,19000,19005,18995,18995,319,196262,196275
2023-01-31 22:25:00.000000000,1675175100000000000,18995,19005,18995,19005,146,196275,196296
2023-01-31 22:26:00.000000000,1675175160000000000,19005,19050,19000,19035,2219,196296,196774
2023-01-31 22:27:00.000000000,1675175220000000000,19035,19040,19030,19035,626,196774,196753
2023-01-31 22:28:00.000000000,1675175280000000000,19035,19045,19035,19045,331,196753,196810
2023-01-31 22:29:00.000000000,1675175340000000000,19045,19060,19040,19055,1164,196810,196805
2023-01-31 22:30:00.000000000,1675175400000000000,19055,19070,19055,19065,936,196805,196881
2023-01-31 22:31:00.000000000,1675175460000000000,19065,19070,19050,19055,551,196881,196966
2023-01-31 22:32:00.000000000,1675175520000000000,19055,19060,19050,19055,458,196966,196981
2023-01-31 22:33:00.000000000,1675175580000000000,19055,19090,19050,19090,917,196981,196885
2023-01-31 22:34:00.000000000,1675175640000000000,19090,19110,19080,19080,1515,196885,196779
