datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2024-05-31 21:00:00.000000000,1717160400000000000,82370,82610,82290,82550,3912,191999,191635
2024-05-31 21:01:00.000000000,1717160460000000000,82550,82600,82500,82590,1091,191635,191486
2024-05-31 21:02:00.000000000,1717160520000000000,82590,82680,82590,82610,1353,191486,191428
2024-05-31 21:03:00.000000000,1717160580000000000,82610,82610,82500,82500,941,191428,191313
2024-05-31 21:04:00.000000000,1717160640000000000,82500,82540,82430,82460,842,191313,191156
2024-05-31 21:05:00.000000000,1717160700000000000,82460,82520,82450,82450,654,191156,191181
2024-05-31 21:06:00.000000000,1717160760000000000,82450,82490,82410,82440,552,191181,191117
2024-05-31 21:07:00.000000000,1717160820000000000,82440,82480,82430,82430,286,191117,191108
2024-05-31 21:08:00.000000000,1717160880000000000,82430,82460,82350,82370,684,191108,191069
2024-05-31 21:09:00.000000000,1717160940000000000,82370,82380,82310,82350,637,191069,191070
2024-05-31 21:10:00.000000000,1717161000000000000,82350,82420,82340,82410,571,191070,190950
2024-05-31 21:11:00.000000000,1717161060000000000,82410,82470,82400,82460,337,190950,190925
2024-05-31 21:12:00.000000000,1717161120000000000,82460,82460,82380,82430,244,190925,190881
2024-05-31 21:13:00.000000000,1717161180000000000,82430,82480,82420,82450,526,190881,190811
2024-05-31 21:14:00.000000000,1717161240000000000,82450,82470,82380,82380,200,190811,190770
2024-05-31 21:15:00.000000000,1717161300000000000,82380,82450,82370,82450,176,190770,190728
2024-05-31 21:16:00.000000000,1717161360000000000,82450,82480,82430,82460,346,190728,190632
2024-05-31 21:17:00.000000000,1717161420000000000,82460,82460,82350,82360,504,190632,190463
2024-05-31 21:18:00.000000000,1717161480000000000,82360,82410,82360,82380,378,190463,190284
2024-05-31 21:19:00.000000000,1717161540000000000,82380,82380,82320,82330,457,190284,190156
2024-05-31 21:20:00.000000000,1717161600000000000,82330,82360,82310,82310,275,190156,190126
2024-05-31 21:21:00.000000000,1717161660000000000,82310,82320,82250,82290,841,190126,189992
2024-05-31 21:22:00.000000000,1717161720000000000,82290,82320,82250,82310,349,189992,189930
2024-05-31 21:23:00.000000000,1717161780000000000,82310,82330,82270,82320,215,189930,189868
2024-05-31 21:24:00.000000000,1717161840000000000,82320,82350,82320,82350,302,189868,189730
2024-05-31 21:25:00.000000000,1717161900000000000,82350,82350,82280,82280,254,189730,189644
2024-05-31 21:26:00.000000000,1717161960000000000,82280,82310,82260,82300,263,189644,189623
2024-05-31 21:27:00.000000000,1717162020000000000,82300,82320,82280,82300,253,189623,189488
2024-05-31 21:28:00.000000000,1717162080000000000,82300,82300,82280,82290,190,189488,189399
