datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2025-05-06 09:00:00.000000000,1746493200000000000,77170,77750,77030,77680,3886,168554,168599
2025-05-06 09:01:00.000000000,1746493260000000000,77680,77780,77630,77720,2301,168599,168433
2025-05-06 09:02:00.000000000,1746493320000000000,77720,77770,77690,77690,1268,168433,168336
2025-05-06 09:03:00.000000000,1746493380000000000,77690,77750,77640,77750,1233,168336,168062
2025-05-06 09:04:00.000000000,1746493440000000000,77750,77910,77740,77900,1749,168062,167862
2025-05-06 09:05:00.000000000,1746493500000000000,77900,77960,77840,77920,1773,167862,167807
2025-05-06 09:06:00.000000000,1746493560000000000,77920,77940,77830,77840,1079,167807,167683
2025-05-06 09:07:00.000000000,1746493620000000000,77840,77840,77730,77740,1204,167683,167629
2025-05-06 09:08:00.000000000,1746493680000000000,77740,77760,77680,77750,701,167629,167568
2025-05-06 09:09:00.000000000,1746493740000000000,77750,77830,77730,77790,591,167568,167713
2025-05-06 09:10:00.000000000,1746493800000000000,77790,77820,77760,77790,417,167713,167723
2025-05-06 09:11:00.000000000,1746493860000000000,77790,77790,77720,77750,364,167723,167728
2025-05-06 09:12:00.000000000,1746493920000000000,77750,77810,77710,77780,522,167728,167746
2025-05-06 09:13:00.000000000,1746493980000000000,77780,77820,77770,77820,382,167746,167678
2025-05-06 09:14:00.000000000,1746494040000000000,77820,77820,77750,77760,365,167678,167674
2025-05-06 09:15:00.000000000,1746494100000000000,77760,77770,77670,77670,811,167674,167380
2025-05-06 09:16:00.000000000,1746494160000000000,77670,77670,77590,77590,843,167380,167495
2025-05-06 09:17:00.000000000,1746494220000000000,77590,77650,77570,77630,593,167495,167377
2025-05-06 09:18:00.000000000,1746494280000000000,77630,77710,77620,77670,443,167377,167268
2025-05-06 09:19:00.000000000,1746494340000000000,77670,77720,77670,77700,288,167268,167317
2025-05-06 09:20:00.000000000,1746494400000000000,77700,77710,77660,77670,143,167317,167303
2025-05-06 09:21:00.000000000,1746494460000000000,77670,77730,77660,77720,200,167303,167315
2025-05-06 09:22:00.000000000,1746494520000000000,77720,77750,77710,77720,300,167315,167390
2025-05-06 09:23:00.000000000,1746494580000000000,77720,77730,77700,77720,309,167390,167399
2025-05-06 09:24:00.000000000,1746494640000000000,77720,77740,77700,77740,176,167399,167374
2025-05-06 09:25:00.000000000,1746494700000000000,77740,77740,77660,77670,296,167374,167351
2025-05-06 09:26:00.000000000,1746494760000000000,77670,77670,77570,77580,459,167351,167378
2025-05-06 09:27:00.000000000,1746494820000000000,77580,77620,77560,77570,281,167378,167418
2025-05-06 09:28:00.000000000,1746494880000000000,77570,77580,77550,77560,324,167418,167465
2025-05-06 09:29:00.000000000,1746494940000000000,77560,77600,77550,77550,310,167465,167479
2025-05-06 09:30:00.000000000,1746495000000000000,77550,77590,77500,77530,548,167479,167526
2025-05-06 09:31:00.000000000,1746495060000000000,77530,77570,77520,77560,365,167526,167429
2025-05-06 09:32:00.000000000,1746495120000000000,77560,77570,77550,77570,294,167429,167401
2025-05-06 09:33:00.000000000,1746495180000000000,77570,77580,77510,77560,309,167401,167448
2025-05-06 09:34:00.000000000,1746495240000000000,77560,77590,77540,77550,277,167448,167490
2025-05-06 09:35:00.000000000,1746495300000000000,77550,77550,77410,77430,882,167490,167284
2025-05-06 09:36:00.000000000,1746495360000000000,77430,77430,77390,77410,883,167284,167273
2025-05-06 09:37:00.000000000,1746495420000000000,77410,77420,77370,77380,470,167273,167193
2025-05-06 09:38:00.000000000,1746495480000000000,77380,77490,77380,77480,740,167193,166778
2025-05-06 09:39:00.000000000,1746495540000000000,77480,77480,77420,77440,319,166778,166840
2025-05-06 09:40:00.000000000,1746495600000000000,77440,77470,77420,77440,271,166840,166903
2025-05-06 09:41:00.000000000,1746495660000000000,77440,77480,77420,77480,293,166903,166821
2025-05-06 09:42:00.000000000,1746495720000000000,77480,77520,77470,77520,253,166821,166777
2025-05-06 09:43:00.000000000,1746495780000000000,77520,77550,77490,77540,233,166777,166801
2025-05-06 09:44:00.000000000,1746495840000000000,77540,77540,77500,77530,202,166801,166839
2025-05-06 09:45:00.000000000,1746495900000000000,77530,77540,77520,77530,156,166839,166845
2025-05-06 09:46:00.000000000,1746495960000000000,77530,77570,77520,77560,273,166845,166869
2025-05-06 09:47:00.000000000,1746496020000000000,77560,77590,77510,77510,321,166869,166970
2025-05-06 09:48:00.000000000,1746496080000000000,77510,77530,77510,77510,115,166970,166975
2025-05-06 09:49:00.000000000,1746496140000000000,77510,77540,77500,77500,237,166975,167030
2025-05-06 09:50:00.000000000,1746496200000000000,77500,77540,77490,77520,208,167030,167086
2025-05-06 09:51:00.000000000,1746496260000000000,77520,77530,77470,77520,316,167086,167154
2025-05-06 09:52:00.000000000,1746496320000000000,77520,77570,77520,77550,280,167154,167103
2025-05-06 09:53:00.000000000,1746496380000000000,77550,77570,77530,77540,108,167103,167084
2025-05-06 09:54:00.000000000,1746496440000000000,77540,77570,77530,77560,282,167084,167204
2025-05-06 09:55:00.000000000,1746496500000000000,77560,77640,77560,77630,516,167204,167150
2025-05-06 09:56:00.000000000,1746496560000000000,77630,77670,77630,77670,221,167150,167142
2025-05-06 09:57:00.000000000,1746496620000000000,77670,77680,77640,77670,406,167142,167218
2025-05-06 09:58:00.000000000,1746496680000000000,77670,77770,77660,77760,864,167218,167176
2025-05-06 09:59:00.000000000,1746496740000000000,77760,77850,77760,77820,1475,167176,167538
2025-05-06 10:00:00.000000000,1746496800000000000,77820,77830,77780,77780,617,167538,167644
2025-05-06 10:01:00.000000000,1746496860000000000,77780,77800,77750,77780,391,167644,167710
2025-05-06 10:02:00.000000000,1746496920000000000,77780,77810,77760,77790,469,167710,167856
2025-05-06 10:03:00.000000000,1746496980000000000,77790,77800,77740,77750,304,167856,167871
2025-05-06 10:04:00.000000000,1746497040000000000,77750,77770,77730,77740,228,167871,167884
2025-05-06 10:05:00.000000000,1746497100000000000,77740,77760,77680,77680,318,167884,167831
2025-05-06 10:06:00.000000000,1746497160000000000,77680,77740,77680,77710,237,167831,167851
2025-05-06 10:07:00.000000000,1746497220000000000,77710,77740,77700,77740,152,167851,167898
2025-05-06 10:08:00.000000000,1746497280000000000,77740,77770,77720,77760,182,167898,167994
2025-05-06 10:09:00.000000000,1746497340000000000,77760,77770,77710,77720,200,167994,167975
2025-05-06 10:10:00.000000000,1746497400000000000,77720,77730,77680,77680,215,167975,167942
2025-05-06 10:11:00.000000000,1746497460000000000,77680,77700,77680,77690,132,167942,167932
2025-05-06 10:12:00.000000000,1746497520000000000,77690,77740,77690,77730,103,167932,167911
2025-05-06 10:13:00.000000000,1746497580000000000,77730,77740,77720,77730,92,167911,167922
2025-05-06 10:14:00.000000000,1746497640000000000,77730,77740,77700,77720,226,167922,167859
2025-05-06 10:30:00.000000000,1746498600000000000,77720,77730,77630,77640,529,167859,167910
2025-05-06 10:31:00.000000000,1746498660000000000,77640,77660,77610,77650,307,167910,167877
2025-05-06 10:32:00.000000000,1746498720000000000,77650,77660,77630,77640,242,167877,167910
2025-05-06 10:33:00.000000000,1746498780000000000,77640,77650,77590,77600,287,167910,167869
2025-05-06 10:34:00.000000000,1746498840000000000,77600,77640,77580,77640,193,167869,167871
2025-05-06 10:35:00.000000000,1746498900000000000,77640,77690,77640,77680,118,167871,167878
2025-05-06 10:36:00.000000000,1746498960000000000,77680,77680,77630,77660,318,167878,167905
2025-05-06 10:37:00.000000000,1746499020000000000,77660,77690,77660,77680,127,167905,167898
2025-05-06 10:38:00.000000000,1746499080000000000,77680,77710,77680,77710,395,167898,168002
2025-05-06 10:39:00.000000000,1746499140000000000,77710,77760,77710,77760,359,168002,168074
2025-05-06 10:40:00.000000000,1746499200000000000,77760,77760,77720,77730,255,168074,168105
2025-05-06 10:41:00.000000000,1746499260000000000,77730,77760,77730,77750,225,168105,168195
2025-05-06 10:42:00.000000000,1746499320000000000,77750,77760,77730,77750,155,168195,168219
2025-05-06 10:43:00.000000000,1746499380000000000,77750,77760,77740,77740,191,168219,168248
2025-05-06 10:44:00.000000000,1746499440000000000,77740,77750,77720,77720,145,168248,168283
2025-05-06 10:45:00.000000000,1746499500000000000,77720,77750,77710,77740,248,168283,168417
2025-05-06 10:46:00.000000000,1746499560000000000,77740,77740,77720,77740,230,168417,168389
2025-05-06 10:47:00.000000000,1746499620000000000,77740,77750,77720,77740,244,168389,168354
2025-05-06 10:48:00.000000000,1746499680000000000,77740,77760,77730,77740,278,168354,168325
2025-05-06 10:49:00.000000000,1746499740000000000,77740,77770,77720,77760,219,168325,168430
2025-05-06 10:50:00.000000000,1746499800000000000,77760,77790,77730,77730,266,168430,168413
2025-05-06 10:51:00.000000000,1746499860000000000,77730,77750,77720,77730,127,168413,168436
2025-05-06 10:52:00.000000000,1746499920000000000,77730,77740,77720,77720,83,168436,168464
2025-05-06 10:53:00.000000000,1746499980000000000,77720,77750,77720,77740,144,168464,168514
2025-05-06 10:54:00.000000000,1746500040000000000,77740,77740,77720,77730,59,168514,168507
2025-05-06 10:55:00.000000000,1746500100000000000,77730,77740,77720,77740,32,168507,168502
2025-05-06 10:56:00.000000000,1746500160000000000,77740,77740,77710,77710,130,168502,168496
2025-05-06 10:57:00.000000000,1746500220000000000,77710,77720,77690,77690,211,168496,168532
2025-05-06 10:58:00.000000000,1746500280000000000,77690,77700,77680,77690,100,168532,168536
2025-05-06 10:59:00.000000000,1746500340000000000,77690,77700,77680,77690,76,168536,168511
2025-05-06 11:00:00.000000000,1746500400000000000,77690,77720,77690,77690,208,168511,168541
2025-05-06 11:01:00.000000000,1746500460000000000,77690,77700,77660,77690,346,168541,168643
2025-05-06 11:02:00.000000000,1746500520000000000,77690,77710,77680,77680,141,168643,168639
2025-05-06 11:03:00.000000000,1746500580000000000,77680,77690,77670,77670,118,168639,168649
2025-05-06 11:04:00.000000000,1746500640000000000,77670,77710,77670,77700,132,168649,168647
2025-05-06 11:05:00.000000000,1746500700000000000,77700,77710,77690,77690,86,168647,168715
2025-05-06 11:06:00.000000000,1746500760000000000,77690,77700,77670,77690,322,168715,168760
2025-05-06 11:07:00.000000000,1746500820000000000,77690,77700,77670,77680,82,168760,168756
2025-05-06 11:08:00.000000000,1746500880000000000,77680,77700,77680,77680,189,168756,168839
