datetime,datetime_nano,KQ.m@DCE.i.open,KQ.m@DCE.i.high,KQ.m@DCE.i.low,KQ.m@DCE.i.close,KQ.m@DCE.i.volume,KQ.m@DCE.i.open_oi,KQ.m@DCE.i.close_oi
2026-01-05 09:00:00.000000000,1767574800000000000,792.5,795.5,791.5,794.5,12664,593347,595737
2026-01-05 09:01:00.000000000,1767574860000000000,794.5,797.5,794.5,797.0,7990,595737,597247
2026-01-05 09:02:00.000000000,1767574920000000000,797.0,798.5,797.0,798.0,5859,597247,598732
2026-01-05 09:03:00.000000000,1767574980000000000,798.0,798.0,794.5,795.5,6068,598732,597439
2026-01-05 09:04:00.000000000,1767575040000000000,795.5,796.0,794.0,795.0,2164,597439,597803
2026-01-05 09:05:00.000000000,1767575100000000000,795.0,795.5,794.0,795.0,1856,597803,598224
2026-01-05 09:06:00.000000000,1767575160000000000,795.0,795.5,794.0,795.0,2123,598224,598594
2026-01-05 09:07:00.000000000,1767575220000000000,795.0,795.5,794.5,795.0,1368,598594,598801
2026-01-05 09:08:00.000000000,1767575280000000000,795.0,795.5,794.0,795.0,2162,598801,599310
2026-01-05 09:09:00.000000000,1767575340000000000,795.0,797.0,795.0,796.0,2227,599310,599743
2026-01-05 09:10:00.000000000,1767575400000000000,796.0,796.5,794.5,795.5,1415,599743,600203
2026-01-05 09:11:00.000000000,1767575460000000000,795.5,795.5,794.5,794.5,1470,600203,600165
2026-01-05 09:12:00.000000000,1767575520000000000,794.5,795.0,794.0,794.5,1077,600165,600471
2026-01-05 09:13:00.000000000,1767575580000000000,794.5,795.5,794.5,795.0,1094,600471,600698
2026-01-05 09:14:00.000000000,1767575640000000000,795.0,795.0,794.5,795.0,416,600698,600723
2026-01-05 09:15:00.000000000,1767575700000000000,795.0,796.0,794.5,796.0,1408,600723,600903
2026-01-05 09:16:00.000000000,1767575760000000000,796.0,796.0,795.0,795.0,768,600903,601242
2026-01-05 09:17:00.000000000,1767575820000000000,795.0,795.5,794.5,795.0,942,601242,601404
2026-01-05 09:18:00.000000000,1767575880000000000,795.0,796.5,795.0,796.5,883,601404,601831
2026-01-05 09:19:00.000000000,1767575940000000000,796.5,796.5,795.5,795.5,721,601831,602066
2026-01-05 09:20:00.000000000,1767576000000000000,795.5,796.0,795.0,796.0,527,602066,602304
2026-01-05 09:21:00.000000000,1767576060000000000,796.0,797.0,795.5,797.0,1125,602304,602619
