datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2026-05-29 21:00:00.000000000,1780059600000000000,104630,104670,104520,104560,1448,179433,179318
2026-05-29 21:01:00.000000000,1780059660000000000,104560,104590,104520,104550,788,179318,179368
2026-05-29 21:02:00.000000000,1780059720000000000,104550,104600,104530,104590,394,179368,179365
2026-05-29 21:03:00.000000000,1780059780000000000,104590,104630,104580,104600,324,179365,179372
2026-05-29 21:04:00.000000000,1780059840000000000,104600,104690,104600,104670,305,179372,179370
2026-05-29 21:05:00.000000000,1780059900000000000,104670,104680,104650,104660,215,179370,179372
2026-05-29 21:06:00.000000000,1780059960000000000,104660,104660,104580,104590,332,179372,179410
2026-05-29 21:07:00.000000000,1780060020000000000,104590,104600,104570,104600,289,179410,179462
2026-05-29 21:08:00.000000000,1780060080000000000,104600,104610,104590,104590,217,179462,179404
2026-05-29 21:09:00.000000000,1780060140000000000,104590,104630,104590,104600,213,179404,179383
2026-05-29 21:10:00.000000000,1780060200000000000,104600,104620,104600,104620,109,179383,179407
2026-05-29 21:11:00.000000000,1780060260000000000,104620,104620,104600,104620,191,179407,179480
2026-05-29 21:12:00.000000000,1780060320000000000,104620,104640,104590,104600,186,179480,179505
2026-05-29 21:13:00.000000000,1780060380000000000,104600,104620,104550,104560,298,179505,179523
2026-05-29 21:14:00.000000000,1780060440000000000,104560,104600,104550,104600,98,179523,179560
2026-05-29 21:15:00.000000000,1780060500000000000,104600,104610,104570,104590,185,179560,179550
2026-05-29 21:16:00.000000000,1780060560000000000,104590,104600,104570,104580,60,179550,179568
2026-05-29 21:17:00.000000000,1780060620000000000,104580,104600,104570,104590,75,179568,179563
2026-05-29 21:18:00.000000000,1780060680000000000,104590,104630,104590,104600,185,179563,179641
2026-05-29 21:19:00.000000000,1780060740000000000,104600,104610,104580,104600,73,179641,179634
2026-05-29 21:20:00.000000000,1780060800000000000,104600,104610,104570,104590,227,179634,179690
2026-05-29 21:21:00.000000000,1780060860000000000,104590,104640,104590,104610,197,179690,179690
2026-05-29 21:22:00.000000000,1780060920000000000,104610,104630,104600,104620,93,179690,179709
2026-05-29 21:23:00.000000000,1780060980000000000,104620,104640,104610,104640,148,179709,179694
2026-05-29 21:24:00.000000000,1780061040000000000,104640,104640,104600,104620,122,179694,179653
2026-05-29 21:25:00.000000000,1780061100000000000,104620,104640,104610,104620,56,179653,179655
2026-05-29 21:26:00.000000000,1780061160000000000,104620,104630,104610,104630,60,179655,179667
2026-05-29 21:27:00.000000000,1780061220000000000,104630,104640,104620,104640,50,179667,179667
2026-05-29 21:28:00.000000000,1780061280000000000,104640,104640,104600,104630,126,179667,179686
2026-05-29 21:29:00.000000000,1780061340000000000,104630,104650,104620,104640,101,179686,179691
2026-05-29 21:30:00.000000000,1780061400000000000,104640,104640,104590,104620,203,179691,179695
