datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2021-06-24 21:00:00.000000000,1624539600000000000,68700,68750,68640,68670,2637,114698,114338
2021-06-24 21:01:00.000000000,1624539660000000000,68670,68710,68650,68670,766,114338,114347
2021-06-24 21:02:00.000000000,1624539720000000000,68670,68680,68620,68620,645,114347,114302
2021-06-24 21:03:00.000000000,1624539780000000000,68620,68660,68580,68630,664,114302,114315
2021-06-24 21:04:00.000000000,1624539840000000000,68630,68720,68630,68710,510,114315,114271
2021-06-24 21:05:00.000000000,1624539900000000000,68710,68750,68710,68720,676,114271,114078
2021-06-24 21:06:00.000000000,1624539960000000000,68720,68730,68680,68690,382,114078,113973
2021-06-24 21:07:00.000000000,1624540020000000000,68690,68780,68670,68770,481,113973,113957
2021-06-24 21:08:00.000000000,1624540080000000000,68770,68850,68760,68830,782,113957,113819
2021-06-24 21:09:00.000000000,1624540140000000000,68830,68830,68770,68800,594,113819,113691
2021-06-24 21:10:00.000000000,1624540200000000000,68800,68820,68750,68780,483,113691,113663
2021-06-24 21:11:00.000000000,1624540260000000000,68780,68850,68780,68850,475,113663,113583
2021-06-24 21:12:00.000000000,1624540320000000000,68850,68870,68830,68850,518,113583,113444
2021-06-24 21:13:00.000000000,1624540380000000000,68850,68860,68820,68840,454,113444,113340
2021-06-24 21:14:00.000000000,1624540440000000000,68840,68840,68770,68810,348,113340,113293
2021-06-24 21:15:00.000000000,1624540500000000000,68810,68880,68800,68820,331,113293,113253
2021-06-24 21:16:00.000000000,1624540560000000000,68820,68830,68730,68770,373,113253,113223
2021-06-24 21:17:00.000000000,1624540620000000000,68770,68800,68750,68750,300,113223,113182
2021-06-24 21:18:00.000000000,1624540680000000000,68750,68760,68710,68730,326,113182,113187
2021-06-24 21:19:00.000000000,1624540740000000000,68730,68750,68700,68740,457,113187,113198
2021-06-24 21:20:00.000000000,1624540800000000000,68740,68770,68720,68760,231,113198,113188
2021-06-24 21:21:00.000000000,1624540860000000000,68760,68790,68740,68770,142,113188,113180
2021-06-24 21:22:00.000000000,1624540920000000000,68770,68790,68750,68750,112,113180,113176
2021-06-24 21:23:00.000000000,1624540980000000000,68750,68800,68750,68800,103,113176,113185
2021-06-24 21:24:00.000000000,1624541040000000000,68800,68850,68790,68840,245,113185,113189
2021-06-24 21:25:00.000000000,1624541100000000000,68840,68840,68770,68770,199,113189,113181
2021-06-24 21:26:00.000000000,1624541160000000000,68770,68780,68730,68750,117,113181,113186
2021-06-24 21:27:00.000000000,1624541220000000000,68750,68750,68720,68740,85,113186,113204
2021-06-24 21:28:00.000000000,1624541280000000000,68740,68750,68700,68720,305,113204,113217
2021-06-24 21:29:00.000000000,1624541340000000000,68720,68750,68710,68710,136,113217,113234
2021-06-24 21:30:00.000000000,1624541400000000000,68710,68820,68710,68810,379,113234,113150
2021-06-24 21:31:00.000000000,1624541460000000000,68810,68830,68760,68810,293,113150,113185
2021-06-24 21:32:00.000000000,1624541520000000000,68810,68830,68790,68790,177,113185,113182
2021-06-24 21:33:00.000000000,1624541580000000000,68790,68820,68770,68790,176,113182,113160
2021-06-24 21:34:00.000000000,1624541640000000000,68790,68820,68770,68820,270,113160,113229
2021-06-24 21:35:00.000000000,1624541700000000000,68820,68820,68750,68770,172,113229,113232
2021-06-24 21:36:00.000000000,1624541760000000000,68770,68790,68760,68780,140,113232,113277
2021-06-24 21:37:00.000000000,1624541820000000000,68780,68790,68740,68780,230,113277,113269
2021-06-24 21:38:00.000000000,1624541880000000000,68780,68790,68770,68790,65,113269,113292
