datetime,datetime_nano,KQ.m@DCE.i.open,KQ.m@DCE.i.high,KQ.m@DCE.i.low,KQ.m@DCE.i.close,KQ.m@DCE.i.volume,KQ.m@DCE.i.open_oi,KQ.m@DCE.i.close_oi
2024-05-06 09:00:00.000000000,1714957200000000000,878.5,887.0,878.0,882.0,19511,456753,458675
2024-05-06 09:01:00.000000000,1714957260000000000,882.0,885.0,881.0,881.0,5754,458675,460009
2024-05-06 09:02:00.000000000,1714957320000000000,881.0,881.5,877.0,878.5,6015,460009,460344
2024-05-06 09:03:00.000000000,1714957380000000000,878.5,881.5,878.5,880.5,4086,460344,460907
2024-05-06 09:04:00.000000000,1714957440000000000,880.5,880.5,878.5,880.5,2470,460907,461440
2024-05-06 09:05:00.000000000,1714957500000000000,880.5,883.0,880.5,881.5,4099,461440,462152
2024-05-06 09:06:00.000000000,1714957560000000000,881.5,883.0,880.5,880.5,4268,462152,462524
2024-05-06 09:07:00.000000000,1714957620000000000,880.5,881.5,880.0,880.0,1735,462524,462855
2024-05-06 09:08:00.000000000,1714957680000000000,880.0,880.5,879.5,880.0,1968,462855,462496
2024-05-06 09:09:00.000000000,1714957740000000000,880.0,880.0,876.5,878.0,2942,462496,462784
2024-05-06 09:10:00.000000000,1714957800000000000,878.0,878.5,876.0,877.5,2536,462784,463114
2024-05-06 09:11:00.000000000,1714957860000000000,877.5,878.0,876.5,877.0,1926,463114,463426
2024-05-06 09:12:00.000000000,1714957920000000000,877.0,877.5,874.0,874.0,3716,463426,463605
2024-05-06 09:13:00.000000000,1714957980000000000,874.0,876.0,874.0,875.5,2408,463605,463613
2024-05-06 09:14:00.000000000,1714958040000000000,875.5,876.5,875.0,876.0,1662,463613,463843
2024-05-06 09:15:00.000000000,1714958100000000000,876.0,878.0,876.0,877.0,1531,463843,463978
2024-05-06 09:16:00.000000000,1714958160000000000,877.0,877.5,876.5,876.5,886,463978,464035
2024-05-06 09:17:00.000000000,1714958220000000000,876.5,877.5,876.5,877.0,548,464035,464159
2024-05-06 09:18:00.000000000,1714958280000000000,877.0,878.0,876.5,877.5,458,464159,464306
2024-05-06 09:19:00.000000000,1714958340000000000,877.5,878.0,877.0,877.0,434,464306,464326
2024-05-06 09:20:00.000000000,1714958400000000000,877.0,878.0,876.0,876.0,748,464326,464421
2024-05-06 09:21:00.000000000,1714958460000000000,876.0,877.0,876.0,876.5,320,464421,464525
2024-05-06 09:22:00.000000000,1714958520000000000,876.5,877.0,876.0,876.5,497,464525,464643
2024-05-06 09:23:00.000000000,1714958580000000000,876.5,876.5,875.5,876.0,510,464643,464702
2024-05-06 09:24:00.000000000,1714958640000000000,876.0,876.5,876.0,876.5,129,464702,464704
2024-05-06 09:25:00.000000000,1714958700000000000,876.5,876.5,875.5,875.5,454,464704,464857
2024-05-06 09:26:00.000000000,1714958760000000000,875.5,877.5,875.5,877.5,1031,464857,464906
2024-05-06 09:27:00.000000000,1714958820000000000,877.5,878.0,877.0,877.0,474,464906,464922
2024-05-06 09:28:00.000000000,1714958880000000000,877.0,878.0,877.0,878.0,592,464922,464935
2024-05-06 09:29:00.000000000,1714958940000000000,878.0,879.0,877.5,879.0,805,464935,464901
2024-05-06 09:30:00.000000000,1714959000000000000,879.0,879.0,877.0,877.0,1088,464901,464989
2024-05-06 09:31:00.000000000,1714959060000000000,877.0,878.0,877.0,877.5,296,464989,465030
2024-05-06 09:32:00.000000000,1714959120000000000,877.5,877.5,876.5,877.0,572,465030,465166
2024-05-06 09:33:00.000000000,1714959180000000000,877.0,877.5,877.0,877.0,281,465166,465245
2024-05-06 09:34:00.000000000,1714959240000000000,877.0,877.5,876.5,876.5,651,465245,465372
2024-05-06 09:35:00.000000000,1714959300000000000,876.5,877.0,876.0,877.0,320,465372,465426
2024-05-06 09:36:00.000000000,1714959360000000000,877.0,878.5,876.5,878.0,891,465426,465496
2024-05-06 09:37:00.000000000,1714959420000000000,878.0,878.5,877.0,877.5,973,465496,465523
2024-05-06 09:38:00.000000000,1714959480000000000,877.5,878.5,877.5,878.5,273,465523,465562
2024-05-06 09:39:00.000000000,1714959540000000000,878.5,879.0,878.0,879.0,711,465562,465491
2024-05-06 09:40:00.000000000,1714959600000000000,879.0,879.0,877.0,877.0,510,465491,465607
2024-05-06 09:41:00.000000000,1714959660000000000,877.0,877.0,876.0,876.5,745,465607,465664
2024-05-06 09:42:00.000000000,1714959720000000000,876.5,877.0,876.0,876.5,758,465664,465582
2024-05-06 09:43:00.000000000,1714959780000000000,876.5,877.5,876.0,877.5,358,465582,465536
2024-05-06 09:44:00.000000000,1714959840000000000,877.5,878.0,877.0,877.5,517,465536,465691
2024-05-06 09:45:00.000000000,1714959900000000000,877.5,879.0,877.5,878.0,910,465691,465630
2024-05-06 09:46:00.000000000,1714959960000000000,878.0,880.0,878.0,879.5,1025,465630,465560
2024-05-06 09:47:00.000000000,1714960020000000000,879.5,880.5,879.0,879.5,1798,465560,465800
2024-05-06 09:48:00.000000000,1714960080000000000,879.5,879.5,879.0,879.5,233,465800,465881
2024-05-06 09:49:00.000000000,1714960140000000000,879.5,880.0,878.5,879.0,393,465881,465831
2024-05-06 09:50:00.000000000,1714960200000000000,879.0,879.5,878.5,879.0,454,465831,465998
2024-05-06 09:51:00.000000000,1714960260000000000,879.0,879.5,878.5,879.0,244,465998,466045
