datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2024-07-31 21:00:00.000000000,1722430800000000000,74650,74750,74610,74730,3300,182993,182793
2024-07-31 21:01:00.000000000,1722430860000000000,74730,74730,74650,74660,1241,182793,182505
2024-07-31 21:02:00.000000000,1722430920000000000,74660,74700,74650,74660,688,182505,182448
2024-07-31 21:03:00.000000000,1722430980000000000,74660,74670,74640,74640,434,182448,182361
2024-07-31 21:04:00.000000000,1722431040000000000,74640,74670,74580,74580,1033,182361,182100
2024-07-31 21:05:00.000000000,1722431100000000000,74580,74590,74540,74570,681,182100,182032
2024-07-31 21:06:00.000000000,1722431160000000000,74570,74620,74570,74580,515,182032,182000
2024-07-31 21:07:00.000000000,1722431220000000000,74580,74650,74580,74620,446,182000,181987
2024-07-31 21:08:00.000000000,1722431280000000000,74620,74650,74610,74610,253,181987,181999
2024-07-31 21:09:00.000000000,1722431340000000000,74610,74650,74610,74650,265,181999,181969
2024-07-31 21:10:00.000000000,1722431400000000000,74650,74660,74610,74650,328,181969,182022
2024-07-31 21:11:00.000000000,1722431460000000000,74650,74670,74620,74640,329,182022,181990
2024-07-31 21:12:00.000000000,1722431520000000000,74640,74670,74630,74630,302,181990,181975
2024-07-31 21:13:00.000000000,1722431580000000000,74630,74660,74630,74640,150,181975,181980
2024-07-31 21:14:00.000000000,1722431640000000000,74640,74640,74590,74610,303,181980,181899
2024-07-31 21:15:00.000000000,1722431700000000000,74610,74630,74560,74570,346,181899,181832
2024-07-31 21:16:00.000000000,1722431760000000000,74570,74620,74560,74600,418,181832,181856
2024-07-31 21:17:00.000000000,1722431820000000000,74600,74610,74570,74580,292,181856,181771
2024-07-31 21:18:00.000000000,1722431880000000000,74580,74590,74560,74580,209,181771,181728
2024-07-31 21:19:00.000000000,1722431940000000000,74580,74600,74560,74600,212,181728,181707
2024-07-31 21:20:00.000000000,1722432000000000000,74600,74620,74580,74610,260,181707,181746
2024-07-31 21:21:00.000000000,1722432060000000000,74610,74620,74600,74620,159,181746,181711
2024-07-31 21:22:00.000000000,1722432120000000000,74620,74720,74600,74710,521,181711,181701
2024-07-31 21:23:00.000000000,1722432180000000000,74710,74730,74690,74710,546,181701,181740
2024-07-31 21:24:00.000000000,1722432240000000000,74710,74740,74680,74690,688,181740,181867
2024-07-31 21:25:00.000000000,1722432300000000000,74690,74730,74690,74720,366,181867,181845
2024-07-31 21:26:00.000000000,1722432360000000000,74720,74740,74690,74730,329,181845,181789
2024-07-31 21:27:00.000000000,1722432420000000000,74730,74750,74730,74740,317,181789,181788
2024-07-31 21:28:00.000000000,1722432480000000000,74740,74880,74740,74860,1495,181788,181903
2024-07-31 21:29:00.000000000,1722432540000000000,74860,74910,74830,74890,1070,181903,181913
2024-07-31 21:30:00.000000000,1722432600000000000,74890,74890,74840,74890,713,181913,181871
2024-07-31 21:31:00.000000000,1722432660000000000,74890,74920,74850,74890,640,181871,181737
2024-07-31 21:32:00.000000000,1722432720000000000,74890,74950,74890,74940,961,181737,181708
2024-07-31 21:33:00.000000000,1722432780000000000,74940,75040,74920,75000,1814,181708,181922
2024-07-31 21:34:00.000000000,1722432840000000000,75000,75000,74950,74950,637,181922,181977
2024-07-31 21:35:00.000000000,1722432900000000000,74950,75000,74940,74950,696,181977,182086
2024-07-31 21:36:00.000000000,1722432960000000000,74950,75030,74930,75030,908,182086,182078
2024-07-31 21:37:00.000000000,1722433020000000000,75030,75040,74960,74970,801,182078,182220
2024-07-31 21:38:00.000000000,1722433080000000000,74970,75010,74960,74990,373,182220,182286
2024-07-31 21:39:00.000000000,1722433140000000000,74990,75050,74960,75030,525,182286,182248
2024-07-31 21:40:00.000000000,1722433200000000000,75030,75040,75000,75000,425,182248,182241
