datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2024-10-31 21:00:00.000000000,1730379600000000000,76660,76690,76560,76580,1464,158178,158058
2024-10-31 21:01:00.000000000,1730379660000000000,76580,76610,76570,76590,356,158058,158027
2024-10-31 21:02:00.000000000,1730379720000000000,76590,76650,76590,76630,368,158027,157989
2024-10-31 21:03:00.000000000,1730379780000000000,76630,76680,76630,76670,403,157989,157964
2024-10-31 21:04:00.000000000,1730379840000000000,76670,76700,76650,76690,375,157964,157954
2024-10-31 21:05:00.000000000,1730379900000000000,76690,76700,76650,76660,346,157954,157909
2024-10-31 21:06:00.000000000,1730379960000000000,76660,76680,76630,76660,317,157909,157908
2024-10-31 21:07:00.000000000,1730380020000000000,76660,76700,76660,76680,261,157908,157952
2024-10-31 21:08:00.000000000,1730380080000000000,76680,76690,76660,76670,123,157952,157954
2024-10-31 21:09:00.000000000,1730380140000000000,76670,76680,76660,76680,109,157954,157981
2024-10-31 21:10:00.000000000,1730380200000000000,76680,76700,76670,76680,259,157981,158034
2024-10-31 21:11:00.000000000,1730380260000000000,76680,76700,76660,76660,171,158034,158030
2024-10-31 21:12:00.000000000,1730380320000000000,76660,76700,76660,76690,77,158030,158029
2024-10-31 21:13:00.000000000,1730380380000000000,76690,76700,76680,76700,101,158029,158015
2024-10-31 21:14:00.000000000,1730380440000000000,76700,76710,76680,76680,244,158015,158021
2024-10-31 21:15:00.000000000,1730380500000000000,76680,76690,76650,76650,237,158021,158030
2024-10-31 21:16:00.000000000,1730380560000000000,76650,76650,76610,76620,165,158030,158020
2024-10-31 21:17:00.000000000,1730380620000000000,76620,76640,76600,76610,283,158020,157991
2024-10-31 21:18:00.000000000,1730380680000000000,76610,76630,76610,76620,91,157991,157996
2024-10-31 21:19:00.000000000,1730380740000000000,76620,76640,76620,76630,89,157996,158005
2024-10-31 21:20:00.000000000,1730380800000000000,76630,76630,76610,76620,57,158005,158000
2024-10-31 21:21:00.000000000,1730380860000000000,76620,76640,76610,76610,102,158000,157977
2024-10-31 21:22:00.000000000,1730380920000000000,76610,76610,76550,76570,241,157977,157959
2024-10-31 21:23:00.000000000,1730380980000000000,76570,76570,76550,76560,112,157959,157958
2024-10-31 21:24:00.000000000,1730381040000000000,76560,76590,76560,76590,147,157958,157949
2024-10-31 21:25:00.000000000,1730381100000000000,76590,76590,76570,76590,74,157949,157939
2024-10-31 21:26:00.000000000,1730381160000000000,76590,76590,76570,76570,51,157939,157955
2024-10-31 21:27:00.000000000,1730381220000000000,76570,76610,76570,76590,108,157955,157930
2024-10-31 21:28:00.000000000,1730381280000000000,76590,76630,76590,76630,76,157930,157939
2024-10-31 21:29:00.000000000,1730381340000000000,76630,76630,76600,76610,70,157939,157913
2024-10-31 21:30:00.000000000,1730381400000000000,76610,76620,76570,76580,87,157913,157884
2024-10-31 21:31:00.000000000,1730381460000000000,76580,76600,76570,76580,69,157884,157898
2024-10-31 21:32:00.000000000,1730381520000000000,76580,76580,76530,76550,186,157898,157879
2024-10-31 21:33:00.000000000,1730381580000000000,76550,76550,76510,76510,454,157879,157817
2024-10-31 21:34:00.000000000,1730381640000000000,76510,76520,76500,76520,189,157817,157794
2024-10-31 21:35:00.000000000,1730381700000000000,76520,76530,76500,76530,120,157794,157798
2024-10-31 21:36:00.000000000,1730381760000000000,76530,76530,76460,76490,569,157798,157720
2024-10-31 21:37:00.000000000,1730381820000000000,76490,76490,76460,76490,207,157720,157636
2024-10-31 21:38:00.000000000,1730381880000000000,76490,76510,76480,76500,106,157636,157655
2024-10-31 21:39:00.000000000,1730381940000000000,76500,76530,76490,76520,104,157655,157643
2024-10-31 21:40:00.000000000,1730382000000000000,76520,76530,76500,76520,143,157643,157583
2024-10-31 21:41:00.000000000,1730382060000000000,76520,76550,76520,76550,157,157583,157496
2024-10-31 21:42:00.000000000,1730382120000000000,76550,76560,76530,76540,156,157496,157444
2024-10-31 21:43:00.000000000,1730382180000000000,76540,76540,76510,76530,64,157444,157446
2024-10-31 21:44:00.000000000,1730382240000000000,76530,76560,76530,76540,49,157446,157441
2024-10-31 21:45:00.000000000,1730382300000000000,76540,76540,76520,76530,73,157441,157425
2024-10-31 21:46:00.000000000,1730382360000000000,76530,76550,76530,76540,56,157425,157413
2024-10-31 21:47:00.000000000,1730382420000000000,76540,76540,76520,76540,46,157413,157396
2024-10-31 21:48:00.000000000,1730382480000000000,76540,76540,76500,76500,122,157396,157403
2024-10-31 21:49:00.000000000,1730382540000000000,76500,76520,76500,76500,106,157403,157413
