datetime,datetime_nano,KQ.m@DCE.i.open,KQ.m@DCE.i.high,KQ.m@DCE.i.low,KQ.m@DCE.i.close,KQ.m@DCE.i.volume,KQ.m@DCE.i.open_oi,KQ.m@DCE.i.close_oi
2024-05-31 21:00:00.000000000,1717160400000000000,865.0,866.5,863.0,865.0,5184,395236,395617
2024-05-31 21:01:00.000000000,1717160460000000000,865.0,865.5,862.5,865.0,3252,395617,395860
2024-05-31 21:02:00.000000000,1717160520000000000,865.0,865.5,864.5,865.5,1355,395860,395727
2024-05-31 21:03:00.000000000,1717160580000000000,865.5,866.0,864.5,865.5,1366,395727,395844
2024-05-31 21:04:00.000000000,1717160640000000000,865.5,865.5,864.5,864.5,585,395844,395937
2024-05-31 21:05:00.000000000,1717160700000000000,864.5,865.0,864.0,864.0,880,395937,395993
2024-05-31 21:06:00.000000000,1717160760000000000,864.0,866.0,864.0,865.0,1133,395993,396063
2024-05-31 21:07:00.000000000,1717160820000000000,865.0,865.0,863.0,863.5,1205,396063,396367
2024-05-31 21:08:00.000000000,1717160880000000000,863.5,864.0,862.0,862.5,3426,396367,396599
2024-05-31 21:09:00.000000000,1717160940000000000,862.5,862.5,860.5,861.0,3604,396599,397704
2024-05-31 21:10:00.000000000,1717161000000000000,861.0,863.0,861.0,862.5,1039,397704,397728
2024-05-31 21:11:00.000000000,1717161060000000000,862.5,863.0,862.5,862.5,524,397728,397654
2024-05-31 21:12:00.000000000,1717161120000000000,862.5,863.0,861.5,862.5,1218,397654,398302
2024-05-31 21:13:00.000000000,1717161180000000000,862.5,862.5,861.5,861.5,626,398302,398405
2024-05-31 21:14:00.000000000,1717161240000000000,861.5,862.0,861.5,862.0,953,398405,398560
2024-05-31 21:15:00.000000000,1717161300000000000,862.0,862.5,861.0,862.5,1168,398560,398649
2024-05-31 21:16:00.000000000,1717161360000000000,862.5,863.0,862.0,862.0,1254,398649,398836
2024-05-31 21:17:00.000000000,1717161420000000000,862.0,862.0,858.5,858.5,5984,398836,399037
2024-05-31 21:18:00.000000000,1717161480000000000,858.5,859.5,858.0,859.0,3420,399037,399843
2024-05-31 21:19:00.000000000,1717161540000000000,859.0,859.0,857.5,858.5,4440,399843,400812
2024-05-31 21:20:00.000000000,1717161600000000000,858.5,858.5,856.0,856.0,5033,400812,401973
2024-05-31 21:21:00.000000000,1717161660000000000,856.0,857.5,856.0,857.5,2572,401973,402343
2024-05-31 21:22:00.000000000,1717161720000000000,857.5,858.0,856.5,858.0,2151,402343,402189
2024-05-31 21:23:00.000000000,1717161780000000000,858.0,858.0,856.5,858.0,1623,402189,402303
2024-05-31 21:24:00.000000000,1717161840000000000,858.0,858.5,857.0,858.5,1311,402303,402123
2024-05-31 21:25:00.000000000,1717161900000000000,858.5,858.5,857.5,858.5,985,402123,402038
2024-05-31 21:26:00.000000000,1717161960000000000,858.5,858.5,857.0,857.0,1021,402038,402057
2024-05-31 21:27:00.000000000,1717162020000000000,857.0,857.5,857.0,857.5,779,402057,402160
2024-05-31 21:28:00.000000000,1717162080000000000,857.5,858.0,857.0,858.0,525,402160,402253
2024-05-31 21:29:00.000000000,1717162140000000000,858.0,858.0,856.5,856.5,1244,402253,402233
2024-05-31 21:30:00.000000000,1717162200000000000,856.5,857.0,856.0,856.5,1503,402233,402444
2024-05-31 21:31:00.000000000,1717162260000000000,856.5,856.5,855.5,856.5,2042,402444,403050
2024-05-31 21:32:00.000000000,1717162320000000000,856.5,857.5,856.0,857.5,1539,403050,403223
2024-05-31 21:33:00.000000000,1717162380000000000,857.5,858.0,857.0,857.5,1029,403223,403027
2024-05-31 21:34:00.000000000,1717162440000000000,857.5,858.0,857.0,857.5,586,403027,402996
2024-05-31 21:35:00.000000000,1717162500000000000,857.5,858.5,857.5,858.0,728,402996,402950
2024-05-31 21:36:00.000000000,1717162560000000000,858.0,858.0,857.0,857.5,570,402950,402992
2024-05-31 21:37:00.000000000,1717162620000000000,857.5,858.0,855.5,856.0,1383,402992,403126
2024-05-31 21:38:00.000000000,1717162680000000000,856.0,857.0,856.0,856.0,539,403126,403232
2024-05-31 21:39:00.000000000,1717162740000000000,856.0,857.0,856.0,856.5,548,403232,403298
2024-05-31 21:40:00.000000000,1717162800000000000,856.5,858.0,856.5,857.5,698,403298,403367
2024-05-31 21:41:00.000000000,1717162860000000000,857.5,857.5,857.0,857.5,233,403367,403457
2024-05-31 21:42:00.000000000,1717162920000000000,857.5,858.0,856.5,856.5,599,403457,403479
2024-05-31 21:43:00.000000000,1717162980000000000,856.5,858.5,856.5,858.5,451,403479,403484
2024-05-31 21:44:00.000000000,1717163040000000000,858.5,858.5,858.0,858.0,321,403484,403398
2024-05-31 21:45:00.000000000,1717163100000000000,858.0,858.5,857.5,858.0,1027,403398,403271
2024-05-31 21:46:00.000000000,1717163160000000000,858.0,858.0,856.0,856.5,904,403271,403320
2024-05-31 21:47:00.000000000,1717163220000000000,856.5,857.0,856.0,856.5,661,403320,403405
2024-05-31 21:48:00.000000000,1717163280000000000,856.5,856.5,856.0,856.0,308,403405,403419
2024-05-31 21:49:00.000000000,1717163340000000000,856.0,857.0,856.0,857.0,639,403419,403385
2024-05-31 21:50:00.000000000,1717163400000000000,857.0,857.0,856.0,856.5,697,403385,403313
2024-05-31 21:51:00.000000000,1717163460000000000,856.5,856.5,855.0,855.0,2052,403313,403212
2024-05-31 21:52:00.000000000,1717163520000000000,855.0,855.5,854.5,854.5,1527,403212,403283
2024-05-31 21:53:00.000000000,1717163580000000000,854.5,855.0,854.0,854.5,1702,403283,403274
2024-05-31 21:54:00.000000000,1717163640000000000,854.5,855.0,854.0,854.5,835,403274,403380
2024-05-31 21:55:00.000000000,1717163700000000000,854.5,855.0,853.5,854.0,1058,403380,403729
2024-05-31 21:56:00.000000000,1717163760000000000,854.0,854.5,853.0,854.0,1498,403729,403988
2024-05-31 21:57:00.000000000,1717163820000000000,854.0,854.5,853.5,854.5,856,403988,403891
2024-05-31 21:58:00.000000000,1717163880000000000,854.5,855.0,854.0,854.5,878,403891,403957
2024-05-31 21:59:00.000000000,1717163940000000000,854.5,855.5,854.0,855.5,579,403957,404016
2024-05-31 22:00:00.000000000,1717164000000000000,855.5,855.5,853.5,854.0,1007,404016,404212
2024-05-31 22:01:00.000000000,1717164060000000000,854.0,855.5,853.5,855.0,513,404212,404315
2024-05-31 22:02:00.000000000,1717164120000000000,855.0,856.0,855.0,856.0,733,404315,404136
2024-05-31 22:03:00.000000000,1717164180000000000,856.0,856.0,855.5,856.0,479,404136,404079
2024-05-31 22:04:00.000000000,1717164240000000000,856.0,856.0,855.0,855.5,666,404079,404002
2024-05-31 22:05:00.000000000,1717164300000000000,855.5,856.5,855.5,856.5,591,404002,403875
2024-05-31 22:06:00.000000000,1717164360000000000,856.5,857.5,856.0,857.0,1309,403875,403511
2024-05-31 22:07:00.000000000,1717164420000000000,857.0,857.5,856.5,857.0,758,403511,403248
2024-05-31 22:08:00.000000000,1717164480000000000,857.0,857.5,856.5,857.0,436,403248,403162
2024-05-31 22:09:00.000000000,1717164540000000000,857.0,857.0,856.5,857.0,232,403162,403160
2024-05-31 22:10:00.000000000,1717164600000000000,857.0,857.0,856.0,857.0,324,403160,403252
2024-05-31 22:11:00.000000000,1717164660000000000,857.0,857.5,856.5,857.0,1006,403252,403228
2024-05-31 22:12:00.000000000,1717164720000000000,857.0,857.0,856.0,856.5,521,403228,403311
2024-05-31 22:13:00.000000000,1717164780000000000,856.5,856.5,855.5,856.5,564,403311,403346
2024-05-31 22:14:00.000000000,1717164840000000000,856.5,856.5,855.5,856.0,420,403346,403456
2024-05-31 22:15:00.000000000,1717164900000000000,856.0,856.5,856.0,856.0,359,403456,403410
2024-05-31 22:16:00.000000000,1717164960000000000,856.0,857.0,856.0,856.5,417,403410,403500
2024-05-31 22:17:00.000000000,1717165020000000000,856.5,857.0,856.0,856.0,356,403500,403625
2024-05-31 22:18:00.000000000,1717165080000000000,856.0,856.5,855.5,856.5,373,403625,403646
2024-05-31 22:19:00.000000000,1717165140000000000,856.5,856.5,856.0,856.0,208,403646,403651
2024-05-31 22:20:00.000000000,1717165200000000000,856.0,856.0,855.5,855.5,248,403651,403695
2024-05-31 22:21:00.000000000,1717165260000000000,855.5,856.0,855.0,855.0,466,403695,403762
2024-05-31 22:22:00.000000000,1717165320000000000,855.0,855.5,854.0,854.0,566,403762,403805
2024-05-31 22:23:00.000000000,1717165380000000000,854.0,855.0,854.0,855.0,381,403805,403860
2024-05-31 22:24:00.000000000,1717165440000000000,855.0,855.0,854.0,854.5,275,403860,403871
2024-05-31 22:25:00.000000000,1717165500000000000,854.5,854.5,853.5,854.0,1161,403871,403995
2024-05-31 22:26:00.000000000,1717165560000000000,854.0,854.5,854.0,854.5,479,403995,403950
2024-05-31 22:27:00.000000000,1717165620000000000,854.5,855.0,854.0,854.5,370,403950,403981
2024-05-31 22:28:00.000000000,1717165680000000000,854.5,854.5,854.0,854.5,319,403981,404098
2024-05-31 22:29:00.000000000,1717165740000000000,854.5,854.5,853.5,854.0,593,404098,404145
2024-05-31 22:30:00.000000000,1717165800000000000,854.0,854.5,853.0,853.0,1229,404145,404292
2024-05-31 22:31:00.000000000,1717165860000000000,853.0,853.5,852.5,853.5,1383,404292,404645
2024-05-31 22:32:00.000000000,1717165920000000000,853.5,854.0,853.0,853.5,795,404645,404757
